School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Detroit Mercy,31,18,13,.581,2.39,1.04,11,5,11,1,7,9,2037,1995,.322,.291,.501,52.1,50.9,6.2,.476,15.2,.203
Drake,29,14,15,.483,-2.16,-0.54,9,9,9,4,4,10,2007,2054,.404,.397,.562,49.6,59.6,2.3,.524,17.9,.292
Drexel,28,14,14,.500,-2.84,-2.41,11,7,10,2,3,10,2040,2052,.377,.339,.503,49.8,62.3,7.7,.465,15.2,.256
Duke,35,31,4,.886,28.91,9.16,13,3,13,0,7,3,3112,2421,.410,.376,.590,50.7,57.2,5.3,.563,16.0,.283
Duquesne,28,9,19,.321,-4.72,3.43,4,12,7,6,2,12,1792,2020,.365,.294,.515,47.6,51.9,4.3,.472,20.4,.265
East Carolina,30,12,18,.400,-0.82,6.63,5,11,10,5,0,12,1932,2068,.376,.406,.493,49.7,53.6,8.2,.451,18.4,.259
East Tennessee State,28,18,10,.643,3.23,-1.57,11,5,12,1,6,8,2281,2039,.395,.246,.536,51.7,47.7,7.0,.498,18.4,.278
Eastern Illinois,31,15,16,.484,-8.06,-1.71,7,9,10,3,4,11,2305,2397,.381,.320,.523,48.7,55.2,4.9,.484,17.7,.266
Eastern Kentucky,27,7,20,.259,-14.13,-2.34,3,13,7,6,0,14,1971,2158,.301,.340,.496,49.1,57.8,4.6,.458,18.1,.217
Eastern Michigan,30,6,24,.200,-14.73,-0.70,2,16,4,11,1,11,1994,2370,.471,.274,.515,49.0,52.0,4.7,.468,20.4,.325
Eastern Washington,30,17,13,.567,-2.11,-1.32,10,4,8,3,6,8,2094,2068,.477,.307,.571,48.2,62.9,5.2,.531,22.1,.338
Elon,29,13,16,.448,-13.43,-7.07,7,7,10,2,1,13,2016,2117,.350,.218,.485,48.8,48.0,6.2,.447,19.4,.235
Evansville,28,7,21,.250,-8.36,0.68,4,14,6,8,1,12,1893,2146,.382,.321,.544,48.9,62.4,4.9,.505,21.3,.275
Fairfield,29,12,17,.414,-5.63,-4.28,9,9,7,5,4,11,2078,2117,.445,.287,.531,50.8,56.4,11.5,.481,21.1,.325
Fairleigh Dickinson,29,4,25,.138,-19.56,-10.28,4,16,2,10,2,12,2073,2342,.401,.370,.528,45.3,54.7,4.4,.491,21.1,.274
Florida A&M,28,9,19,.321,-14.55,-7.48,9,9,6,3,3,15,1863,2061,.398,.340,.494,47.5,46.7,5.8,.457,21.0,.261
Florida Atlantic,31,19,12,.613,-3.95,-5.33,13,7,10,3,6,8,2303,2235,.304,.262,.500,50.9,56.2,6.0,.471,17.1,.202
Florida International,30,10,20,.333,-5.43,-0.50,4,10,8,6,1,11,1908,2027,.312,.214,.492,49.8,41.5,5.3,.470,19.6,.190
Florida State,29,12,17,.414,4.28,9.13,4,12,10,6,1,10,2082,2145,.341,.285,.508,52.5,50.3,5.9,.478,18.8,.224
Florida,31,22,9,.710,22.27,8.37,10,6,13,2,6,4,2495,2064,.362,.346,.561,52.9,58.2,7.9,.531,17.2,.252
Fordham,28,8,20,.286,-4.35,3.47,4,12,5,5,2,12,1980,2199,.353,.241,.502,51.3,54.0,5.2,.485,21.7,.202
Fresno State,34,19,15,.559,6.78,5.20,9,9,12,5,5,8,2481,2390,.366,.350,.529,49.6,62.2,8.6,.499,18.1,.244
Furman,31,17,14,.548,-1.62,-1.24,7,9,11,4,3,9,2143,2046,.314,.313,.518,49.6,60.8,3.9,.492,17.3,.205
George Mason,29,19,10,.655,0.81,-2.30,13,5,11,3,7,6,2024,1934,.377,.289,.521,49.2,58.0,5.4,.481,17.2,.266
George Washington,28,12,16,.429,-2.22,3.50,5,11,6,5,3,8,1946,2106,.436,.344,.513,47.9,57.3,6.7,.464,19.1,.312
Georgetown,30,19,11,.633,13.18,4.22,9,7,12,5,6,4,2433,2112,.444,.255,.539,52.2,58.0,9.9,.492,17.5,.322
Georgia Southern,28,16,12,.571,0.74,-0.80,9,7,12,2,4,9,2230,2088,.377,.286,.526,53.7,51.8,5.8,.502,17.5,.238
Georgia State,31,20,11,.645,-0.80,-4.43,14,6,11,3,7,6,2388,2268,.360,.329,.557,49.9,51.3,6.5,.523,17.3,.258
Georgia Tech,31,15,16,.484,8.47,8.66,7,9,10,7,4,6,2370,2376,.329,.359,.529,51.1,57.7,5.6,.498,17.6,.228
Georgia,32,22,10,.688,14.68,9.24,10,6,12,2,6,6,2444,2271,.357,.302,.537,51.5,56.8,5.8,.496,16.7,.263
Gonzaga,33,29,4,.879,13.90,0.74,13,1,13,0,11,2,2677,2197,.443,.314,.573,56.0,57.6,5.6,.531,16.4,.324
Grambling,28,9,19,.321,-19.77,-9.92,7,11,8,4,1,15,2188,2427,.321,.248,.514,50.0,52.3,7.4,.485,18.5,.216
Green Bay,30,9,21,.300,-4.42,-0.73,4,12,5,8,2,12,1970,2044,.406,.333,.576,48.7,59.4,3.9,.543,20.1,.288
Hampton,33,26,7,.788,-0.40,-8.90,17,1,10,0,11,4,2623,2344,.415,.317,.565,52.0,50.4,5.8,.537,17.4,.278
Hartford,32,14,18,.438,-12.82,-8.20,10,6,8,5,5,10,1949,2097,.367,.294,.477,52.2,45.9,5.8,.446,20.3,.229
Harvard,26,14,12,.538,-6.63,-6.10,7,7,9,3,4,9,1666,1680,.270,.315,.492,50.8,57.2,4.3,.470,19.8,.171
Hawaii,33,27,6,.818,9.81,1.15,15,3,16,1,7,3,2367,2081,.394,.349,.548,49.0,66.7,6.3,.516,15.9,.270
High Point,30,11,19,.367,-14.09,-6.28,5,9,8,8,1,10,2077,2218,.335,.306,.501,50.3,51.0,4.4,.462,18.6,.238
Hofstra,32,12,20,.375,-5.89,-1.39,5,13,6,5,1,12,2106,2250,.399,.284,.477,52.5,56.6,8.0,.433,20.5,.269
Holy Cross,33,18,15,.545,-1.62,-5.10,9,5,9,3,6,8,2083,1968,.462,.257,.499,54.3,63.1,6.3,.449,18.4,.320
Houston,33,18,15,.545,4.42,5.45,9,7,9,5,6,7,2371,2401,.475,.222,.553,51.5,53.4,7.3,.516,19.7,.324
Howard,31,18,13,.581,-7.43,-9.23,11,7,10,2,5,10,2323,2267,.350,.332,.517,48.0,46.9,4.5,.481,15.3,.245
Idaho State,27,10,17,.370,-9.98,-4.06,3,11,8,4,1,12,1892,2002,.351,.365,.511,48.0,55.1,6.1,.478,17.7,.236
Idaho,28,9,19,.321,-9.91,-1.24,6,12,5,9,4,9,1544,1764,.324,.326,.463,49.1,50.9,3.4,.425,17.8,.218
Illinois-Chicago,34,20,14,.588,1.45,1.42,8,8,11,2,3,10,2503,2400,.411,.317,.536,49.0,53.6,2.6,.506,15.7,.270
Illinois State,31,17,14,.548,0.73,1.51,12,6,11,2,4,9,2081,2105,.327,.262,.534,48.8,58.5,4.0,.491,18.5,.253
Illinois,35,26,9,.743,19.20,9.94,11,5,13,1,5,6,2708,2369,.446,.358,.578,53.1,65.0,7.2,.536,17.9,.330
Indiana State,28,6,22,.214,-4.46,1.72,4,14,4,10,2,11,1730,1903,.375,.327,.502,45.7,56.8,5.5,.472,17.5,.239
Indiana,37,25,12,.676,19.19,12.08,11,5,10,1,6,5,2607,2316,.365,.331,.558,51.2,59.6,9.3,.528,17.9,.254
Iona,30,13,17,.433,-5.59,-4.25,10,8,5,6,5,8,2132,2172,.455,.263,.524,51.1,57.3,8.9,.479,21.4,.315
Iowa State,31,12,19,.387,4.02,4.89,4,12,11,6,0,10,2161,2162,.477,.166,.547,52.7,46.4,7.3,.492,18.7,.357
Iowa,35,19,16,.543,12.39,7.90,5,11,13,4,3,9,2541,2384,.445,.289,.549,54.0,58.1,6.3,.511,18.9,.308
IUPUI,30,15,15,.500,-2.08,-0.31,6,8,8,5,4,8,2256,2230,.375,.318,.536,50.1,59.0,4.8,.508,17.6,.248
Jackson State,28,9,19,.321,-16.20,-10.81,8,10,6,7,3,12,2047,2199,.399,.287,.507,45.6,63.8,4.4,.481,17.2,.244
Jacksonville State,29,13,16,.448,-9.36,-6.43,8,12,7,5,5,10,2037,2073,.399,.321,.526,52.3,51.7,4.3,.490,19.2,.272
Jacksonville,30,18,12,.600,-3.26,-5.26,12,8,10,3,8,6,2130,1981,.346,.357,.519,53.7,45.7,9.0,.489,19.6,.230
James Madison,29,14,15,.483,-3.17,-3.35,6,12,7,5,4,9,2031,2008,.381,.306,.512,52.4,44.3,6.3,.473,16.1,.264
Kansas State,29,13,16,.448,3.81,6.77,6,10,12,5,0,10,1985,2050,.380,.269,.520,49.1,57.2,6.9,.488,18.0,.252
Kansas,37,33,4,.892,24.38,9.35,16,0,13,0,11,1,3365,2765,.349,.216,.580,55.5,60.9,8.5,.551,17.2,.251
Kent State,36,30,6,.833,13.67,2.10,17,1,12,0,10,3,2732,2305,.350,.292,.557,53.7,49.0,3.7,.522,13.8,.255
Kentucky,32,22,10,.688,19.15,11.99,10,6,12,3,5,4,2460,2183,.316,.342,.529,53.7,52.0,8.1,.502,16.5,.213
La Salle,32,15,17,.469,0.76,2.64,6,10,7,6,4,7,2128,2188,.330,.296,.502,51.2,52.8,5.5,.459,18.3,.242
Lafayette,29,15,14,.517,-6.43,-6.15,8,6,9,4,5,9,2106,2071,.399,.404,.576,46.0,59.3,5.7,.536,19.6,.298
Lamar,29,15,14,.517,-9.36,-7.90,11,9,6,6,7,8,2032,2071,.406,.364,.521,49.5,45.7,6.7,.482,18.6,.278
Lehigh,28,5,23,.179,-14.16,-6.50,2,12,4,8,1,14,1853,2025,.358,.317,.517,48.5,63.2,6.1,.480,20.9,.250
Liberty,30,5,25,.167,-22.02,-7.26,2,12,4,9,1,12,1907,2307,.386,.263,.476,48.4,47.3,5.1,.444,23.4,.239
Long Beach State,30,13,17,.433,-2.66,0.91,9,9,7,7,4,9,2135,2165,.349,.335,.538,48.7,54.8,5.2,.516,19.8,.223
Long Island University,27,5,22,.185,-23.18,-7.69,5,15,3,10,2,11,2055,2473,.299,.314,.510,44.3,50.9,3.1,.480,17.0,.205
Louisiana,31,20,11,.645,2.15,0.15,11,4,13,1,5,8,2146,2056,.397,.260,.504,51.1,59.2,8.8,.472,19.1,.255
Louisiana-Monroe,32,20,12,.625,-5.47,-4.43,15,5,14,0,5,10,2274,2268,.339,.285,.511,49.7,52.7,11.2,.483,18.3,.220
Louisiana State,34,19,15,.559,10.24,5.82,6,10,12,5,3,7,2324,2176,.337,.302,.539,51.9,55.1,4.1,.512,19.4,.226
Louisiana Tech,32,22,10,.688,7.59,2.52,14,4,13,2,9,7,2340,2154,.420,.268,.534,56.0,49.9,5.0,.494,16.9,.294
Louisville,32,19,13,.594,11.70,7.35,8,8,16,3,2,8,2431,2292,.363,.384,.513,49.6,55.7,6.7,.486,16.7,.229
Loyola (IL),30,17,13,.567,0.46,-0.54,9,7,11,2,4,10,2170,2111,.387,.278,.501,53.2,54.6,5.3,.458,16.8,.270
Loyola Marymount,29,9,20,.310,-7.46,-0.10,2,12,5,9,3,9,2002,2182,.359,.291,.511,48.5,58.5,4.0,.459,18.0,.279
Loyola (MD),28,5,23,.179,-17.18,-6.18,4,14,3,9,2,13,1649,1957,.457,.327,.464,46.6,47.4,2.5,.415,20.5,.298
Maine,30,12,18,.400,-12.93,-9.55,7,9,4,7,5,8,1908,1998,.394,.328,.530,50.8,57.6,9.9,.497,21.7,.265
Manhattan,29,20,9,.690,2.65,-5.39,12,6,12,1,6,7,2176,1943,.440,.242,.540,51.1,50.1,7.0,.490,18.2,.325
Marist,28,19,9,.679,1.63,-5.20,13,5,10,4,9,5,2079,1888,.388,.361,.544,48.3,60.8,7.3,.499,14.7,.290
Marquette,33,26,7,.788,17.16,4.77,13,3,16,0,5,6,2413,2004,.391,.248,.553,53.4,53.0,6.4,.520,17.2,.271
Marshall,30,15,15,.500,-1.42,1.22,8,10,10,4,4,9,2328,2322,.354,.340,.569,49.2,55.9,5.3,.543,17.7,.244
Maryland-Baltimore County,29,20,9,.690,-8.07,-11.62,15,5,9,2,8,6,2140,2037,.411,.218,.514,49.9,56.3,5.4,.476,17.4,.278
Maryland-Eastern Shore,29,11,18,.379,-15.59,-9.08,7,11,5,5,5,12,1910,2099,.334,.361,.481,47.9,49.2,4.2,.448,16.0,.218
Maryland,36,32,4,.889,23.50,9.38,15,1,15,0,7,2,3060,2552,.415,.258,.569,52.4,65.9,9.4,.530,15.5,.301
Massachusetts,29,13,16,.448,2.90,4.45,6,10,8,6,3,9,1865,1910,.283,.361,.506,50.1,62.6,6.9,.480,18.8,.189
McNeese State,30,21,9,.700,-0.59,-5.80,17,3,13,0,8,8,2102,1909,.404,.276,.523,52.9,52.1,9.3,.491,19.3,.264
Memphis,36,27,9,.750,15.29,4.72,12,4,19,2,6,4,2879,2477,.401,.220,.531,54.2,53.1,7.2,.499,16.1,.267
Mercer,29,6,23,.207,-14.51,-2.76,4,16,5,7,0,14,1912,2232,.319,.291,.498,50.7,51.3,5.4,.467,19.9,.212
Miami (FL),32,24,8,.750,12.99,5.52,10,6,13,2,5,4,2395,2156,.356,.360,.538,48.8,64.2,10.1,.492,17.1,.275
Miami (OH),31,13,18,.419,1.20,3.68,9,9,10,4,2,11,1981,2058,.336,.257,.510,51.6,46.0,6.4,.466,16.2,.249
Michigan State,31,19,12,.613,14.90,9.60,10,6,15,2,4,5,2150,1978,.346,.277,.558,55.9,57.3,5.4,.516,19.3,.267
Michigan,29,11,18,.379,3.53,8.17,5,11,9,6,1,10,1951,2052,.319,.340,.531,47.7,53.5,5.6,.491,18.3,.241
Middle Tennessee,29,14,15,.483,-3.50,-0.79,6,8,11,2,2,12,1941,1948,.282,.380,.536,49.9,53.0,5.8,.510,21.6,.194
Milwaukee,29,16,13,.552,4.28,0.78,11,5,10,4,4,8,2193,2036,.311,.409,.539,49.4,60.7,4.6,.515,17.0,.208
Minnesota,31,18,13,.581,12.82,7.05,9,7,14,4,3,8,2330,2151,.347,.329,.556,52.1,58.2,8.9,.525,17.6,.245
Mississippi State,35,27,8,.771,14.42,7.33,10,6,14,1,7,5,2582,2334,.393,.280,.554,54.5,60.0,5.9,.529,20.0,.256
Mississippi Valley State,29,12,17,.414,-15.16,-12.75,9,9,8,3,4,12,2206,2279,.254,.410,.513,46.2,49.3,3.9,.488,15.4,.174
Mississippi,31,20,11,.645,13.61,6.85,9,7,13,1,4,7,2232,1993,.425,.382,.574,51.9,57.3,3.5,.533,19.7,.313
Missouri-Kansas City,29,18,11,.621,-0.84,-1.80,7,7,10,5,6,4,1852,1796,.297,.340,.507,47.9,50.4,6.8,.465,14.7,.225
Missouri State,32,17,15,.531,2.64,0.02,11,7,12,3,4,8,2267,2183,.370,.282,.548,53.8,46.7,4.6,.505,17.8,.279
Missouri,36,24,12,.667,14.22,6.81,9,7,14,3,4,6,2877,2610,.315,.370,.555,53.0,52.3,7.2,.530,16.5,.217
Monmouth,30,18,12,.600,-7.02,-7.32,14,6,8,4,8,6,2052,2043,.364,.349,.545,48.1,59.9,6.1,.521,20.4,.236
Montana State,30,20,10,.667,0.91,-1.94,12,2,11,3,8,6,2083,1979,.412,.389,.573,48.7,54.6,3.6,.539,18.7,.292
Montana,31,16,15,.516,-4.20,-1.71,7,7,9,4,4,8,2218,2263,.432,.357,.551,48.6,59.5,6.8,.519,18.7,.290
Morehead State,29,18,11,.621,-3.17,-3.13,11,5,12,2,6,8,2236,2182,.376,.280,.576,49.8,59.8,2.7,.532,18.2,.294
Morgan State,28,3,25,.107,-19.34,-7.69,2,16,1,8,1,16,1830,2156,.332,.238,.497,46.9,43.4,4.7,.462,21.4,.226
Morris Brown,29,5,24,.172,-26.38,-1.84,5,4,0,17,1596,2188,.380,.298,.444,45.6,40.3,4.1,.414,24.0,.221
Mount St. Mary's,27,3,24,.111,-23.99,-8.88,2,18,2,11,1,13,1640,2048,.360,.310,.450,44.8,59.3,3.6,.409,19.1,.237
Murray State,32,19,13,.594,0.65,-1.94,10,6,11,4,5,8,2514,2349,.279,.312,.530,53.9,49.4,8.6,.500,16.1,.202
Navy,30,10,20,.333,-8.92,-5.51,5,9,8,6,2,10,2082,2163,.423,.301,.511,51.6,54.8,4.2,.463,21.3,.303
Nebraska,28,13,15,.464,4.41,6.08,6,10,12,4,1,10,1954,1980,.333,.437,.506,46.8,60.4,5.4,.473,14.1,.225
Nevada-Las Vegas,32,21,11,.656,7.69,4.88,9,5,17,3,4,8,2505,2415,.441,.266,.550,47.3,54.3,6.6,.508,16.7,.315
Nevada,30,17,13,.567,2.77,1.87,9,9,10,4,6,8,2210,2153,.559,.228,.513,52.6,44.6,5.4,.460,17.6,.378
New Hampshire,28,11,17,.393,-14.62,-7.33,8,8,7,7,4,9,1935,2087,.440,.401,.514,51.0,59.8,3.8,.464,20.0,.314
New Mexico State,32,20,12,.625,3.67,-0.19,11,4,12,4,5,7,2492,2343,.365,.279,.548,52.2,47.4,6.2,.513,17.6,.260
