School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Oakland,33,16,17,.485,-1.09,1.46,11,5,12,4,4,13,2450,2482,,66.7,108.8,.375,.386,.561,50.1,60.3,8.7,4.8,.532,16.2,30.4,.257,.4862,108.8,109.3,67.4,+.019,.5677,103.8,101.4,.7184
Ohio,30,10,20,.333,-3.70,0.90,5,13,8,7,2,13,2028,2166,,67.2,100.1,.290,.380,.531,48.3,46.9,7.6,12.3,.498,16.8,25.9,.213,.3686,101.9,106.8,66.9,-.040,.5202,102.9,102.2,.3704
Ohio State,33,23,10,.697,20.34,6.92,11,7,18,2,5,8,2502,2059,,66.2,114.1,.348,.321,.569,52.1,55.6,11.7,13.1,.545,14.6,34.1,.236,.8651,111.5,94.9,66.4,-.051,.6159,105.1,100.8,.3415
Oklahoma,32,22,10,.688,19.92,10.74,12,6,16,3,6,7,2302,2008,,68.1,104.8,.327,.336,.532,50.7,48.9,10.1,12.9,.494,15.3,30.9,.240,.9150,109.3,88.9,67.7,-.046,.7434,107.9,98.3,.5440
Oklahoma State,31,18,13,.581,14.00,10.37,8,10,14,4,4,9,2087,1932,,64.5,103.6,.393,.385,.547,48.5,50.3,12.2,15.8,.507,16.8,27.8,.286,.8142,109.4,96.2,63.3,-.034,.7384,105.7,96.6,.4666
Old Dominion,31,24,7,.774,7.92,-0.73,13,5,17,0,7,7,2026,1758,,61.0,106.3,.314,.327,.519,54.0,55.7,10.4,9.0,.491,14.8,36.0,.212,.7480,105.0,95.5,60.4,+.037,.4508,101.2,103.0,.4723
Oral Roberts,32,18,14,.563,-4.14,-2.30,10,6,11,2,7,12,2208,2170,,66.2,103.4,.433,.303,.525,50.1,46.6,9.1,9.9,.479,15.5,31.0,.309,.3999,102.7,106.4,65.4,+.097,.4560,100.4,102.0,.5895
Oregon,34,25,9,.735,11.33,7.30,13,5,18,3,7,6,2569,2405,,68.2,109.2,.290,.339,.556,51.0,51.7,8.3,10.9,.522,14.9,31.2,.220,.7975,113.4,100.6,66.5,+.127,.6532,105.5,99.9,.4316
Oregon State,31,17,14,.548,6.26,5.30,8,10,15,2,2,12,1887,1834,,62.1,97.7,.363,.314,.510,48.2,56.1,12.5,11.4,.472,16.6,29.0,.252,.6069,96.8,93.3,61.1,+.014,.6002,104.8,101.2,.3211
Pacific,31,12,19,.387,-2.61,3.89,4,14,6,10,6,9,1996,2115,,62.0,102.5,.408,.358,.512,52.0,53.3,6.4,7.1,.479,16.9,35.6,.265,.3373,100.4,106.5,61.9,+.052,.5901,104.8,101.5,.4508
Penn State,34,18,16,.529,8.08,7.40,4,14,11,7,7,9,2273,2250,,65.8,100.1,.347,.359,.516,49.7,42.3,9.1,11.4,.480,15.9,29.7,.241,.6748,102.2,95.9,65.9,+.005,.6456,105.2,99.8,.3732
Pennsylvania,28,9,19,.321,-8.15,-1.19,4,10,4,9,5,10,1687,1882,,63.1,95.0,.359,.325,.523,50.4,54.9,8.6,7.2,.491,20.8,29.6,.242,.2447,96.1,106.0,63.4,+.023,.5029,101.6,101.5,.4843
Pepperdine,31,18,13,.581,5.22,3.56,10,8,11,6,7,7,1975,1910,,64.2,99.2,.380,.279,.519,49.5,60.3,9.5,9.0,.471,17.0,29.5,.284,.6274,99.1,94.7,63.6,+.009,.5685,104.3,101.9,.3824
Pittsburgh,34,19,15,.559,8.70,7.61,8,10,14,5,5,10,2279,2230,,61.2,108.4,.348,.259,.524,51.5,67.2,8.0,6.9,.491,13.5,35.5,.238,.6788,111.3,104.2,61.3,+.012,.6512,105.4,99.8,.4258
Portland,32,17,15,.531,3.99,3.36,7,11,10,7,7,8,2249,2180,,64.7,106.9,.366,.312,.541,52.8,60.0,8.7,11.7,.504,15.9,35.0,.262,.5870,107.1,103.9,64.6,-.026,.5668,104.5,102.1,.3906
Portland State,29,15,14,.517,-7.81,-4.92,9,9,9,5,6,9,2083,2098,,67.2,106.3,.364,.308,.540,47.7,52.7,9.3,10.3,.498,14.5,28.1,.270,.3010,100.8,108.5,66.3,+.071,.3874,102.4,106.6,.5513
Prairie View,33,15,18,.455,-10.61,-7.95,12,6,7,5,8,13,2211,2280,,69.2,96.8,.314,.277,.500,45.8,43.1,12.6,7.5,.473,17.7,32.3,.203,.2183,96.3,107.6,69.3,+.013,.3336,97.5,103.5,.7379
Presbyterian,32,10,22,.313,-16.39,-4.64,6,12,7,8,3,14,1978,2214,,63.2,97.7,.330,.257,.516,49.1,46.0,8.2,7.3,.489,18.0,29.5,.217,.1461,95.6,111.5,62.6,-.005,.4291,102.3,104.9,.6015
Princeton,31,16,14,.533,-1.12,-2.71,9,5,12,5,4,9,2066,1972,,65.0,105.9,.452,.459,.584,48.8,58.1,8.5,11.4,.549,17.3,21.2,.322,.5332,105.9,104.6,65.4,-.032,.4278,100.0,102.6,.3841
Providence,33,22,11,.667,14.46,9.73,11,7,14,5,8,6,2317,2161,,65.7,106.1,.416,.284,.529,52.8,57.5,10.9,11.8,.486,15.3,35.3,.295,.8455,110.7,95.5,65.7,+.043,.7311,107.2,98.3,.5805
Purdue,33,21,12,.636,13.29,7.80,12,6,14,4,7,8,2310,2129,,65.1,106.8,.425,.323,.543,53.3,61.4,8.3,14.7,.507,17.1,36.2,.291,.7779,108.3,97.2,64.5,+.010,.6484,106.1,100.6,.4192
Quinnipiac,30,15,15,.500,-1.48,-3.68,9,11,10,7,5,8,2092,2026,,66.4,102.3,.355,.296,.494,57.9,58.2,5.2,13.6,.440,16.6,42.1,.274,.4414,100.1,102.2,67.2,-.091,.3614,98.6,103.6,.3594
Radford,32,21,11,.656,-4.29,-5.57,12,6,13,4,8,7,2327,2166,,65.4,109.4,.364,.327,.546,51.9,51.1,10.3,11.0,.515,15.3,35.9,.251,.4466,104.2,106.2,64.7,+.077,.3936,101.0,104.9,.5261
Rhode Island,32,23,9,.719,9.82,2.88,13,5,15,2,8,7,2167,1912,,66.3,101.7,.472,.280,.528,52.4,55.8,9.9,14.8,.492,17.8,33.0,.310,.7778,101.6,91.1,66.3,+.003,.5479,102.1,100.4,.4530
Rice,32,12,20,.375,-2.62,-0.55,8,10,7,8,5,12,2052,2107,,62.8,99.4,.339,.493,.547,48.8,59.6,9.2,8.6,.510,19.8,27.4,.251,.4161,100.5,103.5,62.5,-.062,.4805,102.0,102.7,.4683
Richmond,32,19,13,.594,8.70,3.80,12,6,14,4,5,9,2092,1935,,61.4,104.5,.316,.379,.549,45.7,56.6,11.3,9.9,.522,14.5,23.0,.217,.7834,106.1,94.9,61.7,-.081,.5979,104.0,100.5,.5091
Rider,33,21,12,.636,-1.57,-3.09,15,5,10,5,11,7,2153,2103,,64.6,100.0,.356,.335,.514,50.3,51.0,10.9,7.3,.494,16.6,31.1,.215,.4954,98.7,98.9,64.9,+.087,.4075,100.0,103.4,.4558
Robert Morris,33,19,14,.576,-2.97,-4.24,12,6,10,6,9,8,2277,2235,,66.7,102.7,.360,.309,.541,48.3,50.4,12.7,7.8,.505,17.9,31.3,.257,.4623,101.0,102.4,65.6,+.037,.3852,100.6,104.8,.5768
Rutgers,32,10,22,.313,0.52,8.39,2,16,7,11,3,11,1898,2150,,64.9,91.3,.326,.294,.469,49.0,49.9,8.6,9.5,.436,17.2,30.5,.212,.3882,96.2,100.1,65.7,+.036,.6843,105.9,99.1,.5133
SIU Edwardsville,28,12,16,.429,-7.33,-4.60,8,8,11,3,1,13,1909,1884,,67.3,100.8,.378,.340,.528,49.5,52.3,9.4,11.9,.495,17.3,30.0,.255,.3366,96.2,102.1,66.6,-.043,.3919,101.1,105.0,.3802
Sacramento State,31,20,11,.645,-5.06,-5.89,13,5,13,1,7,10,2196,2106,,63.6,111.4,.357,.295,.579,48.4,56.2,11.3,6.4,.546,15.3,28.1,.262,.4200,106.4,109.5,62.3,+.083,.3512,101.3,106.9,.4304
Sacred Heart,32,15,17,.469,-7.15,-5.76,9,9,10,5,5,12,2360,2367,,69.2,103.7,.358,.277,.528,51.0,53.7,9.2,8.0,.502,16.6,34.0,.232,.3518,102.0,107.6,69.0,-.014,.3518,99.4,104.8,.4358
Saint Francis (PA),32,16,16,.500,-5.48,-4.77,9,9,10,3,6,13,2061,2050,,63.8,100.2,.348,.410,.535,47.8,51.9,10.2,8.5,.506,17.3,25.8,.234,.3755,98.0,102.4,63.1,+.017,.4179,100.5,103.4,.6213
Saint Joseph's,31,13,18,.419,0.02,2.83,7,11,10,7,3,11,1912,1999,,64.1,94.7,.352,.328,.481,50.1,57.3,10.2,11.8,.453,16.4,31.4,.217,.5049,98.1,97.9,64.3,-.006,.5829,102.7,99.8,.5060
Saint Louis,32,11,21,.344,-5.20,2.60,3,15,9,9,2,12,1912,2122,,63.7,93.0,.420,.333,.502,47.2,60.0,8.3,6.8,.465,19.1,27.3,.275,.2366,93.3,103.4,63.5,+.064,.5448,102.3,100.7,.3707
Saint Mary's (CA),30,21,9,.700,9.45,4.00,13,5,14,4,7,5,2077,1909,,62.4,109.2,.355,.370,.562,55.3,62.8,7.9,6.8,.530,16.6,33.2,.252,.7407,108.5,99.0,62.5,+.034,.5633,104.5,102.2,.4669
Saint Peter's,34,16,18,.471,-2.94,-3.91,8,12,7,6,9,12,2081,2048,,61.3,98.3,.440,.332,.508,50.1,49.3,10.1,8.9,.469,17.0,31.4,.290,.4230,97.4,100.1,60.7,-.067,.3843,99.3,103.4,.4008
Sam Houston State,33,25,8,.758,2.87,-6.24,15,3,17,3,8,5,2435,1959,,67.1,108.7,.455,.412,.541,55.0,60.2,9.8,13.5,.497,16.3,36.3,.323,.6933,100.8,93.9,64.8,-.039,.3532,100.6,106.0,.4885
Samford,32,13,19,.406,-9.32,-5.49,6,12,8,6,5,13,2216,2301,,67.2,102.6,.376,.335,.535,48.0,54.2,10.9,8.2,.502,16.8,30.2,.257,.2566,100.6,110.3,66.8,+.009,.3481,100.0,105.6,.3783
San Diego,31,15,16,.484,5.65,4.09,8,10,10,6,5,10,2006,1949,,63.3,101.4,.386,.344,.518,49.2,56.2,10.1,11.1,.480,16.0,30.5,.265,.6467,101.4,96.2,63.1,-.076,.5973,105.3,101.7,.5470
San Diego State,34,26,8,.765,11.98,3.73,14,4,16,2,10,6,2101,1807,,60.6,100.9,.362,.308,.497,52.4,47.6,11.3,13.7,.468,15.6,35.6,.228,.8457,102.4,88.3,60.7,+.014,.5740,103.5,100.9,.5962
San Francisco,32,14,18,.438,3.59,3.33,7,11,8,8,6,10,2215,2167,,65.6,104.8,.409,.344,.535,50.5,56.6,8.8,6.9,.510,15.5,31.1,.257,.5367,103.1,101.8,65.9,-.082,.5622,104.6,102.4,.3966
San Jose State,30,2,28,.067,-15.85,2.29,0,18,2,15,0,13,1612,2086,,64.3,83.2,.305,.428,.452,45.8,53.2,7.5,8.8,.418,19.4,24.9,.199,.0569,85.2,108.7,64.6,-.030,.5511,103.8,102.0,.4750
Santa Clara,32,14,18,.438,0.16,4.66,7,11,9,7,5,11,2027,2136,,61.3,102.9,.310,.380,.527,46.9,53.3,9.1,5.7,.491,15.1,28.4,.229,.4377,103.4,105.7,61.9,+.019,.5947,105.0,101.6,.4972
Savannah State,30,8,22,.267,-17.96,-6.06,5,11,6,5,2,17,1683,2010,,65.9,84.8,.354,.258,.465,46.6,43.8,13.3,6.2,.442,21.5,29.7,.203,.1089,86.8,104.2,64.9,+.012,.3940,99.7,103.5,.6944
Seattle,31,16,15,.516,-7.19,-5.61,7,7,11,5,5,10,1941,1922,,61.8,100.8,.373,.359,.539,53.1,63.3,8.6,4.6,.512,18.9,32.3,.246,.2852,96.4,104.4,62.1,+.006,.2945,98.4,106.2,.3709
Seton Hall,31,16,15,.516,8.20,7.81,6,12,10,5,6,10,2119,2107,,66.0,102.7,.381,.349,.514,50.5,52.2,9.0,11.2,.482,15.9,34.7,.250,.6339,106.1,101.2,66.2,+.012,.6859,105.7,98.7,.4524
Siena,31,11,20,.355,-6.96,-2.93,7,13,6,9,5,11,2164,2289,,66.9,103.9,.419,.264,.520,49.0,54.9,11.2,8.7,.475,15.9,36.3,.297,.2648,102.8,112.3,66.3,-.010,.4090,99.7,103.0,.4860
South Alabama,33,12,21,.364,-9.51,-3.09,9,11,7,8,5,13,2275,2438,,68.5,99.5,.421,.353,.523,49.3,46.3,6.9,10.3,.479,18.1,30.7,.296,.2278,99.8,111.0,69.2,+.085,.4591,99.8,101.2,.5445
South Carolina,33,17,16,.515,11.10,8.79,6,12,10,6,7,10,2146,2046,,65.3,99.6,.370,.329,.502,51.6,59.5,9.7,10.9,.454,16.7,35.2,.273,.7496,103.1,93.7,64.4,-.048,.7088,106.4,98.5,.5138
South Carolina State,33,11,22,.333,-17.16,-7.25,7,9,6,6,5,16,1965,2203,,65.0,91.3,.332,.329,.460,48.0,51.0,9.3,8.2,.432,16.3,31.0,.200,.1184,90.0,107.1,64.6,+.049,.3707,99.1,103.8,.5983
South Carolina Upstate,35,24,11,.686,-1.60,-7.35,8,6,14,4,10,7,2530,2138,,64.9,111.5,.296,.401,.536,52.7,57.0,12.3,8.8,.514,13.7,37.3,.193,.4515,102.9,104.6,63.5,-.019,.2911,98.3,106.3,.3136
South Dakota,33,17,16,.515,-4.99,-3.57,9,7,8,8,9,8,2309,2312,,65.8,104.0,.338,.306,.517,51.3,47.8,8.3,6.0,.477,14.4,31.9,.247,.3716,101.3,106.0,65.8,+.032,.4224,101.2,104.0,.4711
South Dakota State,33,23,10,.697,2.99,-4.14,12,4,14,0,9,10,2409,2109,,66.4,109.2,.415,.382,.564,51.6,48.8,8.2,11.4,.527,15.4,28.8,.294,.6313,104.9,100.1,66.1,-.010,.3986,100.8,104.5,.5097
South Florida,32,9,23,.281,-4.70,2.82,3,15,8,9,1,14,1970,2189,,64.4,94.5,.323,.260,.496,48.8,48.6,8.8,12.3,.473,18.2,31.5,.200,.2519,96.9,106.5,64.1,-.024,.5639,102.6,100.3,.4751
Southeast Missouri State,30,13,17,.433,-5.18,-3.68,7,9,9,5,4,12,2087,2064,,67.2,103.0,.368,.328,.527,50.3,50.9,10.8,11.7,.496,16.7,32.4,.246,.3497,101.1,106.7,66.4,-.062,.4090,100.9,104.1,.4213
Southeastern Louisiana,32,9,23,.281,-10.68,-5.84,6,12,6,6,3,17,2186,2324,,68.4,98.7,.331,.336,.537,48.8,48.2,8.8,9.6,.511,19.6,29.1,.220,.2028,94.5,106.5,66.7,-.103,.3831,101.3,105.6,.6135
Southern,35,18,17,.514,-9.69,-7.97,13,5,9,5,9,12,2259,2226,,66.3,96.7,.409,.255,.499,49.7,44.8,10.3,10.3,.462,17.1,32.5,.268,.2841,93.0,100.7,65.2,+.018,.3248,98.4,104.8,.7586
Southern California,32,12,20,.375,2.41,6.41,3,15,8,9,4,11,2143,2271,,68.8,95.9,.338,.277,.496,48.8,50.4,9.3,9.9,.468,17.2,31.5,.214,.5201,98.6,97.9,68.7,-.006,.6325,104.9,100.0,.3768
Southern Illinois,33,12,21,.364,-3.61,-0.74,4,14,8,9,4,12,1968,2044,,61.7,96.7,.410,.257,.506,51.4,40.2,10.9,6.0,.461,18.1,31.1,.288,.3475,96.1,101.5,62.9,-.054,.4847,101.1,101.7,.3043
Southern Methodist,33,27,6,.818,13.23,3.54,15,3,17,2,10,4,2291,1972,,63.2,109.4,.442,.227,.558,55.2,63.1,10.8,10.8,.520,17.1,37.4,.312,.8723,112.3,95.0,63.8,+.014,.5743,103.2,100.6,.5572
Southern Mississippi,29,9,20,.310,-9.86,0.10,4,14,8,7,1,13,1742,1978,,63.0,94.6,.358,.385,.518,46.6,57.0,9.7,7.1,.493,19.7,27.0,.225,.1952,95.7,108.2,62.4,+.038,.5194,101.9,101.2,.5356
Southern Utah,29,10,19,.345,-12.01,-5.51,7,11,5,7,5,12,2011,2146,,68.0,101.1,.390,.349,.552,47.9,49.1,7.2,10.8,.524,17.9,23.3,.261,.1997,97.0,109.4,67.8,+.033,.3711,101.4,106.1,.4986
St. Bonaventure,31,18,13,.581,4.14,1.56,10,8,8,6,10,7,2085,2005,,65.1,102.5,.379,.292,.513,52.9,52.3,10.1,12.2,.471,16.0,35.0,.268,.6297,102.9,98.2,64.7,+.010,.5392,102.7,101.3,.3594
St. Francis (NY),34,23,11,.676,-1.98,-6.46,15,3,13,4,10,7,2344,2178,,65.6,104.0,.408,.332,.506,54.8,51.7,10.1,13.2,.465,16.3,39.9,.277,.5233,101.0,100.2,64.3,-.016,.3196,98.2,104.9,.4104
St. John's (NY),32,21,11,.656,12.49,9.20,10,8,16,3,5,8,2279,2164,,67.6,104.9,.369,.301,.529,47.5,49.8,11.0,16.3,.495,13.8,28.6,.256,.8015,108.1,95.7,67.1,+.058,.6796,106.4,99.7,.4607
Stanford,33,20,13,.606,12.20,7.23,9,9,15,4,5,9,2391,2227,,65.4,109.2,.385,.312,.539,53.1,49.3,8.2,7.0,.498,13.9,33.8,.279,.7908,111.4,99.3,65.2,-.029,.6635,106.2,100.1,.5367
Stephen F. Austin,33,29,4,.879,8.66,-4.81,17,1,15,1,14,3,2622,2131,,68.2,116.0,.432,.366,.598,54.2,65.7,11.2,10.3,.562,17.7,38.0,.317,.8143,112.9,99.3,66.8,+.030,.3925,101.0,105.0,.5592
Stetson,31,9,22,.290,-15.86,-6.32,3,11,7,7,2,15,2064,2290,,67.2,99.1,.339,.341,.517,47.0,52.2,6.7,9.1,.489,16.3,27.2,.223,.1180,95.5,113.7,67.0,+.006,.3550,100.4,105.8,.3815
Stony Brook,34,23,11,.676,0.24,-3.95,12,4,13,2,10,9,2220,2030,,63.4,102.6,.325,.285,.498,56.0,50.5,8.0,10.3,.467,15.5,37.7,.216,.5736,99.8,97.3,64.3,+.036,.4071,99.7,103.0,.6023
Syracuse,31,18,13,.581,12.08,7.86,9,9,13,5,5,8,2096,1965,,66.1,101.6,.354,.290,.505,51.1,61.3,12.5,12.5,.474,15.3,33.5,.234,.7472,103.0,93.8,66.5,-.024,.6648,106.0,99.9,.4825
Temple,33,23,10,.697,7.75,3.54,13,5,13,2,10,8,2139,2000,,65.1,99.3,.352,.364,.480,50.8,55.4,10.7,11.7,.439,12.9,31.9,.242,.7709,102.0,91.8,65.8,+.076,.5807,103.3,100.4,.5621
Tennessee,32,16,16,.500,7.66,8.60,7,11,10,8,6,8,2025,2055,,61.2,103.0,.323,.343,.515,51.1,48.3,12.6,9.6,.482,16.6,37.0,.223,.6743,107.6,101.0,60.6,+.030,.6920,105.6,98.5,.5091
Tennessee State,31,5,26,.161,-14.90,-2.35,2,14,5,8,0,18,1793,2111,,64.7,89.3,.419,.314,.483,47.8,48.1,8.3,10.2,.450,19.6,27.8,.259,.1038,87.6,105.7,63.9,-.045,.4926,102.1,102.3,.5861
Tennessee Tech,30,12,18,.400,-6.42,-3.92,4,12,10,4,2,14,2118,2095,,67.7,103.9,.350,.302,.522,53.4,51.4,9.1,8.5,.490,17.0,36.9,.237,.3117,102.3,109.6,66.7,-.050,.4243,100.8,103.6,.4841
Tennessee-Martin,30,18,12,.600,-3.13,-4.31,10,6,9,3,9,9,2090,1948,,62.8,109.6,.336,.361,.564,52.8,50.9,8.0,5.7,.537,15.9,30.7,.235,.4683,106.4,107.6,61.6,+.025,.4297,100.7,103.2,.4965
Texas,33,20,13,.606,17.07,9.52,8,10,14,5,6,8,2242,1993,,63.0,106.6,.369,.340,.534,55.9,55.8,5.9,22.0,.494,16.8,38.0,.267,.8727,110.3,93.3,62.3,-.071,.7159,106.2,98.0,.4795
Texas A&M,32,21,11,.656,11.70,6.36,11,7,14,3,7,8,2164,1993,,64.2,104.5,.378,.297,.533,53.3,60.4,8.7,7.9,.505,16.5,33.7,.248,.7916,106.6,94.9,64.1,-.007,.6295,104.5,99.8,.4524
Texas A&M-Corpus Christi,32,19,13,.594,-5.87,-6.71,13,5,10,3,9,10,2126,2054,,64.2,103.1,.534,.297,.539,49.5,47.1,10.6,8.1,.493,17.3,31.1,.365,.3922,99.0,102.8,62.7,+.046,.3378,100.1,106.1,.3645
Texas Christian,33,18,15,.545,11.81,6.02,4,14,13,6,5,9,2249,2058,,64.7,104.6,.465,.254,.509,51.9,55.0,9.6,13.0,.479,15.3,37.5,.286,.7663,106.0,95.6,64.3,-.080,.6060,104.1,100.3,.1797
Texas Southern,34,22,12,.647,-5.98,-6.71,16,2,9,1,13,11,2318,2293,,64.4,103.5,.465,.314,.531,50.3,46.6,9.3,8.6,.494,17.1,34.0,.307,.4122,101.7,104.9,63.9,+.131,.3584,99.1,104.3,.8274
Texas State,31,14,17,.452,-5.35,-3.46,7,13,9,6,5,11,1905,1854,,63.4,95.1,.368,.308,.493,48.2,52.0,11.2,6.8,.452,17.1,29.2,.254,.3447,91.7,97.0,61.6,-.033,.4498,101.2,103.0,.5607
Texas Tech,32,13,19,.406,4.49,7.93,3,15,13,6,0,13,1949,2059,,63.0,95.9,.461,.325,.497,50.7,54.6,9.2,12.1,.457,18.6,34.6,.296,.5170,100.5,99.9,61.9,-.017,.6608,105.2,99.3,.2638
Texas-Arlington,31,16,15,.516,-3.63,-2.80,10,10,9,6,7,9,2220,2206,,70.2,101.6,.383,.365,.530,50.3,51.2,9.4,9.5,.497,17.9,32.1,.258,.4311,101.5,104.0,70.2,+.023,.4594,100.5,102.0,.5985
Texas-El Paso,33,22,11,.667,5.09,-0.31,13,5,14,3,8,8,2282,2104,,65.4,105.4,.438,.295,.550,50.7,56.5,8.2,11.0,.520,16.5,29.2,.289,.6400,103.8,98.7,64.9,-.004,.4753,102.2,103.0,.5100
Texas-San Antonio,30,14,16,.467,-3.20,-2.48,8,10,7,8,7,8,2120,2111,,66.9,105.1,.416,.345,.520,51.6,51.6,10.6,6.2,.478,15.5,35.8,.291,.4118,104.5,107.8,66.0,-.051,.4181,99.9,102.8,.3557
Toledo,33,20,13,.606,5.19,0.95,11,7,10,4,10,9,2483,2343,,67.2,111.1,.412,.290,.565,52.8,50.1,7.6,8.3,.523,15.7,33.3,.306,.6669,111.1,104.6,67.2,-.030,.5469,104.2,102.5,.5282
Towson,32,12,20,.375,-6.78,-3.55,5,13,4,9,8,11,2034,2080,,61.6,101.6,.469,.256,.496,56.2,42.1,5.6,10.2,.451,17.3,41.5,.311,.2913,99.1,107.0,60.9,-.026,.4087,100.6,103.9,.3832
Troy,29,10,19,.345,-8.76,-5.13,5,15,5,9,5,10,1946,2013,,66.6,100.0,.391,.368,.524,48.8,40.2,9.9,6.2,.492,18.3,31.5,.259,.2635,98.1,107.3,65.1,-.054,.3827,99.1,103.3,.2849
Tulane,31,15,16,.484,-1.29,0.54,6,12,9,8,6,8,1973,1984,,63.6,98.1,.341,.359,.499,51.3,49.9,9.6,5.7,.470,16.9,33.2,.221,.3586,97.7,102.8,63.4,+.031,.4696,100.2,101.3,.2781
Tulsa,33,23,10,.697,7.51,2.89,14,4,13,4,10,6,2126,1981,,63.9,100.0,.412,.322,.507,51.6,49.9,8.7,9.7,.473,15.4,30.7,.267,.7207,100.7,92.7,64.0,+.096,.5570,103.2,101.2,.5250
UC-Irvine,33,21,12,.636,3.47,0.11,11,5,14,3,7,9,2240,2056,,63.9,105.5,.300,.302,.545,51.1,56.6,8.9,13.2,.520,15.8,30.0,.205,.6525,103.9,98.3,63.7,-.007,.5226,102.5,101.7,.5915
UCLA,33,20,13,.606,12.23,8.26,11,7,16,1,4,12,2376,2245,,67.5,105.9,.363,.293,.526,52.7,54.1,10.0,9.0,.494,14.9,33.9,.245,.8065,110.2,97.4,66.1,+.026,.6887,105.2,98.2,.5849
Utah,32,24,8,.750,21.29,6.80,13,5,16,1,8,7,2307,1822,,62.8,114.4,.426,.376,.591,54.0,58.1,9.4,15.9,.561,16.0,31.6,.298,.9278,113.1,90.6,61.2,-.056,.6594,105.5,99.6,.5184
Utah State,31,18,13,.581,3.17,0.54,11,7,11,6,7,7,2064,1973,,63.0,104.4,.363,.370,.552,45.8,61.7,7.5,14.1,.525,14.9,21.9,.244,.6006,105.8,102.1,64.0,-.022,.4850,101.3,101.9,.4534
Utah Valley,30,11,19,.367,-12.81,-4.95,5,9,8,5,3,14,1758,1923,,62.5,93.8,.334,.368,.493,49.7,62.8,7.1,7.1,.455,17.9,29.3,.232,.1344,91.1,107.2,62.4,+.007,.3785,100.9,105.4,.5292
VMI,30,11,19,.367,-9.65,-3.72,7,11,6,8,5,11,2415,2428,,77.5,102.2,.293,.520,.511,48.3,49.2,10.8,17.8,.482,16.1,32.7,.200,.2307,96.1,106.7,77.1,-.050,.3990,101.4,105.1,.5288
Valparaiso,33,28,5,.848,6.29,-2.38,13,3,15,1,13,4,2304,1956,,63.9,108.8,.370,.333,.551,55.3,52.8,9.4,13.1,.522,16.6,36.0,.251,.7472,103.7,94.4,62.7,+.070,.4332,102.0,104.4,.4086
Vanderbilt,32,19,13,.594,11.97,6.49,9,9,14,4,5,9,2230,2033,,63.0,108.8,.428,.365,.575,51.7,64.2,7.5,15.4,.541,18.0,32.5,.302,.8033,112.5,99.5,63.4,-.108,.6265,103.5,99.0,.3954
Vermont,31,18,13,.581,1.36,-5.88,12,4,12,4,6,9,2051,1789,,63.5,103.4,.411,.300,.557,51.2,56.3,10.2,14.9,.521,17.9,27.1,.287,.6093,100.6,96.8,64.0,-.135,.3259,97.4,103.8,.4787
Villanova,34,32,2,.941,23.31,7.93,16,2,17,0,15,2,2593,2070,,65.1,116.3,.424,.429,.589,51.7,62.8,11.9,13.1,.553,14.5,32.7,.308,.9570,120.8,92.2,64.5,+.044,.6773,105.2,98.6,.5092
Virginia,32,29,3,.906,22.58,7.99,16,2,15,1,14,2,2091,1624,,58.5,110.9,.342,.273,.547,56.1,54.3,9.5,11.5,.512,13.8,33.9,.248,.9581,112.2,85.4,58.2,+.032,.6742,105.6,99.1,.5087
Virginia Commonwealth,35,26,9,.743,12.95,5.97,12,6,12,4,14,5,2537,2293,,66.6,106.6,.375,.399,.519,49.1,50.7,14.2,12.1,.488,13.4,31.7,.246,.8424,108.3,93.6,67.1,+.059,.6713,105.8,99.4,.7200
Virginia Tech,33,11,22,.333,1.51,5.54,2,16,10,9,1,13,2156,2289,,64.1,101.2,.319,.354,.536,45.2,50.8,6.8,8.6,.515,16.2,25.9,.204,.4381,103.8,106.0,63.8,-.043,.6086,104.7,100.8,.2784
Wagner,30,10,20,.333,-11.27,-4.79,8,10,8,5,2,15,2052,2206,,67.8,99.2,.341,.318,.489,52.1,44.9,9.4,6.4,.450,16.8,37.7,.238,.2207,96.7,107.9,67.7,-.013,.4005,100.3,103.9,.5575
Wake Forest,32,13,19,.406,4.83,7.89,5,13,11,7,2,12,2209,2307,,68.6,99.5,.415,.339,.510,52.2,59.2,9.4,10.3,.478,16.7,31.8,.265,.5746,103.9,101.2,68.6,-.025,.6733,106.2,99.8,.4411
Washington,31,16,15,.516,5.81,5.06,5,13,8,7,8,8,2128,2105,,66.2,103.3,.339,.331,.524,49.6,53.9,7.4,13.1,.493,15.2,31.2,.232,.5940,106.4,102.9,65.6,-.002,.5894,103.2,100.0,.3134
Washington State,31,13,18,.419,0.43,6.36,7,11,8,6,5,12,2189,2373,,67.6,103.2,.397,.366,.538,48.0,61.0,5.7,9.4,.496,15.4,26.4,.286,.4363,107.2,109.6,67.5,+.085,.6495,105.3,99.8,.4681
Weber State,30,13,17,.433,-7.31,-3.53,8,10,8,6,5,11,2010,2041,,64.8,102.6,.450,.400,.545,50.1,55.9,8.1,13.2,.494,18.1,29.1,.337,.2810,97.7,106.0,63.3,+.040,.4127,102.4,105.6,.5951
