School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Northwestern State,28,8,20,.286,-15.52,-5.44,5,13,6,7,2,13,2224,2413,,75.2,105.6,.369,.342,.561,45.5,56.2,8.3,7.4,.517,17.2,28.7,.283,.1562,101.6,117.7,74.4,-.053,.3994,102.4,106.1,.8060
Notre Dame,32,21,11,.656,14.26,9.13,11,7,14,2,5,5,2423,2259,,65.4,115.3,.332,.345,.568,51.4,49.6,8.5,10.0,.535,12.8,32.5,.244,.8131,117.8,103.7,65.8,+.033,.6962,108.7,101.1,.4717
Oakland,32,21,11,.656,5.68,-1.73,13,5,8,4,11,5,2762,2525,,74.8,114.9,.414,.358,.575,52.1,54.3,7.9,8.4,.529,13.5,31.9,.318,.6799,114.9,107.6,74.0,-.044,.4888,103.1,103.5,.5611
Ohio,32,21,11,.656,2.32,-0.94,11,7,14,2,5,6,2508,2383,,70.1,111.4,.379,.384,.585,51.2,52.2,6.1,9.3,.548,15.2,25.9,.284,.5731,111.0,108.2,70.3,+.058,.4655,102.7,103.9,.4015
Ohio State,33,20,13,.606,9.80,7.37,11,7,14,5,4,6,2324,2244,,67.8,102.7,.363,.327,.530,51.3,45.7,8.1,14.4,.500,16.4,30.0,.244,.7440,105.3,96.0,68.6,+.060,.6482,106.7,101.2,.4438
Oklahoma,32,25,7,.781,20.91,10.94,12,6,14,1,7,5,2573,2254,,71.3,111.5,.336,.407,.576,51.6,52.6,9.6,12.7,.545,15.7,30.5,.244,.9203,115.4,93.3,70.8,+.008,.7598,109.7,99.3,.5412
Oklahoma State,32,12,20,.375,8.76,9.39,3,15,8,8,1,9,2128,2148,,65.0,101.2,.383,.366,.527,49.1,53.8,8.5,11.6,.483,16.7,28.8,.279,.6802,104.4,97.8,64.7,-.103,.7136,108.1,99.9,.3836
Old Dominion,35,22,13,.629,4.11,-2.55,12,6,11,4,7,6,2397,2164,,62.9,108.1,.316,.232,.508,54.4,50.8,9.1,12.0,.477,12.1,36.6,.215,.6292,105.0,100.3,62.3,-.047,.4075,103.3,106.7,.4660
Oral Roberts,31,14,17,.452,-2.45,0.83,6,10,8,4,4,12,2356,2384,,71.2,106.4,.365,.282,.551,50.2,46.2,7.3,10.3,.510,15.0,28.0,.273,.4756,106.4,107.3,69.5,+.025,.5799,105.8,102.8,.6778
Oregon,34,28,6,.824,18.14,8.99,14,4,18,0,5,5,2680,2350,,69.7,112.7,.407,.336,.562,52.3,49.7,10.9,15.5,.526,14.3,34.8,.290,.9120,119.3,97.4,68.7,+.035,.7016,107.1,99.4,.5166
Oregon State,31,19,12,.613,10.99,9.55,9,9,12,3,4,7,2234,2169,,68.4,105.3,.377,.320,.531,48.5,53.2,10.9,9.8,.500,14.5,29.6,.253,.7679,109.2,98.4,68.2,+.052,.7231,108.5,99.8,.5378
Pacific,28,8,20,.286,-3.46,2.47,6,12,6,8,2,11,1948,2009,,67.7,101.0,.369,.369,.532,50.6,52.8,6.5,7.3,.500,17.2,29.0,.249,.3343,98.7,104.8,67.6,-.007,.5520,105.8,103.9,.5767
Penn State,32,16,16,.500,3.58,7.36,7,11,11,4,3,8,2107,2228,,66.2,98.7,.345,.370,.503,49.0,44.0,7.8,12.5,.466,14.8,28.7,.240,.5562,102.3,100.3,67.2,+.112,.6588,107.5,101.5,.4193
Pennsylvania,28,11,17,.393,-6.27,-2.23,5,9,9,6,2,11,1911,2013,,68.3,99.0,.316,.409,.517,49.3,55.6,7.6,6.6,.489,16.9,28.4,.212,.3120,99.1,106.2,68.7,-.025,.4540,102.2,103.8,.3905
Pepperdine,31,18,13,.581,2.89,1.99,10,8,10,3,6,7,2277,2208,,68.2,106.1,.409,.248,.531,50.8,54.4,8.3,7.1,.496,14.0,30.5,.277,.5584,104.8,102.7,68.3,+.040,.5361,105.8,104.5,.5496
Pittsburgh,32,21,11,.656,15.71,8.65,9,9,15,4,3,6,2433,2173,,66.7,113.2,.363,.309,.555,55.3,62.9,7.4,10.0,.513,14.7,37.5,.274,.8024,112.7,99.8,66.3,+.003,.6732,108.7,102.1,.3294
Portland,32,12,20,.375,-2.11,0.67,6,12,8,7,3,9,2483,2552,,72.7,106.3,.315,.391,.537,47.9,49.0,8.9,10.4,.503,14.5,30.6,.228,.3675,105.7,110.8,72.6,-.072,.4794,103.8,104.6,.3542
Portland State,31,13,18,.419,-8.00,-5.79,8,10,8,6,4,11,2408,2409,,73.3,106.0,.339,.273,.545,49.2,58.0,11.6,8.9,.521,15.2,29.3,.223,.2983,101.7,109.5,73.0,-.046,.3537,101.4,106.8,.4017
Prairie View,31,7,24,.226,-17.13,-6.52,7,11,4,6,3,16,1873,2202,,68.9,87.7,.365,.270,.462,46.1,40.9,11.2,7.6,.417,18.7,30.7,.250,.1320,90.0,106.0,69.7,+.008,.3899,100.4,104.4,.6958
Presbyterian,31,11,20,.355,-13.03,-4.64,5,13,7,8,3,11,2093,2259,,69.6,96.6,.353,.288,.514,48.4,46.4,9.5,5.9,.475,17.6,27.4,.251,.1453,94.1,109.8,67.7,+.044,.3962,103.2,107.0,.4739
Princeton,28,22,6,.786,7.36,-2.05,12,2,13,0,9,5,2213,1903,,69.4,112.9,.342,.422,.576,52.4,54.3,10.2,8.6,.548,14.3,29.1,.242,.7477,111.5,101.5,69.3,+.054,.4795,103.5,104.3,.5155
Providence,33,23,10,.697,11.87,7.63,10,8,13,4,7,4,2441,2301,,69.9,104.6,.377,.369,.524,49.8,63.0,9.4,9.2,.481,14.3,30.9,.274,.8023,108.0,95.6,69.4,+.044,.6606,106.9,100.9,.4367
Purdue,34,26,8,.765,21.02,7.87,12,6,17,1,5,5,2643,2196,,67.8,114.3,.351,.355,.572,57.5,64.0,6.3,11.6,.537,14.9,35.3,.261,.9086,115.4,94.5,68.3,-.031,.6577,107.5,101.6,.4259
Quinnipiac,30,9,21,.300,-9.96,-4.56,6,14,6,8,3,11,1969,2131,,69.8,92.9,.280,.354,.458,53.5,54.0,6.9,11.8,.428,17.7,38.4,.181,.2175,91.3,102.1,69.6,-.029,.3952,102.0,105.8,.3552
Radford,31,16,15,.516,-4.83,-3.10,9,9,8,6,7,7,2266,2248,,67.5,105.7,.287,.349,.529,52.1,48.6,8.5,10.9,.508,16.2,35.4,.187,.3560,103.2,108.6,66.7,+.052,.4357,102.6,105.0,.6120
Rhode Island,32,17,15,.531,8.10,3.47,9,9,13,4,3,9,2220,2072,,65.1,105.4,.376,.331,.535,51.9,50.0,8.1,13.5,.504,15.2,30.6,.251,.6946,106.2,98.9,65.3,-.115,.5522,104.0,102.2,.5102
Rice,32,12,20,.375,-8.66,-2.56,7,11,9,8,3,11,2427,2576,,71.4,105.8,.430,.398,.560,47.9,51.5,8.9,7.2,.516,16.4,27.0,.319,.2652,104.9,114.7,70.7,+.021,.4181,102.8,105.8,.4802
Richmond,32,16,16,.500,7.47,4.75,7,11,9,7,5,7,2450,2363,,68.8,110.0,.353,.365,.568,46.2,59.7,9.4,5.9,.547,13.3,23.2,.233,.6484,111.4,105.7,69.0,-.074,.5825,105.1,102.1,.5454
Rider,33,13,20,.394,-4.60,-3.20,8,12,7,6,4,12,2177,2223,,65.6,99.1,.354,.359,.517,49.9,54.1,8.6,10.9,.483,16.8,28.6,.241,.3788,98.6,103.0,65.3,-.061,.4323,101.8,104.2,.4913
Robert Morris,32,10,22,.313,-13.28,-7.50,8,10,4,8,5,14,2082,2267,,69.3,93.5,.356,.362,.500,45.4,54.0,11.9,10.8,.466,17.9,26.0,.237,.1984,91.1,102.9,69.0,-.033,.3582,101.1,106.4,.5645
Rutgers,32,7,25,.219,-6.70,6.78,1,17,7,11,0,11,2166,2571,,71.2,93.9,.341,.268,.496,45.5,48.0,8.5,8.3,.461,17.0,26.0,.232,.2333,95.6,106.0,71.6,-.036,.6287,106.8,102.0,.3711
SIU Edwardsville,28,6,22,.214,-10.63,-2.45,3,13,3,11,3,11,1839,2068,,68.0,95.7,.369,.326,.492,50.5,47.8,7.2,10.3,.448,16.9,32.4,.260,.1680,94.1,108.1,66.9,+.015,.4381,104.0,106.3,.5441
Sacramento State,31,14,17,.452,-8.45,-5.14,6,12,10,5,3,11,2210,2237,,69.2,102.6,.351,.346,.531,48.5,54.9,8.1,11.3,.501,15.1,27.0,.236,.2441,97.5,107.6,69.0,+.048,.3662,101.8,106.8,.4144
Sacred Heart,30,12,18,.400,-12.67,-8.70,11,7,6,5,5,13,2217,2336,,72.0,101.8,.387,.303,.522,50.3,46.2,8.7,6.5,.484,17.0,33.4,.266,.2253,99.4,110.7,72.0,+.006,.3304,100.0,106.3,.5784
Saint Francis (PA),30,13,17,.433,-12.25,-8.73,9,9,8,6,5,11,2110,2181,,67.6,103.2,.389,.357,.524,50.7,49.7,6.8,8.4,.485,15.9,32.3,.271,.2178,100.6,112.4,66.8,+.013,.3172,99.8,106.7,.5220
Saint Joseph's,34,27,7,.794,11.93,4.25,13,5,12,4,10,2,2638,2377,,70.4,109.7,.377,.357,.549,52.0,55.5,7.3,9.3,.513,12.5,28.3,.269,.8103,112.6,99.3,71.2,+.034,.5678,104.8,102.3,.5254
Saint Louis,32,11,21,.344,-2.64,3.58,5,13,7,11,3,8,2106,2305,,69.4,94.1,.378,.352,.517,46.6,58.8,7.8,6.2,.477,17.8,20.7,.266,.3245,95.6,101.9,69.7,+.018,.5370,104.6,103.3,.3985
Saint Mary's (CA),32,27,5,.844,14.36,0.74,15,3,18,1,7,3,2397,1951,,62.4,120.1,.295,.398,.609,54.6,61.2,7.8,9.0,.592,13.4,31.1,.206,.8217,115.6,101.2,62.1,+.019,.4547,102.9,104.5,.3590
Saint Peter's,30,14,16,.467,-4.62,-3.92,12,8,9,5,5,10,1966,1987,,66.5,97.8,.351,.337,.508,52.1,51.0,8.2,9.3,.477,17.0,30.4,.231,.3751,96.0,100.4,65.2,-.006,.4071,102.4,105.8,.4294
Sam Houston State,34,18,16,.529,-5.84,-6.27,12,6,10,4,6,9,2551,2427,,69.8,106.7,.381,.385,.537,52.2,65.6,7.9,5.2,.501,14.4,29.9,.266,.3782,102.0,106.5,67.7,-.008,.3816,101.9,106.3,.6475
Samford,33,14,19,.424,-5.55,-4.10,4,14,6,7,5,11,2440,2442,,69.6,104.2,.430,.295,.546,49.7,51.5,9.7,9.7,.503,17.0,30.5,.309,.3651,102.2,107.2,69.0,-.057,.4346,102.7,105.1,.4809
San Diego,30,9,21,.300,-7.67,1.54,4,14,6,7,1,11,1822,2074,,66.5,91.3,.346,.417,.485,47.9,52.1,7.0,10.6,.450,18.0,26.5,.229,.2607,93.2,102.0,67.2,-.012,.5101,104.4,104.0,.4539
San Diego State,34,25,9,.735,11.23,3.85,16,2,13,4,9,2,2315,2049,,66.0,102.3,.441,.333,.517,54.0,46.3,8.5,15.2,.473,16.2,33.8,.303,.8204,102.5,89.8,66.0,+.001,.5706,104.9,102.4,.6472
San Francisco,30,15,15,.500,-2.75,-0.51,8,10,10,7,5,7,2329,2362,,70.8,107.8,.385,.358,.535,51.9,45.9,7.5,7.9,.503,15.0,33.9,.261,.4065,106.6,110.1,71.7,+.036,.4400,103.2,105.4,.2750
San Jose State,31,9,22,.290,-5.84,1.30,4,14,7,7,1,13,2186,2290,,71.4,98.3,.393,.387,.517,49.9,59.4,8.4,10.3,.483,17.0,28.3,.259,.2978,95.4,102.8,70.6,-.058,.5199,104.5,103.7,.4078
Santa Clara,31,11,20,.355,-4.57,1.97,7,11,7,8,3,9,2083,2272,,66.4,99.2,.340,.388,.515,47.8,53.7,6.4,7.7,.476,14.8,25.4,.244,.3124,101.0,108.1,66.7,+.019,.5166,104.1,103.5,.4435
Savannah State,31,16,15,.516,-15.14,-8.66,9,7,12,2,2,12,1933,2092,,68.2,91.1,.403,.381,.496,47.3,49.5,8.9,7.6,.458,19.2,26.4,.263,.1629,87.7,101.1,66.6,+.116,.2976,99.6,107.3,.5812
Seattle,30,14,16,.467,-9.32,-4.89,7,7,9,7,3,8,1952,2004,,67.2,96.4,.348,.313,.513,51.8,56.5,9.0,5.0,.482,19.9,33.1,.232,.2172,93.9,104.9,66.5,+.048,.3375,99.8,105.9,.3670
Seton Hall,33,25,8,.758,14.77,7.71,12,6,13,3,7,4,2470,2237,,70.6,105.6,.406,.296,.534,52.8,51.3,10.3,11.7,.502,16.6,35.1,.271,.8709,110.8,93.9,70.3,+.008,.6726,106.3,99.8,.4411
Siena,33,21,12,.636,2.28,-2.90,13,7,12,2,7,9,2579,2408,,70.8,108.3,.409,.292,.557,55.7,53.0,8.5,11.7,.518,18.7,39.6,.296,.5982,107.5,103.9,71.2,-.027,.4334,102.6,105.0,.5528
South Alabama,33,14,19,.424,-8.05,-1.89,8,12,8,6,4,11,2284,2426,,70.3,96.7,.390,.344,.503,49.3,44.6,9.4,10.6,.465,17.7,31.2,.262,.2983,95.0,102.3,70.6,+.084,.4952,104.0,104.2,.5148
South Carolina,32,24,8,.750,12.64,6.22,11,7,15,2,5,5,2429,2208,,71.7,105.0,.448,.298,.521,54.3,51.7,9.6,12.8,.480,16.2,38.1,.306,.7934,107.0,95.2,71.0,+.057,.5993,105.8,102.2,.4183
South Carolina State,34,19,15,.559,-9.61,-7.86,12,4,10,1,6,11,2485,2485,,68.7,106.3,.366,.301,.541,49.0,48.8,6.7,7.8,.504,14.8,29.2,.263,.2787,102.9,111.8,68.4,+.090,.3379,99.6,105.6,.6221
South Carolina Upstate,32,10,22,.313,-13.70,-4.31,4,10,7,10,3,12,2315,2495,,69.0,104.0,.308,.334,.528,51.1,56.3,7.9,8.9,.506,17.1,34.7,.197,.1723,99.7,114.3,67.4,+.007,.3974,103.9,107.7,.4446
South Dakota,32,14,18,.438,-5.36,-0.66,5,11,6,6,5,10,2443,2537,,71.7,104.4,.305,.289,.546,47.7,53.9,8.9,9.8,.518,14.8,25.5,.214,.3667,104.5,109.6,71.8,+.057,.5219,104.4,103.6,.5493
South Dakota State,33,26,7,.788,5.47,-1.56,12,4,13,0,8,7,2517,2237,,68.8,110.8,.405,.363,.558,53.8,43.7,7.2,6.6,.516,14.8,32.6,.299,.7183,109.1,100.5,68.9,+.015,.4920,103.4,103.7,.5650
South Florida,33,8,25,.242,-2.67,5.42,4,14,4,14,3,9,2085,2352,,67.0,94.2,.330,.251,.487,51.6,42.8,6.8,14.2,.454,18.5,34.6,.218,.3411,97.3,103.0,67.6,-.017,.6042,105.3,101.5,.4839
Southeast Missouri State,29,5,24,.172,-15.92,-3.29,2,14,3,10,2,14,1944,2252,,71.5,93.4,.358,.300,.486,48.0,51.2,10.5,4.3,.454,16.8,28.6,.229,.1156,91.1,108.8,71.8,-.023,.4325,103.3,105.7,.5215
Southeastern Louisiana,33,12,21,.364,-13.38,-7.32,9,9,9,3,2,15,2344,2489,,70.6,100.3,.379,.354,.542,48.9,56.8,9.0,7.6,.519,19.1,29.5,.241,.1802,97.0,110.6,68.8,-.017,.3476,100.7,106.4,.6213
Southern,34,22,12,.647,-7.16,-9.04,11,7,12,1,6,10,2479,2347,,69.7,104.6,.373,.296,.529,48.9,41.9,10.7,9.7,.498,14.2,29.0,.250,.3470,99.4,105.0,69.7,+.040,.3186,99.0,105.8,.5920
Southern California,33,21,12,.636,14.02,7.93,9,9,16,2,3,7,2668,2467,,72.7,109.5,.353,.324,.548,51.1,51.5,8.6,12.7,.520,14.4,32.5,.240,.7941,112.4,99.9,72.0,-.012,.6688,107.2,100.9,.4625
Southern Illinois,32,22,10,.688,2.69,-1.40,11,7,12,4,9,4,2360,2229,,69.9,104.7,.393,.338,.544,52.2,44.8,10.3,5.8,.511,17.0,31.7,.269,.5406,105.8,104.3,70.5,+.083,.4193,100.4,103.2,.2710
Southern Methodist,30,25,5,.833,18.67,4.80,13,5,16,1,7,4,2319,1903,,66.0,117.1,.338,.268,.578,57.4,61.5,9.2,13.5,.553,15.7,41.2,.237,.8912,116.4,96.9,66.6,+.015,.5826,104.3,101.3,.4702
Southern Mississippi,29,8,21,.276,-10.46,-3.53,5,13,6,9,2,12,1866,2045,,65.0,97.3,.361,.482,.532,47.3,57.7,8.1,7.2,.495,18.2,23.4,.257,.1873,96.3,109.4,64.0,-.019,.3994,101.9,105.6,.4904
Southern Utah,30,6,24,.200,-17.18,-4.04,3,15,3,10,3,13,2119,2429,,70.0,100.0,.361,.343,.538,45.9,48.2,8.0,7.5,.502,16.8,23.6,.256,.1217,98.0,116.4,68.8,-.055,.4178,103.1,106.1,.5933
St. Bonaventure,30,22,8,.733,7.20,2.23,14,4,14,2,8,5,2334,2185,,69.2,111.5,.378,.372,.561,49.4,51.9,8.5,11.8,.516,14.4,31.1,.292,.6917,113.0,105.4,68.8,-.001,.5192,104.4,103.7,.4064
St. Francis (NY),32,15,17,.469,-10.95,-8.95,11,7,9,5,6,11,2095,2131,,66.9,97.2,.365,.434,.500,50.6,52.1,8.9,12.0,.464,17.6,32.6,.243,.2576,93.5,102.5,66.8,+.011,.2911,98.9,106.9,.4422
St. John's (NY),32,8,24,.250,-2.05,7.79,1,17,6,10,0,10,2174,2472,,73.2,92.8,.383,.340,.493,47.5,54.6,8.6,14.3,.461,18.3,27.7,.244,.3383,96.4,102.2,73.6,-.023,.6627,106.8,100.7,.4071
Stanford,30,15,15,.500,8.49,10.84,8,10,12,5,2,8,2088,2111,,67.3,102.6,.449,.325,.521,49.4,49.7,10.0,9.2,.478,15.2,30.9,.307,.6656,106.0,99.9,66.7,+.040,.7355,109.2,99.9,.5630
Stephen F. Austin,32,27,5,.844,8.41,-6.88,18,0,14,0,9,4,2583,2021,,69.9,115.5,.341,.361,.581,52.5,65.2,13.0,10.1,.550,15.3,34.7,.249,.8361,110.3,95.7,68.3,+.025,.3514,101.8,107.4,.6378
Stetson,34,12,22,.353,-10.76,-4.33,4,10,6,8,5,13,2729,2807,,73.4,107.0,.341,.364,.553,47.1,54.0,8.4,5.5,.519,14.6,25.9,.246,.2870,104.1,112.7,71.3,-.047,.4267,103.6,106.3,.5254
Stony Brook,32,26,6,.813,4.25,-6.02,14,2,15,1,11,5,2458,2030,,67.6,113.2,.323,.305,.556,55.5,58.2,9.1,12.4,.533,14.2,35.7,.217,.7077,106.1,98.2,67.3,+.032,.3844,102.9,107.2,.6407
Syracuse,32,19,13,.594,13.58,9.08,9,9,13,4,3,7,2247,2103,,65.0,106.7,.355,.433,.536,48.9,58.1,12.3,11.7,.505,15.7,33.0,.242,.8111,109.4,96.4,65.7,-.047,.6934,108.7,101.3,.4942
Temple,32,21,11,.656,7.64,6.42,14,4,11,3,8,4,2197,2158,,65.9,102.6,.271,.378,.498,49.0,54.7,8.0,7.8,.469,11.7,29.0,.185,.7034,105.1,97.5,66.9,+.113,.6319,106.0,101.1,.5674
Tennessee,34,15,19,.441,8.16,8.22,6,12,12,4,1,11,2554,2556,,71.0,105.8,.341,.362,.519,48.7,51.6,7.5,11.5,.480,13.6,32.1,.247,.6334,108.7,103.6,69.4,-.052,.6728,107.2,100.7,.5447
Tennessee State,30,20,10,.667,-1.60,-5.38,11,5,11,2,7,7,2200,2056,,69.4,104.8,.421,.293,.542,52.3,41.0,11.0,11.2,.504,16.9,32.4,.293,.4869,100.1,100.6,69.0,-.002,.3790,103.0,107.5,.3948
Tennessee Tech,30,19,11,.633,-2.75,-3.79,11,5,14,1,5,9,2357,2265,,70.5,111.0,.446,.422,.579,49.8,56.0,7.4,9.8,.536,15.7,28.2,.331,.4112,106.9,110.3,70.1,+.081,.4167,102.1,105.2,.4713
Tennessee-Martin,33,19,14,.576,-5.73,-4.83,10,6,11,2,7,9,2398,2338,,67.3,106.8,.357,.397,.546,51.6,48.0,8.5,6.1,.511,15.6,31.0,.253,.4081,104.3,107.7,67.3,+.088,.3976,102.4,106.2,.4548
Texas,32,20,12,.625,15.76,12.48,11,7,14,3,5,5,2283,2178,,66.9,105.8,.397,.360,.525,49.0,46.5,7.6,11.5,.493,13.4,30.7,.264,.8486,111.5,96.0,66.3,+.037,.7728,110.0,98.9,.6055
Texas A&M,34,26,8,.765,19.09,8.71,13,5,17,1,5,5,2581,2228,,68.2,110.5,.375,.370,.543,52.6,63.2,10.1,11.0,.514,14.6,35.0,.252,.8909,112.6,93.8,67.4,+.002,.6724,107.7,101.1,.5559
Texas A&M-Corpus Christi,32,25,7,.781,-2.44,-5.57,15,3,13,1,10,5,2356,2212,,70.2,104.9,.381,.328,.537,49.6,50.4,13.5,13.3,.494,15.9,32.1,.281,.5167,101.8,101.2,69.1,+.159,.3957,102.7,106.5,.5849
Texas Christian,33,12,21,.364,4.68,9.23,2,16,9,9,1,10,2209,2359,,70.0,95.7,.456,.308,.502,48.0,52.0,9.2,10.9,.457,18.0,29.3,.306,.5620,99.8,97.7,70.2,-.031,.7089,108.2,100.1,.3273
Texas Southern,32,18,14,.563,-4.56,-7.28,16,2,9,0,7,12,2330,2243,,68.0,107.0,.421,.359,.543,53.7,55.7,6.6,7.3,.519,16.7,35.4,.265,.4684,106.5,107.7,68.6,-.016,.3919,100.7,104.6,.7349
Texas State,31,15,16,.484,-5.16,-4.09,8,12,10,4,4,11,2046,1993,,65.1,100.5,.389,.271,.510,50.0,50.3,9.3,9.0,.474,15.7,30.8,.262,.4010,99.2,102.7,64.3,-.014,.4265,101.8,104.4,.2687
Texas Tech,31,19,12,.613,13.20,10.65,9,9,14,3,3,7,2244,2165,,66.7,107.3,.431,.304,.548,50.3,53.2,8.7,11.8,.499,15.4,31.7,.321,.8099,113.5,100.1,66.7,+.036,.7387,108.6,99.3,.4946
Texas-Arlington,33,23,10,.697,5.72,-2.85,13,7,13,2,9,7,2627,2295,,73.0,107.8,.356,.421,.528,55.0,62.1,9.9,8.2,.493,15.4,36.9,.248,.6803,106.1,99.3,73.4,-.022,.4467,101.5,103.4,.4566
Texas-El Paso,33,19,14,.576,-3.66,-4.78,10,8,14,4,2,9,2554,2471,,72.7,105.2,.420,.321,.553,48.0,57.1,8.1,9.5,.523,15.4,25.1,.280,.3617,102.2,107.4,72.5,+.035,.3316,101.1,107.5,.3066
Texas-Rio Grande Valley,30,8,22,.267,-17.66,-4.03,4,10,7,6,1,13,1993,2330,,69.2,96.0,.304,.370,.509,44.8,64.1,6.9,7.0,.480,16.1,23.6,.204,.0862,94.3,115.8,68.4,+.037,.4084,101.6,105.0,.4904
Texas-San Antonio,32,5,27,.156,-16.23,-3.23,3,15,4,10,1,14,2317,2698,,73.1,98.3,.375,.361,.513,47.9,46.0,8.7,7.0,.473,16.3,26.7,.264,.1176,96.9,115.5,72.8,-.052,.4151,102.9,106.1,.5067
Toledo,32,17,15,.531,3.11,-2.22,8,10,9,6,6,8,2482,2286,,70.4,110.2,.348,.384,.566,52.2,60.5,7.4,5.3,.530,14.7,27.9,.260,.5767,106.3,103.5,70.0,-.120,.4503,102.9,104.7,.3653
Towson,32,20,12,.625,0.61,-1.55,11,7,12,3,7,6,2286,2137,,66.5,106.6,.444,.303,.517,55.3,46.3,9.3,13.2,.476,15.2,39.2,.301,.5518,105.0,103.1,66.3,+.046,.4676,103.1,104.3,.2942
Troy,31,9,22,.290,-9.03,-1.89,4,16,4,10,4,10,2145,2329,,70.1,97.9,.392,.371,.498,48.5,47.2,8.4,7.4,.465,15.0,29.2,.252,.2396,96.8,107.0,68.8,-.022,.4880,103.0,103.5,.4788
Tulane,34,12,22,.353,-0.63,4.02,3,15,6,10,2,10,2240,2398,,67.8,95.0,.307,.356,.484,50.0,46.4,9.2,9.7,.450,16.4,31.7,.208,.3736,96.6,101.0,68.7,-.010,.5767,105.3,102.5,.3797
Tulsa,31,20,11,.645,10.07,5.75,12,6,12,3,6,5,2294,2160,,68.9,106.5,.399,.366,.538,48.7,53.4,9.8,7.5,.504,13.6,27.9,.271,.7714,110.8,99.7,69.4,+.009,.6227,105.2,100.7,.5224
UC-Davis,30,11,19,.367,-5.32,-1.00,6,10,8,7,3,11,1914,1980,,67.1,93.1,.346,.288,.511,49.4,49.1,9.0,4.5,.484,18.7,25.1,.221,.3104,91.9,98.5,66.7,-.006,.4821,102.8,103.4,.4040
UC-Irvine,34,25,9,.735,5.68,1.09,13,3,11,2,10,4,2417,2240,,67.1,105.1,.374,.303,.547,51.7,60.0,8.2,14.3,.516,16.0,28.9,.256,.6978,105.2,97.8,68.1,+.093,.5444,104.3,102.7,.6243
UC-Riverside,33,14,19,.424,-5.44,-2.86,5,11,7,9,7,9,2299,2300,,68.7,101.5,.364,.389,.533,50.6,52.0,7.5,7.9,.497,16.9,28.7,.256,.3501,99.7,105.2,67.8,-.026,.4357,102.3,104.7,.3310
UC-Santa Barbara,31,18,13,.581,4.46,1.69,11,5,6,5,10,6,2216,2092,,68.5,103.9,.268,.350,.535,51.3,58.0,8.9,9.4,.508,15.9,29.6,.189,.6973,106.3,98.9,67.7,-.015,.5868,104.8,101.6,.7250
UCLA,32,15,17,.469,10.86,10.08,6,12,11,6,3,7,2480,2455,,71.6,107.0,.323,.273,.533,51.6,54.9,7.5,8.8,.503,14.5,32.8,.223,.7304,110.9,101.7,70.5,-.056,.7176,109.1,100.6,.6063
University of California,33,23,10,.697,16.35,8.26,12,6,18,0,4,7,2479,2212,,68.1,109.1,.416,.337,.552,54.5,48.9,6.0,11.1,.525,15.2,32.4,.273,.8760,111.2,93.8,68.8,-.051,.6749,108.1,101.5,.4556
Utah,34,26,8,.765,16.55,9.06,13,5,16,1,5,5,2639,2351,,67.7,113.0,.387,.376,.587,53.1,57.3,7.8,10.2,.557,15.7,30.1,.276,.8546,113.7,97.5,66.5,+.110,.7033,107.9,100.1,.5204
Utah State,31,16,15,.516,2.61,1.99,7,11,10,6,5,8,2274,2217,,68.2,107.6,.336,.391,.551,50.8,56.6,8.1,7.1,.523,15.4,29.7,.232,.5567,110.6,108.4,67.9,-.032,.5320,103.2,102.1,.4631
Utah Valley,30,12,18,.400,-9.40,-3.40,6,8,7,7,5,9,2280,2360,,74.8,100.8,.343,.398,.535,47.7,55.4,7.8,7.1,.498,15.9,24.1,.248,.2406,99.4,109.9,75.3,-.023,.4065,101.4,104.8,.5300
VMI,30,9,21,.300,-12.57,-2.76,4,14,8,6,1,14,2081,2264,,69.8,99.0,.281,.442,.519,46.1,45.3,8.7,11.4,.486,16.5,26.0,.203,.2036,97.0,109.3,69.6,-.022,.4731,104.1,105.1,.5822
Valparaiso,32,26,6,.813,10.24,-1.39,16,2,14,1,12,4,2425,1991,,68.6,109.5,.360,.379,.547,56.6,53.1,10.0,12.3,.511,15.8,36.1,.261,.8166,106.9,93.9,67.3,-.028,.4866,104.5,105.0,.6047
Vanderbilt,32,19,13,.594,18.26,8.85,11,7,14,2,3,9,2456,2155,,69.1,110.2,.395,.381,.566,50.9,56.8,6.2,12.9,.535,14.7,27.4,.276,.8490,111.6,96.0,68.7,-.105,.7032,107.9,100.1,.6232
Vermont,34,21,13,.618,-1.37,-4.58,11,5,12,3,8,9,2550,2397,,68.8,108.9,.367,.322,.578,51.9,50.3,8.0,11.1,.550,17.1,28.6,.259,.5439,107.0,105.3,68.6,+.033,.4164,101.9,104.9,.6009
Villanova,34,29,5,.853,21.65,8.39,16,2,15,1,10,2,2617,2166,,67.7,113.3,.343,.438,.581,51.4,60.7,9.9,9.7,.543,14.5,28.6,.267,.9363,117.4,92.9,67.4,+.012,.6898,107.7,100.5,.5867
Virginia,33,26,7,.788,22.06,11.36,13,5,15,0,5,6,2322,1969,,61.1,114.7,.324,.281,.577,53.0,55.7,8.9,9.5,.544,13.4,30.6,.244,.9482,118.4,91.9,61.4,-.043,.7550,109.8,99.5,.6094
