School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Massachusetts,33,13,20,.394,-1.43,1.33,5,13,11,6,1,11,2374,2465,1350,861,1918,.449,293,732,.400,359,481,.746,300,1081,505,159,98,422,595,67.3,104.5,.251,.382,.553,48.9,58.7,7.0,7.7,.525,16.4,27.3,.187,-4.01,106.8,110.8,66.3,-.013,-0.21,104.8,105.0,-2.87
Massachusetts-Lowell,30,12,18,.400,-9.46,-5.70,6,10,9,7,3,11,2286,2356,1205,791,1719,.460,215,621,.346,489,690,.709,282,970,435,209,86,405,538,72.1,105.3,.401,.361,.558,47.1,55.0,9.6,7.2,.523,16.5,26.7,.284,-11.64,103.5,115.2,71.5,+.002,-7.17,101.0,108.2,-9.52
McNeese State,29,12,17,.414,-11.84,-5.88,8,10,7,5,5,12,2184,2209,1170,780,1787,.436,205,597,.343,419,590,.710,339,1144,327,156,133,416,505,73.3,101.9,.330,.334,.528,50.6,41.9,7.3,10.6,.494,16.8,30.9,.234,-11.68,100.8,112.5,70.3,-.025,-4.95,101.9,106.9,+7.61
Memphis,34,21,13,.618,2.19,2.54,10,8,14,5,5,5,2408,2420,1300,785,1730,.454,187,596,.314,524,759,.690,371,1095,420,194,123,440,544,66.2,105.4,.436,.346,.545,51.1,53.4,8.8,11.2,.507,17.4,35.2,.301,+0.93,107.9,107.0,66.4,+.135,+0.82,105.1,104.3,-6.12
Mercer,32,18,14,.563,-0.06,-3.66,11,7,11,3,6,8,2416,2204,1300,827,1736,.476,273,705,.387,489,647,.756,308,1107,470,176,53,397,539,65.5,113.5,.373,.406,.591,54.5,56.8,8.3,5.9,.555,16.3,31.6,.282,+1.91,112.1,110.2,63.8,-.069,-3.34,103.1,106.4,+0.25
Miami (FL),31,22,9,.710,13.27,7.14,11,7,11,3,8,4,2299,2109,1250,850,1832,.464,243,669,.363,354,534,.663,309,1080,413,203,123,351,505,68.0,108.2,.291,.365,.551,50.5,48.6,9.6,10.7,.530,14.4,29.2,.193,+15.63,113.3,97.7,67.0,+.034,+8.09,109.5,101.5,-3.51
Miami (OH),33,16,17,.485,-3.01,-0.85,8,10,9,5,6,10,2362,2307,1350,853,1947,.438,288,852,.338,368,539,.683,330,1209,440,252,86,442,555,68.8,101.7,.277,.438,.536,51.3,51.6,10.9,7.0,.512,16.7,28.0,.189,-2.57,99.4,102.0,66.6,+.026,-0.60,105.2,105.8,+1.97
Michigan,35,28,7,.800,18.90,8.78,13,5,15,1,6,5,2606,2224,1415,943,2003,.471,320,868,.369,400,607,.659,300,1167,518,219,111,320,545,65.5,112.5,.303,.433,.569,50.6,54.9,9.5,8.4,.551,12.3,26.0,.200,+23.17,115.9,92.7,64.3,+.037,+8.74,111.1,102.3,-4.56
Michigan State,33,29,4,.879,23.46,7.28,16,2,16,1,8,1,2672,2138,1325,943,1872,.504,277,671,.413,509,678,.751,365,1348,638,135,243,435,596,68.3,118.1,.362,.358,.609,57.4,67.7,6.0,18.8,.578,16.5,36.2,.272,+26.31,120.0,93.7,67.1,+.048,+6.44,109.0,102.6,-4.77
Middle Tennessee,31,24,7,.774,9.79,2.19,16,2,11,2,12,1,2320,2040,1250,838,1803,.465,226,612,.369,418,563,.742,333,1121,437,194,69,385,613,67.8,109.4,.312,.339,.560,54.1,52.1,9.2,7.0,.527,15.7,31.5,.232,+14.93,111.2,96.3,66.5,-.003,+2.90,107.5,104.6,+8.24
Milwaukee,33,16,17,.485,-4.25,-4.35,8,10,9,7,6,9,2259,2260,1330,834,1872,.446,235,704,.334,356,528,.674,289,1146,429,196,125,412,545,67.6,100.6,.282,.376,.532,50.8,51.4,8.7,10.7,.508,16.3,25.5,.190,-3.72,100.2,103.9,65.6,-.023,-4.80,102.5,107.3,-1.98
Minnesota,32,15,17,.469,7.30,7.21,4,14,11,6,2,9,2405,2402,1295,850,1971,.431,218,630,.346,487,692,.704,371,1221,467,181,163,352,492,70.2,105.8,.351,.320,.523,50.0,54.9,8.0,12.7,.487,13.3,30.0,.247,+4.97,109.0,104.0,69.7,-.020,+7.02,109.2,102.2,-4.80
Mississippi,32,12,20,.375,7.21,9.53,5,13,10,8,1,10,2426,2500,1300,841,1999,.421,251,788,.319,493,675,.730,393,1214,468,200,131,365,609,70.8,105.5,.338,.394,.523,49.7,55.6,8.7,11.2,.483,13.6,31.1,.247,+6.57,111.5,104.9,70.0,-.053,+10.06,110.3,100.2,+1.03
Mississippi State,33,22,11,.667,11.36,6.36,9,9,18,2,2,8,2433,2240,1290,876,1868,.469,221,705,.313,401,588,.682,339,1158,429,214,170,420,537,68.9,106.2,.314,.377,.550,51.2,48.0,9.7,15.2,.524,16.5,31.1,.216,+12.38,109.6,97.2,67.6,+.029,+6.07,108.5,102.4,-10.40
Mississippi Valley State,32,4,28,.125,-21.29,-8.01,4,14,3,6,1,21,2075,2500,1300,757,1977,.383,171,568,.301,388,575,.675,393,1136,327,186,55,421,658,69.9,91.4,.291,.287,.461,47.2,43.2,8.2,5.1,.426,15.8,29.7,.196,-24.38,90.5,114.9,69.3,-.032,-7.37,100.8,108.1,+7.49
Missouri,32,20,12,.625,14.55,9.35,10,8,13,3,5,6,2345,2179,1290,778,1716,.453,298,775,.385,491,667,.736,327,1189,435,165,136,453,573,67.3,108.1,.389,.452,.577,53.2,55.9,7.6,11.2,.540,18.2,31.7,.286,+15.47,113.3,97.8,65.6,-.021,+9.59,110.1,100.5,+1.23
Missouri State,33,18,15,.545,3.08,0.46,7,11,10,5,4,8,2313,2197,1325,851,1952,.436,234,707,.331,377,527,.715,389,1276,425,153,134,382,575,66.2,105.5,.270,.362,.525,54.0,49.9,7.0,11.2,.496,14.8,33.2,.193,+4.57,108.6,104.0,65.4,-.046,+1.10,104.3,103.2,-2.77
Missouri-Kansas City,32,10,22,.313,-9.85,-0.68,5,9,6,8,3,11,2251,2447,1285,756,1859,.407,284,845,.336,455,640,.711,259,1018,354,202,81,411,681,72.4,96.8,.344,.455,.520,44.0,46.8,8.7,6.7,.483,16.0,21.7,.245,-9.89,98.8,108.7,69.2,-.009,+0.49,105.4,104.9,+2.31
Monmouth,31,11,20,.355,-2.12,-0.96,7,11,6,6,4,12,2336,2372,1280,787,1718,.458,223,574,.389,539,758,.711,276,1115,399,197,73,473,675,70.9,102.9,.441,.334,.562,51.0,50.7,8.7,7.5,.523,18.5,26.6,.314,-1.15,103.9,105.0,69.9,-.112,-0.56,105.3,105.9,+5.20
Montana,33,26,7,.788,6.56,-2.70,16,2,14,0,8,6,2578,2268,1255,862,1843,.468,173,510,.339,508,720,.706,372,1158,400,242,106,395,660,70.1,109.8,.391,.272,.553,53.5,45.5,10.9,9.3,.518,15.0,33.6,.276,+10.73,110.1,99.4,67.9,-.005,-2.28,104.2,106.5,+2.46
Montana State,32,13,19,.406,-8.46,-3.29,6,12,8,6,3,12,2434,2524,1295,817,1929,.424,257,731,.352,543,746,.728,357,1167,401,176,66,399,645,72.1,104.2,.387,.379,.533,50.0,49.1,7.5,5.6,.490,14.9,28.9,.281,-9.18,102.4,111.6,69.6,+.026,-2.52,105.0,107.5,-1.64
Morehead State,29,8,21,.276,-10.49,-1.75,4,14,7,6,1,15,2043,2204,1165,712,1655,.430,204,631,.323,415,592,.701,338,1041,344,165,86,456,598,70.6,99.3,.358,.381,.528,51.4,48.3,8.0,8.8,.492,19.1,32.5,.251,-10.02,99.3,109.4,68.4,-.069,-0.54,105.2,105.7,+7.73
Morgan State,32,13,19,.406,-15.40,-11.70,7,9,8,2,3,15,2311,2395,1260,776,1863,.417,157,474,.331,532,738,.721,412,1181,380,220,87,430,630,70.9,100.3,.396,.256,.506,51.0,49.4,9.8,8.0,.458,16.3,34.1,.286,-14.72,96.7,111.4,68.8,-.060,-11.58,99.1,110.7,+0.68
Mount St. Mary's,32,18,14,.563,-7.74,-7.64,12,6,12,3,6,11,2331,2301,1295,809,1778,.455,323,853,.379,390,532,.733,212,918,447,221,125,351,492,67.1,107.3,.299,.480,.574,43.3,55.3,10.2,10.7,.546,14.7,20.4,.219,-6.26,104.1,110.4,64.6,+.029,-8.27,101.3,109.5,-3.26
Murray State,31,26,5,.839,7.19,-4.16,16,2,14,2,10,3,2447,2032,1240,849,1752,.485,264,696,.379,485,664,.730,327,1150,459,211,98,368,537,68.2,115.8,.379,.397,.592,54.2,54.1,10.0,8.6,.560,15.1,32.8,.277,+12.79,113.2,100.4,67.2,-.013,-4.11,102.9,107.0,-0.62
NJIT,30,14,16,.467,-7.09,-5.37,7,7,10,7,4,9,2248,2197,1210,808,1803,.448,236,653,.361,396,579,.684,331,1063,417,246,97,399,556,71.0,104.7,.321,.362,.541,50.6,51.6,11.5,8.4,.514,16.1,30.6,.220,-8.08,98.9,107.0,66.8,-.024,-7.07,103.7,110.8,-2.46
Navy,32,20,12,.625,-6.79,-7.08,11,7,9,6,9,6,2199,2125,1285,771,1736,.444,206,621,.332,451,627,.719,342,1113,450,206,41,453,553,66.9,102.3,.361,.358,.541,54.2,58.4,9.6,4.2,.503,18.2,32.1,.260,-5.87,98.9,104.8,65.3,+.095,-8.13,101.2,109.3,-6.27
Nebraska,32,22,10,.688,11.34,7.34,13,5,16,1,4,7,2327,2199,1285,797,1841,.433,226,648,.349,507,707,.717,345,1161,436,194,179,357,547,68.3,106.1,.384,.352,.534,49.0,54.7,8.8,12.9,.494,14.1,30.2,.275,+13.40,111.0,97.6,67.5,+.066,+6.60,108.6,102.0,-3.23
Nevada,34,27,7,.794,14.55,4.34,15,3,14,1,11,3,2825,2478,1335,936,1988,.471,323,801,.403,557,745,.748,308,1197,545,203,136,328,565,70.9,115.9,.371,.404,.584,49.9,58.0,8.7,11.1,.549,12.3,27.0,.277,+18.23,119.9,101.7,69.4,-.028,+4.49,107.3,102.8,+4.28
Nevada-Las Vegas,33,20,13,.606,7.45,2.12,8,10,13,6,5,6,2753,2577,1345,978,2000,.489,185,554,.334,612,868,.705,393,1333,535,184,146,473,580,73.7,111.1,.434,.277,.571,53.7,54.7,7.4,9.7,.535,16.4,34.4,.306,+6.52,111.8,105.2,72.2,-.012,+1.19,106.5,105.3,-4.78
New Hampshire,31,10,21,.323,-8.25,-4.18,6,10,8,7,2,12,2103,2085,1240,725,1803,.402,252,776,.325,401,544,.737,352,1189,369,111,56,362,555,66.6,101.8,.302,.430,.510,53.9,50.9,5.4,5.6,.472,14.9,30.6,.222,-10.88,98.2,109.0,65.3,-.069,-5.13,102.6,107.8,-3.82
New Mexico,34,19,15,.559,6.10,3.59,12,6,13,4,4,8,2795,2641,1285,885,1948,.454,352,931,.378,515,666,.773,302,1013,511,238,91,397,654,73.6,111.3,.343,.474,.582,46.9,57.4,10.0,7.3,.544,14.9,26.3,.266,+6.68,113.7,107.0,71.2,-.022,+3.12,106.5,103.4,+1.87
New Mexico State,33,28,5,.848,9.48,-1.39,12,2,14,1,8,3,2504,2104,1245,892,1925,.463,231,705,.328,333,522,.638,394,1284,450,172,93,401,555,70.1,107.9,.287,.366,.540,56.0,49.7,8.0,8.7,.521,15.3,34.5,.185,+13.74,108.6,94.8,68.1,+.032,-1.35,104.3,105.7,+4.27
New Orleans,31,15,16,.484,-8.92,-5.42,11,7,9,3,5,12,2151,2177,1245,758,1678,.452,147,415,.354,488,719,.679,351,1063,450,226,109,477,586,68.8,100.5,.428,.247,.533,51.3,59.4,10.6,9.8,.496,19.1,33.4,.291,-9.32,98.2,107.5,66.2,+.047,-4.47,102.1,106.6,+11.24
Niagara,32,19,13,.594,-4.16,-4.07,12,6,9,5,10,6,2683,2686,1290,918,2050,.448,269,737,.365,578,793,.729,378,1245,386,161,139,360,570,74.8,111.2,.387,.360,.553,50.2,42.0,6.7,10.0,.513,12.9,30.8,.282,-3.59,110.6,114.2,73.3,+.093,-4.12,103.1,107.2,-3.26
Nicholls State,32,21,11,.656,-3.36,-5.69,15,3,12,3,9,7,2641,2411,1240,924,1935,.478,253,707,.358,474,663,.715,341,1155,466,296,124,474,683,76.9,107.3,.349,.366,.568,50.7,50.4,12.5,10.1,.537,17.4,30.5,.250,-1.70,103.6,105.3,73.4,+.037,-5.53,102.4,107.9,+4.05
Norfolk State,33,14,19,.424,-12.70,-9.90,11,5,8,6,5,11,2399,2417,1325,858,1992,.431,254,707,.359,429,639,.671,411,1270,450,206,114,507,693,72.3,100.2,.321,.355,.523,51.9,52.4,8.6,11.0,.494,18.1,33.0,.215,-13.03,95.8,108.8,68.9,+.002,-10.62,99.6,110.2,+1.20
North Carolina,35,25,10,.714,21.29,12.44,11,7,12,3,6,5,2869,2559,1325,1000,2159,.463,273,747,.365,459,620,.740,466,1417,598,184,145,400,517,71.4,114.4,.286,.349,.554,56.6,60.8,7.9,11.4,.523,14.0,38.4,.212,+24.94,121.9,97.0,70.9,-.019,+13.94,112.4,98.4,+7.96
North Carolina A&T,34,20,14,.588,-12.26,-11.26,11,5,12,0,5,12,2571,2540,1335,882,1897,.465,199,668,.298,522,733,.712,325,1178,508,200,77,454,588,71.5,104.7,.391,.352,.553,50.8,57.6,8.4,5.9,.517,16.9,28.8,.279,-12.59,98.5,111.1,69.1,+.098,-11.43,99.2,110.6,-1.03
North Carolina Central,34,19,15,.559,-12.62,-12.30,9,7,12,2,3,13,2474,2361,1285,871,1884,.462,202,595,.339,380,553,.687,372,1223,499,165,110,452,595,68.8,105.3,.297,.314,.545,53.4,57.7,7.4,9.5,.519,17.4,33.5,.204,-12.73,98.2,110.9,64.9,+.017,-12.76,98.7,111.4,-1.54
North Carolina State,32,21,11,.656,13.49,6.74,11,7,16,3,4,5,2599,2383,1285,937,1993,.470,252,677,.372,473,675,.701,390,1142,517,240,122,390,579,72.0,112.3,.339,.340,.562,50.4,55.2,10.4,9.5,.533,14.4,33.6,.237,+15.01,116.4,101.4,71.3,+.007,+7.49,108.8,101.3,-9.41
North Carolina-Asheville,33,21,12,.636,-4.31,-4.12,13,5,14,2,7,9,2459,2396,1335,877,1865,.470,263,672,.391,442,597,.740,270,1112,503,241,109,451,610,69.7,105.7,.320,.360,.572,50.9,57.4,10.4,9.5,.541,17.3,25.8,.237,-1.69,106.1,107.8,69.3,+.095,-2.90,103.8,106.7,+6.08
North Carolina-Greensboro,34,27,7,.794,4.48,-4.32,15,3,16,1,8,6,2498,2121,1390,896,2006,.447,328,914,.359,378,539,.701,404,1262,480,263,131,468,628,66.8,107.7,.269,.456,.552,55.0,53.6,11.3,12.7,.528,17.1,34.3,.188,+9.14,105.7,96.6,64.9,-.011,-4.90,103.7,108.6,-3.04
North Carolina-Wilmington,32,11,21,.344,-7.47,-1.11,7,11,8,5,2,11,2542,2668,1305,920,2109,.436,244,705,.346,458,664,.690,441,1310,487,164,67,414,586,73.4,106.1,.315,.334,.524,53.2,52.9,6.8,5.6,.494,14.6,33.7,.217,-7.57,104.5,112.1,71.9,-.023,-0.22,107.0,107.2,+3.08
North Dakota,32,12,20,.375,-7.34,0.09,6,12,7,6,2,13,2427,2612,1305,863,1879,.459,233,685,.340,468,663,.706,225,983,409,253,58,417,605,73.2,101.6,.353,.365,.553,45.0,47.4,10.6,4.6,.521,16.0,20.2,.249,-6.22,103.4,109.7,71.3,+.015,+1.52,106.7,105.1,+7.07
North Dakota State,32,15,17,.469,-1.51,-1.23,5,9,8,6,5,10,2382,2264,1285,837,1783,.469,294,778,.378,414,544,.761,231,1102,422,145,76,402,556,68.8,107.8,.305,.436,.583,50.9,50.4,6.6,6.2,.552,16.5,22.7,.232,-0.16,105.4,105.6,66.4,-.078,+0.37,106.9,106.5,+1.83
North Florida,33,14,19,.424,-11.19,-1.52,7,7,10,2,4,17,2668,2873,1325,939,2058,.456,357,945,.378,433,570,.760,313,1161,490,173,126,478,505,75.6,106.6,.277,.459,.573,46.4,52.2,6.9,7.5,.543,17.0,26.1,.210,-10.68,108.0,118.7,73.5,+.074,-0.62,105.2,105.9,+10.12
North Texas,32,15,17,.469,-1.67,-0.90,8,10,10,6,5,10,2333,2287,1300,840,1881,.447,250,712,.351,403,623,.647,359,1198,394,156,87,433,619,69.3,103.6,.331,.379,.536,52.4,46.9,6.9,7.5,.513,16.6,30.9,.214,-1.89,103.4,105.2,66.2,-.040,-0.93,103.8,104.7,+0.93
Northeastern,33,23,10,.697,3.73,-1.52,14,4,12,2,9,5,2472,2270,1335,859,1776,.484,302,804,.376,452,617,.733,258,1084,523,220,82,450,575,68.0,108.9,.347,.453,.597,51.2,60.9,9.7,6.2,.569,17.9,25.5,.255,+7.15,107.9,100.8,66.9,+.030,-1.20,106.6,107.8,+4.20
Northern Arizona,32,5,27,.156,-14.31,-0.68,2,16,2,10,3,14,2100,2512,1290,698,1750,.399,178,584,.305,526,750,.701,313,1074,314,180,100,497,632,70.8,91.9,.429,.334,.499,48.1,45.0,7.9,9.5,.450,19.1,26.7,.301,-15.76,93.9,109.6,68.5,-.030,+0.80,106.0,105.2,+4.36
Northern Colorado,34,22,12,.647,3.16,-2.07,11,7,11,3,6,8,2738,2478,1330,949,2045,.464,287,814,.353,464,665,.698,326,1242,395,169,120,402,626,73.3,108.7,.328,.392,.563,51.5,41.4,6.8,7.9,.537,14.6,26.9,.228,+6.06,107.4,101.3,71.2,-.044,-1.01,105.4,106.4,+1.96
Northern Illinois,32,13,19,.406,-6.65,-1.65,6,12,11,4,1,13,2319,2407,1285,849,1860,.456,169,512,.330,452,622,.727,314,1102,295,213,58,378,593,69.3,104.2,.334,.275,.538,49.7,34.7,9.6,5.3,.502,14.9,28.2,.243,-7.96,103.5,111.5,67.0,+.002,-1.50,105.1,106.6,-3.81
Northern Iowa,32,16,16,.500,4.04,3.90,7,11,12,4,1,9,2056,1990,1285,720,1714,.420,229,684,.335,387,537,.721,263,1109,345,166,80,364,481,64.3,99.5,.313,.399,.522,51.2,47.9,8.0,7.4,.487,15.6,24.3,.226,+4.23,103.3,99.1,62.6,-.032,+4.59,107.2,102.6,+6.38
Northern Kentucky,31,22,9,.710,4.73,-4.76,15,3,12,2,8,5,2428,2046,1240,876,1825,.480,253,728,.348,423,577,.733,297,1133,510,228,102,385,567,70.6,110.9,.316,.399,.578,52.6,58.2,10.4,8.9,.549,15.5,29.1,.232,+7.38,107.5,100.2,68.5,-.073,-4.38,102.8,107.2,+1.83
Northwestern,32,15,17,.469,9.83,8.58,6,12,11,6,3,9,2203,2127,1290,773,1813,.426,255,720,.354,402,538,.747,320,1059,447,156,136,374,605,65.3,104.7,.297,.397,.532,50.4,57.8,7.4,13.2,.497,15.3,29.5,.222,+8.23,109.2,101.0,63.8,-.068,+8.77,109.4,100.6,-1.69
Northwestern State,29,4,25,.138,-20.71,-3.87,1,17,1,11,3,13,1868,2264,1160,692,1678,.412,125,448,.279,359,588,.611,359,1035,279,180,122,496,573,72.2,89.2,.350,.267,.477,48.9,40.3,8.6,11.1,.450,20.2,32.1,.214,-22.48,88.6,111.1,68.7,-.080,-3.38,103.1,106.4,+8.14
Notre Dame,34,20,14,.588,14.40,8.67,8,10,10,5,5,7,2551,2335,1375,889,1992,.446,289,789,.366,484,640,.756,354,1229,489,196,121,336,439,66.3,112.0,.321,.396,.556,51.5,55.0,8.6,9.5,.519,12.8,30.5,.243,+16.61,115.7,99.1,65.2,-.052,+8.87,110.3,101.5,-1.34
Oakland,33,19,14,.576,-1.84,-3.78,10,8,11,4,7,8,2580,2516,1330,884,1966,.450,275,782,.352,537,697,.770,326,1202,553,200,165,434,540,72.2,107.5,.355,.398,.562,50.3,62.6,8.3,11.5,.520,15.9,28.0,.273,-0.76,107.4,108.1,70.2,+.011,-4.71,102.9,107.6,+1.29
Ohio,31,14,17,.452,-2.46,-1.59,7,11,11,5,2,10,2334,2353,1280,839,1893,.443,244,661,.369,412,578,.713,257,1126,443,207,102,412,500,72.6,100.5,.305,.349,.538,48.4,52.8,8.9,8.7,.508,16.0,22.3,.218,-2.97,100.8,103.8,71.2,-.047,-1.45,105.1,106.5,-1.81
Ohio State,32,24,8,.750,18.10,8.97,15,3,16,2,6,2,2426,2134,1295,894,1842,.485,216,612,.353,422,581,.726,309,1174,472,193,127,378,556,67.5,111.0,.315,.332,.573,54.0,52.8,8.8,11.5,.544,15.1,30.1,.229,+21.10,116.2,95.1,66.3,+.027,+8.13,109.7,101.6,+0.41
Oklahoma,31,18,13,.581,14.41,10.89,8,10,13,2,2,9,2640,2531,1250,925,1993,.464,296,815,.363,494,660,.748,321,1175,467,204,146,414,533,76.7,110.1,.331,.409,.572,49.5,50.5,8.5,11.1,.538,15.2,28.0,.248,+14.45,115.2,100.7,75.7,+.005,+11.98,111.8,99.9,+2.25
Oklahoma State,33,19,14,.576,13.03,9.70,8,10,13,5,3,7,2522,2412,1330,885,2023,.437,271,783,.346,481,631,.762,415,1221,466,218,133,440,635,70.6,107.5,.312,.387,.543,51.3,52.7,9.3,10.7,.504,15.9,34.2,.238,+13.53,111.7,98.2,68.7,-.001,+9.79,111.5,101.7,-4.99
Old Dominion,32,25,7,.781,8.96,-1.57,15,3,12,2,10,3,2347,2010,1250,825,1836,.449,227,626,.363,421,603,.698,362,1172,473,233,133,322,487,66.6,109.3,.330,.338,.537,52.8,57.2,11.1,13.6,.507,13.2,32.2,.228,+11.60,108.9,97.3,64.4,+.041,-1.52,104.5,106.1,-3.25
Oral Roberts,32,11,21,.344,-6.30,1.41,5,9,8,5,3,14,2332,2484,1310,879,2010,.437,220,641,.343,354,517,.685,440,1226,453,174,112,411,565,68.1,104.6,.257,.319,.517,52.2,51.5,7.8,9.3,.492,15.4,35.9,.176,-6.01,106.4,112.4,65.2,-.033,+3.42,107.9,104.5,+8.76
Oregon,34,22,12,.647,11.24,5.15,10,8,15,3,4,6,2626,2419,1340,904,1985,.455,298,839,.355,466,608,.766,346,1173,506,219,144,390,658,69.1,110.1,.302,.425,.561,52.2,56.0,9.7,12.8,.527,14.7,30.9,.231,+10.51,111.2,100.7,66.9,+.014,+3.43,108.1,104.7,-5.93
Oregon State,32,16,16,.500,7.78,5.03,7,11,12,4,1,9,2339,2251,1300,830,1779,.467,192,583,.329,487,688,.708,332,1119,475,212,116,424,642,67.4,106.8,.387,.328,.555,52.1,57.2,9.7,10.3,.521,16.8,31.8,.274,+7.23,108.8,101.6,65.4,-.083,+3.48,107.8,104.3,-6.97
Pacific,32,14,18,.438,-0.11,2.25,9,9,8,8,6,9,2280,2316,1290,804,1782,.451,151,459,.329,521,715,.729,332,1086,395,197,129,368,581,67.0,105.6,.401,.258,.537,50.9,49.1,9.1,12.3,.494,14.8,30.4,.292,+0.46,107.3,106.9,66.2,-.016,+2.38,106.8,104.4,+2.34
Penn State,34,21,13,.618,15.28,7.58,9,9,14,4,4,7,2537,2275,1370,925,2009,.460,252,657,.384,435,625,.696,368,1212,464,253,176,413,599,68.4,108.3,.311,.327,.550,51.9,50.2,10.8,13.9,.523,15.2,31.4,.217,+17.07,113.0,96.0,67.5,-.078,+6.71,109.4,102.7,-6.13
Pennsylvania,32,24,8,.750,2.25,-3.84,12,2,11,3,9,4,2446,2198,1235,818,1786,.458,265,762,.348,397,605,.656,268,1131,468,182,84,355,524,70.2,105.9,.337,.424,.557,51.2,56.5,8.2,7.0,.534,14.7,24.0,.224,+3.64,103.5,99.9,68.8,+.078,-4.70,103.7,108.4,-2.79
Pepperdine,32,6,26,.188,-6.09,2.23,2,16,5,11,0,14,2283,2516,1290,822,1829,.449,186,542,.343,453,646,.701,324,1077,449,155,69,376,575,67.8,104.4,.353,.296,.534,50.8,54.6,7.1,6.5,.500,15.0,29.4,.248,-8.59,105.9,114.5,67.5,-.056,+2.22,107.2,105.0,-0.24
Pittsburgh,32,8,24,.250,-1.56,8.78,0,18,7,11,0,10,1985,2316,1290,678,1673,.405,258,795,.325,371,534,.695,247,1007,398,138,112,443,553,65.7,93.7,.319,.475,.515,45.5,58.7,6.5,9.4,.482,18.7,23.3,.222,-5.71,99.3,105.0,65.0,+.007,+9.43,110.5,101.1,-3.38
Portland,32,10,22,.313,-6.12,2.92,4,14,7,9,3,9,2221,2372,1290,781,1745,.448,255,665,.383,404,596,.678,205,1014,387,165,127,383,576,68.5,100.5,.342,.381,.548,46.1,49.6,7.5,11.2,.521,15.9,19.7,.232,-8.75,99.8,108.5,67.0,-.001,+2.34,107.5,105.2,+1.16
Portland State,33,20,13,.606,0.19,-0.84,9,9,8,5,10,5,2833,2631,1335,1011,2273,.445,295,864,.341,516,735,.702,478,1270,538,327,115,418,729,76.8,110.5,.323,.380,.540,50.8,53.2,12.8,9.1,.510,13.7,34.9,.227,+0.67,108.6,107.9,74.7,+.036,-0.62,105.4,106.0,+3.91
Prairie View,34,16,18,.471,-10.00,-7.57,12,6,10,2,5,15,2559,2609,1330,865,1980,.437,241,732,.329,514,764,.673,385,1141,429,250,100,446,729,72.6,102.9,.388,.368,.529,48.6,49.3,10.3,8.7,.496,16.0,31.3,.260,-9.38,101.6,111.0,70.7,+.010,-7.88,100.4,108.3,+10.79
Presbyterian,32,11,21,.344,-14.33,-5.53,4,14,8,8,2,13,2124,2273,1285,749,1760,.426,276,772,.358,350,510,.686,290,1003,368,175,62,368,460,64.7,102.2,.290,.439,.530,47.7,49.1,8.4,5.6,.504,15.5,26.5,.199,-17.52,98.3,115.8,63.3,+.062,-4.82,102.1,107.0,-3.10
Princeton,29,13,16,.448,-2.28,-1.81,5,9,7,5,5,9,2106,2083,1200,753,1660,.454,287,767,.374,313,443,.707,220,949,367,137,90,334,504,66.3,105.8,.267,.462,.563,49.0,48.7,6.9,8.7,.540,15.2,22.5,.189,-2.50,105.6,108.1,64.4,-.055,-1.80,104.6,106.4,+2.37
Providence,34,21,13,.618,11.22,10.19,10,8,13,4,4,7,2506,2471,1295,821,1850,.444,208,609,.342,515,740,.696,339,1147,439,223,120,406,570,69.6,104.0,.392,.330,.535,50.0,53.7,9.7,10.1,.496,15.3,29.0,.276,+11.85,108.9,97.0,67.0,+.088,+10.35,112.0,101.7,-1.17
Purdue,34,28,6,.824,24.14,8.64,15,3,16,1,8,2,2759,2232,1365,958,1928,.497,326,776,.420,517,696,.743,287,1191,568,198,171,363,528,68.2,118.6,.361,.402,.611,51.8,59.3,8.5,12.8,.581,13.8,27.6,.268,+26.66,123.3,96.6,67.2,+.003,+8.53,109.3,100.8,+0.93
Quinnipiac,33,12,21,.364,-9.20,-4.14,7,11,6,6,3,12,2364,2531,1355,787,1864,.422,303,893,.339,487,690,.706,330,1142,404,182,86,446,566,67.9,102.8,.370,.479,.539,49.2,51.3,7.9,6.9,.503,16.9,27.8,.261,-10.43,102.1,112.5,66.4,+.079,-3.89,103.6,107.5,-3.70
Radford,34,22,12,.647,-2.80,-4.86,12,6,12,2,7,10,2290,2188,1385,802,1882,.426,263,752,.350,423,585,.723,392,1175,415,214,100,413,556,63.1,104.9,.311,.400,.530,52.4,51.7,9.8,9.1,.496,16.1,34.0,.225,+0.40,103.4,103.0,62.9,+.047,-4.35,102.7,107.1,+4.03
Rhode Island,32,25,7,.781,12.18,3.90,15,3,15,1,7,4,2438,2173,1165,822,1774,.463,185,547,.338,386,539,.716,323,985,439,227,104,313,558,69.2,109.7,.305,.318,.544,50.5,54.4,10.8,9.5,.515,13.3,31.0,.216,+14.45,111.8,97.3,68.6,+.037,+2.75,107.4,104.7,+4.10
