Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
Connecticut,Kansas,61,73,0,34,24,10,.706,16.14,5.81,11,7,14,3,6,4,2496,2145,1380,900,1958,.460,239,660,.362,457,581,.787,322,1239,470,195,170,374,612,66.1,109.5,.297,.337,.559,51.5,52.2,8.6,13.9,.521,14.5,29.1,.233,.8684,110.4,93.7,66.3,-.040,.6097,105.5,101.5,.4650,34,30,4,.882,24.41,11.72,15,3,16,0,7,3,2773,2303,1380,976,1974,.494,283,664,.426,538,762,.706,361,1283,542,232,139,425,640,69.6,115.5,.386,.336,.594,53.5,55.5,9.7,10.5,.566,15.5,32.5,.273,.9505,119.0,92.0,69.7,+.062,.7638,109.6,99.0,.5788
Hawaii,Maryland,60,73,0,32,27,5,.844,8.90,-1.90,13,3,16,3,7,2,2483,2128,1285,843,1824,.462,230,704,.327,567,833,.681,342,1198,504,252,120,416,648,71.4,108.2,.457,.386,.559,53.3,59.8,11.0,10.2,.525,16.0,31.6,.311,.7649,107.0,96.5,71.2,+.009,.4080,100.8,104.2,.2989,33,25,8,.758,17.40,8.27,12,6,16,1,4,6,2510,2187,1325,876,1793,.489,252,673,.374,506,667,.759,304,1195,461,193,177,431,547,67.2,112.7,.372,.375,.595,52.6,52.6,8.7,14.0,.559,17.1,29.8,.282,.8736,113.9,96.3,68.0,+.006,.6802,107.3,100.5,.4748
Wichita State,Miami (FL),57,65,0,32,24,8,.750,16.61,2.90,16,2,14,1,9,3,2343,1896,1290,801,1846,.434,234,710,.330,507,710,.714,373,1199,460,231,118,316,644,66.0,110.0,.385,.385,.537,53.3,57.4,10.8,11.9,.497,12.8,32.0,.275,.9145,108.9,88.6,67.1,-.078,.5547,102.5,100.5,.6535,32,25,7,.781,19.32,10.51,13,5,15,1,6,5,2420,2138,1285,837,1756,.477,219,599,.366,527,702,.751,307,1120,410,194,116,343,530,66.3,113.7,.400,.341,.579,51.9,49.0,9.1,9.0,.539,14.2,30.2,.300,.8973,117.2,97.1,66.8,+.054,.7341,109.5,100.3,.5417
Iowa,Villanova,68,87,0,31,21,10,.677,18.05,8.66,12,6,13,2,6,5,2421,2130,1245,855,1898,.450,255,667,.382,456,634,.719,369,1190,496,211,148,322,504,69.3,112.3,.334,.351,.550,50.9,58.0,9.8,12.7,.518,12.9,32.3,.240,.8852,114.5,95.9,69.9,-.099,.6894,108.3,101.1,.5283,34,29,5,.853,21.65,8.39,16,2,15,1,10,2,2617,2166,1365,905,1936,.467,291,847,.344,516,664,.777,315,1211,549,229,116,377,596,67.7,113.3,.343,.438,.581,51.4,60.7,9.9,9.7,.543,14.5,28.6,.267,.9363,117.4,92.9,67.4,+.012,.6898,107.7,100.5,.5867
Kansas,Maryland,79,63,1,34,30,4,.882,24.41,11.72,15,3,16,0,7,3,2773,2303,1380,976,1974,.494,283,664,.426,538,762,.706,361,1283,542,232,139,425,640,69.6,115.5,.386,.336,.594,53.5,55.5,9.7,10.5,.566,15.5,32.5,.273,.9505,119.0,92.0,69.7,+.062,.7638,109.6,99.0,.5788,33,25,8,.758,17.40,8.27,12,6,16,1,4,6,2510,2187,1325,876,1793,.489,252,673,.374,506,667,.759,304,1195,461,193,177,431,547,67.2,112.7,.372,.375,.595,52.6,52.6,8.7,14.0,.559,17.1,29.8,.282,.8736,113.9,96.3,68.0,+.006,.6802,107.3,100.5,.4748
Villanova,Miami (FL),92,69,1,34,29,5,.853,21.65,8.39,16,2,15,1,10,2,2617,2166,1365,905,1936,.467,291,847,.344,516,664,.777,315,1211,549,229,116,377,596,67.7,113.3,.343,.438,.581,51.4,60.7,9.9,9.7,.543,14.5,28.6,.267,.9363,117.4,92.9,67.4,+.012,.6898,107.7,100.5,.5867,32,25,7,.781,19.32,10.51,13,5,15,1,6,5,2420,2138,1285,837,1756,.477,219,599,.366,527,702,.751,307,1120,410,194,116,343,530,66.3,113.7,.400,.341,.579,51.9,49.0,9.1,9.0,.539,14.2,30.2,.300,.8973,117.2,97.1,66.8,+.054,.7341,109.5,100.3,.5417
Kansas,Villanova,59,64,0,34,30,4,.882,24.41,11.72,15,3,16,0,7,3,2773,2303,1380,976,1974,.494,283,664,.426,538,762,.706,361,1283,542,232,139,425,640,69.6,115.5,.386,.336,.594,53.5,55.5,9.7,10.5,.566,15.5,32.5,.273,.9505,119.0,92.0,69.7,+.062,.7638,109.6,99.0,.5788,34,29,5,.853,21.65,8.39,16,2,15,1,10,2,2617,2166,1365,905,1936,.467,291,847,.344,516,664,.777,315,1211,549,229,116,377,596,67.7,113.3,.343,.438,.581,51.4,60.7,9.9,9.7,.543,14.5,28.6,.267,.9363,117.4,92.9,67.4,+.012,.6898,107.7,100.5,.5867
Florida Gulf Coast,North Carolina,67,83,0,33,20,13,.606,-1.69,-4.41,8,6,16,4,4,8,2540,2325,1355,949,1991,.477,176,493,.357,466,720,.647,392,1327,446,218,132,409,637,69.4,108.0,.362,.248,.544,53.3,47.0,9.3,10.4,.521,15.1,32.9,.234,.4935,102.8,103.1,67.6,-.039,.3635,103.3,108.4,.4810,34,28,6,.824,23.04,10.34,14,4,15,1,6,5,2797,2365,1360,1047,2187,.479,183,583,.314,520,705,.738,477,1393,612,234,149,370,609,70.7,116.4,.322,.267,.555,55.6,58.5,9.7,11.3,.521,12.9,39.7,.238,.9407,119.5,94.0,72.0,-.043,.7198,109.2,100.6,.5702
Providence,Southern California,70,69,1,33,23,10,.697,11.87,7.63,10,8,13,4,7,4,2441,2301,1335,833,1974,.422,234,729,.321,541,744,.727,385,1208,525,219,119,385,556,69.9,104.6,.377,.369,.524,49.8,63.0,9.4,9.2,.481,14.3,30.9,.274,.8023,108.0,95.6,69.4,+.044,.6606,106.9,100.9,.4367,33,21,12,.636,14.02,7.93,9,9,16,2,3,7,2668,2467,1340,954,2086,.457,260,675,.385,500,737,.678,397,1302,491,209,179,404,576,72.7,109.5,.353,.324,.548,51.1,51.5,8.6,12.7,.520,14.4,32.5,.240,.7941,112.4,99.9,72.0,-.012,.6688,107.2,100.9,.4625
Chattanooga,Indiana,74,99,0,34,29,5,.853,3.92,-3.77,15,3,13,1,10,4,2578,2265,1370,869,1904,.456,259,712,.364,581,793,.733,371,1217,495,265,163,422,577,68.0,110.7,.416,.374,.565,52.5,57.0,11.4,13.4,.524,15.8,32.6,.305,.6531,105.2,99.5,67.0,+.119,.4373,103.8,106.1,.5320,32,25,7,.781,19.81,6.44,15,3,17,0,6,4,2633,2205,1285,934,1864,.501,316,762,.415,449,621,.723,385,1196,511,222,127,433,582,68.7,119.2,.333,.409,.610,55.3,54.7,10.1,10.0,.586,16.8,37.6,.241,.8970,119.1,98.6,68.8,-.003,.6167,106.5,102.2,.4189
Kentucky,Stony Brook,85,57,1,34,26,8,.765,20.51,9.10,13,5,17,0,4,7,2709,2321,1375,971,2029,.479,236,637,.370,531,777,.683,442,1317,490,191,190,376,694,68.0,116.0,.383,.314,.565,53.8,50.5,8.2,13.8,.537,13.7,37.8,.262,.9188,122.2,99.0,67.7,-.035,.6879,106.9,99.8,.6041,32,26,6,.813,4.25,-6.02,14,2,15,1,11,5,2458,2030,1285,913,1916,.477,217,585,.371,415,619,.670,401,1266,531,198,147,363,509,67.6,113.2,.323,.305,.556,55.5,58.2,9.1,12.4,.533,14.2,35.7,.217,.7077,106.1,98.2,67.3,+.032,.3844,102.9,107.2,.6407
Michigan,Notre Dame,63,70,0,34,22,12,.647,14.36,8.12,10,8,13,4,4,6,2526,2294,1365,898,1926,.466,326,849,.384,404,548,.737,267,1089,509,188,74,333,530,65.9,112.4,.285,.441,.578,49.3,56.7,8.4,6.2,.551,13.3,24.5,.210,.7794,112.7,101.0,66.7,+.016,.6731,107.7,101.2,.4554,32,21,11,.656,14.26,9.13,11,7,14,2,5,5,2423,2259,1285,869,1844,.471,235,637,.369,450,612,.735,349,1154,431,179,126,309,496,65.4,115.3,.332,.345,.568,51.4,49.6,8.5,10.0,.535,12.8,32.5,.244,.8131,117.8,103.7,65.8,+.033,.6962,108.7,101.1,.4717
Stephen F. Austin,West Virginia,70,56,1,32,27,5,.844,8.41,-6.88,18,0,14,0,9,4,2583,2021,1280,926,1913,.484,254,691,.368,477,653,.730,378,1128,604,290,114,396,660,69.9,115.5,.341,.361,.581,52.5,65.2,13.0,10.1,.550,15.3,34.7,.249,.8361,110.3,95.7,68.3,+.025,.3514,101.8,107.4,.6378,34,26,8,.765,22.90,10.31,13,5,13,2,7,4,2693,2265,1370,927,2050,.452,206,627,.329,633,945,.670,541,1332,502,338,86,476,792,70.7,111.1,.461,.306,.539,56.0,54.2,13.9,8.1,.502,16.2,41.9,.309,.9243,114.9,92.4,70.5,+.008,.7512,109.4,99.4,.5346
Pittsburgh,Wisconsin,43,47,0,32,21,11,.656,15.71,8.65,9,9,15,4,3,6,2433,2173,1290,860,1871,.460,201,578,.348,512,679,.754,410,1221,541,159,118,373,562,66.7,113.2,.363,.309,.555,55.3,62.9,7.4,10.0,.513,14.7,37.5,.274,.8024,112.7,99.8,66.3,+.003,.6732,108.7,102.1,.3294,32,20,12,.625,13.49,9.18,12,6,13,5,6,5,2204,2066,1290,751,1748,.430,211,590,.358,491,694,.707,368,1117,371,188,102,350,541,64.2,106.5,.397,.338,.530,52.3,49.4,9.1,8.5,.490,14.6,33.7,.281,.8398,110.0,95.3,64.3,-.031,.7011,108.0,100.3,.5413
Xavier,Weber State,71,53,1,32,27,5,.844,18.74,8.43,14,4,15,1,8,3,2603,2273,1280,876,1938,.452,243,672,.362,608,832,.731,418,1308,524,234,98,406,645,72.8,111.8,.429,.347,.558,54.9,59.8,10.1,8.7,.515,15.0,35.7,.314,.8965,116.0,96.1,72.9,+.067,.6757,106.5,99.9,.5303,34,26,8,.765,0.28,-5.78,15,3,13,1,6,7,2609,2273,1380,886,1828,.485,287,764,.376,550,810,.679,289,1269,468,167,117,452,597,68.7,110.1,.443,.418,.590,53.0,52.8,7.0,7.9,.563,17.1,26.5,.301,.5712,102.6,100.1,67.9,-.003,.3508,102.3,107.9,.5296
Providence,North Carolina,66,85,0,33,23,10,.697,11.87,7.63,10,8,13,4,7,4,2441,2301,1335,833,1974,.422,234,729,.321,541,744,.727,385,1208,525,219,119,385,556,69.9,104.6,.377,.369,.524,49.8,63.0,9.4,9.2,.481,14.3,30.9,.274,.8023,108.0,95.6,69.4,+.044,.6606,106.9,100.9,.4367,34,28,6,.824,23.04,10.34,14,4,15,1,6,5,2797,2365,1360,1047,2187,.479,183,583,.314,520,705,.738,477,1393,612,234,149,370,609,70.7,116.4,.322,.267,.555,55.6,58.5,9.7,11.3,.521,12.9,39.7,.238,.9407,119.5,94.0,72.0,-.043,.7198,109.2,100.6,.5702
Indiana,Kentucky,73,67,1,32,25,7,.781,19.81,6.44,15,3,17,0,6,4,2633,2205,1285,934,1864,.501,316,762,.415,449,621,.723,385,1196,511,222,127,433,582,68.7,119.2,.333,.409,.610,55.3,54.7,10.1,10.0,.586,16.8,37.6,.241,.8970,119.1,98.6,68.8,-.003,.6167,106.5,102.2,.4189,34,26,8,.765,20.51,9.10,13,5,17,0,4,7,2709,2321,1375,971,2029,.479,236,637,.370,531,777,.683,442,1317,490,191,190,376,694,68.0,116.0,.383,.314,.565,53.8,50.5,8.2,13.8,.537,13.7,37.8,.262,.9188,122.2,99.0,67.7,-.035,.6879,106.9,99.8,.6041
Notre Dame,Stephen F. Austin,76,75,1,32,21,11,.656,14.26,9.13,11,7,14,2,5,5,2423,2259,1285,869,1844,.471,235,637,.369,450,612,.735,349,1154,431,179,126,309,496,65.4,115.3,.332,.345,.568,51.4,49.6,8.5,10.0,.535,12.8,32.5,.244,.8131,117.8,103.7,65.8,+.033,.6962,108.7,101.1,.4717,32,27,5,.844,8.41,-6.88,18,0,14,0,9,4,2583,2021,1280,926,1913,.484,254,691,.368,477,653,.730,378,1128,604,290,114,396,660,69.9,115.5,.341,.361,.581,52.5,65.2,13.0,10.1,.550,15.3,34.7,.249,.8361,110.3,95.7,68.3,+.025,.3514,101.8,107.4,.6378
Xavier,Wisconsin,63,66,0,32,27,5,.844,18.74,8.43,14,4,15,1,8,3,2603,2273,1280,876,1938,.452,243,672,.362,608,832,.731,418,1308,524,234,98,406,645,72.8,111.8,.429,.347,.558,54.9,59.8,10.1,8.7,.515,15.0,35.7,.314,.8965,116.0,96.1,72.9,+.067,.6757,106.5,99.9,.5303,32,20,12,.625,13.49,9.18,12,6,13,5,6,5,2204,2066,1290,751,1748,.430,211,590,.358,491,694,.707,368,1117,371,188,102,350,541,64.2,106.5,.397,.338,.530,52.3,49.4,9.1,8.5,.490,14.6,33.7,.281,.8398,110.0,95.3,64.3,-.031,.7011,108.0,100.3,.5413
North Carolina,Indiana,101,86,1,34,28,6,.824,23.04,10.34,14,4,15,1,6,5,2797,2365,1360,1047,2187,.479,183,583,.314,520,705,.738,477,1393,612,234,149,370,609,70.7,116.4,.322,.267,.555,55.6,58.5,9.7,11.3,.521,12.9,39.7,.238,.9407,119.5,94.0,72.0,-.043,.7198,109.2,100.6,.5702,32,25,7,.781,19.81,6.44,15,3,17,0,6,4,2633,2205,1285,934,1864,.501,316,762,.415,449,621,.723,385,1196,511,222,127,433,582,68.7,119.2,.333,.409,.610,55.3,54.7,10.1,10.0,.586,16.8,37.6,.241,.8970,119.1,98.6,68.8,-.003,.6167,106.5,102.2,.4189
Wisconsin,Notre Dame,56,61,0,32,20,12,.625,13.49,9.18,12,6,13,5,6,5,2204,2066,1290,751,1748,.430,211,590,.358,491,694,.707,368,1117,371,188,102,350,541,64.2,106.5,.397,.338,.530,52.3,49.4,9.1,8.5,.490,14.6,33.7,.281,.8398,110.0,95.3,64.3,-.031,.7011,108.0,100.3,.5413,32,21,11,.656,14.26,9.13,11,7,14,2,5,5,2423,2259,1285,869,1844,.471,235,637,.369,450,612,.735,349,1154,431,179,126,309,496,65.4,115.3,.332,.345,.568,51.4,49.6,8.5,10.0,.535,12.8,32.5,.244,.8131,117.8,103.7,65.8,+.033,.6962,108.7,101.1,.4717
North Carolina,Notre Dame,88,74,1,34,28,6,.824,23.04,10.34,14,4,15,1,6,5,2797,2365,1360,1047,2187,.479,183,583,.314,520,705,.738,477,1393,612,234,149,370,609,70.7,116.4,.322,.267,.555,55.6,58.5,9.7,11.3,.521,12.9,39.7,.238,.9407,119.5,94.0,72.0,-.043,.7198,109.2,100.6,.5702,32,21,11,.656,14.26,9.13,11,7,14,2,5,5,2423,2259,1285,869,1844,.471,235,637,.369,450,612,.735,349,1154,431,179,126,309,496,65.4,115.3,.332,.345,.568,51.4,49.6,8.5,10.0,.535,12.8,32.5,.244,.8131,117.8,103.7,65.8,+.033,.6962,108.7,101.1,.4717
Oklahoma,Villanova,51,95,0,32,25,7,.781,20.91,10.94,12,6,14,1,7,5,2573,2254,1295,884,1928,.459,334,784,.426,471,647,.728,342,1242,465,221,167,413,538,71.3,111.5,.336,.407,.576,51.6,52.6,9.6,12.7,.545,15.7,30.5,.244,.9203,115.4,93.3,70.8,+.008,.7598,109.7,99.3,.5412,34,29,5,.853,21.65,8.39,16,2,15,1,10,2,2617,2166,1365,905,1936,.467,291,847,.344,516,664,.777,315,1211,549,229,116,377,596,67.7,113.3,.343,.438,.581,51.4,60.7,9.9,9.7,.543,14.5,28.6,.267,.9363,117.4,92.9,67.4,+.012,.6898,107.7,100.5,.5867
Syracuse,North Carolina,66,83,0,32,19,13,.594,13.58,9.08,9,9,13,4,3,7,2247,2103,1295,766,1794,.427,280,776,.361,435,637,.683,378,1129,445,259,128,385,530,65.0,106.7,.355,.433,.536,48.9,58.1,12.3,11.7,.505,15.7,33.0,.242,.8111,109.4,96.4,65.7,-.047,.6934,108.7,101.3,.4942,34,28,6,.824,23.04,10.34,14,4,15,1,6,5,2797,2365,1360,1047,2187,.479,183,583,.314,520,705,.738,477,1393,612,234,149,370,609,70.7,116.4,.322,.267,.555,55.6,58.5,9.7,11.3,.521,12.9,39.7,.238,.9407,119.5,94.0,72.0,-.043,.7198,109.2,100.6,.5702
Villanova,North Carolina,77,74,1,34,29,5,.853,21.65,8.39,16,2,15,1,10,2,2617,2166,1365,905,1936,.467,291,847,.344,516,664,.777,315,1211,549,229,116,377,596,67.7,113.3,.343,.438,.581,51.4,60.7,9.9,9.7,.543,14.5,28.6,.267,.9363,117.4,92.9,67.4,+.012,.6898,107.7,100.5,.5867,34,28,6,.824,23.04,10.34,14,4,15,1,6,5,2797,2365,1360,1047,2187,.479,183,583,.314,520,705,.738,477,1393,612,234,149,370,609,70.7,116.4,.322,.267,.555,55.6,58.5,9.7,11.3,.521,12.9,39.7,.238,.9407,119.5,94.0,72.0,-.043,.7198,109.2,100.6,.5702
