Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
Georgia State,Cincinnati,53,68,0,34,24,10,.706,3.42,-3.24,12,6,11,3,9,6,2561,2288,1255,840,1822,.461,291,754,.386,370,554,.668,273,1054,412,227,148,350,559,68.3,109.1,.309,.410,.564,48.0,49.3,10.7,15.0,.542,14.5,25.9,.209,+7.22,109.1,101.9,66.8,-.022,-2.78,103.7,106.5,-2.88,34,30,4,.882,20.86,3.54,16,2,15,1,9,2,2532,1943,1240,825,1810,.456,235,640,.367,460,663,.694,409,1213,500,235,174,362,494,66.4,112.1,.368,.352,.547,55.3,60.8,11.0,16.2,.516,14.4,38.2,.253,+26.97,113.2,86.2,64.6,-.004,+3.15,107.0,103.8,-4.17
Kansas State,Maryland-Baltimore County,50,43,1,33,22,11,.667,13.44,8.95,10,8,14,3,6,5,2388,2240,1285,826,1749,.472,227,652,.348,442,595,.743,264,980,458,250,96,366,590,66.6,108.2,.336,.368,.569,47.6,55.4,11.6,9.2,.535,15.3,26.1,.249,+14.79,112.2,97.4,65.5,+.056,+9.22,111.4,102.2,-6.05,34,24,10,.706,-3.47,-4.99,12,4,15,2,9,7,2513,2362,1320,861,1937,.445,336,872,.385,390,599,.651,333,1158,512,249,82,407,543,69.5,106.4,.306,.449,.551,49.0,59.3,10.8,7.5,.531,15.3,27.2,.198,-2.26,103.2,105.4,68.1,+.145,-5.96,102.4,108.4,-3.45
Buffalo,Kentucky,75,95,0,34,26,8,.765,7.62,-0.56,15,3,14,1,8,5,2883,2579,1295,986,2074,.475,314,849,.370,443,640,.692,382,1247,553,199,128,408,687,74.1,113.2,.302,.402,.572,51.7,55.1,8.5,10.5,.549,14.5,31.8,.210,+10.59,114.3,103.7,72.7,-.005,-0.94,104.8,105.8,+4.11,34,24,10,.706,17.60,11.16,10,8,16,2,4,6,2609,2390,1245,842,1805,.466,161,462,.348,539,776,.695,387,1217,412,177,154,417,589,69.7,109.6,.428,.262,.554,53.3,49.5,8.0,13.9,.517,15.8,35.6,.298,+20.38,116.4,96.1,68.5,-.001,+11.12,111.0,99.9,+4.87
Tennessee,Loyola (IL),62,63,0,33,25,8,.758,18.62,10.80,13,5,13,2,8,4,2449,2191,1210,762,1726,.441,233,611,.381,474,625,.758,336,1081,481,190,136,366,588,67.3,109.4,.365,.356,.550,51.3,62.7,9.3,12.8,.507,15.3,33.5,.276,+22.17,114.8,92.7,66.1,+.040,+11.62,112.2,100.6,+7.55,33,28,5,.848,9.37,-0.28,15,3,14,1,9,4,2390,2054,1320,869,1714,.507,246,618,.398,406,561,.724,209,1067,519,219,82,404,456,66.1,109.5,.327,.361,.603,51.3,59.7,10.0,7.1,.579,16.9,22.5,.237,+15.11,111.3,96.2,65.3,+.058,+0.03,103.8,103.7,-5.61
Nevada,Cincinnati,75,73,1,34,27,7,.794,14.55,4.34,15,3,14,1,11,3,2825,2478,1335,936,1988,.471,323,801,.403,557,745,.748,308,1197,545,203,136,328,565,70.9,115.9,.371,.404,.584,49.9,58.0,8.7,11.1,.549,12.3,27.0,.277,+18.23,119.9,101.7,69.4,-.028,+4.49,107.3,102.8,+4.28,34,30,4,.882,20.86,3.54,16,2,15,1,9,2,2532,1943,1240,825,1810,.456,235,640,.367,460,663,.694,409,1213,500,235,174,362,494,66.4,112.1,.368,.352,.547,55.3,60.8,11.0,16.2,.516,14.4,38.2,.253,+26.97,113.2,86.2,64.6,-.004,+3.15,107.0,103.8,-4.17
Kansas State,Kentucky,61,58,1,33,22,11,.667,13.44,8.95,10,8,14,3,6,5,2388,2240,1285,826,1749,.472,227,652,.348,442,595,.743,264,980,458,250,96,366,590,66.6,108.2,.336,.368,.569,47.6,55.4,11.6,9.2,.535,15.3,26.1,.249,+14.79,112.2,97.4,65.5,+.056,+9.22,111.4,102.2,-6.05,34,24,10,.706,17.60,11.16,10,8,16,2,4,6,2609,2390,1245,842,1805,.466,161,462,.348,539,776,.695,387,1217,412,177,154,417,589,69.7,109.6,.428,.262,.554,53.3,49.5,8.0,13.9,.517,15.8,35.6,.298,+20.38,116.4,96.1,68.5,-.001,+11.12,111.0,99.9,+4.87
Nevada,Loyola (IL),68,69,0,34,27,7,.794,14.55,4.34,15,3,14,1,11,3,2825,2478,1335,936,1988,.471,323,801,.403,557,745,.748,308,1197,545,203,136,328,565,70.9,115.9,.371,.404,.584,49.9,58.0,8.7,11.1,.549,12.3,27.0,.277,+18.23,119.9,101.7,69.4,-.028,+4.49,107.3,102.8,+4.28,33,28,5,.848,9.37,-0.28,15,3,14,1,9,4,2390,2054,1320,869,1714,.507,246,618,.398,406,561,.724,209,1067,519,219,82,404,456,66.1,109.5,.327,.361,.603,51.3,59.7,10.0,7.1,.579,16.9,22.5,.237,+15.11,111.3,96.2,65.3,+.058,+0.03,103.8,103.7,-5.61
Loyola (IL),Kansas State,78,62,1,33,28,5,.848,9.37,-0.28,15,3,14,1,9,4,2390,2054,1320,869,1714,.507,246,618,.398,406,561,.724,209,1067,519,219,82,404,456,66.1,109.5,.327,.361,.603,51.3,59.7,10.0,7.1,.579,16.9,22.5,.237,+15.11,111.3,96.2,65.3,+.058,+0.03,103.8,103.7,-5.61,33,22,11,.667,13.44,8.95,10,8,14,3,6,5,2388,2240,1285,826,1749,.472,227,652,.348,442,595,.743,264,980,458,250,96,366,590,66.6,108.2,.336,.368,.569,47.6,55.4,11.6,9.2,.535,15.3,26.1,.249,+14.79,112.2,97.4,65.5,+.056,+9.22,111.4,102.2,-6.05
Villanova,Radford,87,61,1,34,30,4,.882,25.69,9.51,14,4,12,1,9,3,2960,2410,1290,998,1967,.507,365,916,.398,436,568,.768,291,1130,539,213,128,331,510,70.2,122.7,.286,.466,.623,52.1,53.7,9.4,10.2,.597,12.9,28.9,.221,+31.40,127.4,96.0,68.2,-.018,+10.21,111.3,101.1,+4.14,34,22,12,.647,-2.80,-4.86,12,6,12,2,7,10,2290,2188,1385,802,1882,.426,263,752,.350,423,585,.723,392,1175,415,214,100,413,556,63.1,104.9,.311,.400,.530,52.4,51.7,9.8,9.1,.496,16.1,34.0,.225,+0.40,103.4,103.0,62.9,+.047,-4.35,102.7,107.1,+4.03
Virginia Tech,Alabama,83,86,0,32,21,11,.656,14.88,6.91,10,8,14,4,6,5,2551,2296,1295,901,1811,.498,280,727,.385,469,661,.710,236,1056,528,184,73,381,502,69.9,112.7,.365,.401,.600,48.9,58.6,8.1,6.7,.575,15.2,23.5,.259,+16.55,115.1,98.5,68.6,-.003,+8.07,109.8,101.7,-9.53,34,19,15,.559,12.95,10.56,8,10,12,4,2,8,2460,2379,1280,812,1767,.460,201,622,.323,491,733,.670,320,1156,407,211,183,455,603,70.3,102.9,.414,.356,.548,50.2,49.5,9.1,14.9,.516,17.6,29.2,.279,+13.86,108.5,94.6,68.7,+.000,+11.05,111.0,100.0,+3.06
West Virginia,Murray State,85,68,1,34,24,10,.706,20.17,9.55,11,7,14,3,5,5,2707,2346,1285,896,2056,.436,281,803,.350,498,650,.766,451,1220,489,263,166,365,688,70.3,112.8,.312,.389,.542,52.4,54.2,11.4,16.0,.503,13.4,36.6,.239,+21.81,119.2,97.4,69.0,-.009,+10.50,109.9,99.4,-4.30,31,26,5,.839,7.19,-4.16,16,2,14,2,10,3,2447,2032,1240,849,1752,.485,264,696,.379,485,664,.730,327,1150,459,211,98,368,537,68.2,115.8,.379,.397,.592,54.2,54.1,10.0,8.6,.560,15.1,32.8,.277,+12.79,113.2,100.4,67.2,-.013,-4.11,102.9,107.0,-0.62
Marshall,Wichita State,81,75,1,34,24,10,.706,3.61,-0.91,12,6,15,2,6,8,2865,2680,1295,942,1998,.471,317,908,.349,512,671,.763,252,1159,557,220,191,429,559,76.4,109.1,.333,.456,.585,47.2,59.0,8.9,12.6,.550,15.5,22.4,.255,+5.70,109.5,103.8,74.8,+.040,-1.41,104.9,106.3,-6.78,32,25,7,.781,17.53,5.87,14,4,13,3,9,2,2656,2283,1210,881,1834,.480,277,717,.386,454,618,.735,366,1217,564,140,124,346,519,69.9,117.8,.351,.390,.585,57.0,63.8,6.7,11.4,.553,14.0,35.4,.259,+20.06,122.0,101.9,68.5,-.015,+5.53,107.8,102.3,+2.03
St. Bonaventure,Florida,62,77,0,32,25,7,.781,8.99,2.08,14,4,13,1,9,4,2493,2272,1220,787,1739,.453,228,574,.397,538,703,.765,311,1076,422,211,108,350,606,69.2,110.9,.399,.337,.566,50.7,53.9,9.8,11.1,.523,14.3,30.1,.301,+11.66,111.7,100.1,69.1,+.080,+2.57,107.3,104.7,+1.26,32,20,12,.625,16.81,10.19,11,7,12,5,5,4,2434,2222,1255,816,1877,.435,279,746,.374,451,626,.720,337,1096,402,215,146,306,531,68.2,110.2,.330,.402,.543,48.5,49.3,9.9,12.4,.510,12.3,28.9,.237,+18.73,115.2,96.4,66.7,-.049,+10.74,110.7,100.0,+4.47
Texas Tech,Stephen F. Austin,70,60,1,33,24,9,.727,19.57,9.02,11,7,17,1,4,6,2483,2135,1290,840,1808,.465,226,619,.365,514,728,.706,352,1144,432,240,128,402,584,68.3,109.3,.403,.341,.561,53.0,51.8,10.8,12.3,.527,15.7,33.3,.282,+21.97,114.1,92.1,66.5,-.021,+9.26,110.3,101.1,-5.14,34,28,6,.824,2.76,-7.01,14,4,16,1,9,5,2759,2316,1280,935,1905,.491,227,606,.375,525,742,.708,372,1140,464,334,91,500,704,73.9,109.8,.393,.317,.578,53.0,49.9,13.8,9.7,.547,18.1,34.1,.277,+5.48,105.0,99.5,71.1,+.037,-7.68,100.8,108.4,-2.00
Arkansas,Butler,62,79,0,34,23,11,.676,15.68,10.12,10,8,15,2,3,7,2757,2568,1295,937,1954,.480,251,629,.399,486,717,.678,319,1114,476,208,154,358,652,71.3,112.4,.373,.321,.568,49.3,49.9,8.6,13.6,.542,13.3,29.3,.253,+15.65,117.3,101.7,69.6,+.062,+10.15,111.0,100.8,+1.28,33,20,13,.606,16.44,10.11,9,9,14,3,3,7,2611,2402,1310,939,1989,.472,263,739,.356,402,523,.769,300,1100,448,219,94,357,587,69.9,110.7,.263,.372,.569,51.0,47.9,9.4,8.4,.538,13.8,27.1,.202,+17.83,115.7,97.9,67.8,-.037,+10.53,111.8,101.3,+0.24
Purdue,Cal State Fullerton,74,48,1,34,28,6,.824,24.14,8.64,15,3,16,1,8,2,2759,2232,1365,958,1928,.497,326,776,.420,517,696,.743,287,1191,568,198,171,363,528,68.2,118.6,.361,.402,.611,51.8,59.3,8.5,12.8,.581,13.8,27.6,.268,+26.66,123.3,96.6,67.2,+.003,+8.53,109.3,100.8,+0.93,31,20,11,.645,-0.53,-1.53,10,6,9,4,7,7,2270,2171,1170,742,1567,.474,155,453,.342,505,689,.733,260,1016,373,185,96,418,524,69.9,103.9,.436,.288,.563,51.4,50.4,9.1,8.5,.519,17.8,27.6,.320,+1.41,105.1,103.7,69.4,+.089,-1.20,103.9,105.1,+3.69
Alabama,Villanova,58,81,0,34,19,15,.559,12.95,10.56,8,10,12,4,2,8,2460,2379,1280,812,1767,.460,201,622,.323,491,733,.670,320,1156,407,211,183,455,603,70.3,102.9,.414,.356,.548,50.2,49.5,9.1,14.9,.516,17.6,29.2,.279,+13.86,108.5,94.6,68.7,+.000,+11.05,111.0,100.0,+3.06,34,30,4,.882,25.69,9.51,14,4,12,1,9,3,2960,2410,1290,998,1967,.507,365,916,.398,436,568,.768,291,1130,539,213,128,331,510,70.2,122.7,.286,.466,.623,52.1,53.7,9.4,10.2,.597,12.9,28.9,.221,+31.40,127.4,96.0,68.2,-.018,+10.21,111.3,101.1,+4.14
Marshall,West Virginia,71,94,0,34,24,10,.706,3.61,-0.91,12,6,15,2,6,8,2865,2680,1295,942,1998,.471,317,908,.349,512,671,.763,252,1159,557,220,191,429,559,76.4,109.1,.333,.456,.585,47.2,59.0,8.9,12.6,.550,15.5,22.4,.255,+5.70,109.5,103.8,74.8,+.040,-1.41,104.9,106.3,-6.78,34,24,10,.706,20.17,9.55,11,7,14,3,5,5,2707,2346,1285,896,2056,.436,281,803,.350,498,650,.766,451,1220,489,263,166,365,688,70.3,112.8,.312,.389,.542,52.4,54.2,11.4,16.0,.503,13.4,36.6,.239,+21.81,119.2,97.4,69.0,-.009,+10.50,109.9,99.4,-4.30
Texas Tech,Florida,69,66,1,33,24,9,.727,19.57,9.02,11,7,17,1,4,6,2483,2135,1290,840,1808,.465,226,619,.365,514,728,.706,352,1144,432,240,128,402,584,68.3,109.3,.403,.341,.561,53.0,51.8,10.8,12.3,.527,15.7,33.3,.282,+21.97,114.1,92.1,66.5,-.021,+9.26,110.3,101.1,-5.14,32,20,12,.625,16.81,10.19,11,7,12,5,5,4,2434,2222,1255,816,1877,.435,279,746,.374,451,626,.720,337,1096,402,215,146,306,531,68.2,110.2,.330,.402,.543,48.5,49.3,9.9,12.4,.510,12.3,28.9,.237,+18.73,115.2,96.4,66.7,-.049,+10.74,110.7,100.0,+4.47
Butler,Purdue,73,76,0,33,20,13,.606,16.44,10.11,9,9,14,3,3,7,2611,2402,1310,939,1989,.472,263,739,.356,402,523,.769,300,1100,448,219,94,357,587,69.9,110.7,.263,.372,.569,51.0,47.9,9.4,8.4,.538,13.8,27.1,.202,+17.83,115.7,97.9,67.8,-.037,+10.53,111.8,101.3,+0.24,34,28,6,.824,24.14,8.64,15,3,16,1,8,2,2759,2232,1365,958,1928,.497,326,776,.420,517,696,.743,287,1191,568,198,171,363,528,68.2,118.6,.361,.402,.611,51.8,59.3,8.5,12.8,.581,13.8,27.6,.268,+26.66,123.3,96.6,67.2,+.003,+8.53,109.3,100.8,+0.93
West Virginia,Villanova,78,90,0,34,24,10,.706,20.17,9.55,11,7,14,3,5,5,2707,2346,1285,896,2056,.436,281,803,.350,498,650,.766,451,1220,489,263,166,365,688,70.3,112.8,.312,.389,.542,52.4,54.2,11.4,16.0,.503,13.4,36.6,.239,+21.81,119.2,97.4,69.0,-.009,+10.50,109.9,99.4,-4.30,34,30,4,.882,25.69,9.51,14,4,12,1,9,3,2960,2410,1290,998,1967,.507,365,916,.398,436,568,.768,291,1130,539,213,128,331,510,70.2,122.7,.286,.466,.623,52.1,53.7,9.4,10.2,.597,12.9,28.9,.221,+31.40,127.4,96.0,68.2,-.018,+10.21,111.3,101.1,+4.14
Texas Tech,Purdue,78,65,1,33,24,9,.727,19.57,9.02,11,7,17,1,4,6,2483,2135,1290,840,1808,.465,226,619,.365,514,728,.706,352,1144,432,240,128,402,584,68.3,109.3,.403,.341,.561,53.0,51.8,10.8,12.3,.527,15.7,33.3,.282,+21.97,114.1,92.1,66.5,-.021,+9.26,110.3,101.1,-5.14,34,28,6,.824,24.14,8.64,15,3,16,1,8,2,2759,2232,1365,958,1928,.497,326,776,.420,517,696,.743,287,1191,568,198,171,363,528,68.2,118.6,.361,.402,.611,51.8,59.3,8.5,12.8,.581,13.8,27.6,.268,+26.66,123.3,96.6,67.2,+.003,+8.53,109.3,100.8,+0.93
Texas Tech,Villanova,59,71,0,33,24,9,.727,19.57,9.02,11,7,17,1,4,6,2483,2135,1290,840,1808,.465,226,619,.365,514,728,.706,352,1144,432,240,128,402,584,68.3,109.3,.403,.341,.561,53.0,51.8,10.8,12.3,.527,15.7,33.3,.282,+21.97,114.1,92.1,66.5,-.021,+9.26,110.3,101.1,-5.14,34,30,4,.882,25.69,9.51,14,4,12,1,9,3,2960,2410,1290,998,1967,.507,365,916,.398,436,568,.768,291,1130,539,213,128,331,510,70.2,122.7,.286,.466,.623,52.1,53.7,9.4,10.2,.597,12.9,28.9,.221,+31.40,127.4,96.0,68.2,-.018,+10.21,111.3,101.1,+4.14
Villanova,Kansas,95,79,1,34,30,4,.882,25.69,9.51,14,4,12,1,9,3,2960,2410,1290,998,1967,.507,365,916,.398,436,568,.768,291,1130,539,213,128,331,510,70.2,122.7,.286,.466,.623,52.1,53.7,9.4,10.2,.597,12.9,28.9,.221,+31.40,127.4,96.0,68.2,-.018,+10.21,111.3,101.1,+4.14,34,27,7,.794,22.01,11.45,13,5,14,3,8,3,2771,2412,1280,964,1943,.496,319,802,.398,360,514,.700,310,1133,545,211,137,374,494,70.1,116.2,.262,.416,.599,50.0,56.4,9.4,11.0,.581,14.6,29.1,.184,+23.26,121.0,97.7,68.3,+.060,+11.49,111.7,100.2,+3.64
Michigan,Loyola (IL),69,57,1,35,28,7,.800,18.90,8.78,13,5,15,1,6,5,2606,2224,1415,943,2003,.471,320,868,.369,400,607,.659,300,1167,518,219,111,320,545,65.5,112.5,.303,.433,.569,50.6,54.9,9.5,8.4,.551,12.3,26.0,.200,+23.17,115.9,92.7,64.3,+.037,+8.74,111.1,102.3,-4.56,33,28,5,.848,9.37,-0.28,15,3,14,1,9,4,2390,2054,1320,869,1714,.507,246,618,.398,406,561,.724,209,1067,519,219,82,404,456,66.1,109.5,.327,.361,.603,51.3,59.7,10.0,7.1,.579,16.9,22.5,.237,+15.11,111.3,96.2,65.3,+.058,+0.03,103.8,103.7,-5.61
Villanova,Michigan,79,62,1,34,30,4,.882,25.69,9.51,14,4,12,1,9,3,2960,2410,1290,998,1967,.507,365,916,.398,436,568,.768,291,1130,539,213,128,331,510,70.2,122.7,.286,.466,.623,52.1,53.7,9.4,10.2,.597,12.9,28.9,.221,+31.40,127.4,96.0,68.2,-.018,+10.21,111.3,101.1,+4.14,35,28,7,.800,18.90,8.78,13,5,15,1,6,5,2606,2224,1415,943,2003,.471,320,868,.369,400,607,.659,300,1167,518,219,111,320,545,65.5,112.5,.303,.433,.569,50.6,54.9,9.5,8.4,.551,12.3,26.0,.200,+23.17,115.9,92.7,64.3,+.037,+8.74,111.1,102.3,-4.56
