School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Mercer,34,26,8,.765,4.86,-4.88,14,4,17,1,9,7,2695,2256,0,933,1963,.475,277,721,.384,552,754,.732,397,1292,559,205,143,406,629,66.0,115.7,.384,.367,.581,53.7,59.9,8.8,11.5,.546,15.0,34.6,.281,.6660,107.8,101.5,65.0,+.007,.3700,102.8,107.7,.6091
Miami (FL),33,17,16,.515,7.75,5.78,7,11,9,9,8,7,2029,1964,0,712,1690,.421,186,576,.323,419,610,.687,362,1140,346,161,124,335,522,58.0,104.1,.361,.341,.512,51.9,48.6,8.3,11.1,.476,14.6,33.5,.248,.7385,109.2,99.8,58.6,-.045,.6467,106.6,101.1,.4257
Miami (OH),31,13,18,.419,-3.88,0.62,8,10,8,7,5,11,2023,2160,0,722,1664,.434,146,496,.294,433,574,.754,266,968,387,267,73,420,537,66.8,97.0,.345,.298,.522,47.8,53.6,12.8,6.3,.478,18.0,25.9,.260,.3789,98.2,102.5,66.9,+.076,.5245,104.4,103.5,.6249
Michigan,33,25,8,.758,18.92,9.89,15,3,15,3,10,5,2455,2157,0,845,1776,.476,280,711,.394,485,637,.761,292,1049,469,169,83,310,480,63.1,117.1,.359,.400,.591,50.6,55.5,8.1,7.8,.555,13.1,28.9,.273,.8900,122.1,101.8,62.8,+.055,.7166,108.3,99.9,.5143
Michigan State,34,26,8,.765,20.00,9.38,12,6,17,4,9,4,2582,2221,0,927,1953,.475,274,700,.391,454,655,.693,376,1260,578,236,164,389,642,66.1,113.7,.335,.358,.570,53.7,62.4,10.4,13.1,.545,14.8,33.5,.232,.9007,117.1,96.7,65.6,-.009,.6994,108.3,100.7,.5125
Middle Tennessee,33,24,9,.727,4.77,-0.78,13,3,15,3,9,6,2339,2067,0,816,1795,.455,178,520,.342,529,796,.665,399,1211,433,234,158,416,664,66.0,106.6,.443,.290,.538,53.5,53.1,10.7,12.4,.504,16.2,35.6,.295,.7051,103.9,96.3,64.2,+.047,.4720,103.2,104.2,.4861
Milwaukee,34,21,13,.618,-1.28,-0.77,7,9,9,7,12,6,2412,2396,0,790,1825,.433,239,730,.327,593,808,.734,330,1145,463,196,83,457,616,67.9,103.4,.443,.400,.546,48.9,58.6,8.4,7.6,.498,17.3,28.4,.325,.4803,104.4,105.1,67.5,+.120,.5004,103.8,103.8,.4584
Minnesota,33,20,13,.606,11.97,8.90,8,10,16,5,4,8,2351,2238,0,804,1805,.445,232,663,.350,511,691,.740,355,1138,451,245,137,389,634,64.8,108.4,.383,.367,.551,51.1,56.1,11.3,12.0,.510,15.6,32.2,.283,.7503,111.7,101.6,64.9,+.014,.6726,107.7,101.1,.4297
Mississippi,33,19,14,.576,7.89,5.41,9,9,14,5,5,9,2482,2400,0,836,2003,.417,258,761,.339,552,793,.696,428,1211,413,246,182,369,641,69.4,107.1,.396,.380,.521,48.4,49.4,10.6,14.7,.482,13.6,33.2,.276,.6783,109.8,102.9,69.7,-.005,.6020,105.3,101.6,.4486
Mississippi State,33,14,19,.424,-0.77,2.84,3,15,14,8,0,11,2234,2353,0,785,1776,.442,154,502,.307,510,769,.663,325,1086,401,255,88,459,570,68.4,98.2,.433,.283,.522,48.3,51.1,11.2,6.9,.485,17.8,28.6,.287,.3803,99.5,103.8,68.4,+.032,.5115,104.1,103.7,.1987
Mississippi Valley State,32,9,23,.281,-20.69,-7.96,5,13,7,5,2,18,2293,2582,0,808,1934,.418,203,646,.314,474,707,.670,374,1115,357,245,59,469,719,73.9,97.0,.366,.334,.505,47.9,44.2,10.4,4.6,.470,17.3,29.9,.245,.0917,93.9,114.6,72.7,+.011,.3297,99.4,105.7,.6500
Missouri,33,22,11,.667,10.56,7.17,9,9,18,2,4,9,2405,2293,0,778,1712,.454,193,565,.342,656,884,.742,368,1230,341,165,108,417,635,65.7,109.7,.516,.330,.564,53.8,43.8,7.5,9.4,.511,16.6,35.1,.383,.7246,113.3,104.2,66.2,+.072,.6347,106.5,101.5,.4592
Missouri State,32,20,12,.625,1.02,1.34,9,9,15,4,5,8,2199,2185,0,737,1707,.432,223,621,.359,502,710,.707,291,1046,385,156,93,353,638,64.9,104.7,.416,.364,.538,49.2,52.2,7.4,8.6,.497,14.9,27.1,.294,.5286,105.4,104.4,64.7,+.130,.5464,104.8,103.1,.4617
Missouri-Kansas City,30,10,20,.333,-8.66,-1.59,7,9,5,9,5,11,2085,2295,0,729,1697,.430,167,552,.303,460,725,.634,290,981,349,217,70,397,621,71.5,97.2,.427,.325,.511,46.6,47.9,10.1,6.1,.479,16.5,26.4,.271,.2799,99.0,107.5,69.9,+.017,.4841,104.9,105.5,.6349
Monmouth,32,11,21,.344,-6.98,-2.92,5,15,8,9,3,12,2208,2338,0,776,1847,.420,177,527,.336,479,749,.640,413,1184,386,222,96,462,698,69.6,98.0,.406,.285,.501,50.6,49.7,9.9,7.3,.468,17.5,33.7,.259,.2680,95.6,104.3,68.1,-.033,.4259,103.5,106.2,.3481
Montana,30,17,13,.567,-3.92,-4.63,12,8,11,4,6,9,2123,2070,0,703,1475,.477,222,593,.374,495,670,.739,213,813,340,152,76,299,620,61.4,112.9,.454,.402,.592,45.6,48.4,8.1,8.6,.552,14.5,24.6,.336,.3817,106.7,111.2,61.2,+.002,.3625,103.8,109.1,.6284
Montana State,31,14,17,.452,-10.13,-5.27,9,11,9,5,5,12,2109,2165,0,736,1661,.443,185,522,.354,452,636,.711,267,966,325,203,50,357,561,66.0,102.7,.383,.314,.537,48.8,44.2,9.9,4.4,.499,15.5,25.9,.272,.1969,95.4,107.8,65.6,+.056,.3446,103.5,109.5,.4512
Morehead State,33,20,13,.606,-1.91,-3.49,10,6,10,5,10,8,2536,2406,0,838,1867,.449,180,608,.296,680,971,.700,467,1269,445,264,100,516,773,70.8,106.6,.520,.326,.545,55.9,53.1,11.1,7.9,.497,18.4,39.9,.364,.4585,102.4,103.9,69.2,+.046,.4438,104.8,106.9,.5658
Morgan State,31,15,16,.484,-5.66,-4.88,11,5,7,6,8,10,2215,2239,0,800,1869,.428,140,536,.261,475,776,.612,446,1190,394,191,157,403,648,69.3,101.1,.415,.287,.495,50.3,49.3,8.7,11.8,.465,15.4,36.1,.254,.3746,99.9,104.4,69.2,+.004,.3854,101.4,105.6,.6630
Mount St. Mary's,32,16,16,.500,-5.96,-4.24,9,7,10,3,6,13,2440,2495,0,821,1863,.441,284,797,.356,514,694,.741,322,1030,376,229,98,384,600,70.2,107.7,.373,.428,.556,46.9,45.8,10.1,9.2,.517,15.0,28.3,.276,.4427,108.3,110.5,69.9,+.030,.4382,103.2,105.5,.5951
Murray State,29,18,11,.621,-1.67,-4.49,13,3,13,1,5,10,2247,2116,0,758,1597,.475,212,563,.377,519,788,.659,343,1040,375,166,112,369,554,68.3,112.5,.493,.353,.570,51.6,49.5,8.3,10.8,.541,16.0,34.7,.325,.5213,107.9,107.1,67.4,+.017,.3991,104.3,108.0,.5736
NJIT,29,13,16,.448,-12.38,-7.34,0,0,7,6,6,10,2109,2061,0,728,1638,.444,216,578,.374,435,603,.721,284,990,394,187,104,379,585,68.8,104.8,.368,.353,.548,49.1,54.1,9.3,9.8,.510,16.6,28.7,.266,.1847,96.1,109.4,69.3,+.055,.3417,101.6,107.5,.3417
Navy,30,9,21,.300,-11.67,-5.18,4,14,7,6,2,15,1820,1957,0,660,1645,.401,201,612,.328,299,471,.635,335,1006,381,195,99,376,566,62.9,95.2,.286,.372,.487,49.3,57.7,10.2,9.6,.462,16.9,30.6,.182,.2062,94.2,105.9,63.4,-.028,.4081,103.1,106.5,.3210
Nebraska,31,19,12,.613,10.80,8.67,11,7,15,2,4,10,2077,2011,0,696,1630,.427,184,543,.339,501,697,.719,273,1034,297,213,92,338,629,65.3,102.6,.428,.333,.530,48.8,42.7,10.5,8.5,.483,14.9,26.1,.307,.7924,108.0,96.2,66.2,+.052,.6812,106.7,99.9,.4664
Nevada,32,15,17,.469,2.39,3.89,10,8,7,9,8,8,2316,2364,0,796,1835,.434,214,634,.338,510,699,.730,352,1113,347,160,144,333,604,65.1,107.8,.381,.346,.534,49.6,43.6,7.4,12.0,.492,13.5,31.1,.278,.5381,107.9,106.5,65.4,+.027,.5742,106.7,103.9,.5359
Nevada-Las Vegas,33,20,13,.606,8.97,3.18,10,8,13,8,7,5,2355,2164,0,834,1905,.438,195,592,.329,492,752,.654,415,1314,437,160,213,367,520,66.5,106.5,.395,.311,.521,52.2,52.4,7.2,16.2,.489,14.1,34.2,.258,.6780,107.3,100.6,66.8,-.047,.5114,104.8,104.4,.3474
New Hampshire,30,6,24,.200,-13.83,-5.76,4,12,3,12,3,12,1735,1945,0,584,1553,.376,211,639,.330,356,514,.693,286,1026,292,121,99,392,583,63.5,90.6,.331,.411,.483,49.2,50.0,6.3,10.8,.444,18.1,27.2,.229,.1319,89.3,105.2,62.7,-.086,.3706,101.4,106.2,.4655
New Mexico,33,27,6,.818,13.25,4.97,15,3,14,2,13,4,2463,2190,0,828,1799,.460,193,572,.337,614,844,.727,351,1259,510,160,170,350,559,65.7,112.0,.469,.318,.560,53.8,61.6,7.3,13.9,.514,13.9,32.9,.341,.8557,112.7,96.5,66.1,+.044,.5983,106.7,103.1,.5783
New Mexico State,35,26,9,.743,6.40,-2.75,12,4,16,2,10,7,2703,2342,0,910,1853,.491,189,507,.373,694,1008,.688,414,1305,460,165,220,444,592,67.0,114.5,.544,.274,.580,53.6,50.5,7.0,16.3,.542,16.2,37.7,.375,.7318,112.1,102.7,66.5,-.017,.4283,103.2,105.9,.5748
New Orleans,26,11,15,.423,-14.86,-5.36,8,10,6,6,5,9,1858,1987,0,615,1434,.429,136,402,.338,492,722,.681,340,968,316,172,84,437,546,72.6,98.5,.503,.280,.523,51.7,51.4,9.1,8.1,.476,20.0,35.5,.343,.1820,97.0,110.6,71.5,+.065,.3901,103.5,107.6,.8092
Niagara,33,7,26,.212,-8.24,-1.43,3,17,4,12,3,14,2484,2709,0,836,1949,.429,166,554,.300,646,947,.682,409,1132,330,230,71,450,784,73.8,102.0,.486,.284,.518,47.6,39.5,9.4,5.1,.472,16.0,32.1,.331,.2718,100.7,109.7,72.0,-.025,.4949,105.2,105.4,.5394
Nicholls State,29,14,15,.483,-12.95,-7.49,10,8,10,3,4,12,1986,2114,0,708,1595,.444,178,582,.306,392,619,.633,293,920,384,168,83,351,685,66.8,101.6,.388,.365,.526,47.9,54.2,8.6,8.2,.500,15.8,28.9,.246,.2155,98.1,109.8,65.3,+.109,.3356,102.2,108.5,.5804
Norfolk State,33,19,14,.576,-7.86,-7.32,11,5,10,6,9,8,2374,2340,0,846,1816,.466,180,514,.350,502,721,.696,405,1156,453,203,132,440,655,66.3,107.8,.397,.283,.550,52.1,53.5,9.2,10.1,.515,17.1,37.2,.276,.3222,102.4,109.3,63.9,+.042,.3490,101.0,106.6,.5515
North Carolina,32,23,9,.719,15.38,8.13,13,5,16,4,7,5,2442,2210,0,887,1916,.463,134,399,.336,534,854,.625,450,1272,498,234,153,385,650,70.0,108.2,.446,.208,.526,53.3,56.1,10.4,10.1,.498,14.4,37.8,.279,.8673,111.2,94.4,70.9,+.006,.6925,109.3,101.8,.5351
North Carolina A&T,32,9,23,.281,-16.37,-7.34,5,11,7,5,2,18,2089,2342,0,622,1626,.383,171,564,.303,674,964,.699,388,1159,297,151,129,489,742,67.5,95.7,.593,.347,.501,50.5,47.7,6.9,12.1,.435,19.3,33.5,.415,.1047,93.5,112.7,67.0,+.035,.3396,99.7,105.7,.5112
North Carolina Central,33,28,5,.848,4.12,-8.85,16,1,14,0,14,5,2438,1930,0,817,1767,.462,179,529,.338,625,860,.727,390,1173,486,259,132,383,647,64.8,112.3,.487,.299,.560,52.9,59.5,11.9,10.7,.513,15.1,36.7,.354,.7262,107.7,98.9,64.3,+.037,.2811,98.5,106.9,.4987
North Carolina State,34,21,13,.618,8.62,7.29,9,9,14,6,7,7,2407,2362,0,893,1947,.459,152,502,.303,469,709,.661,406,1167,440,162,135,354,636,64.8,108.1,.364,.258,.527,49.4,49.3,7.3,9.3,.498,13.5,34.8,.241,.7729,114.0,102.5,66.0,+.080,.6806,107.8,100.9,.4175
North Carolina-Asheville,32,17,15,.531,-6.97,-5.66,10,6,12,3,5,12,2486,2424,0,836,1832,.456,223,601,.371,591,793,.745,385,1202,402,207,191,438,612,70.2,109.9,.433,.328,.563,52.1,48.1,9.1,15.5,.517,16.7,35.5,.323,.3838,107.0,111.5,71.4,+.026,.3909,103.5,107.6,.6163
North Carolina-Greensboro,32,14,18,.438,-12.29,-6.08,7,9,10,8,4,10,2267,2373,0,808,1835,.440,167,488,.342,484,704,.688,336,1172,380,180,75,447,681,70.6,99.6,.384,.266,.522,51.1,47.0,7.9,5.6,.486,17.2,29.5,.264,.1778,95.2,108.7,70.6,+.054,.3318,102.0,108.4,.4453
North Carolina-Wilmington,32,9,23,.281,-8.66,-0.69,3,13,6,8,3,15,2018,2221,0,741,1841,.402,139,509,.273,397,606,.655,390,1148,346,191,129,367,581,64.8,95.9,.329,.276,.474,48.8,46.7,9.1,9.7,.440,14.8,32.0,.216,.2600,95.3,104.4,64.0,-.043,.5130,105.9,105.4,.5970
North Dakota,33,17,16,.515,-5.98,-3.33,12,8,13,5,4,11,2451,2446,0,860,1880,.457,193,593,.325,538,784,.686,366,1041,403,276,90,368,669,68.6,108.3,.417,.315,.544,48.4,46.9,12.2,7.0,.509,14.2,31.6,.286,.3277,104.5,111.3,69.4,+.066,.3990,104.0,107.8,.7028
North Dakota State,31,25,6,.806,6.63,-0.66,12,2,13,1,12,5,2368,2026,0,846,1661,.509,168,458,.367,508,680,.747,294,1016,365,200,137,304,551,64.2,118.9,.409,.276,.597,53.7,43.1,10.0,11.4,.560,13.4,32.5,.306,.7719,114.7,103.2,64.3,+.071,.5162,105.9,105.3,.6480
North Florida,32,16,16,.500,-7.59,-3.39,10,8,9,5,7,11,2318,2377,0,789,1784,.442,227,633,.359,513,728,.705,383,1183,401,167,126,483,601,69.2,104.2,.408,.355,.544,52.0,50.8,7.5,10.9,.506,18.7,34.0,.288,.3055,102.8,110.4,68.7,+.089,.4379,102.8,105.0,.6731
North Texas,32,16,16,.500,-4.48,-1.35,6,10,10,8,6,8,2228,2313,0,774,1845,.420,157,476,.330,523,769,.680,361,1183,324,210,114,405,645,69.7,98.8,.417,.258,.504,49.6,41.9,9.3,8.3,.462,15.6,29.9,.283,.3558,99.0,104.2,68.7,+.047,.4465,102.9,104.9,.4445
Northeastern,32,11,21,.344,-2.96,-0.14,7,9,4,8,7,13,2109,2199,0,734,1692,.434,156,481,.324,485,752,.645,361,1117,371,173,110,420,553,64.8,100.6,.444,.284,.515,51.3,50.5,8.2,9.1,.480,17.2,32.7,.287,.4124,100.5,103.6,65.2,-.047,.5117,104.5,104.1,.5823
Northern Arizona,32,15,17,.469,-6.03,-3.81,12,8,9,5,6,12,2144,2189,0,778,1715,.454,170,485,.351,418,586,.713,344,1055,344,198,126,404,564,63.6,104.5,.342,.283,.538,52.5,44.2,9.7,10.2,.503,17.0,33.7,.244,.3153,100.2,107.2,63.7,+.003,.3795,104.1,108.7,.5853
Northern Colorado,31,18,13,.581,-3.33,-5.54,11,9,13,2,5,11,2293,2166,0,839,1702,.493,183,476,.384,432,627,.689,335,1002,371,178,69,356,609,64.3,113.7,.368,.280,.573,52.1,44.2,8.8,5.6,.547,15.3,34.3,.254,.3645,108.1,113.4,64.1,-.011,.3355,102.5,108.7,.4633
Northern Illinois,32,15,17,.469,-3.00,-0.74,8,10,10,7,5,10,1992,2012,0,645,1652,.390,137,494,.277,565,826,.684,430,1199,271,211,107,469,642,63.7,95.8,.500,.299,.487,53.0,42.0,10.1,9.2,.432,18.9,37.3,.342,.3976,93.2,96.7,63.2,+.019,.4487,102.7,104.6,.4296
Northern Iowa,31,16,15,.516,5.47,3.04,10,8,11,3,5,12,2256,2149,0,762,1693,.450,264,732,.361,468,646,.724,272,1022,436,175,90,330,568,65.6,110.1,.382,.432,.564,49.4,57.2,8.5,9.4,.528,14.3,26.3,.276,.6668,112.0,105.4,65.9,-.080,.6074,105.9,102.0,.7087
Northern Kentucky,30,9,21,.300,-10.67,-5.10,5,13,7,9,2,12,2044,2211,0,704,1618,.435,228,654,.349,408,578,.706,286,940,334,163,89,348,624,64.3,104.7,.357,.404,.540,47.7,47.4,8.3,9.2,.506,15.7,28.4,.252,.1822,102.2,116.5,63.4,-.044,.3633,102.1,107.2,.4481
Northwestern,33,14,19,.424,5.08,8.92,6,12,8,10,6,9,1964,2091,0,665,1679,.396,217,708,.306,417,596,.700,249,1074,364,142,121,360,609,62.6,94.4,.355,.422,.500,46.7,54.7,6.8,12.5,.461,15.6,22.5,.248,.5527,96.0,94.2,61.6,+.033,.6918,109.2,101.8,.4257
Northwestern State,31,17,14,.548,-3.50,-4.57,12,6,10,4,7,10,2686,2599,0,958,2037,.470,176,527,.334,594,802,.741,393,1182,513,270,165,420,635,77.6,109.8,.394,.259,.555,48.5,53.5,11.0,10.9,.514,14.9,32.9,.292,.4904,108.6,108.9,75.6,-.019,.4212,103.7,106.6,.7184
Notre Dame,32,15,17,.469,8.39,6.99,6,12,13,8,2,9,2303,2258,0,839,1842,.455,228,637,.358,397,553,.718,344,1081,484,187,97,331,518,64.0,110.3,.300,.346,.547,50.9,57.7,9.0,8.0,.517,13.7,32.1,.216,.6527,112.2,106.2,64.1,-.063,.6522,108.0,102.2,.4228
Oakland,33,13,20,.394,-1.93,3.07,7,9,10,7,3,13,2455,2554,0,821,1890,.434,279,754,.370,534,732,.730,298,1025,522,229,61,367,658,68.8,106.9,.387,.399,.549,46.2,63.6,10.0,5.4,.508,14.2,25.3,.283,.4290,108.9,111.6,69.1,+.025,.6079,105.6,101.7,.7317
Ohio,34,23,11,.676,3.32,-0.83,11,7,12,6,11,5,2437,2272,0,862,1883,.458,253,721,.351,460,647,.711,335,1201,510,220,146,437,665,66.1,106.5,.344,.383,.556,50.6,59.2,9.6,12.6,.525,16.8,29.8,.244,.5950,107.3,103.7,65.6,+.031,.4593,102.6,104.0,.4702
Ohio State,34,25,9,.735,18.50,8.47,10,8,18,3,7,6,2373,2032,0,819,1825,.449,197,605,.326,538,781,.689,343,1159,409,260,153,380,561,65.0,106.6,.428,.332,.540,50.2,49.9,11.7,12.5,.503,14.9,30.0,.295,.8791,107.0,90.0,65.4,-.028,.6690,108.1,101.7,.4259
Oklahoma,32,23,9,.719,15.73,9.45,12,6,16,3,7,6,2629,2428,0,884,1962,.451,273,722,.378,588,784,.750,380,1205,469,219,105,366,609,72.0,113.2,.400,.368,.563,51.0,53.1,9.4,8.5,.520,13.7,32.3,.300,.8496,116.7,100.4,71.3,-.012,.6933,108.8,101.3,.5056
Oklahoma State,33,21,12,.636,19.83,8.59,8,10,15,3,6,9,2651,2280,0,872,1876,.465,236,641,.368,671,927,.724,315,1163,450,250,158,344,647,69.3,113.2,.494,.342,.572,48.7,51.6,10.7,12.8,.528,13.1,27.7,.358,.8747,113.8,96.1,68.5,-.101,.6730,108.2,101.7,.4332
Old Dominion,33,16,17,.485,-1.70,-0.67,9,7,10,8,6,9,2093,2127,0,746,1749,.427,170,522,.326,431,702,.614,389,1170,339,203,135,442,650,64.2,98.1,.401,.298,.503,51.3,45.4,9.5,11.0,.475,17.7,33.7,.246,.4452,99.3,101.2,63.9,+.011,.4674,102.8,104.0,.4807
Oral Roberts,33,17,16,.515,-2.83,-4.32,10,8,9,5,8,11,2357,2287,0,831,1806,.460,157,447,.351,538,747,.720,364,1168,398,172,147,376,644,65.5,108.3,.414,.248,.545,52.1,47.9,7.9,10.8,.504,15.0,33.4,.298,.4456,107.6,109.7,64.4,-.058,.4367,103.2,105.5,.7424
Oregon,32,23,9,.719,16.01,8.16,10,8,16,4,7,5,2619,2368,0,877,1874,.468,249,635,.392,616,804,.766,344,1096,462,254,108,373,680,70.0,114.7,.429,.339,.580,50.9,52.7,11.1,8.7,.534,14.3,32.8,.329,.8498,117.0,100.7,68.8,-.032,.6568,107.6,101.7,.4656
Oregon State,31,16,15,.516,7.08,6.79,8,10,12,4,4,11,2333,2324,0,789,1628,.485,171,435,.393,584,839,.696,304,1069,415,151,146,421,590,68.1,109.1,.515,.267,.576,50.8,52.6,7.1,12.2,.537,17.4,31.1,.359,.6426,111.4,105.9,66.8,+.016,.6387,107.6,102.4,.3758
Pacific,30,15,15,.500,2.01,4.52,6,12,8,7,7,8,2176,2238,0,728,1661,.438,192,531,.362,528,685,.771,335,1041,363,152,57,367,686,67.1,107.6,.412,.320,.548,51.9,49.9,7.5,5.0,.496,15.8,32.7,.318,.5012,108.3,108.3,67.1,+.062,.6131,107.5,103.2,.5463
Penn State,32,15,17,.469,8.64,8.05,6,12,10,8,5,9,2288,2269,0,786,1816,.433,199,625,.318,517,692,.747,331,1119,369,143,149,338,669,66.6,106.2,.381,.344,.533,50.1,46.9,6.6,12.5,.488,13.7,29.8,.285,.6994,108.9,101.2,66.3,-.049,.6757,107.1,100.5,.4507
Pennsylvania,28,8,20,.286,-6.38,0.20,5,9,6,8,2,12,1911,2095,0,684,1517,.451,140,436,.321,403,594,.678,267,939,408,163,97,450,632,70.1,97.0,.392,.287,.531,47.9,59.6,8.3,9.0,.497,20.2,28.5,.266,.2854,98.3,106.5,69.6,-.013,.5194,105.1,104.4,.5522
Pepperdine,31,15,16,.484,1.25,3.05,8,10,8,7,7,9,2206,2247,0,773,1701,.454,197,551,.358,463,661,.700,314,1075,428,148,134,379,584,66.7,106.2,.389,.324,.547,50.2,55.4,7.1,11.7,.512,16.0,30.7,.272,.4843,106.6,107.1,67.1,+.025,.5660,106.3,103.9,.3965
Pittsburgh,34,25,9,.735,17.35,7.24,11,7,16,6,9,3,2464,2120,0,845,1832,.461,175,491,.356,599,843,.711,413,1227,531,238,102,359,595,62.7,113.3,.460,.268,.552,54.8,62.8,10.9,7.6,.509,14.0,37.8,.327,.8863,115.2,96.4,64.0,-.047,.6706,107.2,100.8,.4170
Portland,31,15,16,.484,5.26,2.23,7,11,11,6,4,10,2327,2233,0,810,1778,.456,191,485,.394,516,702,.735,339,1116,472,184,128,366,620,67.2,109.0,.395,.273,.551,51.8,58.3,8.6,9.9,.509,14.9,32.1,.290,.6185,108.0,103.6,66.6,-.109,.5166,105.7,105.1,.3345
Portland State,31,17,14,.548,-6.63,-5.32,11,9,12,5,5,9,2255,2224,0,781,1674,.467,190,525,.362,503,689,.730,276,946,406,188,68,356,598,65.6,108.3,.412,.314,.563,47.5,52.0,9.0,5.9,.523,15.3,27.7,.300,.2850,102.4,110.9,66.7,+.063,.3238,103.1,109.9,.3612
Prairie View,34,11,23,.324,-16.31,-7.58,6,12,7,7,4,16,2362,2623,0,813,1949,.417,223,651,.343,513,791,.649,403,1164,362,243,89,490,746,68.3,98.4,.406,.334,.508,46.8,44.5,10.1,6.9,.474,17.6,31.3,.263,.1713,96.4,110.5,67.3,+.004,.3462,100.9,106.7,.7014
Presbyterian,32,6,26,.188,-20.89,-7.69,2,14,5,9,1,17,2092,2445,0,772,1724,.448,190,538,.353,358,529,.677,244,980,372,141,96,398,494,66.7,98.1,.307,.312,.530,45.3,48.2,6.6,8.1,.503,16.9,23.1,.208,.0737,95.3,118.8,65.6,-.018,.3246,101.9,108.6,.3395
Princeton,28,20,8,.714,4.11,-2.26,8,6,11,2,9,6,2006,1804,0,663,1481,.448,264,725,.364,416,578,.720,235,919,405,175,100,311,479,64.6,109.0,.390,.490,.571,50.4,61.1,9.5,13.2,.537,15.2,25.9,.281,.6643,106.4,100.3,64.9,-.003,.4353,103.4,105.7,.4409
Providence,34,23,11,.676,11.98,8.30,10,8,16,3,7,8,2489,2364,0,821,1931,.425,214,612,.350,633,810,.781,423,1251,464,190,164,396,589,64.9,108.8,.419,.317,.537,52.7,56.5,8.3,12.4,.481,14.8,35.5,.328,.7932,113.6,101.1,64.9,+.068,.6837,108.2,101.2,.5113
Purdue,32,15,17,.469,8.48,7.89,5,13,13,6,2,11,2312,2293,0,822,1926,.427,176,538,.327,492,733,.671,445,1256,419,179,168,393,662,67.9,104.1,.381,.279,.508,52.4,51.0,8.1,12.1,.472,14.9,36.1,.255,.6389,106.5,101.4,68.9,-.039,.6512,107.2,101.5,.3568
Quinnipiac,31,20,11,.645,-0.18,-2.56,14,6,10,3,10,8,2453,2379,0,811,1909,.425,167,473,.353,664,929,.715,522,1410,396,109,143,388,608,71.0,110.6,.487,.248,.522,57.5,48.8,4.9,10.0,.469,14.3,42.4,.348,.5249,111.1,110.1,69.9,+.073,.4638,103.3,104.6,.4959
Radford,33,21,12,.636,-8.17,-9.24,10,6,11,4,10,8,2574,2426,0,915,1916,.478,201,568,.354,543,780,.696,374,1155,428,236,123,365,624,68.8,112.9,.407,.296,.563,50.9,46.8,10.4,9.1,.530,13.9,32.9,.283,.3202,106.1,113.3,67.9,+.069,.2830,101.4,109.9,.3546
Rhode Island,32,14,18,.438,3.02,3.40,5,12,10,6,4,12,2169,2178,0,754,1703,.443,152,474,.321,509,779,.653,356,1154,385,158,166,451,651,67.4,100.2,.457,.278,.523,51.5,51.1,7.3,13.5,.487,18.1,32.7,.299,.6317,103.7,99.0,66.2,-.068,.6001,105.9,102.2,.4446
Rice,30,7,23,.233,-9.25,-0.25,2,14,6,10,1,13,1853,2083,0,637,1582,.403,237,733,.323,342,527,.649,233,971,414,140,57,394,569,64.9,93.3,.333,.463,.506,46.2,65.0,7.0,6.7,.478,17.8,22.1,.216,.1762,93.9,107.4,64.0,-.008,.4939,103.5,103.7,.4891
Richmond,33,19,14,.576,5.77,4.38,8,8,12,5,7,9,2196,2150,0,750,1777,.422,209,649,.322,487,728,.669,305,1074,349,193,142,351,636,64.7,101.3,.410,.365,.517,45.8,46.5,8.9,12.6,.481,14.3,26.0,.274,.6719,103.7,97.4,63.6,+.026,.6278,107.0,102.2,.5099
Rider,31,14,17,.452,-4.43,-1.78,9,11,6,7,8,10,2292,2374,0,743,1704,.436,237,597,.397,569,778,.731,338,1040,377,188,89,409,623,68.2,106.8,.457,.350,.553,49.5,50.7,8.8,8.0,.506,16.7,31.4,.334,.3742,105.4,110.2,66.9,+.041,.4773,103.8,104.6,.5060
Robert Morris,34,21,13,.618,-3.95,-4.24,14,2,12,3,9,10,2433,2423,0,837,1911,.438,246,642,.383,513,706,.727,366,1127,418,242,61,385,626,66.5,107.2,.369,.336,.542,49.2,49.9,10.7,4.8,.502,14.8,31.3,.268,.5054,105.6,105.4,65.7,+.101,.4441,104.5,106.5,.6296
Rutgers,33,12,21,.364,-0.18,5.91,5,13,11,10,1,11,2347,2515,0,823,1931,.426,199,593,.336,502,711,.706,399,1169,418,190,140,417,681,69.4,102.5,.368,.307,.517,49.6,50.8,8.3,10.5,.478,15.7,32.8,.260,.4746,105.6,106.6,68.6,-.012,.6166,106.5,102.2,.3703
SIU Edwardsville,31,11,20,.355,-10.78,-5.50,7,9,9,6,2,14,2264,2364,0,806,1715,.470,223,590,.378,429,645,.665,298,963,436,212,94,429,627,69.1,105.2,.376,.344,.560,47.7,54.1,9.9,8.4,.535,17.7,29.0,.250,.2332,100.4,111.3,67.4,-.005,.3606,103.6,108.9,.4200
