Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
Kentucky,Northern Kentucky,79,70,1,36,31,5,.861,23.72,9.83,16,2,15,2,7,3,3066,2566,1445,1076,2268,.474,250,715,.350,664,944,.703,443,1449,551,217,193,428,680,74.6,113.8,.416,.315,.564,53.5,51.2,8.1,13.2,.530,13.6,33.3,.293,+27.27,119.2,91.9,72.4,+.008,+9.79,109.4,99.6,+3.93,35,24,11,.686,-0.09,-2.76,12,6,12,2,8,7,2659,2507,1400,928,2037,.456,300,859,.349,503,740,.680,388,1319,486,200,98,468,622,70.8,107.3,.363,.422,.557,53.1,52.4,8.1,7.1,.529,16.4,31.5,.247,+1.34,106.6,105.3,67.5,+.082,-3.89,102.5,106.4,-2.27
North Carolina,Arkansas,72,65,1,36,29,7,.806,24.63,10.66,14,4,16,0,6,5,3062,2530,1445,1117,2377,.470,259,711,.364,569,804,.708,572,1577,652,255,118,432,628,72.4,117.0,.338,.299,.555,58.8,58.4,9.7,9.2,.524,13.5,42.2,.239,+28.01,122.1,94.1,70.3,+.006,+12.14,111.6,99.5,+4.11,36,26,10,.722,14.06,8.62,12,6,15,3,6,5,2855,2659,1440,997,2165,.461,233,638,.365,628,825,.761,397,1298,497,278,170,428,739,71.7,110.6,.381,.295,.558,49.5,49.8,10.8,12.4,.514,14.3,31.5,.290,+15.60,116.7,101.1,69.0,+.093,+7.54,107.9,100.4,-1.20
Middle Tennessee,Butler,65,74,0,36,31,5,.861,9.91,-0.38,17,1,13,2,11,2,2697,2299,1445,1014,2077,.488,228,622,.367,441,631,.699,349,1273,552,242,100,375,655,66.5,112.2,.304,.299,.567,53.9,54.4,10.1,8.3,.543,13.6,30.3,.212,+14.65,111.6,97.0,63.9,+.012,-1.72,103.9,105.6,+4.12,33,25,8,.758,17.98,9.92,12,6,13,3,7,4,2515,2249,1330,879,1836,.479,253,686,.369,504,683,.738,279,1065,440,201,95,337,617,67.1,112.7,.372,.374,.582,50.9,50.1,9.0,8.6,.548,13.5,27.3,.275,+20.91,118.0,97.1,64.9,-.001,+10.72,110.6,99.9,+5.29
Cincinnati,UCLA,67,79,0,36,30,6,.833,18.50,5.55,16,2,18,0,8,3,2674,2208,1450,969,2116,.458,264,764,.346,472,688,.686,437,1328,557,261,173,364,566,65.2,113.2,.325,.361,.547,53.3,57.5,11.0,13.9,.520,13.0,35.5,.223,+22.32,114.3,91.9,63.4,+.029,+3.56,106.5,103.0,-0.22,35,31,4,.886,20.91,5.91,15,3,16,1,8,2,3158,2633,1400,1181,2265,.521,345,849,.406,451,609,.741,333,1358,755,209,186,390,564,74.4,121.2,.269,.375,.618,52.5,63.9,8.0,12.6,.598,13.2,28.8,.199,+22.95,122.7,99.8,72.8,+.024,+4.05,107.3,103.2,-4.40
Kentucky,Wichita State,65,62,1,36,31,5,.861,23.72,9.83,16,2,15,2,7,3,3066,2566,1445,1076,2268,.474,250,715,.350,664,944,.703,443,1449,551,217,193,428,680,74.6,113.8,.416,.315,.564,53.5,51.2,8.1,13.2,.530,13.6,33.3,.293,+27.27,119.2,91.9,72.4,+.008,+9.79,109.4,99.6,+3.93,36,31,5,.861,21.35,3.06,17,1,16,1,9,1,2916,2246,1440,992,2114,.469,310,769,.403,622,848,.733,427,1472,586,235,140,406,676,69.5,116.5,.401,.364,.579,56.1,59.1,9.4,11.4,.543,13.9,33.9,.294,+26.41,119.6,93.2,68.3,-.014,+0.66,104.3,103.7,-0.03
North Carolina,Butler,92,80,1,36,29,7,.806,24.63,10.66,14,4,16,0,6,5,3062,2530,1445,1117,2377,.470,259,711,.364,569,804,.708,572,1577,652,255,118,432,628,72.4,117.0,.338,.299,.555,58.8,58.4,9.7,9.2,.524,13.5,42.2,.239,+28.01,122.1,94.1,70.3,+.006,+12.14,111.6,99.5,+4.11,33,25,8,.758,17.98,9.92,12,6,13,3,7,4,2515,2249,1330,879,1836,.479,253,686,.369,504,683,.738,279,1065,440,201,95,337,617,67.1,112.7,.372,.374,.582,50.9,50.1,9.0,8.6,.548,13.5,27.3,.275,+20.91,118.0,97.1,64.9,-.001,+10.72,110.6,99.9,+5.29
Kentucky,UCLA,86,75,1,36,31,5,.861,23.72,9.83,16,2,15,2,7,3,3066,2566,1445,1076,2268,.474,250,715,.350,664,944,.703,443,1449,551,217,193,428,680,74.6,113.8,.416,.315,.564,53.5,51.2,8.1,13.2,.530,13.6,33.3,.293,+27.27,119.2,91.9,72.4,+.008,+9.79,109.4,99.6,+3.93,35,31,4,.886,20.91,5.91,15,3,16,1,8,2,3158,2633,1400,1181,2265,.521,345,849,.406,451,609,.741,333,1358,755,209,186,390,564,74.4,121.2,.269,.375,.618,52.5,63.9,8.0,12.6,.598,13.2,28.8,.199,+22.95,122.7,99.8,72.8,+.024,+4.05,107.3,103.2,-4.40
Kentucky,North Carolina,73,75,0,36,31,5,.861,23.72,9.83,16,2,15,2,7,3,3066,2566,1445,1076,2268,.474,250,715,.350,664,944,.703,443,1449,551,217,193,428,680,74.6,113.8,.416,.315,.564,53.5,51.2,8.1,13.2,.530,13.6,33.3,.293,+27.27,119.2,91.9,72.4,+.008,+9.79,109.4,99.6,+3.93,36,29,7,.806,24.63,10.66,14,4,16,0,6,5,3062,2530,1445,1117,2377,.470,259,711,.364,569,804,.708,572,1577,652,255,118,432,628,72.4,117.0,.338,.299,.555,58.8,58.4,9.7,9.2,.524,13.5,42.2,.239,+28.01,122.1,94.1,70.3,+.006,+12.14,111.6,99.5,+4.11
Villanova,Mount St. Mary's,76,56,1,36,32,4,.889,23.96,9.44,15,3,14,1,9,2,2779,2256,1440,965,1948,.495,311,843,.369,538,681,.790,312,1208,505,259,109,402,515,65.7,117.5,.350,.433,.612,53.0,52.3,11.0,9.0,.575,15.0,29.7,.276,+30.78,122.8,92.0,63.6,+.026,+9.98,110.1,100.1,+4.24,36,20,16,.556,-4.21,-3.43,14,4,11,4,8,11,2446,2474,1445,877,1977,.444,261,730,.358,431,640,.673,270,1082,403,222,142,472,640,68.4,98.9,.324,.369,.536,44.5,46.0,9.0,9.6,.510,17.1,22.6,.218,-4.23,98.9,103.2,66.5,+.060,-5.29,101.5,106.8,+11.70
Virginia Tech,Wisconsin,74,84,0,33,22,11,.667,12.87,8.47,10,8,15,2,4,6,2610,2465,1330,887,1813,.489,290,720,.403,546,741,.737,238,1068,497,131,91,398,543,69.8,112.5,.409,.397,.603,48.2,56.0,5.6,7.0,.569,15.5,23.2,.301,+14.94,117.4,102.5,68.0,+.061,+8.78,110.2,101.4,-7.67,36,27,9,.750,19.47,9.16,12,6,15,2,5,5,2595,2224,1455,943,2080,.453,276,771,.358,433,673,.643,444,1340,490,241,128,395,576,64.5,110.7,.324,.371,.541,54.7,52.0,10.3,10.0,.520,14.1,35.5,.208,+22.29,113.6,91.3,62.9,-.000,+9.09,109.9,100.8,-0.96
Virginia,North Carolina-Wilmington,76,71,1,34,23,11,.676,20.72,11.01,11,7,12,4,7,5,2246,1916,1380,839,1823,.460,232,602,.385,336,474,.709,294,1119,473,190,138,324,556,60.4,107.9,.260,.330,.548,52.3,56.4,9.1,13.9,.524,13.7,27.9,.184,+26.67,113.7,87.0,58.5,-.051,+12.15,111.4,99.3,+2.74,35,29,6,.829,8.14,-0.47,15,3,13,1,11,3,2967,2624,1405,1071,2231,.480,336,917,.366,489,708,.691,421,1261,564,234,115,363,699,71.5,118.1,.317,.411,.578,51.6,52.7,9.3,8.2,.555,12.4,32.8,.219,+12.39,117.8,105.4,69.7,+.051,+0.15,105.0,104.9,+2.46
East Tennessee State,Florida,65,80,0,35,27,8,.771,7.59,-1.84,14,4,13,2,8,5,2782,2438,1415,960,1967,.488,265,693,.382,597,850,.702,357,1269,516,293,162,519,698,71.4,110.2,.432,.352,.587,53.1,53.8,11.6,13.6,.555,18.0,31.3,.304,+11.49,108.0,96.5,69.7,+.002,-1.39,105.3,106.7,+0.54,34,26,8,.765,22.79,10.55,14,4,9,1,8,4,2650,2234,1370,900,1996,.451,263,728,.361,587,809,.726,383,1267,429,261,155,403,616,70.3,110.0,.405,.365,.557,51.5,47.7,10.8,11.6,.517,14.5,31.4,.294,+26.39,115.9,89.5,68.5,-.046,+11.61,110.1,98.5,+8.87
Southern Methodist,Southern California,65,66,0,35,30,5,.857,18.69,4.44,17,1,18,0,8,3,2599,2100,1400,914,1934,.473,286,705,.406,485,696,.697,416,1335,566,200,117,377,506,63.7,116.6,.360,.365,.574,56.3,61.9,9.0,11.1,.547,14.3,37.1,.251,+25.27,120.1,94.8,63.2,+.020,+3.15,104.9,101.8,-1.16,36,26,10,.722,11.49,6.41,10,8,14,3,6,5,2816,2633,1445,975,2139,.456,283,782,.362,583,787,.741,385,1286,550,252,190,397,571,70.1,111.1,.368,.366,.560,50.3,56.4,9.9,13.3,.522,13.6,30.8,.273,+12.34,112.5,100.2,68.5,+.078,+4.18,108.0,103.8,-3.09
Baylor,New Mexico State,91,73,1,34,27,7,.794,20.33,11.60,12,6,15,2,6,4,2500,2158,1360,904,1900,.476,227,628,.361,465,641,.725,435,1292,533,174,163,453,597,65.3,112.7,.337,.331,.567,56.8,59.0,7.8,13.1,.536,17.0,40.5,.245,+25.01,117.3,92.3,62.7,+.002,+12.77,111.3,98.5,+1.64,34,28,6,.824,4.64,-3.84,11,3,17,1,8,4,2678,2310,1365,913,1957,.467,252,747,.337,600,843,.712,432,1339,505,166,128,465,627,70.1,112.0,.431,.382,.568,54.4,55.3,6.9,9.6,.531,16.5,36.5,.307,+7.32,110.0,102.7,67.1,+.057,-5.78,100.1,105.9,-4.50
South Carolina,Marquette,93,73,1,34,24,10,.706,16.43,9.09,12,6,15,3,6,5,2487,2217,1385,850,2028,.419,231,683,.338,556,798,.697,421,1236,437,270,128,448,700,70.0,102.6,.393,.337,.517,50.8,51.4,11.1,11.0,.476,15.7,33.4,.274,+17.03,105.5,88.5,67.8,-.004,+8.49,108.7,100.2,+2.40,32,19,13,.594,15.35,8.70,10,8,14,3,4,6,2631,2418,1285,919,1888,.487,336,783,.429,457,585,.781,279,1058,525,231,115,396,620,71.1,115.1,.310,.415,.607,49.6,57.1,10.1,9.3,.576,15.5,26.9,.242,+17.57,121.0,103.4,69.6,-.062,+8.94,109.1,100.1,-1.84
Troy,Duke,65,87,0,37,22,15,.595,-0.50,-3.39,10,8,10,4,6,10,2889,2667,1485,982,2153,.456,311,867,.359,614,847,.725,403,1362,484,221,129,462,654,70.2,110.8,.393,.403,.565,51.8,49.3,8.5,9.8,.528,15.3,31.2,.285,+2.67,109.9,107.3,67.6,-.037,-2.86,102.3,105.1,-6.67,37,28,9,.757,21.58,10.93,11,7,15,1,4,6,2991,2597,1480,1019,2144,.475,311,822,.378,642,842,.762,387,1341,483,226,169,421,675,69.9,115.6,.393,.383,.588,51.9,47.4,8.7,10.7,.548,14.2,31.4,.299,+25.09,121.0,95.9,67.6,+.027,+12.38,111.5,99.1,+0.05
Villanova,Wisconsin,62,65,0,36,32,4,.889,23.96,9.44,15,3,14,1,9,2,2779,2256,1440,965,1948,.495,311,843,.369,538,681,.790,312,1208,505,259,109,402,515,65.7,117.5,.350,.433,.612,53.0,52.3,11.0,9.0,.575,15.0,29.7,.276,+30.78,122.8,92.0,63.6,+.026,+9.98,110.1,100.1,+4.24,36,27,9,.750,19.47,9.16,12,6,15,2,5,5,2595,2224,1455,943,2080,.453,276,771,.358,433,673,.643,444,1340,490,241,128,395,576,64.5,110.7,.324,.371,.541,54.7,52.0,10.3,10.0,.520,14.1,35.5,.208,+22.29,113.6,91.3,62.9,-.000,+9.09,109.9,100.8,-0.96
Florida,Virginia,65,39,1,34,26,8,.765,22.79,10.55,14,4,9,1,8,4,2650,2234,1370,900,1996,.451,263,728,.361,587,809,.726,383,1267,429,261,155,403,616,70.3,110.0,.405,.365,.557,51.5,47.7,10.8,11.6,.517,14.5,31.4,.294,+26.39,115.9,89.5,68.5,-.046,+11.61,110.1,98.5,+8.87,34,23,11,.676,20.72,11.01,11,7,12,4,7,5,2246,1916,1380,839,1823,.460,232,602,.385,336,474,.709,294,1119,473,190,138,324,556,60.4,107.9,.260,.330,.548,52.3,56.4,9.1,13.9,.524,13.7,27.9,.184,+26.67,113.7,87.0,58.5,-.051,+12.15,111.4,99.3,+2.74
Southern California,Baylor,78,82,0,36,26,10,.722,11.49,6.41,10,8,14,3,6,5,2816,2633,1445,975,2139,.456,283,782,.362,583,787,.741,385,1286,550,252,190,397,571,70.1,111.1,.368,.366,.560,50.3,56.4,9.9,13.3,.522,13.6,30.8,.273,+12.34,112.5,100.2,68.5,+.078,+4.18,108.0,103.8,-3.09,34,27,7,.794,20.33,11.60,12,6,15,2,6,4,2500,2158,1360,904,1900,.476,227,628,.361,465,641,.725,435,1292,533,174,163,453,597,65.3,112.7,.337,.331,.567,56.8,59.0,7.8,13.1,.536,17.0,40.5,.245,+25.01,117.3,92.3,62.7,+.002,+12.77,111.3,98.5,+1.64
South Carolina,Duke,88,81,1,34,24,10,.706,16.43,9.09,12,6,15,3,6,5,2487,2217,1385,850,2028,.419,231,683,.338,556,798,.697,421,1236,437,270,128,448,700,70.0,102.6,.393,.337,.517,50.8,51.4,11.1,11.0,.476,15.7,33.4,.274,+17.03,105.5,88.5,67.8,-.004,+8.49,108.7,100.2,+2.40,37,28,9,.757,21.58,10.93,11,7,15,1,4,6,2991,2597,1480,1019,2144,.475,311,822,.378,642,842,.762,387,1341,483,226,169,421,675,69.9,115.6,.393,.383,.588,51.9,47.4,8.7,10.7,.548,14.2,31.4,.299,+25.09,121.0,95.9,67.6,+.027,+12.38,111.5,99.1,+0.05
Wisconsin,Florida,83,84,0,36,27,9,.750,19.47,9.16,12,6,15,2,5,5,2595,2224,1455,943,2080,.453,276,771,.358,433,673,.643,444,1340,490,241,128,395,576,64.5,110.7,.324,.371,.541,54.7,52.0,10.3,10.0,.520,14.1,35.5,.208,+22.29,113.6,91.3,62.9,-.000,+9.09,109.9,100.8,-0.96,34,26,8,.765,22.79,10.55,14,4,9,1,8,4,2650,2234,1370,900,1996,.451,263,728,.361,587,809,.726,383,1267,429,261,155,403,616,70.3,110.0,.405,.365,.557,51.5,47.7,10.8,11.6,.517,14.5,31.4,.294,+26.39,115.9,89.5,68.5,-.046,+11.61,110.1,98.5,+8.87
Baylor,South Carolina,50,70,0,34,27,7,.794,20.33,11.60,12,6,15,2,6,4,2500,2158,1360,904,1900,.476,227,628,.361,465,641,.725,435,1292,533,174,163,453,597,65.3,112.7,.337,.331,.567,56.8,59.0,7.8,13.1,.536,17.0,40.5,.245,+25.01,117.3,92.3,62.7,+.002,+12.77,111.3,98.5,+1.64,34,24,10,.706,16.43,9.09,12,6,15,3,6,5,2487,2217,1385,850,2028,.419,231,683,.338,556,798,.697,421,1236,437,270,128,448,700,70.0,102.6,.393,.337,.517,50.8,51.4,11.1,11.0,.476,15.7,33.4,.274,+17.03,105.5,88.5,67.8,-.004,+8.49,108.7,100.2,+2.40
Florida,South Carolina,70,77,0,34,26,8,.765,22.79,10.55,14,4,9,1,8,4,2650,2234,1370,900,1996,.451,263,728,.361,587,809,.726,383,1267,429,261,155,403,616,70.3,110.0,.405,.365,.557,51.5,47.7,10.8,11.6,.517,14.5,31.4,.294,+26.39,115.9,89.5,68.5,-.046,+11.61,110.1,98.5,+8.87,34,24,10,.706,16.43,9.09,12,6,15,3,6,5,2487,2217,1385,850,2028,.419,231,683,.338,556,798,.697,421,1236,437,270,128,448,700,70.0,102.6,.393,.337,.517,50.8,51.4,11.1,11.0,.476,15.7,33.4,.274,+17.03,105.5,88.5,67.8,-.004,+8.49,108.7,100.2,+2.40
North Carolina,Oregon,77,76,1,36,29,7,.806,24.63,10.66,14,4,16,0,6,5,3062,2530,1445,1117,2377,.470,259,711,.364,569,804,.708,572,1577,652,255,118,432,628,72.4,117.0,.338,.299,.555,58.8,58.4,9.7,9.2,.524,13.5,42.2,.239,+28.01,122.1,94.1,70.3,+.006,+12.14,111.6,99.5,+4.11,36,31,5,.861,20.33,7.25,16,2,17,0,7,3,2857,2360,1445,1014,2097,.484,308,812,.379,521,736,.708,381,1316,580,237,230,420,572,68.9,114.8,.351,.387,.584,53.0,57.2,9.5,17.3,.557,14.7,32.7,.248,+23.83,117.7,93.9,66.4,+.036,+6.41,107.8,101.4,+0.68
South Carolina,Gonzaga,73,77,0,34,24,10,.706,16.43,9.09,12,6,15,3,6,5,2487,2217,1385,850,2028,.419,231,683,.338,556,798,.697,421,1236,437,270,128,448,700,70.0,102.6,.393,.337,.517,50.8,51.4,11.1,11.0,.476,15.7,33.4,.274,+17.03,105.5,88.5,67.8,-.004,+8.49,108.7,100.2,+2.40,35,34,1,.971,25.15,2.32,17,1,15,1,10,0,2936,2137,1400,1053,2056,.512,253,677,.374,577,794,.727,336,1422,547,248,161,395,572,71.0,118.2,.386,.329,.603,55.3,51.9,10.0,11.1,.574,14.0,30.0,.281,+33.05,120.7,87.7,69.7,+.016,+0.61,104.9,104.3,+0.71
Gonzaga,North Carolina,65,71,0,35,34,1,.971,25.15,2.32,17,1,15,1,10,0,2936,2137,1400,1053,2056,.512,253,677,.374,577,794,.727,336,1422,547,248,161,395,572,71.0,118.2,.386,.329,.603,55.3,51.9,10.0,11.1,.574,14.0,30.0,.281,+33.05,120.7,87.7,69.7,+.016,+0.61,104.9,104.3,+0.71,36,29,7,.806,24.63,10.66,14,4,16,0,6,5,3062,2530,1445,1117,2377,.470,259,711,.364,569,804,.708,572,1577,652,255,118,432,628,72.4,117.0,.338,.299,.555,58.8,58.4,9.7,9.2,.524,13.5,42.2,.239,+28.01,122.1,94.1,70.3,+.006,+12.14,111.6,99.5,+4.11
