Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
Florida,Pittsburgh,61,45,1,34,32,2,.941,20.78,7.99,18,0,22,0,10,2,2405,1970,0,829,1794,.462,233,633,.368,514,778,.661,397,1213,454,245,97,385,551,63.4,111.7,.434,.353,.556,53.6,54.8,11.4,8.4,.527,15.3,35.8,.287,.9475,115.8,90.0,63.2,+.059,.6768,107.6,100.9,.5709,34,25,9,.735,17.35,7.24,11,7,16,6,9,3,2464,2120,0,845,1832,.461,175,491,.356,599,843,.711,413,1227,531,238,102,359,595,62.7,113.3,.460,.268,.552,54.8,62.8,10.9,7.6,.509,14.0,37.8,.327,.8863,115.2,96.4,64.0,-.047,.6706,107.2,100.8,.4170
UCLA,Stephen F. Austin,77,60,1,34,26,8,.765,18.94,7.88,12,6,16,2,10,6,2782,2406,0,988,2016,.490,217,555,.391,589,786,.749,343,1212,585,319,98,358,603,70.3,115.5,.390,.275,.582,51.6,59.2,13.2,6.7,.544,13.2,30.2,.292,.8866,116.7,97.6,70.1,-.015,.6544,107.8,102.0,.4260,33,31,2,.939,4.65,-8.16,18,0,15,0,16,2,2524,2067,0,875,1884,.464,235,675,.348,539,761,.708,429,1115,547,250,101,368,691,65.7,115.9,.404,.358,.562,53.8,62.5,11.5,8.4,.527,14.2,38.6,.286,.7706,111.8,100.6,63.6,+.051,.3139,101.6,108.8,.4113
Syracuse,Dayton,53,55,0,32,27,5,.844,16.17,7.51,14,4,16,2,11,3,2181,1904,0,770,1762,.437,160,478,.335,481,684,.703,422,1128,382,257,158,285,509,60.4,111.9,.388,.271,.523,52.7,49.6,13.2,12.3,.482,12.1,38.1,.273,.8932,113.2,94.1,61.3,+.035,.6639,108.7,102.4,.4559,33,23,10,.697,9.75,3.99,10,6,15,5,8,5,2422,2232,0,847,1817,.466,217,574,.378,511,750,.681,384,1165,431,192,86,396,662,65.7,110.8,.413,.316,.557,53.1,50.9,8.8,6.9,.526,15.6,34.9,.281,.7821,113.4,101.4,65.2,+.019,.6007,106.1,102.4,.4719
Kansas,Stanford,57,60,0,33,24,9,.727,21.32,12.17,14,4,18,2,6,7,2627,2325,0,904,1826,.495,184,533,.345,635,893,.711,389,1258,499,193,187,435,696,68.8,114.9,.489,.292,.584,55.3,55.2,8.4,14.5,.545,16.4,37.1,.348,.9080,118.4,97.1,68.2,-.040,.7634,111.0,100.2,.7253,33,21,12,.636,13.87,8.99,10,8,13,5,8,7,2426,2265,0,834,1796,.464,195,526,.371,563,801,.703,319,1150,389,168,140,371,596,67.1,109.1,.446,.293,.557,51.4,46.6,7.6,11.0,.519,14.7,29.5,.313,.8153,112.4,98.8,66.5,+.006,.6928,108.3,100.9,.5639
Florida,UCLA,79,68,1,34,32,2,.941,20.78,7.99,18,0,22,0,10,2,2405,1970,0,829,1794,.462,233,633,.368,514,778,.661,397,1213,454,245,97,385,551,63.4,111.7,.434,.353,.556,53.6,54.8,11.4,8.4,.527,15.3,35.8,.287,.9475,115.8,90.0,63.2,+.059,.6768,107.6,100.9,.5709,34,26,8,.765,18.94,7.88,12,6,16,2,10,6,2782,2406,0,988,2016,.490,217,555,.391,589,786,.749,343,1212,585,319,98,358,603,70.3,115.5,.390,.275,.582,51.6,59.2,13.2,6.7,.544,13.2,30.2,.292,.8866,116.7,97.6,70.1,-.015,.6544,107.8,102.0,.4260
Dayton,Stanford,82,72,1,33,23,10,.697,9.75,3.99,10,6,15,5,8,5,2422,2232,0,847,1817,.466,217,574,.378,511,750,.681,384,1165,431,192,86,396,662,65.7,110.8,.413,.316,.557,53.1,50.9,8.8,6.9,.526,15.6,34.9,.281,.7821,113.4,101.4,65.2,+.019,.6007,106.1,102.4,.4719,33,21,12,.636,13.87,8.99,10,8,13,5,8,7,2426,2265,0,834,1796,.464,195,526,.371,563,801,.703,319,1150,389,168,140,371,596,67.1,109.1,.446,.293,.557,51.4,46.6,7.6,11.0,.519,14.7,29.5,.313,.8153,112.4,98.8,66.5,+.006,.6928,108.3,100.9,.5639
Dayton,Florida,52,62,0,33,23,10,.697,9.75,3.99,10,6,15,5,8,5,2422,2232,0,847,1817,.466,217,574,.378,511,750,.681,384,1165,431,192,86,396,662,65.7,110.8,.413,.316,.557,53.1,50.9,8.8,6.9,.526,15.6,34.9,.281,.7821,113.4,101.4,65.2,+.019,.6007,106.1,102.4,.4719,34,32,2,.941,20.78,7.99,18,0,22,0,10,2,2405,1970,0,829,1794,.462,233,633,.368,514,778,.661,397,1213,454,245,97,385,551,63.4,111.7,.434,.353,.556,53.6,54.8,11.4,8.4,.527,15.3,35.8,.287,.9475,115.8,90.0,63.2,+.059,.6768,107.6,100.9,.5709
Coastal Carolina,Virginia,59,70,0,33,21,12,.636,-5.81,-7.31,11,5,15,5,6,7,2399,2256,0,840,1919,.438,203,609,.333,516,744,.694,429,1308,349,211,94,465,649,68.9,104.3,.388,.317,.528,53.3,41.5,9.2,7.2,.491,17.2,35.6,.269,.3730,97.6,102.1,67.1,+.042,.3049,102.1,109.7,.3939,34,28,6,.824,18.49,7.84,16,2,15,2,13,4,2242,1880,0,784,1733,.452,187,513,.365,487,734,.663,371,1209,445,181,135,347,546,60.5,108.6,.424,.296,.539,54.8,56.8,8.8,11.1,.506,14.4,34.8,.281,.9423,114.1,89.5,61.0,+.028,.6951,108.5,101.0,.5421
Memphis,George Washington,71,66,1,32,23,9,.719,13.33,6.65,12,6,17,2,6,7,2483,2253,0,907,1895,.479,173,517,.335,496,764,.649,404,1204,556,279,152,431,578,71.0,108.4,.403,.273,.550,51.8,61.3,12.2,11.0,.524,16.2,35.9,.262,.8004,110.4,97.8,69.4,+.039,.6402,106.9,101.7,.5138,32,24,8,.750,10.89,4.36,11,5,17,3,7,5,2349,2140,0,814,1756,.464,185,502,.369,536,821,.653,378,1196,453,226,133,418,579,68.2,107.3,.468,.286,.547,52.6,55.7,10.3,10.6,.516,16.5,34.8,.305,.7994,109.3,96.9,67.3,+.070,.6176,106.4,102.0,.4933
Cincinnati,Harvard,57,61,0,33,27,6,.818,15.53,5.13,15,3,19,3,8,3,2268,1925,0,784,1836,.427,192,573,.335,508,717,.709,441,1190,420,262,182,366,576,63.7,107.9,.391,.312,.521,53.2,53.6,12.5,14.4,.479,14.5,39.1,.277,.8682,107.8,91.5,63.2,+.050,.5893,106.1,102.8,.4049,30,26,4,.867,10.64,-1.50,13,1,13,1,13,3,2209,1815,0,745,1594,.467,172,444,.387,547,753,.726,318,1027,432,235,149,342,534,64.6,112.1,.472,.279,.566,52.3,58.0,11.9,13.0,.521,15.1,33.1,.343,.8390,111.2,96.3,65.1,+.024,.4647,103.3,104.6,.5297
Michigan State,Delaware,93,78,1,34,26,8,.765,20.00,9.38,12,6,17,4,9,4,2582,2221,0,927,1953,.475,274,700,.391,454,655,.693,376,1260,578,236,164,389,642,66.1,113.7,.335,.358,.570,53.7,62.4,10.4,13.1,.545,14.8,33.5,.232,.9007,117.1,96.7,65.6,-.009,.6994,108.3,100.7,.5125,34,25,9,.735,2.84,-1.55,14,2,13,2,12,7,2704,2555,0,916,2053,.446,244,707,.345,628,886,.709,378,1240,370,204,122,326,641,70.8,111.8,.432,.344,.547,48.4,40.4,8.4,9.1,.506,11.8,29.5,.306,.6411,111.0,105.5,72.1,+.059,.4911,104.9,105.3,.5970
North Carolina,Providence,79,77,1,32,23,9,.719,15.38,8.13,13,5,16,4,7,5,2442,2210,0,887,1916,.463,134,399,.336,534,854,.625,450,1272,498,234,153,385,650,70.0,108.2,.446,.208,.526,53.3,56.1,10.4,10.1,.498,14.4,37.8,.279,.8673,111.2,94.4,70.9,+.006,.6925,109.3,101.8,.5351,34,23,11,.676,11.98,8.30,10,8,16,3,7,8,2489,2364,0,821,1931,.425,214,612,.350,633,810,.781,423,1251,464,190,164,396,589,64.9,108.8,.419,.317,.537,52.7,56.5,8.3,12.4,.481,14.8,35.5,.328,.7932,113.6,101.1,64.9,+.068,.6837,108.2,101.2,.5113
North Carolina Central,Iowa State,75,93,0,33,28,5,.848,4.12,-8.85,16,1,14,0,14,5,2438,1930,0,817,1767,.462,179,529,.338,625,860,.727,390,1173,486,259,132,383,647,64.8,112.3,.487,.299,.560,52.9,59.5,11.9,10.7,.513,15.1,36.7,.354,.7262,107.7,98.9,64.3,+.037,.2811,98.5,106.9,.4987,33,26,7,.788,19.15,10.18,11,7,18,1,8,6,2735,2439,0,966,2049,.471,274,781,.351,529,762,.694,337,1280,612,199,97,348,575,71.9,113.1,.372,.381,.567,50.9,63.4,8.2,7.6,.538,12.7,28.1,.258,.8718,115.8,98.0,71.7,+.072,.7161,110.0,101.5,.5253
Saint Joseph's,Connecticut,81,89,0,33,24,9,.727,9.20,4.87,11,5,15,4,9,5,2352,2209,0,813,1735,.469,243,639,.380,483,753,.641,317,1185,464,148,152,407,522,66.1,107.8,.434,.368,.562,52.1,57.1,6.8,13.9,.539,16.5,29.5,.278,.7911,110.3,98.2,65.7,+.091,.6337,106.7,101.7,.5038,34,26,8,.765,15.98,7.25,12,6,18,4,8,4,2443,2146,0,829,1850,.448,242,625,.387,543,714,.761,342,1196,428,237,211,397,621,66.0,108.5,.386,.338,.558,50.2,51.6,10.5,17.2,.514,15.5,31.2,.294,.8675,109.4,92.9,65.0,+.059,.6583,107.4,101.5,.5081
Villanova,Milwaukee,73,53,1,32,28,4,.875,20.10,8.17,16,2,15,1,13,3,2513,2131,0,824,1794,.459,289,801,.361,576,808,.713,361,1187,500,222,129,379,631,67.5,114.2,.450,.446,.577,52.7,60.7,10.1,13.0,.540,15.0,33.1,.321,.9115,115.3,94.1,67.1,+.086,.6758,109.6,102.8,.5801,34,21,13,.618,-1.28,-0.77,7,9,9,7,12,6,2412,2396,0,790,1825,.433,239,730,.327,593,808,.734,330,1145,463,196,83,457,616,67.9,103.4,.443,.400,.546,48.9,58.6,8.4,7.6,.498,17.3,28.4,.325,.4803,104.4,105.1,67.5,+.120,.5004,103.8,103.8,.4584
Virginia,Memphis,78,60,1,34,28,6,.824,18.49,7.84,16,2,15,2,13,4,2242,1880,0,784,1733,.452,187,513,.365,487,734,.663,371,1209,445,181,135,347,546,60.5,108.6,.424,.296,.539,54.8,56.8,8.8,11.1,.506,14.4,34.8,.281,.9423,114.1,89.5,61.0,+.028,.6951,108.5,101.0,.5421,32,23,9,.719,13.33,6.65,12,6,17,2,6,7,2483,2253,0,907,1895,.479,173,517,.335,496,764,.649,404,1204,556,279,152,431,578,71.0,108.4,.403,.273,.550,51.8,61.3,12.2,11.0,.524,16.2,35.9,.262,.8004,110.4,97.8,69.4,+.039,.6402,106.9,101.7,.5138
Harvard,Michigan State,73,80,0,30,26,4,.867,10.64,-1.50,13,1,13,1,13,3,2209,1815,0,745,1594,.467,172,444,.387,547,753,.726,318,1027,432,235,149,342,534,64.6,112.1,.472,.279,.566,52.3,58.0,11.9,13.0,.521,15.1,33.1,.343,.8390,111.2,96.3,65.1,+.024,.4647,103.3,104.6,.5297,34,26,8,.765,20.00,9.38,12,6,17,4,9,4,2582,2221,0,927,1953,.475,274,700,.391,454,655,.693,376,1260,578,236,164,389,642,66.1,113.7,.335,.358,.570,53.7,62.4,10.4,13.1,.545,14.8,33.5,.232,.9007,117.1,96.7,65.6,-.009,.6994,108.3,100.7,.5125
North Carolina,Iowa State,83,85,0,32,23,9,.719,15.38,8.13,13,5,16,4,7,5,2442,2210,0,887,1916,.463,134,399,.336,534,854,.625,450,1272,498,234,153,385,650,70.0,108.2,.446,.208,.526,53.3,56.1,10.4,10.1,.498,14.4,37.8,.279,.8673,111.2,94.4,70.9,+.006,.6925,109.3,101.8,.5351,33,26,7,.788,19.15,10.18,11,7,18,1,8,6,2735,2439,0,966,2049,.471,274,781,.351,529,762,.694,337,1280,612,199,97,348,575,71.9,113.1,.372,.381,.567,50.9,63.4,8.2,7.6,.538,12.7,28.1,.258,.8718,115.8,98.0,71.7,+.072,.7161,110.0,101.5,.5253
Villanova,Connecticut,65,77,0,32,28,4,.875,20.10,8.17,16,2,15,1,13,3,2513,2131,0,824,1794,.459,289,801,.361,576,808,.713,361,1187,500,222,129,379,631,67.5,114.2,.450,.446,.577,52.7,60.7,10.1,13.0,.540,15.0,33.1,.321,.9115,115.3,94.1,67.1,+.086,.6758,109.6,102.8,.5801,34,26,8,.765,15.98,7.25,12,6,18,4,8,4,2443,2146,0,829,1850,.448,242,625,.387,543,714,.761,342,1196,428,237,211,397,621,66.0,108.5,.386,.338,.558,50.2,51.6,10.5,17.2,.514,15.5,31.2,.294,.8675,109.4,92.9,65.0,+.059,.6583,107.4,101.5,.5081
Virginia,Michigan State,59,61,0,34,28,6,.824,18.49,7.84,16,2,15,2,13,4,2242,1880,0,784,1733,.452,187,513,.365,487,734,.663,371,1209,445,181,135,347,546,60.5,108.6,.424,.296,.539,54.8,56.8,8.8,11.1,.506,14.4,34.8,.281,.9423,114.1,89.5,61.0,+.028,.6951,108.5,101.0,.5421,34,26,8,.765,20.00,9.38,12,6,17,4,9,4,2582,2221,0,927,1953,.475,274,700,.391,454,655,.693,376,1260,578,236,164,389,642,66.1,113.7,.335,.358,.570,53.7,62.4,10.4,13.1,.545,14.8,33.5,.232,.9007,117.1,96.7,65.6,-.009,.6994,108.3,100.7,.5125
Connecticut,Iowa State,81,76,1,34,26,8,.765,15.98,7.25,12,6,18,4,8,4,2443,2146,0,829,1850,.448,242,625,.387,543,714,.761,342,1196,428,237,211,397,621,66.0,108.5,.386,.338,.558,50.2,51.6,10.5,17.2,.514,15.5,31.2,.294,.8675,109.4,92.9,65.0,+.059,.6583,107.4,101.5,.5081,33,26,7,.788,19.15,10.18,11,7,18,1,8,6,2735,2439,0,966,2049,.471,274,781,.351,529,762,.694,337,1280,612,199,97,348,575,71.9,113.1,.372,.381,.567,50.9,63.4,8.2,7.6,.538,12.7,28.1,.258,.8718,115.8,98.0,71.7,+.072,.7161,110.0,101.5,.5253
Connecticut,Michigan State,60,54,1,34,26,8,.765,15.98,7.25,12,6,18,4,8,4,2443,2146,0,829,1850,.448,242,625,.387,543,714,.761,342,1196,428,237,211,397,621,66.0,108.5,.386,.338,.558,50.2,51.6,10.5,17.2,.514,15.5,31.2,.294,.8675,109.4,92.9,65.0,+.059,.6583,107.4,101.5,.5081,34,26,8,.765,20.00,9.38,12,6,17,4,9,4,2582,2221,0,927,1953,.475,274,700,.391,454,655,.693,376,1260,578,236,164,389,642,66.1,113.7,.335,.358,.570,53.7,62.4,10.4,13.1,.545,14.8,33.5,.232,.9007,117.1,96.7,65.6,-.009,.6994,108.3,100.7,.5125
Florida,Connecticut,53,63,0,34,32,2,.941,20.78,7.99,18,0,22,0,10,2,2405,1970,0,829,1794,.462,233,633,.368,514,778,.661,397,1213,454,245,97,385,551,63.4,111.7,.434,.353,.556,53.6,54.8,11.4,8.4,.527,15.3,35.8,.287,.9475,115.8,90.0,63.2,+.059,.6768,107.6,100.9,.5709,34,26,8,.765,15.98,7.25,12,6,18,4,8,4,2443,2146,0,829,1850,.448,242,625,.387,543,714,.761,342,1196,428,237,211,397,621,66.0,108.5,.386,.338,.558,50.2,51.6,10.5,17.2,.514,15.5,31.2,.294,.8675,109.4,92.9,65.0,+.059,.6583,107.4,101.5,.5081
Wisconsin,Kentucky,73,74,0,33,26,7,.788,18.93,9.96,12,6,14,3,12,4,2427,2131,0,799,1745,.458,256,686,.373,573,770,.744,290,1095,400,165,116,266,493,63.8,115.2,.441,.393,.575,50.9,50.1,7.8,11.0,.531,11.3,27.9,.328,.8954,119.1,98.8,64.3,+.020,.7157,108.3,99.9,.5880,34,24,10,.706,17.82,8.55,12,6,18,3,6,7,2581,2266,0,856,1896,.451,173,532,.325,696,1020,.682,497,1398,391,162,212,415,646,66.8,112.4,.538,.281,.542,56.7,45.7,7.1,15.5,.497,15.0,42.2,.367,.8849,115.0,96.3,66.0,-.060,.6908,108.5,101.1,.6047
Kentucky,Connecticut,54,60,0,34,24,10,.706,17.82,8.55,12,6,18,3,6,7,2581,2266,0,856,1896,.451,173,532,.325,696,1020,.682,497,1398,391,162,212,415,646,66.8,112.4,.538,.281,.542,56.7,45.7,7.1,15.5,.497,15.0,42.2,.367,.8849,115.0,96.3,66.0,-.060,.6908,108.5,101.1,.6047,34,26,8,.765,15.98,7.25,12,6,18,4,8,4,2443,2146,0,829,1850,.448,242,625,.387,543,714,.761,342,1196,428,237,211,397,621,66.0,108.5,.386,.338,.558,50.2,51.6,10.5,17.2,.514,15.5,31.2,.294,.8675,109.4,92.9,65.0,+.059,.6583,107.4,101.5,.5081
