Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
University of California,Pittsburgh,50,63,0,32,23,9,.719,13.08,7.45,12,6,18,1,4,7,2310,2130,,835,1849,.452,187,595,.314,453,669,.677,365,1087,487,254,132,423,,,,.362,.322,.533,48.8,58.3,,7.6,.502,16.3,,.245,+16.03,109.8,93.7,66.6,+.088,+7.89,108.1,100.2,-5.85,35,29,6,.829,14.69,4.55,13,3,16,1,7,2,2530,2133,,928,1974,.470,220,682,.323,454,751,.605,464,1345,590,235,156,498,,,,.380,.345,.543,54.5,63.6,,8.1,.526,17.6,,.230,+19.94,112.1,92.2,63.8,+.000,+3.12,103.9,100.8,-12.07
Alabama,Kent State,58,71,0,35,27,8,.771,16.93,7.67,12,4,17,0,4,4,2658,2334,,910,2071,.439,217,703,.309,621,844,.736,509,1369,460,257,113,490,,,,.408,.339,.538,52.8,50.5,,5.6,.492,16.5,,.300,+18.73,114.0,95.3,68.0,+.076,+8.59,107.4,98.8,-1.56,36,30,6,.833,13.67,2.10,17,1,12,0,10,3,2732,2305,1450,986,2102,.469,224,614,.365,536,736,.728,474,1322,483,229,72,391,,,,.350,.292,.557,53.7,49.0,,3.7,.522,13.8,,.255,+20.39,116.7,96.4,64.7,+.008,+3.11,106.3,103.2,+2.99
Indiana,Duke,74,73,1,37,25,12,.676,19.19,12.08,11,5,10,1,6,5,2607,2316,,916,1990,.460,270,659,.410,505,726,.696,406,1303,546,254,192,508,,,,.365,.331,.558,51.2,59.6,,9.3,.528,17.9,,.254,+24.80,114.0,89.2,65.6,-.049,+14.12,111.1,96.9,+13.54,35,31,4,.886,28.91,9.16,13,3,13,0,7,3,3112,2421,,1093,2209,.495,301,830,.363,625,906,.690,428,1303,625,351,113,501,,,,.410,.376,.590,50.7,57.2,,5.3,.563,16.0,,.283,+34.19,121.0,86.8,74.5,-.027,+9.87,109.3,99.5,+6.66
Kent State,Pittsburgh,78,73,1,36,30,6,.833,13.67,2.10,17,1,12,0,10,3,2732,2305,1450,986,2102,.469,224,614,.365,536,736,.728,474,1322,483,229,72,391,,,,.350,.292,.557,53.7,49.0,,3.7,.522,13.8,,.255,+20.39,116.7,96.4,64.7,+.008,+3.11,106.3,103.2,+2.99,35,29,6,.829,14.69,4.55,13,3,16,1,7,2,2530,2133,,928,1974,.470,220,682,.323,454,751,.605,464,1345,590,235,156,498,,,,.380,.345,.543,54.5,63.6,,8.1,.526,17.6,,.230,+19.94,112.1,92.2,63.8,+.000,+3.12,103.9,100.8,-12.07
Kent State,Indiana,69,81,0,36,30,6,.833,13.67,2.10,17,1,12,0,10,3,2732,2305,1450,986,2102,.469,224,614,.365,536,736,.728,474,1322,483,229,72,391,,,,.350,.292,.557,53.7,49.0,,3.7,.522,13.8,,.255,+20.39,116.7,96.4,64.7,+.008,+3.11,106.3,103.2,+2.99,37,25,12,.676,19.19,12.08,11,5,10,1,6,5,2607,2316,,916,1990,.460,270,659,.410,505,726,.696,406,1303,546,254,192,508,,,,.365,.331,.558,51.2,59.6,,9.3,.528,17.9,,.254,+24.80,114.0,89.2,65.6,-.049,+14.12,111.1,96.9,+13.54
Cincinnati,Boston University,90,52,1,35,31,4,.886,24.38,6.58,14,2,18,0,7,3,2738,2115,,967,2071,.467,209,577,.362,595,839,.709,462,1396,480,167,154,416,,,,.405,.279,.554,54.0,49.6,,7.6,.517,14.4,,.287,+30.19,118.1,87.9,67.4,+.002,+6.58,106.5,100.0,+3.48,32,22,10,.688,-4.68,-7.81,13,3,11,2,9,6,2147,2047,,748,1767,.423,203,567,.358,448,651,.688,393,1200,399,192,84,415,,,,.368,.321,.517,51.9,53.3,,4.8,.481,16.7,,.254,-2.74,101.3,104.0,64.5,+.102,-9.18,97.7,106.9,+0.25
UCLA,Mississippi,80,58,1,33,21,12,.636,13.14,10.77,11,7,11,4,5,6,2476,2398,1330,902,1912,.472,223,572,.390,449,649,.692,393,1209,475,182,93,496,,,,.339,.299,.558,52.1,52.7,,4.6,.530,18.3,,.235,+16.34,113.7,97.3,68.1,+.048,+12.00,110.3,98.3,+8.58,31,20,11,.645,13.61,6.85,9,7,13,1,4,7,2232,1993,,745,1618,.460,235,618,.380,507,687,.738,334,1031,427,226,57,476,,,,.425,.382,.574,51.9,57.3,,3.5,.533,19.7,,.313,+16.68,113.3,96.7,64.7,-.040,+7.32,106.1,98.8,-6.24
Missouri,Miami (FL),93,80,1,36,24,12,.667,14.22,6.81,9,7,14,3,4,6,2877,2610,,1031,2253,.458,326,834,.391,489,709,.690,535,1415,539,264,154,511,,,,.315,.370,.555,53.0,52.3,,7.2,.530,16.5,,.217,+17.49,116.2,98.7,70.1,-.010,+7.92,108.2,100.3,-0.39,32,24,8,.750,12.99,5.52,10,6,13,2,5,4,2395,2156,1300,818,1902,.430,236,684,.345,523,678,.771,388,1174,525,285,190,460,,,,.356,.360,.538,48.8,64.2,,10.1,.492,17.1,,.275,+15.77,110.5,94.7,69.1,+.017,+5.75,105.2,99.5,-5.04
Davidson,Ohio State,64,69,0,31,21,10,.677,0.60,0.71,11,5,11,2,7,6,2192,2046,,776,1778,.436,249,705,.353,391,574,.681,369,1193,484,210,116,486,,,,.323,.397,.534,51.2,62.4,,6.4,.506,19.2,,.220,+3.70,101.5,97.8,65.1,+.142,+1.79,104.5,102.7,+9.43,32,24,8,.750,16.14,7.26,11,5,15,2,5,5,2362,2078,,825,1702,.485,175,466,.376,537,795,.675,351,1052,483,193,75,421,,,,.467,.274,.568,52.5,58.5,,4.5,.536,16.8,,.316,+19.76,116.4,96.6,66.8,+.005,+7.51,106.8,99.3,-1.26
Wyoming,Gonzaga,73,66,1,31,22,9,.710,8.62,2.72,11,3,14,1,6,6,2324,2129,,795,1745,.456,132,440,.300,602,862,.698,394,1245,418,212,136,449,,,,.494,.252,.539,55.3,52.6,,7.6,.493,17.2,,.345,+11.01,107.8,96.7,69.0,+.032,+3.51,105.8,102.3,-5.47,33,29,4,.879,13.90,0.74,13,1,13,0,11,2,2677,2197,,907,1931,.470,237,606,.391,626,855,.732,425,1370,522,189,113,458,,,,.443,.314,.573,56.0,57.6,,5.6,.531,16.4,,.324,+18.51,115.6,97.1,68.5,+.049,+1.13,104.0,102.8,+4.04
UC-Santa Barbara,Arizona,81,86,0,31,20,11,.645,5.55,-0.05,11,7,11,2,5,8,2066,1889,,693,1544,.449,201,499,.403,479,634,.756,301,1078,454,171,87,423,,,,.411,.323,.560,52.6,65.5,,5.4,.514,18.6,,.310,+8.87,108.2,99.3,63.4,-.058,+0.45,103.3,102.9,+3.37,34,24,10,.706,16.93,12.49,12,6,13,4,6,5,2793,2642,,935,2039,.459,258,686,.376,665,910,.731,430,1286,527,207,103,478,,,,.446,.336,.565,50.4,56.4,,4.6,.522,16.2,,.326,+20.54,119.3,98.8,71.1,+.079,+14.22,111.5,97.3,+17.56
Xavier,Hawaii,70,58,1,32,26,6,.813,13.90,4.09,14,2,13,1,9,4,2317,2003,1285,777,1732,.449,197,552,.357,566,785,.721,389,1188,400,215,143,435,,,,.453,.319,.550,52.7,51.5,,7.6,.505,17.1,,.327,+18.60,111.2,92.6,67.0,+.051,+5.10,106.9,101.8,+5.37,33,27,6,.818,9.81,1.15,15,3,16,1,7,3,2367,2081,,818,1818,.450,241,634,.380,490,716,.684,338,1103,546,230,116,407,,,,.394,.349,.548,49.0,66.7,,6.3,.516,15.9,,.270,+13.15,110.3,97.2,65.6,+.007,-0.72,103.1,103.8,-9.70
Illinois-Chicago,Oklahoma,63,71,0,34,20,14,.588,1.45,1.42,8,8,11,2,3,10,2503,2400,,862,1953,.441,251,619,.405,528,802,.658,423,1180,462,195,48,435,,,,.411,.317,.536,49.0,53.6,,2.6,.506,15.7,,.270,+3.85,108.9,105.0,67.5,+.040,+1.84,104.3,102.4,+0.67,36,31,5,.861,21.04,7.70,13,3,16,0,7,4,2807,2327,1455,1011,2281,.443,236,674,.350,549,716,.767,543,1439,517,325,134,427,,,,.314,.295,.535,54.0,51.1,,6.8,.495,14.0,,.241,+26.04,114.9,88.9,66.5,+.043,+8.77,109.2,100.4,-0.44
UCLA,Cincinnati,105,101,1,33,21,12,.636,13.14,10.77,11,7,11,4,5,6,2476,2398,1330,902,1912,.472,223,572,.390,449,649,.692,393,1209,475,182,93,496,,,,.339,.299,.558,52.1,52.7,,4.6,.530,18.3,,.235,+16.34,113.7,97.3,68.1,+.048,+12.00,110.3,98.3,+8.58,35,31,4,.886,24.38,6.58,14,2,18,0,7,3,2738,2115,,967,2071,.467,209,577,.362,595,839,.709,462,1396,480,167,154,416,,,,.405,.279,.554,54.0,49.6,,7.6,.517,14.4,,.287,+30.19,118.1,87.9,67.4,+.002,+6.58,106.5,100.0,+3.48
Missouri,Ohio State,83,67,1,36,24,12,.667,14.22,6.81,9,7,14,3,4,6,2877,2610,,1031,2253,.458,326,834,.391,489,709,.690,535,1415,539,264,154,511,,,,.315,.370,.555,53.0,52.3,,7.2,.530,16.5,,.217,+17.49,116.2,98.7,70.1,-.010,+7.92,108.2,100.3,-0.39,32,24,8,.750,16.14,7.26,11,5,15,2,5,5,2362,2078,,825,1702,.485,175,466,.376,537,795,.675,351,1052,483,193,75,421,,,,.467,.274,.568,52.5,58.5,,4.5,.536,16.8,,.316,+19.76,116.4,96.6,66.8,+.005,+7.51,106.8,99.3,-1.26
Arizona,Wyoming,68,60,1,34,24,10,.706,16.93,12.49,12,6,13,4,6,5,2793,2642,,935,2039,.459,258,686,.376,665,910,.731,430,1286,527,207,103,478,,,,.446,.336,.565,50.4,56.4,,4.6,.522,16.2,,.326,+20.54,119.3,98.8,71.1,+.079,+14.22,111.5,97.3,+17.56,31,22,9,.710,8.62,2.72,11,3,14,1,6,6,2324,2129,,795,1745,.456,132,440,.300,602,862,.698,394,1245,418,212,136,449,,,,.494,.252,.539,55.3,52.6,,7.6,.493,17.2,,.345,+11.01,107.8,96.7,69.0,+.032,+3.51,105.8,102.3,-5.47
Xavier,Oklahoma,65,78,0,32,26,6,.813,13.90,4.09,14,2,13,1,9,4,2317,2003,1285,777,1732,.449,197,552,.357,566,785,.721,389,1188,400,215,143,435,,,,.453,.319,.550,52.7,51.5,,7.6,.505,17.1,,.327,+18.60,111.2,92.6,67.0,+.051,+5.10,106.9,101.8,+5.37,36,31,5,.861,21.04,7.70,13,3,16,0,7,4,2807,2327,1455,1011,2281,.443,236,674,.350,549,716,.767,543,1439,517,325,134,427,,,,.314,.295,.535,54.0,51.1,,6.8,.495,14.0,,.241,+26.04,114.9,88.9,66.5,+.043,+8.77,109.2,100.4,-0.44
Missouri,UCLA,82,73,1,36,24,12,.667,14.22,6.81,9,7,14,3,4,6,2877,2610,,1031,2253,.458,326,834,.391,489,709,.690,535,1415,539,264,154,511,,,,.315,.370,.555,53.0,52.3,,7.2,.530,16.5,,.217,+17.49,116.2,98.7,70.1,-.010,+7.92,108.2,100.3,-0.39,33,21,12,.636,13.14,10.77,11,7,11,4,5,6,2476,2398,1330,902,1912,.472,223,572,.390,449,649,.692,393,1209,475,182,93,496,,,,.339,.299,.558,52.1,52.7,,4.6,.530,18.3,,.235,+16.34,113.7,97.3,68.1,+.048,+12.00,110.3,98.3,+8.58
Oklahoma,Arizona,88,67,1,36,31,5,.861,21.04,7.70,13,3,16,0,7,4,2807,2327,1455,1011,2281,.443,236,674,.350,549,716,.767,543,1439,517,325,134,427,,,,.314,.295,.535,54.0,51.1,,6.8,.495,14.0,,.241,+26.04,114.9,88.9,66.5,+.043,+8.77,109.2,100.4,-0.44,34,24,10,.706,16.93,12.49,12,6,13,4,6,5,2793,2642,,935,2039,.459,258,686,.376,665,910,.731,430,1286,527,207,103,478,,,,.446,.336,.565,50.4,56.4,,4.6,.522,16.2,,.326,+20.54,119.3,98.8,71.1,+.079,+14.22,111.5,97.3,+17.56
Oklahoma,Missouri,81,75,1,36,31,5,.861,21.04,7.70,13,3,16,0,7,4,2807,2327,1455,1011,2281,.443,236,674,.350,549,716,.767,543,1439,517,325,134,427,,,,.314,.295,.535,54.0,51.1,,6.8,.495,14.0,,.241,+26.04,114.9,88.9,66.5,+.043,+8.77,109.2,100.4,-0.44,36,24,12,.667,14.22,6.81,9,7,14,3,4,6,2877,2610,,1031,2253,.458,326,834,.391,489,709,.690,535,1415,539,264,154,511,,,,.315,.370,.555,53.0,52.3,,7.2,.530,16.5,,.217,+17.49,116.2,98.7,70.1,-.010,+7.92,108.2,100.3,-0.39
Maryland,Kansas,97,88,1,36,32,4,.889,23.50,9.38,15,1,15,0,7,2,3060,2552,1440,1083,2248,.482,217,580,.374,677,933,.726,473,1479,714,302,216,495,,,,.415,.258,.569,52.4,65.9,,9.4,.530,15.5,,.301,+29.25,119.2,89.9,73.7,+.025,+9.88,109.4,99.5,+1.62,37,33,4,.892,24.38,9.35,16,0,13,0,11,1,3365,2765,,1259,2487,.506,224,536,.418,623,867,.719,557,1638,767,357,210,602,,,,.349,.216,.580,55.5,60.9,,8.5,.551,17.2,,.251,+28.99,118.7,89.7,77.3,+.022,+10.67,110.5,99.9,+8.32
Indiana,Oklahoma,73,64,1,37,25,12,.676,19.19,12.08,11,5,10,1,6,5,2607,2316,,916,1990,.460,270,659,.410,505,726,.696,406,1303,546,254,192,508,,,,.365,.331,.558,51.2,59.6,,9.3,.528,17.9,,.254,+24.80,114.0,89.2,65.6,-.049,+14.12,111.1,96.9,+13.54,36,31,5,.861,21.04,7.70,13,3,16,0,7,4,2807,2327,1455,1011,2281,.443,236,674,.350,549,716,.767,543,1439,517,325,134,427,,,,.314,.295,.535,54.0,51.1,,6.8,.495,14.0,,.241,+26.04,114.9,88.9,66.5,+.043,+8.77,109.2,100.4,-0.44
Indiana,Maryland,52,64,0,37,25,12,.676,19.19,12.08,11,5,10,1,6,5,2607,2316,,916,1990,.460,270,659,.410,505,726,.696,406,1303,546,254,192,508,,,,.365,.331,.558,51.2,59.6,,9.3,.528,17.9,,.254,+24.80,114.0,89.2,65.6,-.049,+14.12,111.1,96.9,+13.54,36,32,4,.889,23.50,9.38,15,1,15,0,7,2,3060,2552,1440,1083,2248,.482,217,580,.374,677,933,.726,473,1479,714,302,216,495,,,,.415,.258,.569,52.4,65.9,,9.4,.530,15.5,,.301,+29.25,119.2,89.9,73.7,+.025,+9.88,109.4,99.5,+1.62
