Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
Winthrop,Oregon,61,75,0,34,29,5,.853,9.17,-1.20,14,0,15,0,12,3,2545,2088,1365,923,1935,.477,278,773,.360,421,675,.624,422,1279,567,268,126,445,584,,,.349,.399,.564,54.8,61.4,,6.9,.549,16.5,,.218,+14.81,112.9,98.0,61.9,+.055,-2.71,103.1,105.8,+15.06,37,29,8,.784,15.95,6.30,11,7,16,2,6,5,2807,2450,1490,963,2131,.452,350,897,.390,531,698,.761,432,1273,513,254,74,461,606,,,.328,.421,.570,51.5,53.3,,3.6,.534,15.8,,.249,+20.76,118.3,97.6,66.0,+.031,+7.19,108.0,100.8,-9.09
Wisconsin,Nevada-Las Vegas,68,74,0,36,30,6,.833,19.28,6.95,13,3,19,0,7,3,2527,2083,1445,867,1886,.460,210,597,.352,583,848,.688,404,1258,494,207,116,407,551,,,.450,.317,.552,53.5,57.0,,6.2,.515,15.1,,.309,+25.45,115.6,90.1,63.8,+.034,+7.78,108.1,100.3,-1.57,37,30,7,.811,12.98,5.37,12,4,19,1,8,5,2772,2470,,979,2202,.445,289,802,.360,525,733,.716,460,1293,548,289,197,410,670,,,.333,.364,.543,49.8,56.0,,9.7,.510,13.9,,.238,+16.83,112.6,95.8,65.2,+.098,+5.61,109.1,103.5,+2.29
Florida,Butler,65,57,1,40,35,5,.875,23.82,7.34,13,3,18,0,5,4,3193,2504,,1125,2138,.526,297,727,.409,646,936,.690,447,1504,614,266,194,565,626,,,.438,.340,.618,56.4,54.6,,8.4,.596,18.0,,.302,+30.81,122.8,92.0,65.8,+.028,+8.73,109.1,100.3,-6.87,36,29,7,.806,14.34,3.94,13,3,14,2,8,4,2434,2056,1465,780,1792,.435,321,871,.369,553,728,.760,326,1068,437,195,64,341,688,,,.406,.486,.569,48.8,56.0,,3.8,.525,13.8,,.309,+21.45,118.0,96.5,58.1,+.016,+4.77,106.6,101.8,+6.61
Nevada-Las Vegas,Oregon,72,76,0,37,30,7,.811,12.98,5.37,12,4,19,1,8,5,2772,2470,,979,2202,.445,289,802,.360,525,733,.716,460,1293,548,289,197,410,670,,,.333,.364,.543,49.8,56.0,,9.7,.510,13.9,,.238,+16.83,112.6,95.8,65.2,+.098,+5.61,109.1,103.5,+2.29,37,29,8,.784,15.95,6.30,11,7,16,2,6,5,2807,2450,1490,963,2131,.452,350,897,.390,531,698,.761,432,1273,513,254,74,461,606,,,.328,.421,.570,51.5,53.3,,3.6,.534,15.8,,.249,+20.76,118.3,97.6,66.0,+.031,+7.19,108.0,100.8,-9.09
Florida,Oregon,85,77,1,40,35,5,.875,23.82,7.34,13,3,18,0,5,4,3193,2504,,1125,2138,.526,297,727,.409,646,936,.690,447,1504,614,266,194,565,626,,,.438,.340,.618,56.4,54.6,,8.4,.596,18.0,,.302,+30.81,122.8,92.0,65.8,+.028,+8.73,109.1,100.3,-6.87,37,29,8,.784,15.95,6.30,11,7,16,2,6,5,2807,2450,1490,963,2131,.452,350,897,.390,531,698,.761,432,1273,513,254,74,461,606,,,.328,.421,.570,51.5,53.3,,3.6,.534,15.8,,.249,+20.76,118.3,97.6,66.0,+.031,+7.19,108.0,100.8,-9.09
Ohio State,Central Connecticut State,78,57,1,39,35,4,.897,21.54,9.03,15,1,19,0,7,3,2905,2417,,1029,2178,.472,287,794,.361,560,797,.703,433,1390,583,265,218,443,534,,,.366,.365,.568,52.1,56.7,,9.7,.538,14.8,,.257,+29.33,121.0,91.7,64.9,+.057,+9.82,109.0,99.2,-1.71,34,22,12,.647,-3.63,-6.48,16,2,13,4,9,5,2344,2247,1365,790,1822,.434,262,688,.381,502,688,.730,401,1180,424,204,115,481,544,,,.378,.378,.545,51.4,53.7,,6.1,.505,18.3,,.276,-2.24,104.1,106.3,63.3,+.060,-8.44,100.4,108.8,-5.10
Xavier,Brigham Young,79,77,1,34,25,9,.735,14.18,3.39,13,3,16,1,5,5,2595,2228,1365,849,1784,.476,269,689,.390,628,847,.741,367,1146,508,191,120,430,604,,,.475,.386,.593,51.9,59.8,,6.3,.551,16.4,,.352,+18.13,117.3,99.2,66.2,-.047,+2.83,106.5,103.6,+3.40,34,25,9,.735,11.38,3.95,13,3,17,0,6,7,2654,2347,,972,1981,.491,256,617,.415,454,688,.660,414,1273,542,205,118,456,662,,,.347,.311,.575,54.5,55.8,,6.2,.555,16.5,,.229,+16.11,116.7,100.6,67.6,+.001,+4.24,106.8,102.5,-0.30
Long Beach State,Tennessee,86,121,0,32,24,8,.750,2.24,-2.07,12,2,12,1,9,5,2575,2408,1280,906,1994,.454,273,728,.375,490,698,.702,410,1171,454,237,91,445,560,,,.350,.365,.554,49.4,50.1,,4.7,.523,16.1,,.246,+5.44,112.2,106.8,71.0,+.110,-3.34,102.0,105.4,-2.96,35,24,11,.686,14.97,9.15,10,6,16,0,3,7,2831,2627,1415,981,2189,.448,327,896,.365,542,830,.653,473,1254,546,336,108,496,704,,,.379,.409,.548,49.2,55.7,,5.4,.523,16.1,,.248,+18.29,115.9,97.6,71.3,+.035,+10.57,110.3,99.8,+1.81
Albany (NY),Virginia,57,84,0,33,23,10,.697,-1.60,-4.75,13,3,11,2,11,7,2241,2147,1330,798,1762,.453,227,607,.374,418,579,.722,364,1112,436,191,82,437,634,,,.329,.344,.550,52.2,54.6,,4.8,.517,17.7,,.237,+2.25,107.4,105.2,63.7,+.109,-3.47,102.4,105.9,+0.94,32,21,11,.656,12.89,7.96,11,5,16,1,4,6,2463,2267,1285,812,1860,.437,257,706,.364,582,784,.742,422,1248,412,149,103,437,644,,,.422,.380,.552,53.1,50.7,,5.4,.506,16.4,,.313,+15.43,114.1,98.7,67.9,+.006,+8.27,109.2,100.9,-4.35
Stanford,Louisville,58,78,0,31,18,13,.581,11.16,9.06,10,8,12,5,5,6,2156,2081,1265,778,1738,.448,174,499,.349,426,625,.682,395,1193,460,144,184,459,571,,,.360,.287,.530,54.2,59.1,,10.4,.498,18.4,,.245,+12.37,109.7,97.3,65.9,+.028,+9.50,109.2,99.7,-0.33,34,24,10,.706,16.08,7.69,12,4,16,4,6,2,2433,2144,,845,1946,.434,250,751,.333,493,727,.678,456,1249,495,251,144,434,698,,,.374,.386,.531,51.4,58.6,,8.1,.498,15.9,,.253,+20.35,113.5,93.1,64.2,-.046,+7.29,107.9,100.6,-3.61
Texas A&M,Pennsylvania,68,52,1,34,27,7,.794,21.27,5.13,13,3,18,1,7,3,2570,2021,1370,908,1823,.498,215,510,.422,539,753,.716,345,1209,591,224,111,415,663,,,.413,.280,.589,53.6,65.1,,6.2,.557,16.0,,.296,+26.97,119.3,92.3,63.7,-.047,+5.38,106.7,101.4,-5.98,31,22,9,.710,4.16,-1.64,13,1,12,3,9,4,2297,2100,,836,1712,.488,188,520,.362,437,658,.664,324,1024,539,263,92,433,573,,,.384,.304,.567,49.8,64.5,,5.4,.543,17.6,,.255,+7.69,109.8,102.1,67.9,+.047,-2.74,102.5,105.3,+1.14
Creighton,Nevada,71,77,0,33,22,11,.667,12.57,6.24,13,5,12,2,5,8,2220,2011,,740,1662,.445,205,607,.338,535,710,.754,340,1080,441,210,83,417,552,,,.427,.365,.555,51.5,59.6,,4.9,.507,17.3,,.322,+18.53,113.8,95.3,62.7,-.023,+8.84,108.3,99.4,+4.10,34,29,5,.853,10.58,1.09,14,2,15,1,10,2,2632,2296,1375,949,1961,.484,253,623,.406,481,636,.756,399,1300,569,183,148,451,571,,,.324,.318,.582,54.6,60.0,,7.2,.548,16.6,,.245,+16.09,117.2,101.2,66.3,+.030,+1.98,104.2,102.2,+1.53
Memphis,North Texas,73,58,1,37,33,4,.892,19.72,3.91,16,0,19,0,9,2,2918,2333,1485,1024,2249,.455,278,792,.351,592,953,.621,550,1468,537,344,217,493,732,,,.424,.352,.540,53.6,52.4,,10.8,.517,15.4,,.263,+24.81,115.4,90.6,68.4,+.030,+2.93,105.3,102.4,+3.41,34,23,11,.676,-3.11,-6.59,10,8,13,3,7,7,2617,2420,1385,926,2030,.456,226,610,.370,539,821,.657,484,1356,430,224,151,537,689,,,.404,.300,.541,53.7,46.4,,7.8,.512,18.2,,.266,-0.98,103.0,104.0,69.1,+.034,-6.40,102.2,108.6,-2.88
Xavier,Ohio State,71,78,0,34,25,9,.735,14.18,3.39,13,3,16,1,5,5,2595,2228,1365,849,1784,.476,269,689,.390,628,847,.741,367,1146,508,191,120,430,604,,,.475,.386,.593,51.9,59.8,,6.3,.551,16.4,,.352,+18.13,117.3,99.2,66.2,-.047,+2.83,106.5,103.6,+3.40,39,35,4,.897,21.54,9.03,15,1,19,0,7,3,2905,2417,,1029,2178,.472,287,794,.361,560,797,.703,433,1390,583,265,218,443,534,,,.366,.365,.568,52.1,56.7,,9.7,.538,14.8,,.257,+29.33,121.0,91.7,64.9,+.057,+9.82,109.0,99.2,-1.71
Tennessee,Virginia,77,74,1,35,24,11,.686,14.97,9.15,10,6,16,0,3,7,2831,2627,1415,981,2189,.448,327,896,.365,542,830,.653,473,1254,546,336,108,496,704,,,.379,.409,.548,49.2,55.7,,5.4,.523,16.1,,.248,+18.29,115.9,97.6,71.3,+.035,+10.57,110.3,99.8,+1.81,32,21,11,.656,12.89,7.96,11,5,16,1,4,6,2463,2267,1285,812,1860,.437,257,706,.364,582,784,.742,422,1248,412,149,103,437,644,,,.422,.380,.552,53.1,50.7,,5.4,.506,16.4,,.313,+15.43,114.1,98.7,67.9,+.006,+8.27,109.2,100.9,-4.35
Louisville,Texas A&M,69,72,0,34,24,10,.706,16.08,7.69,12,4,16,4,6,2,2433,2144,,845,1946,.434,250,751,.333,493,727,.678,456,1249,495,251,144,434,698,,,.374,.386,.531,51.4,58.6,,8.1,.498,15.9,,.253,+20.35,113.5,93.1,64.2,-.046,+7.29,107.9,100.6,-3.61,34,27,7,.794,21.27,5.13,13,3,18,1,7,3,2570,2021,1370,908,1823,.498,215,510,.422,539,753,.716,345,1209,591,224,111,415,663,,,.413,.280,.589,53.6,65.1,,6.2,.557,16.0,,.296,+26.97,119.3,92.3,63.7,-.047,+5.38,106.7,101.4,-5.98
Nevada,Memphis,62,78,0,34,29,5,.853,10.58,1.09,14,2,15,1,10,2,2632,2296,1375,949,1961,.484,253,623,.406,481,636,.756,399,1300,569,183,148,451,571,,,.324,.318,.582,54.6,60.0,,7.2,.548,16.6,,.245,+16.09,117.2,101.2,66.3,+.030,+1.98,104.2,102.2,+1.53,37,33,4,.892,19.72,3.91,16,0,19,0,9,2,2918,2333,1485,1024,2249,.455,278,792,.351,592,953,.621,550,1468,537,344,217,493,732,,,.424,.352,.540,53.6,52.4,,10.8,.517,15.4,,.263,+24.81,115.4,90.6,68.4,+.030,+2.93,105.3,102.4,+3.41
Tennessee,Ohio State,84,85,0,35,24,11,.686,14.97,9.15,10,6,16,0,3,7,2831,2627,1415,981,2189,.448,327,896,.365,542,830,.653,473,1254,546,336,108,496,704,,,.379,.409,.548,49.2,55.7,,5.4,.523,16.1,,.248,+18.29,115.9,97.6,71.3,+.035,+10.57,110.3,99.8,+1.81,39,35,4,.897,21.54,9.03,15,1,19,0,7,3,2905,2417,,1029,2178,.472,287,794,.361,560,797,.703,433,1390,583,265,218,443,534,,,.366,.365,.568,52.1,56.7,,9.7,.538,14.8,,.257,+29.33,121.0,91.7,64.9,+.057,+9.82,109.0,99.2,-1.71
Texas A&M,Memphis,64,65,0,34,27,7,.794,21.27,5.13,13,3,18,1,7,3,2570,2021,1370,908,1823,.498,215,510,.422,539,753,.716,345,1209,591,224,111,415,663,,,.413,.280,.589,53.6,65.1,,6.2,.557,16.0,,.296,+26.97,119.3,92.3,63.7,-.047,+5.38,106.7,101.4,-5.98,37,33,4,.892,19.72,3.91,16,0,19,0,9,2,2918,2333,1485,1024,2249,.455,278,792,.351,592,953,.621,550,1468,537,344,217,493,732,,,.424,.352,.540,53.6,52.4,,10.8,.517,15.4,,.263,+24.81,115.4,90.6,68.4,+.030,+2.93,105.3,102.4,+3.41
Ohio State,Memphis,92,76,1,39,35,4,.897,21.54,9.03,15,1,19,0,7,3,2905,2417,,1029,2178,.472,287,794,.361,560,797,.703,433,1390,583,265,218,443,534,,,.366,.365,.568,52.1,56.7,,9.7,.538,14.8,,.257,+29.33,121.0,91.7,64.9,+.057,+9.82,109.0,99.2,-1.71,37,33,4,.892,19.72,3.91,16,0,19,0,9,2,2918,2333,1485,1024,2249,.455,278,792,.351,592,953,.621,550,1468,537,344,217,493,732,,,.424,.352,.540,53.6,52.4,,10.8,.517,15.4,,.263,+24.81,115.4,90.6,68.4,+.030,+2.93,105.3,102.4,+3.41
Florida,UCLA,76,66,1,40,35,5,.875,23.82,7.34,13,3,18,0,5,4,3193,2504,,1125,2138,.526,297,727,.409,646,936,.690,447,1504,614,266,194,565,626,,,.438,.340,.618,56.4,54.6,,8.4,.596,18.0,,.302,+30.81,122.8,92.0,65.8,+.028,+8.73,109.1,100.3,-6.87,36,30,6,.833,20.90,9.84,15,3,16,0,6,4,2503,2081,,923,1922,.480,240,638,.376,417,630,.662,386,1158,507,263,116,440,569,,,.328,.332,.563,52.4,54.9,,6.4,.543,16.5,,.217,+27.15,115.4,88.3,63.7,+.019,+11.08,111.0,99.9,+5.93
Ohio State,Georgetown,67,60,1,39,35,4,.897,21.54,9.03,15,1,19,0,7,3,2905,2417,,1029,2178,.472,287,794,.361,560,797,.703,433,1390,583,265,218,443,534,,,.366,.365,.568,52.1,56.7,,9.7,.538,14.8,,.257,+29.33,121.0,91.7,64.9,+.057,+9.82,109.0,99.2,-1.71,37,30,7,.811,19.62,9.48,13,3,14,3,9,3,2555,2146,1485,923,1826,.505,235,635,.370,474,667,.711,409,1250,545,192,189,497,609,,,.365,.348,.596,54.3,59.0,,9.8,.570,18.8,,.260,+28.48,122.0,93.5,59.4,+.006,+10.41,109.7,99.3,-1.02
Florida,Ohio State,84,75,1,40,35,5,.875,23.82,7.34,13,3,18,0,5,4,3193,2504,,1125,2138,.526,297,727,.409,646,936,.690,447,1504,614,266,194,565,626,,,.438,.340,.618,56.4,54.6,,8.4,.596,18.0,,.302,+30.81,122.8,92.0,65.8,+.028,+8.73,109.1,100.3,-6.87,39,35,4,.897,21.54,9.03,15,1,19,0,7,3,2905,2417,,1029,2178,.472,287,794,.361,560,797,.703,433,1390,583,265,218,443,534,,,.366,.365,.568,52.1,56.7,,9.7,.538,14.8,,.257,+29.33,121.0,91.7,64.9,+.057,+9.82,109.0,99.2,-1.71
