Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
UC-Santa Barbara,Ohio State,51,68,0,30,20,10,.667,-0.13,-1.09,12,4,11,2,6,7,2028,1972,1205,674,1522,.443,205,544,.377,475,698,.681,268,984,414,202,92,460,572,67.7,99.4,.459,.357,.547,48.4,61.4,9.9,9.5,.510,19.9,27.4,.312,+2.11,100.0,97.9,66.3,+.125,-1.00,102.8,103.8,+3.46,37,29,8,.784,19.49,7.37,14,4,17,1,6,5,2740,2274,1490,983,1999,.492,276,708,.390,498,716,.696,325,1234,545,262,157,413,565,65.1,113.0,.358,.354,.586,51.2,55.4,10.8,12.2,.561,15.0,28.9,.249,+24.99,117.5,92.5,64.6,+.007,+7.88,106.3,98.4,-2.92
Kansas,Northern Iowa,67,69,0,36,33,3,.917,24.68,8.25,15,1,18,0,9,2,2937,2312,1450,1033,2111,.489,262,648,.404,609,871,.699,468,1457,609,301,232,470,658,69.4,116.8,.413,.307,.582,54.6,59.0,12.0,16.0,.551,15.7,38.4,.288,+31.85,120.4,88.5,67.2,+.038,+9.53,108.2,98.7,+1.13,35,30,5,.857,12.03,4.27,15,3,14,0,9,3,2216,1929,1400,747,1741,.429,233,659,.354,489,645,.758,333,1130,367,198,70,372,556,59.4,106.6,.370,.379,.541,52.0,49.1,9.5,6.4,.496,15.4,30.7,.281,+18.87,109.6,90.8,58.9,+.034,+4.08,105.7,101.6,-1.58
Maryland,Michigan State,83,85,0,33,24,9,.727,17.75,7.95,13,3,15,1,7,3,2629,2254,1335,966,2052,.471,195,510,.382,502,689,.729,421,1270,545,256,154,383,554,70.2,112.2,.336,.249,.552,50.4,56.4,10.9,11.0,.518,13.9,35.6,.245,+22.37,118.3,95.9,68.7,-.023,+8.87,106.7,97.8,-4.35,37,28,9,.757,15.33,8.17,14,4,15,2,8,4,2658,2361,1485,974,2068,.471,187,543,.344,523,764,.685,487,1426,606,242,123,514,666,65.9,108.7,.369,.263,.547,56.3,62.2,9.9,9.5,.516,17.5,39.8,.253,+20.13,112.8,92.7,65.3,+.027,+9.03,107.5,98.5,-0.94
Ohio,Tennessee,68,83,0,37,22,15,.595,4.56,-0.03,7,9,13,4,5,9,2763,2569,1510,925,2153,.430,278,759,.366,635,883,.719,443,1371,524,278,97,473,696,69.2,105.7,.410,.353,.537,49.5,56.6,10.6,6.7,.494,15.5,32.4,.295,+8.25,107.3,99.0,68.8,-.068,+0.76,103.1,102.3,-0.90,37,28,9,.757,16.05,7.75,11,5,15,1,5,5,2720,2413,1485,991,2174,.456,218,681,.320,520,775,.671,441,1353,530,290,136,490,733,69.8,105.1,.356,.313,.535,50.8,53.5,11.2,10.8,.506,16.2,33.5,.239,+18.50,108.9,90.4,67.5,+.082,+8.67,107.4,98.7,-0.48
Ohio State,Georgia Tech,75,66,1,37,29,8,.784,19.49,7.37,14,4,17,1,6,5,2740,2274,1490,983,1999,.492,276,708,.390,498,716,.696,325,1234,545,262,157,413,565,65.1,113.0,.358,.354,.586,51.2,55.4,10.8,12.2,.561,15.0,28.9,.249,+24.99,117.5,92.5,64.6,+.007,+7.88,106.3,98.4,-2.92,36,23,13,.639,14.11,9.02,7,9,14,2,3,8,2621,2365,1445,948,2064,.459,213,587,.363,512,779,.657,464,1430,508,288,190,574,670,70.4,103.1,.377,.284,.538,53.2,53.6,11.3,13.9,.511,19.1,37.4,.248,+18.22,109.2,91.0,68.2,-.034,+10.94,107.4,96.4,-2.46
Northern Iowa,Michigan State,52,59,0,35,30,5,.857,12.03,4.27,15,3,14,0,9,3,2216,1929,1400,747,1741,.429,233,659,.354,489,645,.758,333,1130,367,198,70,372,556,59.4,106.6,.370,.379,.541,52.0,49.1,9.5,6.4,.496,15.4,30.7,.281,+18.87,109.6,90.8,58.9,+.034,+4.08,105.7,101.6,-1.58,37,28,9,.757,15.33,8.17,14,4,15,2,8,4,2658,2361,1485,974,2068,.471,187,543,.344,523,764,.685,487,1426,606,242,123,514,666,65.9,108.7,.369,.263,.547,56.3,62.2,9.9,9.5,.516,17.5,39.8,.253,+20.13,112.8,92.7,65.3,+.027,+9.03,107.5,98.5,-0.94
Ohio State,Tennessee,73,76,0,37,29,8,.784,19.49,7.37,14,4,17,1,6,5,2740,2274,1490,983,1999,.492,276,708,.390,498,716,.696,325,1234,545,262,157,413,565,65.1,113.0,.358,.354,.586,51.2,55.4,10.8,12.2,.561,15.0,28.9,.249,+24.99,117.5,92.5,64.6,+.007,+7.88,106.3,98.4,-2.92,37,28,9,.757,16.05,7.75,11,5,15,1,5,5,2720,2413,1485,991,2174,.456,218,681,.320,520,775,.671,441,1353,530,290,136,490,733,69.8,105.1,.356,.313,.535,50.8,53.5,11.2,10.8,.506,16.2,33.5,.239,+18.50,108.9,90.4,67.5,+.082,+8.67,107.4,98.7,-0.48
Michigan State,Tennessee,70,69,1,37,28,9,.757,15.33,8.17,14,4,15,2,8,4,2658,2361,1485,974,2068,.471,187,543,.344,523,764,.685,487,1426,606,242,123,514,666,65.9,108.7,.369,.263,.547,56.3,62.2,9.9,9.5,.516,17.5,39.8,.253,+20.13,112.8,92.7,65.3,+.027,+9.03,107.5,98.5,-0.94,37,28,9,.757,16.05,7.75,11,5,15,1,5,5,2720,2413,1485,991,2174,.456,218,681,.320,520,775,.671,441,1353,530,290,136,490,733,69.8,105.1,.356,.313,.535,50.8,53.5,11.2,10.8,.506,16.2,33.5,.239,+18.50,108.9,90.4,67.5,+.082,+8.67,107.4,98.7,-0.48
Syracuse,Vermont,79,56,1,35,30,5,.857,21.72,7.21,15,3,17,2,8,1,2832,2324,1400,1042,2021,.516,244,624,.391,504,745,.677,417,1337,673,336,221,532,515,71.0,114.0,.369,.309,.596,53.0,64.6,13.5,17.2,.576,18.3,37.1,.249,+27.62,118.5,90.9,68.7,-.008,+8.62,108.5,99.8,-2.96,35,25,10,.714,-1.26,-6.69,12,4,10,2,12,6,2457,2267,1405,826,1884,.438,166,524,.317,639,930,.687,433,1291,423,239,141,487,635,67.5,103.6,.494,.278,.528,51.9,51.2,10.1,10.2,.482,17.3,36.3,.339,+3.08,104.1,101.0,66.1,+.068,-6.32,98.8,105.1,-3.11
Gonzaga,Florida State,67,60,1,34,27,7,.794,12.11,3.83,12,2,14,1,6,3,2614,2291,1375,912,1856,.491,182,516,.353,608,916,.664,358,1286,456,227,142,444,614,69.4,109.6,.494,.278,.570,53.1,50.0,9.5,10.5,.540,16.2,32.1,.328,+16.14,112.3,96.1,67.5,+.079,+3.42,105.5,102.1,+4.43,32,22,10,.688,14.64,6.79,10,6,13,3,6,5,2183,1932,1285,783,1734,.452,186,557,.334,431,669,.644,406,1211,446,267,200,528,575,67.6,100.6,.386,.321,.532,53.7,57.0,12.3,17.7,.505,20.5,38.1,.249,+18.02,105.0,87.0,65.3,+.009,+9.01,107.3,98.3,-2.88
Butler,Texas-El Paso,77,59,1,38,33,5,.868,14.37,5.08,18,0,15,0,12,1,2611,2258,1525,845,1911,.442,260,761,.342,661,896,.738,353,1241,464,267,86,456,685,64.1,106.8,.469,.398,.559,52.1,54.9,10.9,6.5,.510,16.3,30.4,.346,+22.45,111.0,88.5,63.0,+.032,+6.85,106.7,99.9,+11.11,33,26,7,.788,12.66,1.96,15,1,15,2,8,2,2484,2131,1335,891,1879,.474,201,586,.343,501,744,.673,323,1193,488,288,120,435,643,69.8,106.6,.396,.312,.556,50.5,54.8,12.4,10.2,.528,16.3,28.9,.267,+16.53,107.7,91.2,67.9,+.024,+2.62,104.1,101.5,-4.26
Murray State,Vanderbilt,66,65,1,36,31,5,.861,8.69,-3.89,17,1,15,0,11,4,2753,2175,1440,978,1961,.499,226,599,.377,571,821,.695,439,1319,556,347,196,527,618,68.0,112.4,.419,.305,.586,54.7,56.9,14.2,14.2,.556,18.3,39.7,.291,+15.06,109.0,94.0,65.6,-.011,-5.78,100.2,106.0,-5.24,33,24,9,.727,15.24,7.86,12,4,14,2,7,3,2537,2274,1325,859,1829,.470,203,552,.368,616,854,.721,361,1197,436,188,171,448,632,69.9,109.6,.467,.302,.568,50.3,50.8,8.1,12.5,.525,16.7,33.1,.337,+17.54,113.7,96.2,68.7,+.019,+8.14,107.1,99.0,+1.50
Xavier,Minnesota,65,54,1,35,26,9,.743,16.23,5.94,14,2,15,0,7,5,2793,2433,1445,961,2082,.462,250,664,.377,621,873,.711,444,1415,494,235,132,452,662,69.7,111.0,.419,.319,.559,53.5,51.4,9.3,8.9,.522,15.3,35.2,.298,+20.87,115.5,94.6,68.9,+.010,+8.04,106.2,98.2,+7.27,35,21,14,.600,15.64,7.32,9,9,14,3,4,7,2533,2242,1415,912,1949,.468,246,617,.399,463,661,.700,375,1237,583,273,199,427,579,65.7,109.0,.339,.317,.560,51.2,63.9,11.7,16.4,.531,15.9,32.9,.238,+17.97,112.0,94.1,65.6,-.055,+8.37,107.7,99.3,-3.72
Pittsburgh,Oakland,89,66,1,34,25,9,.735,14.30,7.39,13,5,17,1,5,4,2336,2101,1390,809,1811,.447,181,526,.344,537,775,.693,420,1269,536,177,139,421,594,62.6,107.5,.428,.290,.536,53.6,66.3,8.1,10.4,.497,16.2,37.0,.297,+18.66,111.4,92.8,61.3,+.041,+7.87,107.7,99.8,-2.76,35,26,9,.743,-0.64,-2.96,17,1,13,1,10,7,2676,2504,1400,920,2053,.448,206,640,.322,630,876,.719,477,1344,461,236,169,485,632,70.5,108.4,.427,.312,.542,53.4,50.1,9.6,11.2,.498,16.4,37.6,.307,+3.19,107.5,104.3,69.5,+.173,-2.75,101.6,104.4,+10.65
Brigham Young,Florida,99,92,1,36,30,6,.833,18.82,3.00,13,3,15,1,10,4,2992,2392,1450,1025,2120,.483,292,700,.417,650,823,.790,367,1332,567,307,126,417,621,71.0,116.1,.388,.330,.596,53.0,55.3,11.9,9.1,.552,14.2,31.2,.307,+23.27,117.3,94.0,71.1,+.012,+3.88,104.9,101.0,-0.03,34,21,13,.618,11.89,7.16,9,7,13,4,5,5,2455,2258,1375,890,2006,.444,203,648,.313,472,671,.703,455,1265,479,243,94,423,501,66.5,107.4,.334,.323,.528,52.0,53.8,10.6,7.2,.494,15.4,37.0,.235,+15.23,113.0,97.8,63.9,-.061,+7.75,106.6,98.8,-1.96
Kansas State,North Texas,82,62,1,37,29,8,.784,19.88,10.28,11,5,13,3,7,2,2949,2584,1500,981,2182,.450,253,703,.360,734,1098,.668,559,1437,541,274,187,529,828,71.2,110.5,.503,.322,.545,52.9,55.1,10.3,13.2,.508,16.4,40.4,.336,+25.52,116.1,90.6,69.4,-.008,+11.99,109.5,97.5,+2.37,33,24,9,.727,-2.49,-4.72,13,5,12,2,9,6,2437,2303,1340,798,1748,.457,179,538,.333,662,921,.719,364,1220,394,144,94,485,590,68.8,105.7,.527,.308,.558,52.7,49.4,6.2,6.6,.508,18.2,33.3,.379,-0.47,103.4,103.8,67.4,+.113,-5.87,99.9,105.7,-2.96
Syracuse,Gonzaga,87,65,1,35,30,5,.857,21.72,7.21,15,3,17,2,8,1,2832,2324,1400,1042,2021,.516,244,624,.391,504,745,.677,417,1337,673,336,221,532,515,71.0,114.0,.369,.309,.596,53.0,64.6,13.5,17.2,.576,18.3,37.1,.249,+27.62,118.5,90.9,68.7,-.008,+8.62,108.5,99.8,-2.96,34,27,7,.794,12.11,3.83,12,2,14,1,6,3,2614,2291,1375,912,1856,.491,182,516,.353,608,916,.664,358,1286,456,227,142,444,614,69.4,109.6,.494,.278,.570,53.1,50.0,9.5,10.5,.540,16.2,32.1,.328,+16.14,112.3,96.1,67.5,+.079,+3.42,105.5,102.1,+4.43
Butler,Murray State,54,52,1,38,33,5,.868,14.37,5.08,18,0,15,0,12,1,2611,2258,1525,845,1911,.442,260,761,.342,661,896,.738,353,1241,464,267,86,456,685,64.1,106.8,.469,.398,.559,52.1,54.9,10.9,6.5,.510,16.3,30.4,.346,+22.45,111.0,88.5,63.0,+.032,+6.85,106.7,99.9,+11.11,36,31,5,.861,8.69,-3.89,17,1,15,0,11,4,2753,2175,1440,978,1961,.499,226,599,.377,571,821,.695,439,1319,556,347,196,527,618,68.0,112.4,.419,.305,.586,54.7,56.9,14.2,14.2,.556,18.3,39.7,.291,+15.06,109.0,94.0,65.6,-.011,-5.78,100.2,106.0,-5.24
Xavier,Pittsburgh,71,68,1,35,26,9,.743,16.23,5.94,14,2,15,0,7,5,2793,2433,1445,961,2082,.462,250,664,.377,621,873,.711,444,1415,494,235,132,452,662,69.7,111.0,.419,.319,.559,53.5,51.4,9.3,8.9,.522,15.3,35.2,.298,+20.87,115.5,94.6,68.9,+.010,+8.04,106.2,98.2,+7.27,34,25,9,.735,14.30,7.39,13,5,17,1,5,4,2336,2101,1390,809,1811,.447,181,526,.344,537,775,.693,420,1269,536,177,139,421,594,62.6,107.5,.428,.290,.536,53.6,66.3,8.1,10.4,.497,16.2,37.0,.297,+18.66,111.4,92.8,61.3,+.041,+7.87,107.7,99.8,-2.76
Brigham Young,Kansas State,72,84,0,36,30,6,.833,18.82,3.00,13,3,15,1,10,4,2992,2392,1450,1025,2120,.483,292,700,.417,650,823,.790,367,1332,567,307,126,417,621,71.0,116.1,.388,.330,.596,53.0,55.3,11.9,9.1,.552,14.2,31.2,.307,+23.27,117.3,94.0,71.1,+.012,+3.88,104.9,101.0,-0.03,37,29,8,.784,19.88,10.28,11,5,13,3,7,2,2949,2584,1500,981,2182,.450,253,703,.360,734,1098,.668,559,1437,541,274,187,529,828,71.2,110.5,.503,.322,.545,52.9,55.1,10.3,13.2,.508,16.4,40.4,.336,+25.52,116.1,90.6,69.4,-.008,+11.99,109.5,97.5,+2.37
Syracuse,Butler,59,63,0,35,30,5,.857,21.72,7.21,15,3,17,2,8,1,2832,2324,1400,1042,2021,.516,244,624,.391,504,745,.677,417,1337,673,336,221,532,515,71.0,114.0,.369,.309,.596,53.0,64.6,13.5,17.2,.576,18.3,37.1,.249,+27.62,118.5,90.9,68.7,-.008,+8.62,108.5,99.8,-2.96,38,33,5,.868,14.37,5.08,18,0,15,0,12,1,2611,2258,1525,845,1911,.442,260,761,.342,661,896,.738,353,1241,464,267,86,456,685,64.1,106.8,.469,.398,.559,52.1,54.9,10.9,6.5,.510,16.3,30.4,.346,+22.45,111.0,88.5,63.0,+.032,+6.85,106.7,99.9,+11.11
Kansas State,Xavier,101,96,1,37,29,8,.784,19.88,10.28,11,5,13,3,7,2,2949,2584,1500,981,2182,.450,253,703,.360,734,1098,.668,559,1437,541,274,187,529,828,71.2,110.5,.503,.322,.545,52.9,55.1,10.3,13.2,.508,16.4,40.4,.336,+25.52,116.1,90.6,69.4,-.008,+11.99,109.5,97.5,+2.37,35,26,9,.743,16.23,5.94,14,2,15,0,7,5,2793,2433,1445,961,2082,.462,250,664,.377,621,873,.711,444,1415,494,235,132,452,662,69.7,111.0,.419,.319,.559,53.5,51.4,9.3,8.9,.522,15.3,35.2,.298,+20.87,115.5,94.6,68.9,+.010,+8.04,106.2,98.2,+7.27
Butler,Kansas State,63,56,1,38,33,5,.868,14.37,5.08,18,0,15,0,12,1,2611,2258,1525,845,1911,.442,260,761,.342,661,896,.738,353,1241,464,267,86,456,685,64.1,106.8,.469,.398,.559,52.1,54.9,10.9,6.5,.510,16.3,30.4,.346,+22.45,111.0,88.5,63.0,+.032,+6.85,106.7,99.9,+11.11,37,29,8,.784,19.88,10.28,11,5,13,3,7,2,2949,2584,1500,981,2182,.450,253,703,.360,734,1098,.668,559,1437,541,274,187,529,828,71.2,110.5,.503,.322,.545,52.9,55.1,10.3,13.2,.508,16.4,40.4,.336,+25.52,116.1,90.6,69.4,-.008,+11.99,109.5,97.5,+2.37
West Virginia,Duke,57,78,0,38,31,7,.816,19.16,10.26,13,5,12,2,7,4,2752,2414,1545,942,2190,.430,257,762,.337,611,868,.704,585,1467,589,213,155,451,686,64.0,111.4,.396,.348,.529,54.5,62.5,8.6,11.4,.489,14.8,42.0,.279,+25.54,117.2,91.7,62.6,+.057,+12.58,110.0,97.5,+5.45,40,35,5,.875,25.21,9.21,13,3,17,0,5,5,3079,2441,1600,1049,2375,.442,301,782,.385,682,899,.759,569,1560,555,266,162,429,722,66.5,115.7,.379,.329,.549,54.4,52.9,10.0,9.8,.505,13.3,40.3,.287,+33.29,121.0,87.7,64.7,+.009,+11.53,107.9,96.4,+2.50
Butler,Michigan State,52,50,1,38,33,5,.868,14.37,5.08,18,0,15,0,12,1,2611,2258,1525,845,1911,.442,260,761,.342,661,896,.738,353,1241,464,267,86,456,685,64.1,106.8,.469,.398,.559,52.1,54.9,10.9,6.5,.510,16.3,30.4,.346,+22.45,111.0,88.5,63.0,+.032,+6.85,106.7,99.9,+11.11,37,28,9,.757,15.33,8.17,14,4,15,2,8,4,2658,2361,1485,974,2068,.471,187,543,.344,523,764,.685,487,1426,606,242,123,514,666,65.9,108.7,.369,.263,.547,56.3,62.2,9.9,9.5,.516,17.5,39.8,.253,+20.13,112.8,92.7,65.3,+.027,+9.03,107.5,98.5,-0.94
Butler,Duke,59,61,0,38,33,5,.868,14.37,5.08,18,0,15,0,12,1,2611,2258,1525,845,1911,.442,260,761,.342,661,896,.738,353,1241,464,267,86,456,685,64.1,106.8,.469,.398,.559,52.1,54.9,10.9,6.5,.510,16.3,30.4,.346,+22.45,111.0,88.5,63.0,+.032,+6.85,106.7,99.9,+11.11,40,35,5,.875,25.21,9.21,13,3,17,0,5,5,3079,2441,1600,1049,2375,.442,301,782,.385,682,899,.759,569,1560,555,266,162,429,722,66.5,115.7,.379,.329,.549,54.4,52.9,10.0,9.8,.505,13.3,40.3,.287,+33.29,121.0,87.7,64.7,+.009,+11.53,107.9,96.4,+2.50
