Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
Syracuse,Arizona State,78,67,1,38,28,10,.737,17.24,9.48,11,7,16,3,5,5,3046,2725,,1110,2277,.487,256,743,.345,570,884,.645,482,1505,687,296,194,583,580,,,.388,.326,.565,51.7,61.9,,8.8,.544,17.8,,.250,+22.21,117.0,94.8,69.7,+.024,+11.46,108.4,97.0,+0.77,35,25,10,.714,16.70,7.82,11,7,12,3,6,4,2428,2117,1420,825,1718,.480,288,778,.370,490,665,.737,288,1085,544,201,72,401,557,,,.387,.453,.597,51.0,65.9,,4.5,.564,16.5,,.285,+23.03,118.2,95.2,59.1,-.018,+10.14,108.9,98.8,-2.04
Michigan,Oklahoma,63,73,0,35,21,14,.600,11.90,9.74,9,9,14,3,3,8,2341,2213,1420,812,1910,.425,305,912,.334,412,544,.757,336,1087,542,223,92,402,535,,,.285,.477,.540,47.5,66.7,,5.5,.505,15.6,,.216,+14.75,112.2,97.5,62.5,+.014,+11.39,108.5,97.1,+0.63,36,30,6,.833,18.07,6.88,13,3,16,1,7,3,2833,2430,1445,982,1997,.492,242,689,.351,627,929,.675,435,1402,521,249,156,500,616,,,.465,.345,.581,53.9,53.1,,8.1,.552,17.0,,.314,+24.59,118.3,93.7,66.6,+.018,+9.49,108.3,98.9,+0.46
Gonzaga,North Carolina,77,98,0,34,28,6,.824,17.95,3.55,14,0,11,2,9,1,2684,2142,1370,967,1982,.488,251,643,.390,499,696,.717,345,1276,512,246,174,386,551,,,.351,.324,.580,52.2,52.9,,10.0,.551,14.3,,.252,+24.51,117.5,93.0,67.1,+.003,+4.63,105.1,100.5,+10.61,38,34,4,.895,25.46,8.35,13,3,14,1,8,2,3413,2735,1525,1205,2509,.480,264,682,.387,739,983,.752,556,1594,685,325,196,472,608,,,.392,.272,.573,54.1,56.8,,8.9,.533,13.7,,.295,+31.14,123.2,92.1,72.9,-.011,+9.91,108.2,98.3,+1.06
Oklahoma,Syracuse,84,71,1,36,30,6,.833,18.07,6.88,13,3,16,1,7,3,2833,2430,1445,982,1997,.492,242,689,.351,627,929,.675,435,1402,521,249,156,500,616,,,.465,.345,.581,53.9,53.1,,8.1,.552,17.0,,.314,+24.59,118.3,93.7,66.6,+.018,+9.49,108.3,98.9,+0.46,38,28,10,.737,17.24,9.48,11,7,16,3,5,5,3046,2725,,1110,2277,.487,256,743,.345,570,884,.645,482,1505,687,296,194,583,580,,,.388,.326,.565,51.7,61.9,,8.8,.544,17.8,,.250,+22.21,117.0,94.8,69.7,+.024,+11.46,108.4,97.0,+0.77
North Carolina,Oklahoma,72,60,1,38,34,4,.895,25.46,8.35,13,3,14,1,8,2,3413,2735,1525,1205,2509,.480,264,682,.387,739,983,.752,556,1594,685,325,196,472,608,,,.392,.272,.573,54.1,56.8,,8.9,.533,13.7,,.295,+31.14,123.2,92.1,72.9,-.011,+9.91,108.2,98.3,+1.06,36,30,6,.833,18.07,6.88,13,3,16,1,7,3,2833,2430,1445,982,1997,.492,242,689,.351,627,929,.675,435,1402,521,249,156,500,616,,,.465,.345,.581,53.9,53.1,,8.1,.552,17.0,,.314,+24.59,118.3,93.7,66.6,+.018,+9.49,108.3,98.9,+0.46
Connecticut,Chattanooga,103,47,1,36,31,5,.861,22.17,8.57,15,3,14,2,9,1,2819,2313,1475,996,2102,.474,165,484,.341,662,976,.678,511,1559,567,209,280,458,471,,,.464,.230,.549,55.8,56.9,,13.1,.513,15.1,,.315,+29.25,116.0,86.8,67.1,+.024,+10.37,109.0,98.6,-1.68,35,18,17,.514,-6.25,-3.13,11,9,13,3,5,10,2657,2687,1415,877,2002,.438,289,821,.352,614,935,.657,438,1374,477,218,79,551,648,,,.467,.410,.543,51.7,54.4,,4.4,.510,18.4,,.307,-4.04,104.3,108.4,69.5,+.041,-3.37,102.1,105.5,+12.40
Texas A&M,Brigham Young,79,66,1,34,24,10,.706,10.52,6.13,9,7,16,2,5,5,2440,2281,,822,1831,.449,202,560,.361,594,856,.694,422,1249,427,164,133,432,585,,,.468,.306,.545,53.6,51.9,,7.8,.504,16.2,,.324,+15.01,113.1,98.1,63.9,+.053,+7.85,107.1,99.3,-4.30,33,25,8,.758,15.12,4.15,12,4,14,2,9,3,2544,2150,1325,909,1879,.484,238,624,.381,488,669,.729,302,1196,537,241,119,375,607,,,.356,.332,.579,52.7,59.1,,7.2,.547,14.6,,.260,+20.10,114.0,93.9,69.0,-.046,+4.57,105.4,100.9,+0.39
Northern Iowa,Purdue,56,61,0,34,23,11,.676,5.63,2.24,14,4,11,4,8,4,2290,2158,1390,766,1692,.453,217,628,.346,541,718,.753,297,1140,418,146,83,397,619,,,.424,.371,.563,52.4,54.6,,5.3,.517,16.3,,.320,+9.70,110.6,100.9,60.8,+.051,+3.10,104.7,101.6,+1.88,37,27,10,.730,16.44,7.17,11,7,18,3,5,5,2555,2212,1495,914,2071,.441,244,704,.347,483,687,.703,363,1271,552,265,176,426,650,,,.332,.340,.533,49.6,60.4,,9.7,.500,15.1,,.233,+21.84,110.5,88.7,65.9,-.012,+8.94,107.2,98.3,-5.45
Mississippi State,Washington,58,71,0,36,23,13,.639,9.10,4.62,9,7,13,5,6,5,2677,2479,1465,890,2058,.432,296,819,.361,601,847,.710,407,1384,447,250,271,517,604,,,.412,.398,.544,49.4,50.2,,13.2,.504,17.4,,.292,+11.55,107.8,96.2,67.2,-.004,+4.96,105.3,100.3,-3.07,35,26,9,.743,16.78,8.19,14,4,18,1,6,4,2750,2431,,977,2136,.457,146,433,.337,650,929,.700,532,1437,458,259,95,515,683,,,.435,.203,.534,55.5,46.9,,5.0,.492,16.7,,.304,+22.09,113.1,91.0,72.2,-.005,+10.18,109.4,99.2,+0.09
Marquette,Utah State,58,57,1,35,25,10,.714,15.06,7.87,12,6,16,2,7,4,2739,2432,1405,914,2023,.452,243,701,.347,668,918,.728,425,1247,526,275,100,408,623,,,.454,.347,.557,52.0,57.5,,5.7,.512,14.2,,.330,+21.02,117.1,96.1,67.5,-.014,+8.22,107.8,99.5,-4.95,35,30,5,.857,9.33,0.07,14,2,17,0,11,3,2534,2169,,899,1813,.496,222,563,.394,514,695,.740,365,1202,566,168,88,393,539,,,.383,.311,.591,55.4,63.0,,5.3,.557,15.5,,.284,+15.12,116.7,101.6,60.0,+.046,-0.47,103.2,103.6,-2.77
Missouri,Cornell,78,59,1,38,31,7,.816,19.56,6.72,12,4,18,0,5,4,3096,2571,1520,1124,2381,.472,263,746,.353,585,871,.672,486,1393,699,388,140,449,758,,,.366,.313,.554,49.6,62.2,,7.2,.527,13.8,,.246,+24.81,116.6,91.8,70.9,+.031,+7.96,106.4,98.4,-3.76,31,21,10,.677,2.71,-4.01,11,3,14,0,5,8,2281,2007,,821,1736,.473,241,587,.411,398,545,.730,321,1105,482,203,121,398,556,,,.314,.338,.572,52.2,58.7,,7.7,.542,16.6,,.229,+5.23,108.5,103.3,65.4,-.005,-5.58,99.0,104.6,-0.50
Maryland,University of California,84,71,1,35,21,14,.600,11.10,8.99,7,9,14,4,2,6,2512,2419,1415,924,2179,.424,201,604,.333,463,611,.758,464,1274,511,268,145,428,582,,,.280,.277,.509,48.9,55.3,,8.0,.470,14.8,,.212,+13.55,110.0,96.4,66.3,+.039,+9.61,108.3,98.7,-3.29,33,22,11,.667,13.30,7.21,11,7,16,2,6,6,2472,2271,1340,892,1848,.483,210,492,.427,478,633,.755,333,1113,509,159,66,399,560,,,.343,.266,.575,51.6,57.1,,3.9,.540,15.7,,.259,+17.37,116.8,99.4,66.0,+.001,+9.17,108.0,98.8,-3.54
Memphis,Cal State Northridge,81,70,1,37,33,4,.892,20.92,4.63,16,0,19,1,10,1,2779,2176,1485,979,2176,.450,222,681,.326,599,868,.690,498,1452,526,328,222,464,654,,,.399,.313,.537,54.2,53.7,,11.9,.501,15.2,,.275,+28.67,112.8,84.2,65.9,-.009,+4.73,105.5,100.8,+4.19,31,17,14,.548,2.65,-0.14,11,5,10,2,5,11,2282,2178,1250,821,1808,.454,215,609,.353,425,611,.696,403,1150,430,276,83,549,683,,,.338,.337,.544,52.4,52.4,,5.6,.514,20.7,,.235,+5.18,102.2,97.0,71.8,-.045,+0.26,104.0,103.7,+5.14
Texas A&M,Connecticut,66,92,0,34,24,10,.706,10.52,6.13,9,7,16,2,5,5,2440,2281,,822,1831,.449,202,560,.361,594,856,.694,422,1249,427,164,133,432,585,,,.468,.306,.545,53.6,51.9,,7.8,.504,16.2,,.324,+15.01,113.1,98.1,63.9,+.053,+7.85,107.1,99.3,-4.30,36,31,5,.861,22.17,8.57,15,3,14,2,9,1,2819,2313,1475,996,2102,.474,165,484,.341,662,976,.678,511,1559,567,209,280,458,471,,,.464,.230,.549,55.8,56.9,,13.1,.513,15.1,,.315,+29.25,116.0,86.8,67.1,+.024,+10.37,109.0,98.6,-1.68
Purdue,Washington,76,74,1,37,27,10,.730,16.44,7.17,11,7,18,3,5,5,2555,2212,1495,914,2071,.441,244,704,.347,483,687,.703,363,1271,552,265,176,426,650,,,.332,.340,.533,49.6,60.4,,9.7,.500,15.1,,.233,+21.84,110.5,88.7,65.9,-.012,+8.94,107.2,98.3,-5.45,35,26,9,.743,16.78,8.19,14,4,18,1,6,4,2750,2431,,977,2136,.457,146,433,.337,650,929,.700,532,1437,458,259,95,515,683,,,.435,.203,.534,55.5,46.9,,5.0,.492,16.7,,.304,+22.09,113.1,91.0,72.2,-.005,+10.18,109.4,99.2,+0.09
Marquette,Missouri,79,83,0,35,25,10,.714,15.06,7.87,12,6,16,2,7,4,2739,2432,1405,914,2023,.452,243,701,.347,668,918,.728,425,1247,526,275,100,408,623,,,.454,.347,.557,52.0,57.5,,5.7,.512,14.2,,.330,+21.02,117.1,96.1,67.5,-.014,+8.22,107.8,99.5,-4.95,38,31,7,.816,19.56,6.72,12,4,18,0,5,4,3096,2571,1520,1124,2381,.472,263,746,.353,585,871,.672,486,1393,699,388,140,449,758,,,.366,.313,.554,49.6,62.2,,7.2,.527,13.8,,.246,+24.81,116.6,91.8,70.9,+.031,+7.96,106.4,98.4,-3.76
Memphis,Maryland,89,70,1,37,33,4,.892,20.92,4.63,16,0,19,1,10,1,2779,2176,1485,979,2176,.450,222,681,.326,599,868,.690,498,1452,526,328,222,464,654,,,.399,.313,.537,54.2,53.7,,11.9,.501,15.2,,.275,+28.67,112.8,84.2,65.9,-.009,+4.73,105.5,100.8,+4.19,35,21,14,.600,11.10,8.99,7,9,14,4,2,6,2512,2419,1415,924,2179,.424,201,604,.333,463,611,.758,464,1274,511,268,145,428,582,,,.280,.277,.509,48.9,55.3,,8.0,.470,14.8,,.212,+13.55,110.0,96.4,66.3,+.039,+9.61,108.3,98.7,-3.29
Connecticut,Purdue,72,60,1,36,31,5,.861,22.17,8.57,15,3,14,2,9,1,2819,2313,1475,996,2102,.474,165,484,.341,662,976,.678,511,1559,567,209,280,458,471,,,.464,.230,.549,55.8,56.9,,13.1,.513,15.1,,.315,+29.25,116.0,86.8,67.1,+.024,+10.37,109.0,98.6,-1.68,37,27,10,.730,16.44,7.17,11,7,18,3,5,5,2555,2212,1495,914,2071,.441,244,704,.347,483,687,.703,363,1271,552,265,176,426,650,,,.332,.340,.533,49.6,60.4,,9.7,.500,15.1,,.233,+21.84,110.5,88.7,65.9,-.012,+8.94,107.2,98.3,-5.45
Missouri,Memphis,102,91,1,38,31,7,.816,19.56,6.72,12,4,18,0,5,4,3096,2571,1520,1124,2381,.472,263,746,.353,585,871,.672,486,1393,699,388,140,449,758,,,.366,.313,.554,49.6,62.2,,7.2,.527,13.8,,.246,+24.81,116.6,91.8,70.9,+.031,+7.96,106.4,98.4,-3.76,37,33,4,.892,20.92,4.63,16,0,19,1,10,1,2779,2176,1485,979,2176,.450,222,681,.326,599,868,.690,498,1452,526,328,222,464,654,,,.399,.313,.537,54.2,53.7,,11.9,.501,15.2,,.275,+28.67,112.8,84.2,65.9,-.009,+4.73,105.5,100.8,+4.19
Connecticut,Missouri,82,75,1,36,31,5,.861,22.17,8.57,15,3,14,2,9,1,2819,2313,1475,996,2102,.474,165,484,.341,662,976,.678,511,1559,567,209,280,458,471,,,.464,.230,.549,55.8,56.9,,13.1,.513,15.1,,.315,+29.25,116.0,86.8,67.1,+.024,+10.37,109.0,98.6,-1.68,38,31,7,.816,19.56,6.72,12,4,18,0,5,4,3096,2571,1520,1124,2381,.472,263,746,.353,585,871,.672,486,1393,699,388,140,449,758,,,.366,.313,.554,49.6,62.2,,7.2,.527,13.8,,.246,+24.81,116.6,91.8,70.9,+.031,+7.96,106.4,98.4,-3.76
North Carolina,Villanova,83,69,1,38,34,4,.895,25.46,8.35,13,3,14,1,8,2,3413,2735,1525,1205,2509,.480,264,682,.387,739,983,.752,556,1594,685,325,196,472,608,,,.392,.272,.573,54.1,56.8,,8.9,.533,13.7,,.295,+31.14,123.2,92.1,72.9,-.011,+9.91,108.2,98.3,+1.06,38,30,8,.789,17.45,8.72,13,5,16,2,8,3,2919,2560,,990,2193,.451,247,701,.352,692,919,.753,477,1449,551,300,128,505,735,,,.419,.320,.555,53.5,55.7,,7.0,.508,16.1,,.316,+23.89,114.4,90.5,68.3,+.021,+9.99,108.9,98.9,-5.37
Michigan State,Connecticut,82,73,1,38,31,7,.816,17.71,9.37,15,3,12,2,9,1,2737,2420,1520,962,2135,.451,201,567,.354,612,877,.698,533,1482,611,248,107,532,734,,,.411,.266,.536,56.8,63.5,,6.0,.498,17.3,,.287,+24.37,114.3,89.9,66.5,+.091,+12.33,109.4,97.1,+5.81,36,31,5,.861,22.17,8.57,15,3,14,2,9,1,2819,2313,1475,996,2102,.474,165,484,.341,662,976,.678,511,1559,567,209,280,458,471,,,.464,.230,.549,55.8,56.9,,13.1,.513,15.1,,.315,+29.25,116.0,86.8,67.1,+.024,+10.37,109.0,98.6,-1.68
North Carolina,Michigan State,89,72,1,38,34,4,.895,25.46,8.35,13,3,14,1,8,2,3413,2735,1525,1205,2509,.480,264,682,.387,739,983,.752,556,1594,685,325,196,472,608,,,.392,.272,.573,54.1,56.8,,8.9,.533,13.7,,.295,+31.14,123.2,92.1,72.9,-.011,+9.91,108.2,98.3,+1.06,38,31,7,.816,17.71,9.37,15,3,12,2,9,1,2737,2420,1520,962,2135,.451,201,567,.354,612,877,.698,533,1482,611,248,107,532,734,,,.411,.266,.536,56.8,63.5,,6.0,.498,17.3,,.287,+24.37,114.3,89.9,66.5,+.091,+12.33,109.4,97.1,+5.81
