Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
Oklahoma,Utah,58,67,0,33,25,8,.758,19.96,8.84,12,4,14,1,6,3,2480,2088,1325,908,1907,.476,214,576,.372,450,652,.690,428,1172,511,291,135,449,607,,,.342,.302,.559,53.0,56.3,,7.7,.532,16.8,,.236,+22.55,114.4,91.8,65.4,-.006,+7.68,107.5,99.8,+0.09,35,29,6,.829,14.01,4.54,13,1,16,0,7,3,2379,2005,1400,837,1628,.514,155,473,.328,550,769,.715,374,1194,516,211,94,503,506,,,.472,.291,.597,59.1,61.6,,5.3,.562,20.2,,.338,+20.33,113.1,92.7,59.1,+.032,+3.60,105.9,102.3,-4.04
Cincinnati,Kentucky,60,69,0,33,25,8,.758,17.64,6.74,12,4,15,2,7,3,2505,2130,1330,839,1923,.436,221,634,.349,606,878,.690,471,1355,493,179,225,435,586,,,.457,.330,.535,52.9,58.8,,11.2,.494,15.7,,.315,+20.43,112.5,92.0,68.0,-.006,+5.48,106.1,100.6,+0.62,34,28,6,.824,19.16,8.10,14,2,14,1,7,3,2503,2127,1375,901,1940,.464,218,635,.343,483,728,.663,417,1197,509,311,147,445,582,,,.375,.327,.548,50.9,56.5,,8.0,.521,16.3,,.249,+24.10,113.0,88.9,66.6,+.032,+8.85,107.9,99.1,-2.71
Duke,Michigan State,68,78,0,33,27,6,.818,23.01,10.04,11,5,14,1,5,4,2581,2153,,853,1915,.445,290,763,.380,585,821,.713,432,1261,421,287,220,454,612,,,.429,.398,.560,51.1,49.4,,11.0,.521,16.5,,.305,+27.41,115.7,88.3,68.3,-.002,+10.89,109.5,98.6,+1.51,33,26,7,.788,20.47,7.41,13,3,14,1,6,4,2590,2159,1335,914,1875,.487,219,615,.356,543,699,.777,397,1198,565,258,87,451,640,,,.373,.328,.587,55.2,61.8,,5.0,.546,17.0,,.290,+25.67,119.7,94.0,66.4,-.013,+7.89,107.0,99.1,-3.18
Utah,Kentucky,52,62,0,35,29,6,.829,14.01,4.54,13,1,16,0,7,3,2379,2005,1400,837,1628,.514,155,473,.328,550,769,.715,374,1194,516,211,94,503,506,,,.472,.291,.597,59.1,61.6,,5.3,.562,20.2,,.338,+20.33,113.1,92.7,59.1,+.032,+3.60,105.9,102.3,-4.04,34,28,6,.824,19.16,8.10,14,2,14,1,7,3,2503,2127,1375,901,1940,.464,218,635,.343,483,728,.663,417,1197,509,311,147,445,582,,,.375,.327,.548,50.9,56.5,,8.0,.521,16.3,,.249,+24.10,113.0,88.9,66.6,+.032,+8.85,107.9,99.1,-2.71
Kentucky,Michigan State,88,94,0,34,28,6,.824,19.16,8.10,14,2,14,1,7,3,2503,2127,1375,901,1940,.464,218,635,.343,483,728,.663,417,1197,509,311,147,445,582,,,.375,.327,.548,50.9,56.5,,8.0,.521,16.3,,.249,+24.10,113.0,88.9,66.6,+.032,+8.85,107.9,99.1,-2.71,33,26,7,.788,20.47,7.41,13,3,14,1,6,4,2590,2159,1335,914,1875,.487,219,615,.356,543,699,.777,397,1198,565,258,87,451,640,,,.373,.328,.587,55.2,61.8,,5.0,.546,17.0,,.290,+25.67,119.7,94.0,66.4,-.013,+7.89,107.0,99.1,-3.18
Illinois,Fairleigh Dickinson,67,55,1,39,37,2,.949,24.10,8.47,15,1,15,0,9,1,3002,2382,1570,1092,2258,.484,344,877,.392,474,651,.728,425,1338,727,300,123,428,611,,,.288,.388,.585,52.3,66.6,,5.9,.560,14.3,,.210,+32.68,122.3,89.6,64.1,-.007,+8.16,107.3,99.1,+0.31,33,20,13,.606,-4.13,-6.91,13,5,12,3,7,8,2432,2310,,894,1975,.453,218,626,.348,426,640,.666,408,1200,498,237,145,466,624,,,.324,.317,.534,50.8,55.7,,7.8,.508,17.0,,.216,-2.52,102.7,105.2,68.6,-.003,-7.88,99.4,107.3,+0.75
Texas,Nevada,57,61,0,31,20,11,.645,15.49,7.56,9,7,14,2,4,6,2384,2124,1250,816,1789,.456,243,627,.388,509,730,.697,418,1228,406,187,134,433,548,,,.408,.350,.558,53.4,49.8,,7.1,.524,16.9,,.285,+17.01,114.1,97.1,66.5,-.051,+6.62,107.0,100.4,-2.46,32,25,7,.781,9.25,3.02,16,2,13,4,11,2,2225,1974,1285,791,1730,.457,87,322,.270,556,786,.707,395,1270,480,225,167,465,504,,,.454,.186,.529,55.3,60.7,,8.9,.482,18.1,,.321,+12.11,104.0,91.8,65.7,+.045,+1.10,104.5,103.4,+0.35
Alabama,Milwaukee,73,83,0,32,24,8,.750,16.74,6.81,12,4,14,1,8,4,2426,2083,1295,819,1694,.483,249,632,.394,539,732,.736,334,1179,453,164,143,410,471,,,.432,.373,.594,53.9,55.3,,7.5,.557,16.7,,.318,+20.51,118.8,98.3,62.8,+.033,+6.84,106.5,99.6,-1.28,32,26,6,.813,10.41,1.44,14,2,13,1,11,3,2400,2059,,831,1859,.447,262,735,.356,476,677,.703,421,1149,450,267,114,435,610,,,.364,.395,.550,50.7,54.2,,6.5,.517,16.6,,.256,+14.69,110.1,95.4,68.8,+.079,+2.31,104.6,102.3,+7.63
Boston College,Pennsylvania,85,65,1,30,25,5,.833,14.38,6.41,13,3,16,1,7,2,2174,1935,1215,768,1685,.456,124,493,.252,514,722,.712,424,1135,527,217,123,403,453,,,.428,.293,.536,53.4,68.6,,7.1,.493,16.6,,.305,+18.30,114.3,96.0,64.8,+.078,+6.60,105.8,99.2,-4.21,29,20,9,.690,4.71,-1.98,13,1,12,1,8,7,1982,1788,1170,684,1580,.433,192,563,.341,422,640,.659,362,1084,420,233,93,455,570,,,.405,.356,.526,53.2,61.4,,6.1,.494,19.5,,.267,+9.60,102.1,92.5,68.2,+.034,-1.72,101.8,103.5,+3.31
Louisiana State,Alabama-Birmingham,68,82,0,30,20,10,.667,11.60,7.77,12,4,14,1,4,6,2257,2142,1225,776,1690,.459,205,571,.359,500,685,.730,349,1097,442,209,127,405,490,,,.405,.338,.560,53.3,57.0,,7.3,.520,16.7,,.296,+13.80,113.9,100.1,66.7,+.070,+7.49,107.0,99.5,+0.64,33,22,11,.667,10.42,4.78,10,6,11,3,7,5,2557,2371,1330,900,1996,.451,217,625,.347,540,776,.696,390,1090,516,382,99,444,646,,,.389,.313,.541,46.6,57.3,,5.4,.505,15.8,,.271,+12.51,109.2,96.7,71.0,-.001,+4.75,105.5,100.7,+1.33
Utah State,Arizona,53,66,0,32,24,8,.750,12.75,-1.47,13,5,14,1,6,5,2315,1848,,851,1621,.525,185,473,.391,428,619,.691,307,1095,549,179,92,396,441,,,.382,.292,.604,55.4,64.5,,5.3,.582,17.1,,.264,+19.62,116.0,96.4,61.1,-.094,-2.48,101.3,103.8,-4.48,37,30,7,.811,18.00,8.03,15,3,15,1,8,3,2948,2579,1495,1077,2255,.478,253,630,.402,541,697,.776,493,1361,610,296,144,548,596,,,.309,.279,.570,52.9,56.6,,6.6,.534,17.5,,.240,+22.22,116.7,94.5,68.6,+.027,+8.12,107.8,99.7,+3.33
Southern Illinois,Saint Mary's (CA),65,56,1,35,27,8,.771,11.53,5.12,15,3,15,0,8,6,2365,2123,1400,884,1957,.452,202,554,.365,395,528,.748,395,1144,472,322,101,449,684,,,.270,.283,.536,50.3,53.4,,5.8,.503,16.9,,.202,+16.75,109.1,92.4,63.4,+.015,+6.10,106.7,100.6,+4.17,34,25,9,.735,6.68,2.40,11,3,15,1,9,4,2373,2178,,793,1817,.436,234,670,.349,553,763,.725,425,1244,380,204,113,534,616,,,.420,.369,.544,53.0,47.9,,5.9,.501,19.7,,.304,+9.41,106.8,97.4,64.9,+.080,+3.04,105.2,102.2,-0.59
Southeastern Louisiana,Oklahoma State,50,63,0,33,24,9,.727,-0.86,-5.22,13,3,13,1,8,6,2085,1842,,768,1660,.463,117,376,.311,432,668,.647,351,1017,388,300,122,460,573,,,.402,.227,.527,50.2,50.5,,7.9,.498,18.9,,.260,+3.20,97.1,93.9,60.0,+.007,-4.75,100.3,105.1,-1.78,33,26,7,.788,21.40,9.68,11,5,13,1,7,4,2583,2151,1320,911,1833,.497,240,564,.426,521,668,.780,372,1121,556,242,87,453,599,,,.364,.308,.601,54.0,61.0,,4.9,.562,17.4,,.284,+25.02,121.2,96.2,66.2,-.015,+9.59,108.0,98.4,+5.03
Nevada,Illinois,59,71,0,32,25,7,.781,9.25,3.02,16,2,13,4,11,2,2225,1974,1285,791,1730,.457,87,322,.270,556,786,.707,395,1270,480,225,167,465,504,,,.454,.186,.529,55.3,60.7,,8.9,.482,18.1,,.321,+12.11,104.0,91.8,65.7,+.045,+1.10,104.5,103.4,+0.35,39,37,2,.949,24.10,8.47,15,1,15,0,9,1,3002,2382,1570,1092,2258,.484,344,877,.392,474,651,.728,425,1338,727,300,123,428,611,,,.288,.388,.585,52.3,66.6,,5.9,.560,14.3,,.210,+32.68,122.3,89.6,64.1,-.007,+8.16,107.3,99.1,+0.31
Milwaukee,Boston College,83,75,1,32,26,6,.813,10.41,1.44,14,2,13,1,11,3,2400,2059,,831,1859,.447,262,735,.356,476,677,.703,421,1149,450,267,114,435,610,,,.364,.395,.550,50.7,54.2,,6.5,.517,16.6,,.256,+14.69,110.1,95.4,68.8,+.079,+2.31,104.6,102.3,+7.63,30,25,5,.833,14.38,6.41,13,3,16,1,7,2,2174,1935,1215,768,1685,.456,124,493,.252,514,722,.712,424,1135,527,217,123,403,453,,,.428,.293,.536,53.4,68.6,,7.1,.493,16.6,,.305,+18.30,114.3,96.0,64.8,+.078,+6.60,105.8,99.2,-4.21
Alabama-Birmingham,Arizona,63,85,0,33,22,11,.667,10.42,4.78,10,6,11,3,7,5,2557,2371,1330,900,1996,.451,217,625,.347,540,776,.696,390,1090,516,382,99,444,646,,,.389,.313,.541,46.6,57.3,,5.4,.505,15.8,,.271,+12.51,109.2,96.7,71.0,-.001,+4.75,105.5,100.7,+1.33,37,30,7,.811,18.00,8.03,15,3,15,1,8,3,2948,2579,1495,1077,2255,.478,253,630,.402,541,697,.776,493,1361,610,296,144,548,596,,,.309,.279,.570,52.9,56.6,,6.6,.534,17.5,,.240,+22.22,116.7,94.5,68.6,+.027,+8.12,107.8,99.7,+3.33
Oklahoma State,Southern Illinois,85,77,1,33,26,7,.788,21.40,9.68,11,5,13,1,7,4,2583,2151,1320,911,1833,.497,240,564,.426,521,668,.780,372,1121,556,242,87,453,599,,,.364,.308,.601,54.0,61.0,,4.9,.562,17.4,,.284,+25.02,121.2,96.2,66.2,-.015,+9.59,108.0,98.4,+5.03,35,27,8,.771,11.53,5.12,15,3,15,0,8,6,2365,2123,1400,884,1957,.452,202,554,.365,395,528,.748,395,1144,472,322,101,449,684,,,.270,.283,.536,50.3,53.4,,5.8,.503,16.9,,.202,+16.75,109.1,92.4,63.4,+.015,+6.10,106.7,100.6,+4.17
Illinois,Milwaukee,77,63,1,39,37,2,.949,24.10,8.47,15,1,15,0,9,1,3002,2382,1570,1092,2258,.484,344,877,.392,474,651,.728,425,1338,727,300,123,428,611,,,.288,.388,.585,52.3,66.6,,5.9,.560,14.3,,.210,+32.68,122.3,89.6,64.1,-.007,+8.16,107.3,99.1,+0.31,32,26,6,.813,10.41,1.44,14,2,13,1,11,3,2400,2059,,831,1859,.447,262,735,.356,476,677,.703,421,1149,450,267,114,435,610,,,.364,.395,.550,50.7,54.2,,6.5,.517,16.6,,.256,+14.69,110.1,95.4,68.8,+.079,+2.31,104.6,102.3,+7.63
Oklahoma State,Arizona,78,79,0,33,26,7,.788,21.40,9.68,11,5,13,1,7,4,2583,2151,1320,911,1833,.497,240,564,.426,521,668,.780,372,1121,556,242,87,453,599,,,.364,.308,.601,54.0,61.0,,4.9,.562,17.4,,.284,+25.02,121.2,96.2,66.2,-.015,+9.59,108.0,98.4,+5.03,37,30,7,.811,18.00,8.03,15,3,15,1,8,3,2948,2579,1495,1077,2255,.478,253,630,.402,541,697,.776,493,1361,610,296,144,548,596,,,.309,.279,.570,52.9,56.6,,6.6,.534,17.5,,.240,+22.22,116.7,94.5,68.6,+.027,+8.12,107.8,99.7,+3.33
Arizona,Illinois,89,90,0,37,30,7,.811,18.00,8.03,15,3,15,1,8,3,2948,2579,1495,1077,2255,.478,253,630,.402,541,697,.776,493,1361,610,296,144,548,596,,,.309,.279,.570,52.9,56.6,,6.6,.534,17.5,,.240,+22.22,116.7,94.5,68.6,+.027,+8.12,107.8,99.7,+3.33,39,37,2,.949,24.10,8.47,15,1,15,0,9,1,3002,2382,1570,1092,2258,.484,344,877,.392,474,651,.728,425,1338,727,300,123,428,611,,,.288,.388,.585,52.3,66.6,,5.9,.560,14.3,,.210,+32.68,122.3,89.6,64.1,-.007,+8.16,107.3,99.1,+0.31
North Carolina,Michigan State,87,71,1,37,33,4,.892,28.42,10.66,14,2,15,0,8,2,3257,2600,1480,1128,2260,.499,277,687,.403,724,998,.725,502,1499,706,362,142,594,662,,,.442,.304,.596,55.1,62.6,,6.2,.560,17.8,,.320,+32.77,122.5,89.7,73.1,+.011,+11.64,108.7,97.1,+4.26,33,26,7,.788,20.47,7.41,13,3,14,1,6,4,2590,2159,1335,914,1875,.487,219,615,.356,543,699,.777,397,1198,565,258,87,451,640,,,.373,.328,.587,55.2,61.8,,5.0,.546,17.0,,.290,+25.67,119.7,94.0,66.4,-.013,+7.89,107.0,99.1,-3.18
Louisville,Illinois,57,72,0,38,33,5,.868,22.57,6.18,14,2,15,2,10,1,3066,2436,1525,1011,2165,.467,361,906,.398,683,945,.723,489,1475,590,327,148,535,701,,,.436,.418,.586,54.1,58.4,,7.0,.550,17.0,,.315,+25.78,118.8,93.0,66.3,+.045,+6.42,106.1,99.7,-2.03,39,37,2,.949,24.10,8.47,15,1,15,0,9,1,3002,2382,1570,1092,2258,.484,344,877,.392,474,651,.728,425,1338,727,300,123,428,611,,,.288,.388,.585,52.3,66.6,,5.9,.560,14.3,,.210,+32.68,122.3,89.6,64.1,-.007,+8.16,107.3,99.1,+0.31
Illinois,North Carolina,70,75,0,39,37,2,.949,24.10,8.47,15,1,15,0,9,1,3002,2382,1570,1092,2258,.484,344,877,.392,474,651,.728,425,1338,727,300,123,428,611,,,.288,.388,.585,52.3,66.6,,5.9,.560,14.3,,.210,+32.68,122.3,89.6,64.1,-.007,+8.16,107.3,99.1,+0.31,37,33,4,.892,28.42,10.66,14,2,15,0,8,2,3257,2600,1480,1128,2260,.499,277,687,.403,724,998,.725,502,1499,706,362,142,594,662,,,.442,.304,.596,55.1,62.6,,6.2,.560,17.8,,.320,+32.77,122.5,89.7,73.1,+.011,+11.64,108.7,97.1,+4.26
