Team1,Team2,Points1,Points2,Result,G1,W1,L1,W-L%1,SRS1,SOS1,ConfW1,ConfL1,HomeW1,HomeL1,AwayW1,AwayL1,Tm.1,Opp.1,MP1,FG1,FGA1,FG%1,3P1,3PA1,3P%1,FT1,FTA1,FT%1,ORB1,TRB1,AST1,STL1,BLK1,TOV1,PF1,Pace1,ORtg1,FTr1,3PAr1,TS%1,TRB%1,AST%1,STL%1,BLK%1,eFG%1,TOV%1,ORB%1,FT/FGA1,AdjEM1,AdjO1,AdjD1,AdjT1,Luck1,SOS AdjEM1,OppO1,OppD1,NCSOS AdjEM1,G2,W2,L2,W-L%2,SRS2,SOS2,ConfW2,ConfL2,HomeW2,HomeL2,AwayW2,AwayL2,Tm.2,Opp.2,MP2,FG2,FGA2,FG%2,3P2,3PA2,3P%2,FT2,FTA2,FT%2,ORB2,TRB2,AST2,STL2,BLK2,TOV2,PF2,Pace2,ORtg2,FTr2,3PAr2,TS%2,TRB%2,AST%2,STL%2,BLK%2,eFG%2,TOV%2,ORB%2,FT/FGA2,AdjEM2,AdjO2,AdjD2,AdjT2,Luck2,SOS AdjEM2,OppO2,OppD2,NCSOS AdjEM2
Gonzaga,Indiana,90,80,1,33,29,4,.879,12.32,5.02,14,0,17,0,8,2,2643,2402,,897,1879,.477,182,500,.364,667,853,.782,411,1239,459,234,94,434,625,,,.454,.266,.579,52.5,51.2,,4.7,.526,16.0,,.355,+15.64,119.1,103.5,66.3,+.036,+4.38,104.4,100.0,+7.98,31,19,12,.613,12.10,7.36,9,7,10,3,5,7,2231,2084,1240,797,1730,.461,276,699,.395,361,523,.690,319,1053,466,196,72,446,574,,,.302,.404,.564,50.8,58.5,,4.2,.540,18.4,,.209,+15.53,110.0,94.4,66.5,-.012,+9.77,108.8,99.0,+2.17
Alabama,UCLA,59,62,0,31,18,13,.581,10.79,8.08,10,6,14,4,3,7,2178,2094,1250,758,1662,.456,174,505,.345,488,689,.708,389,1135,379,195,152,421,433,,,.415,.304,.547,53.2,50.0,,8.3,.508,17.5,,.294,+12.48,112.8,100.3,63.4,+.005,+9.21,107.7,98.4,+1.60,39,32,7,.821,17.34,8.27,14,4,14,3,8,2,2642,2288,1565,939,1987,.473,236,682,.346,528,764,.691,429,1303,541,224,111,562,649,,,.384,.343,.562,53.6,57.6,,5.5,.532,19.3,,.266,+23.40,112.7,89.3,61.6,+.020,+8.30,107.4,99.1,+1.60
Memphis,Bradley,80,64,1,37,33,4,.892,18.81,4.24,13,1,19,1,10,1,2961,2422,,1034,2291,.451,277,783,.354,616,903,.682,568,1528,566,361,235,575,757,,,.394,.342,.544,54.4,54.7,,11.2,.512,17.5,,.269,+23.54,113.2,89.6,70.8,-.007,+3.89,103.9,100.0,+7.82,33,22,11,.667,11.78,5.38,11,7,13,1,5,8,2359,2148,,848,1933,.439,185,551,.336,478,666,.718,419,1241,533,294,151,497,614,,,.345,.285,.524,52.0,62.9,,8.2,.487,18.1,,.247,+16.50,107.5,91.0,69.3,-.019,+6.94,105.4,98.5,-2.22
Gonzaga,UCLA,71,73,0,33,29,4,.879,12.32,5.02,14,0,17,0,8,2,2643,2402,,897,1879,.477,182,500,.364,667,853,.782,411,1239,459,234,94,434,625,,,.454,.266,.579,52.5,51.2,,4.7,.526,16.0,,.355,+15.64,119.1,103.5,66.3,+.036,+4.38,104.4,100.0,+7.98,39,32,7,.821,17.34,8.27,14,4,14,3,8,2,2642,2288,1565,939,1987,.473,236,682,.346,528,764,.691,429,1303,541,224,111,562,649,,,.384,.343,.562,53.6,57.6,,5.5,.532,19.3,,.266,+23.40,112.7,89.3,61.6,+.020,+8.30,107.4,99.1,+1.60
Memphis,UCLA,45,50,0,37,33,4,.892,18.81,4.24,13,1,19,1,10,1,2961,2422,,1034,2291,.451,277,783,.354,616,903,.682,568,1528,566,361,235,575,757,,,.394,.342,.544,54.4,54.7,,11.2,.512,17.5,,.269,+23.54,113.2,89.6,70.8,-.007,+3.89,103.9,100.0,+7.82,39,32,7,.821,17.34,8.27,14,4,14,3,8,2,2642,2288,1565,939,1987,.473,236,682,.346,528,764,.691,429,1303,541,224,111,562,649,,,.384,.343,.562,53.6,57.6,,5.5,.532,19.3,,.266,+23.40,112.7,89.3,61.6,+.020,+8.30,107.4,99.1,+1.60
Albany (NY),Connecticut,59,72,0,32,21,11,.656,-0.44,-4.25,13,3,10,3,8,7,2194,2065,1295,743,1660,.448,223,589,.379,485,682,.711,349,1077,403,209,81,451,606,,,.411,.355,.553,51.7,54.2,,4.8,.515,18.5,,.292,+2.63,106.2,103.6,63.8,+.027,-5.65,99.6,105.3,+0.12,34,30,4,.882,21.22,6.57,14,2,16,0,8,2,2781,2283,1380,988,2088,.473,188,514,.366,617,874,.706,533,1488,541,225,298,489,531,,,.419,.246,.556,56.1,54.8,,13.5,.518,16.3,,.295,+25.44,117.8,92.3,68.7,+.077,+8.98,107.4,98.4,-3.80
Alabama-Birmingham,Kentucky,64,69,0,31,24,7,.774,9.64,1.57,12,2,14,1,7,5,2306,2035,1240,822,1816,.453,222,647,.343,440,680,.647,337,971,482,337,111,395,560,,,.374,.356,.539,44.2,58.6,,6.6,.514,15.6,,.242,+12.65,109.1,96.5,68.5,+.058,+1.51,101.8,100.3,+0.98,35,22,13,.629,13.12,8.88,9,7,10,5,5,4,2477,2316,1400,903,2020,.447,265,758,.350,406,601,.676,449,1265,495,206,106,464,595,,,.298,.375,.537,52.1,54.8,,5.4,.513,16.8,,.201,+17.13,114.4,97.3,64.1,-.001,+10.02,108.2,98.2,+3.02
Utah State,Washington,61,75,0,32,23,9,.719,7.76,1.79,11,5,14,2,7,6,2307,2070,1300,853,1714,.498,232,579,.401,369,511,.722,304,1080,552,165,91,421,492,,,.298,.338,.590,52.0,64.7,,5.0,.565,17.7,,.215,+10.86,113.4,102.6,60.9,+.026,+1.59,102.8,101.2,-2.41,33,26,7,.788,18.08,5.96,13,5,17,2,6,3,2706,2306,1340,982,2087,.471,220,602,.365,522,697,.749,475,1232,529,273,114,486,634,,,.334,.288,.560,54.3,53.9,,6.1,.523,16.7,,.250,+20.09,114.8,94.7,71.6,+.007,+5.21,105.5,100.3,-7.56
Air Force,Illinois,69,78,0,31,24,7,.774,10.20,2.49,12,4,16,0,6,5,1990,1695,1240,683,1413,.483,276,684,.404,348,467,.745,204,763,445,249,67,335,472,,,.331,.484,.609,45.7,65.2,,4.7,.581,17.0,,.246,+14.87,113.2,98.3,54.7,-.001,+0.57,102.8,102.2,-6.63,33,26,7,.788,17.20,6.29,11,5,15,1,5,4,2311,1937,1320,848,1853,.458,241,668,.361,374,582,.643,403,1179,500,203,79,406,584,,,.314,.360,.543,54.5,59.0,,4.8,.523,16.0,,.202,+23.20,114.5,91.3,62.1,-.019,+6.77,106.4,99.6,-4.52
Michigan State,George Mason,65,75,0,34,22,12,.647,12.24,7.27,8,8,12,2,4,7,2520,2334,1390,896,1879,.477,204,540,.378,524,681,.769,373,1212,567,214,101,478,627,,,.362,.287,.572,53.9,63.3,,5.3,.531,17.8,,.279,+16.02,116.3,100.3,64.2,+.004,+8.89,106.4,97.5,-1.03,35,27,8,.771,12.11,2.77,15,3,12,1,8,5,2429,2102,,897,1863,.481,206,579,.356,429,646,.664,352,1221,507,249,123,449,529,,,.347,.311,.560,51.5,56.5,,6.3,.537,17.1,,.230,+18.16,109.7,91.5,62.6,+.017,+4.11,105.3,101.2,+2.16
North Carolina,Murray State,69,65,1,31,23,8,.742,18.48,7.77,12,4,14,5,8,2,2460,2128,1240,863,1809,.477,215,573,.375,519,733,.708,432,1237,552,242,127,512,531,,,.405,.317,.570,55.6,64.0,,6.7,.536,19.2,,.287,+22.16,115.9,93.7,70.2,-.010,+9.10,107.6,98.6,-0.83,31,24,7,.774,4.16,-5.07,17,3,14,1,8,4,2203,1901,1255,808,1795,.450,230,652,.353,357,548,.651,410,1141,485,250,147,387,568,,,.305,.363,.536,52.0,60.0,,8.9,.514,15.8,,.199,+8.56,104.5,96.0,63.2,+.010,-5.31,102.3,107.6,+4.32
Wichita State,Seton Hall,86,66,1,35,26,9,.743,11.45,4.72,14,4,14,2,8,3,2422,2165,1420,839,1903,.441,237,648,.366,507,700,.724,425,1317,522,183,64,449,547,,,.368,.341,.542,54.0,62.2,,3.3,.503,16.7,,.266,+16.06,111.8,95.7,62.6,+.032,+6.03,104.7,98.7,+0.35,30,18,12,.600,6.78,6.11,9,7,13,4,5,6,2033,2013,1210,692,1690,.409,174,520,.335,475,637,.746,375,1105,373,206,81,403,569,,,.377,.308,.510,51.4,53.9,,4.9,.461,16.8,,.281,+9.06,106.5,97.4,65.7,+.086,+6.93,106.0,99.1,-1.81
Tennessee,Winthrop,63,61,1,30,22,8,.733,14.73,7.76,12,4,13,2,7,3,2413,2204,1200,859,1852,.464,264,683,.387,431,615,.701,352,1005,509,301,98,386,542,,,.332,.369,.563,48.0,59.3,,5.7,.535,15.3,,.233,+19.44,116.6,97.2,71.1,+.012,+9.44,108.0,98.5,-0.74,31,23,8,.742,6.28,-4.93,13,3,15,1,7,6,2276,1897,,778,1735,.448,238,658,.362,482,697,.692,402,1127,490,298,102,439,530,,,.402,.379,.551,54.0,63.0,,6.3,.517,17.5,,.278,+10.27,104.4,94.2,64.0,-.027,-5.29,102.1,107.4,+8.15
Kentucky,Connecticut,83,87,0,35,22,13,.629,13.12,8.88,9,7,10,5,5,4,2477,2316,1400,903,2020,.447,265,758,.350,406,601,.676,449,1265,495,206,106,464,595,,,.298,.375,.537,52.1,54.8,,5.4,.513,16.8,,.201,+17.13,114.4,97.3,64.1,-.001,+10.02,108.2,98.2,+3.02,34,30,4,.882,21.22,6.57,14,2,16,0,8,2,2781,2283,1380,988,2088,.473,188,514,.366,617,874,.706,533,1488,541,225,298,489,531,,,.419,.246,.556,56.1,54.8,,13.5,.518,16.3,,.295,+25.44,117.8,92.3,68.7,+.077,+8.98,107.4,98.4,-3.80
Illinois,Washington,64,67,0,33,26,7,.788,17.20,6.29,11,5,15,1,5,4,2311,1937,1320,848,1853,.458,241,668,.361,374,582,.643,403,1179,500,203,79,406,584,,,.314,.360,.543,54.5,59.0,,4.8,.523,16.0,,.202,+23.20,114.5,91.3,62.1,-.019,+6.77,106.4,99.6,-4.52,33,26,7,.788,18.08,5.96,13,5,17,2,6,3,2706,2306,1340,982,2087,.471,220,602,.365,522,697,.749,475,1232,529,273,114,486,634,,,.334,.288,.560,54.3,53.9,,6.1,.523,16.7,,.250,+20.09,114.8,94.7,71.6,+.007,+5.21,105.5,100.3,-7.56
George Mason,North Carolina,65,60,1,35,27,8,.771,12.11,2.77,15,3,12,1,8,5,2429,2102,,897,1863,.481,206,579,.356,429,646,.664,352,1221,507,249,123,449,529,,,.347,.311,.560,51.5,56.5,,6.3,.537,17.1,,.230,+18.16,109.7,91.5,62.6,+.017,+4.11,105.3,101.2,+2.16,31,23,8,.742,18.48,7.77,12,4,14,5,8,2,2460,2128,1240,863,1809,.477,215,573,.375,519,733,.708,432,1237,552,242,127,512,531,,,.405,.317,.570,55.6,64.0,,6.7,.536,19.2,,.287,+22.16,115.9,93.7,70.2,-.010,+9.10,107.6,98.6,-0.83
Tennessee,Wichita State,73,80,0,30,22,8,.733,14.73,7.76,12,4,13,2,7,3,2413,2204,1200,859,1852,.464,264,683,.387,431,615,.701,352,1005,509,301,98,386,542,,,.332,.369,.563,48.0,59.3,,5.7,.535,15.3,,.233,+19.44,116.6,97.2,71.1,+.012,+9.44,108.0,98.5,-0.74,35,26,9,.743,11.45,4.72,14,4,14,2,8,3,2422,2165,1420,839,1903,.441,237,648,.366,507,700,.724,425,1317,522,183,64,449,547,,,.368,.341,.542,54.0,62.2,,3.3,.503,16.7,,.266,+16.06,111.8,95.7,62.6,+.032,+6.03,104.7,98.7,+0.35
Washington,Connecticut,92,98,0,33,26,7,.788,18.08,5.96,13,5,17,2,6,3,2706,2306,1340,982,2087,.471,220,602,.365,522,697,.749,475,1232,529,273,114,486,634,,,.334,.288,.560,54.3,53.9,,6.1,.523,16.7,,.250,+20.09,114.8,94.7,71.6,+.007,+5.21,105.5,100.3,-7.56,34,30,4,.882,21.22,6.57,14,2,16,0,8,2,2781,2283,1380,988,2088,.473,188,514,.366,617,874,.706,533,1488,541,225,298,489,531,,,.419,.246,.556,56.1,54.8,,13.5,.518,16.3,,.295,+25.44,117.8,92.3,68.7,+.077,+8.98,107.4,98.4,-3.80
Wichita State,George Mason,55,63,0,35,26,9,.743,11.45,4.72,14,4,14,2,8,3,2422,2165,1420,839,1903,.441,237,648,.366,507,700,.724,425,1317,522,183,64,449,547,,,.368,.341,.542,54.0,62.2,,3.3,.503,16.7,,.266,+16.06,111.8,95.7,62.6,+.032,+6.03,104.7,98.7,+0.35,35,27,8,.771,12.11,2.77,15,3,12,1,8,5,2429,2102,,897,1863,.481,206,579,.356,429,646,.664,352,1221,507,249,123,449,529,,,.347,.311,.560,51.5,56.5,,6.3,.537,17.1,,.230,+18.16,109.7,91.5,62.6,+.017,+4.11,105.3,101.2,+2.16
George Mason,Connecticut,86,84,1,35,27,8,.771,12.11,2.77,15,3,12,1,8,5,2429,2102,,897,1863,.481,206,579,.356,429,646,.664,352,1221,507,249,123,449,529,,,.347,.311,.560,51.5,56.5,,6.3,.537,17.1,,.230,+18.16,109.7,91.5,62.6,+.017,+4.11,105.3,101.2,+2.16,34,30,4,.882,21.22,6.57,14,2,16,0,8,2,2781,2283,1380,988,2088,.473,188,514,.366,617,874,.706,533,1488,541,225,298,489,531,,,.419,.246,.556,56.1,54.8,,13.5,.518,16.3,,.295,+25.44,117.8,92.3,68.7,+.077,+8.98,107.4,98.4,-3.80
Florida,George Mason,73,58,1,39,33,6,.846,20.21,5.49,10,6,16,2,6,4,3052,2478,1565,1061,2120,.500,289,738,.392,641,862,.744,421,1402,650,297,207,561,623,,,.407,.348,.603,52.7,61.3,,9.1,.569,18.2,,.302,+28.28,117.9,89.7,66.9,-.011,+8.35,107.7,99.3,-8.46,35,27,8,.771,12.11,2.77,15,3,12,1,8,5,2429,2102,,897,1863,.481,206,579,.356,429,646,.664,352,1221,507,249,123,449,529,,,.347,.311,.560,51.5,56.5,,6.3,.537,17.1,,.230,+18.16,109.7,91.5,62.6,+.017,+4.11,105.3,101.2,+2.16
Louisiana State,UCLA,45,59,0,36,27,9,.750,17.54,8.77,14,2,14,2,7,4,2633,2299,1450,972,2092,.465,147,454,.324,542,786,.690,496,1447,547,298,236,555,567,,,.376,.217,.534,55.4,56.3,,11.0,.500,18.4,,.259,+22.00,109.8,87.8,67.5,+.008,+10.68,108.3,97.6,+1.75,39,32,7,.821,17.34,8.27,14,4,14,3,8,2,2642,2288,1565,939,1987,.473,236,682,.346,528,764,.691,429,1303,541,224,111,562,649,,,.384,.343,.562,53.6,57.6,,5.5,.532,19.3,,.266,+23.40,112.7,89.3,61.6,+.020,+8.30,107.4,99.1,+1.60
UCLA,Florida,57,73,0,39,32,7,.821,17.34,8.27,14,4,14,3,8,2,2642,2288,1565,939,1987,.473,236,682,.346,528,764,.691,429,1303,541,224,111,562,649,,,.384,.343,.562,53.6,57.6,,5.5,.532,19.3,,.266,+23.40,112.7,89.3,61.6,+.020,+8.30,107.4,99.1,+1.60,39,33,6,.846,20.21,5.49,10,6,16,2,6,4,3052,2478,1565,1061,2120,.500,289,738,.392,641,862,.744,421,1402,650,297,207,561,623,,,.407,.348,.603,52.7,61.3,,9.1,.569,18.2,,.302,+28.28,117.9,89.7,66.9,-.011,+8.35,107.7,99.3,-8.46
