School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Massachusetts-Lowell,29,11,18,.379,-13.59,-6.17,7,9,6,6,5,12,2221,2401,1170,800,1705,.469,240,659,.364,381,556,.685,249,947,426,205,71,455,596,74.3,102.2,.326,.387,.564,46.6,53.3,9.4,6.2,.540,18.8,25.0,.223,.1914,101.0,114.5,74.2,+.100,.3858,101.5,105.6,.4777
McNeese State,29,9,20,.310,-15.24,-6.74,7,11,7,6,2,13,2083,2301,1185,719,1751,.411,205,617,.332,440,629,.700,321,1045,331,171,126,370,583,70.5,99.7,.359,.352,.508,47.3,46.0,8.2,10.2,.469,15.3,28.5,.251,.1501,98.6,114.6,68.8,+.011,.3816,102.6,106.9,.8059
Memphis,34,19,15,.559,9.84,3.58,8,10,14,6,2,8,2603,2390,1370,877,2124,.413,206,635,.324,643,890,.722,431,1379,510,261,185,407,680,73.6,103.3,.419,.299,.511,51.4,58.2,10.4,13.3,.461,13.8,32.2,.303,.7432,107.0,97.5,74.4,-.100,.5281,102.7,101.7,.3377
Mercer,34,19,15,.559,-3.11,-4.55,8,10,10,3,3,11,2446,2339,1390,871,1958,.445,210,612,.343,494,676,.731,436,1363,509,174,85,431,588,65.7,107.1,.345,.313,.537,55.9,58.4,7.6,7.9,.498,15.9,37.0,.252,.4355,105.7,108.2,64.2,-.018,.4185,103.2,106.2,.4521
Miami (FL),35,27,8,.771,18.52,10.69,13,5,15,1,6,5,2633,2359,1405,907,1895,.479,241,643,.375,578,772,.749,330,1207,438,215,127,383,581,66.2,113.3,.407,.339,.582,51.7,48.3,9.3,9.1,.542,14.5,29.9,.305,.8973,117.2,97.1,66.8,+.054,.7339,109.5,100.3,.5403
Miami (OH),33,13,20,.394,-5.91,-0.25,6,12,10,8,3,11,2089,2249,1320,719,1781,.404,178,582,.306,471,646,.729,326,1068,336,218,72,402,617,65.6,96.6,.363,.327,.500,48.0,46.7,10.1,7.2,.454,16.1,28.2,.264,.3405,96.7,102.4,65.2,+.046,.4999,104.2,104.2,.4268
Michigan,36,23,13,.639,13.75,7.92,10,8,13,4,4,6,2656,2426,1445,947,2048,.462,342,901,.380,420,569,.738,290,1152,537,203,81,348,558,65.7,111.9,.278,.440,.573,49.2,56.7,8.6,6.4,.546,13.1,24.7,.205,.7781,112.6,101.0,66.7,+.016,.6717,107.7,101.2,.4541
Michigan State,35,29,6,.829,22.59,6.94,13,5,14,2,7,3,2793,2245,1410,1009,2078,.486,321,739,.434,454,623,.729,415,1454,719,156,177,406,671,67.0,118.3,.300,.356,.588,58.0,71.3,6.6,12.9,.563,14.6,36.4,.218,.9446,121.8,95.2,67.6,-.012,.6387,105.5,100.4,.4774
Middle Tennessee,35,25,10,.714,2.66,-0.70,13,5,11,3,8,6,2539,2410,1405,909,2025,.449,279,716,.390,442,718,.616,369,1283,455,215,123,419,700,69.1,104.7,.355,.354,.537,51.4,50.1,8.9,9.9,.518,15.0,29.1,.218,.5938,102.3,99.0,68.3,+.058,.4459,103.8,105.8,.5522
Milwaukee,33,20,13,.606,2.89,-2.02,10,8,9,4,7,6,2618,2391,1345,879,1927,.456,306,842,.363,554,718,.772,320,1195,566,149,86,362,562,68.5,113.6,.373,.437,.577,51.7,64.4,6.5,6.4,.536,13.8,27.9,.287,.6134,111.0,106.6,67.1,-.076,.4642,103.4,104.7,.4935
Minnesota,31,8,23,.258,0.86,6.86,2,16,7,10,0,9,2108,2294,1255,724,1785,.406,191,616,.310,469,662,.708,310,1067,379,170,112,354,565,68.4,98.2,.371,.345,.502,47.7,52.3,7.9,9.5,.459,14.4,26.6,.263,.3714,98.8,103.5,69.4,-.062,.6339,107.1,102.1,.4290
Mississippi,32,20,12,.625,7.91,4.81,10,8,12,2,7,7,2405,2306,1290,796,1916,.415,252,746,.338,561,791,.709,424,1230,412,242,100,386,635,70.0,106.5,.413,.389,.525,51.4,51.8,10.7,8.9,.481,14.4,34.6,.293,.7379,110.7,101.2,69.7,+.022,.6078,104.7,100.8,.4281
Mississippi State,31,14,17,.452,8.18,6.02,7,11,10,5,2,9,2323,2256,1245,850,1862,.456,225,674,.334,398,549,.725,325,1096,431,202,132,393,596,70.2,106.4,.295,.362,.547,48.9,50.7,9.2,10.9,.517,15.6,29.7,.214,.7160,107.7,99.4,70.3,-.119,.6317,106.8,101.9,.4103
Mississippi Valley State,35,8,27,.229,-19.86,-8.11,6,12,3,6,3,19,2293,2704,1425,826,2129,.388,179,590,.303,462,667,.693,380,1245,373,241,82,470,671,71.3,90.3,.313,.277,.469,45.7,45.2,9.5,6.2,.430,16.1,27.1,.217,.1202,91.7,109.0,72.0,-.001,.3637,99.6,104.5,.6406
Missouri,31,10,21,.323,2.50,6.88,3,15,10,7,0,11,2126,2262,1240,732,1736,.422,175,565,.310,487,688,.708,295,1109,362,169,81,386,636,69.3,99.0,.396,.325,.515,49.0,49.5,7.9,7.4,.472,15.8,26.8,.281,.4685,103.1,104.3,69.2,-.088,.6536,106.5,100.7,.4642
Missouri State,32,13,19,.406,-3.52,2.58,8,10,8,7,4,8,2153,2321,1290,752,1817,.414,168,533,.315,481,713,.675,333,1135,390,199,130,409,622,69.1,96.6,.392,.293,.499,49.5,51.9,8.9,11.0,.460,15.9,28.2,.265,.3245,98.6,105.1,69.9,+.060,.5336,102.8,101.6,.5383
Missouri-Kansas City,31,12,19,.387,-6.31,-2.24,4,10,9,4,2,13,2152,2240,1245,746,1738,.429,213,588,.362,447,663,.674,356,1084,350,181,98,415,651,67.7,102.1,.381,.338,.524,50.4,46.9,8.6,9.3,.491,16.8,32.7,.257,.2939,102.3,110.4,67.0,-.054,.4564,102.1,103.7,.6398
Monmouth,36,28,8,.778,5.29,-1.85,17,3,11,2,13,4,2861,2604,1450,963,2214,.435,282,770,.366,653,850,.768,388,1397,443,296,128,443,767,73.9,106.8,.384,.348,.546,49.7,46.0,11.0,10.0,.499,14.5,28.6,.295,.7445,106.8,97.4,73.5,+.009,.4904,103.3,103.6,.6678
Montana,33,21,12,.636,-0.72,-4.29,14,4,12,2,7,9,2393,2225,1330,841,1807,.465,254,680,.374,457,657,.696,304,1138,451,173,83,409,712,67.1,107.2,.364,.376,.565,52.2,53.6,7.7,7.6,.536,16.2,28.1,.253,.5398,105.5,104.1,66.0,+.021,.3981,102.3,106.1,.7423
Montana State,31,14,17,.452,-6.91,-5.35,9,9,8,3,4,12,2369,2411,1245,831,1916,.434,297,797,.373,410,598,.686,394,1159,392,149,62,375,683,70.1,108.6,.312,.416,.538,51.6,47.2,6.8,5.6,.511,14.6,33.1,.214,.3054,104.9,112.6,69.5,-.024,.3786,101.5,106.0,.5781
Morehead State,37,23,14,.622,1.04,-1.65,11,5,14,2,8,11,2722,2553,1495,974,2219,.439,215,593,.363,557,801,.695,541,1380,533,304,83,464,859,67.5,107.8,.361,.267,.524,53.6,54.7,12.0,6.9,.487,15.1,38.5,.251,.5527,104.0,102.1,65.9,-.020,.4530,104.5,106.2,.5974
Morgan State,31,9,22,.290,-12.57,-7.97,6,10,6,6,2,15,2089,2223,1250,734,1854,.396,161,535,.301,460,672,.685,377,1089,349,188,68,368,572,69.1,96.7,.362,.289,.481,47.5,47.5,8.7,5.7,.439,14.5,30.9,.248,.2034,94.8,106.8,69.9,-.114,.3516,100.4,105.8,.6300
Mount St. Mary's,33,14,19,.424,-9.93,-7.99,10,8,9,3,5,15,2218,2282,1335,788,1967,.401,226,713,.317,416,601,.692,318,1022,361,248,119,401,655,69.7,95.4,.306,.362,.492,44.0,45.8,10.7,9.5,.458,15.1,25.3,.211,.3154,93.1,99.6,69.3,-.032,.3537,100.9,106.3,.5884
Murray State,31,17,14,.548,-1.58,-3.06,10,6,10,4,4,8,2212,2093,1245,770,1694,.455,226,621,.364,444,613,.724,308,1018,445,186,66,367,617,65.6,108.3,.362,.367,.557,51.2,57.8,9.1,6.3,.521,15.6,30.1,.262,.4890,105.7,106.2,64.8,-.041,.4189,102.6,105.5,.5885
NJIT,35,20,15,.571,-4.17,-4.56,8,6,12,6,8,9,2629,2587,1410,911,2045,.445,306,865,.354,501,679,.738,330,1214,562,226,93,452,672,70.7,105.5,.332,.423,.555,48.8,61.7,9.1,7.8,.520,16.0,27.1,.245,.3756,100.5,105.1,70.1,+.033,.3873,103.5,107.7,.4935
Navy,33,19,14,.576,-4.99,-7.05,9,9,6,9,11,4,2230,2135,1340,805,1768,.455,141,469,.301,479,748,.640,370,1187,448,188,125,430,648,64.9,102.6,.423,.265,.525,53.5,55.7,8.6,12.5,.495,16.8,33.7,.271,.4068,99.1,102.4,65.8,-.006,.3490,101.6,107.2,.4316
Nebraska,34,16,18,.471,8.84,5.57,6,12,10,8,3,8,2456,2345,1370,883,1976,.447,220,634,.347,470,644,.730,377,1197,397,250,112,401,656,67.1,106.9,.326,.321,.538,51.4,45.0,10.9,9.3,.503,14.9,31.8,.238,.6867,108.5,101.3,67.9,-.096,.6121,105.5,101.4,.3688
Nevada,38,24,14,.632,2.85,1.79,10,8,16,3,5,10,2878,2740,1550,973,2293,.424,202,658,.307,730,992,.736,459,1535,478,254,216,495,788,72.3,102.7,.433,.287,.521,51.3,49.1,9.1,14.2,.468,15.2,31.2,.318,.5405,97.1,95.7,72.1,+.061,.5407,104.8,103.3,.5080
Nevada-Las Vegas,33,18,15,.545,5.50,3.17,8,10,13,3,2,10,2581,2427,1350,887,2015,.440,252,760,.332,555,815,.681,371,1270,499,266,168,466,700,74.0,103.4,.404,.377,.537,49.8,56.3,10.7,12.4,.503,16.2,29.2,.275,.5625,101.3,99.2,74.2,-.044,.5464,104.7,103.0,.5725
New Hampshire,33,20,13,.606,-7.89,-7.05,11,5,11,3,9,10,2342,2297,1330,809,1944,.416,222,666,.333,502,693,.724,376,1296,389,126,59,385,585,68.6,102.6,.356,.343,.515,53.6,48.1,5.5,4.9,.473,14.5,30.3,.258,.3482,98.9,104.4,67.7,+.121,.3528,100.9,106.4,.4406
New Mexico,32,17,15,.531,5.21,2.58,10,8,12,4,5,7,2432,2348,1285,829,1782,.465,196,540,.363,578,783,.738,310,1173,462,180,130,489,657,72.2,104.9,.439,.303,.565,52.7,55.7,7.8,11.2,.520,18.5,30.4,.324,.5737,106.6,103.9,71.5,-.034,.5311,103.0,101.9,.5101
New Mexico State,34,23,11,.676,3.59,-3.54,13,1,15,2,7,8,2424,2145,1380,887,1919,.462,179,537,.333,471,696,.677,415,1395,475,141,160,462,535,66.6,105.4,.363,.280,.539,56.7,53.6,6.1,11.8,.509,17.0,36.0,.245,.6456,101.1,96.0,66.5,+.002,.3759,101.1,105.7,.4773
New Orleans,30,10,20,.333,-14.21,-8.17,6,12,7,5,3,14,2249,2325,1205,763,1820,.419,162,480,.338,561,816,.688,422,1138,408,252,77,452,640,74.0,100.9,.448,.264,.509,50.6,53.5,11.3,7.1,.464,17.0,35.5,.308,.1734,96.3,110.3,72.9,-.059,.3398,100.8,106.8,.6156
Niagara,32,7,25,.219,-11.26,-3.86,5,15,5,8,1,14,2067,2304,1300,735,1821,.404,166,589,.282,431,620,.695,384,1168,347,165,103,461,626,67.3,94.6,.340,.323,.489,50.5,47.2,7.5,8.7,.449,17.9,32.8,.237,.1780,93.8,107.1,67.0,+.059,.4467,103.3,105.2,.4573
Nicholls State,34,11,23,.324,-16.68,-5.23,6,12,8,4,1,17,2298,2598,1375,787,1875,.420,212,694,.305,512,782,.655,315,1144,433,229,164,534,686,71.6,93.3,.417,.370,.511,46.0,55.0,9.3,11.8,.476,19.2,25.4,.273,.1624,92.5,106.7,69.2,+.015,.4228,103.5,106.4,.7675
Norfolk State,34,17,17,.500,-7.55,-6.73,12,4,9,2,7,10,2494,2494,1370,813,1919,.424,242,697,.347,626,808,.775,376,1182,411,191,174,423,712,68.8,105.9,.421,.363,.542,49.4,50.6,8.1,14.2,.487,15.5,32.0,.326,.3447,104.8,110.8,68.8,-.010,.3498,99.8,105.3,.6475
North Carolina,40,33,7,.825,23.44,10.69,14,4,15,1,6,5,3311,2801,1600,1235,2560,.482,224,685,.327,617,826,.747,568,1624,708,269,177,431,718,70.2,118.0,.323,.268,.561,55.9,57.3,9.6,11.5,.526,12.7,40.3,.241,.9408,119.5,93.9,72.0,-.043,.7215,109.3,100.6,.5747
North Carolina A&T,32,10,22,.313,-16.78,-8.49,7,9,8,6,2,13,2169,2433,1305,745,1836,.406,199,633,.314,480,675,.711,357,1148,339,162,77,439,718,68.7,96.7,.368,.345,.503,49.1,45.5,7.2,7.4,.460,16.9,30.0,.261,.1275,96.0,113.5,68.5,+.030,.2994,98.7,106.3,.4917
North Carolina Central,32,13,19,.406,-13.00,-10.03,7,9,8,5,3,12,2220,2235,1285,779,1805,.432,200,575,.348,462,697,.663,395,1178,406,186,54,444,635,67.8,101.9,.386,.319,.520,51.3,52.1,8.5,4.8,.487,17.2,34.2,.256,.2165,98.5,110.2,66.5,-.076,.2874,98.8,106.9,.5257
North Carolina State,33,16,17,.485,9.83,9.04,5,13,11,7,3,8,2482,2456,1330,866,1999,.433,207,595,.348,543,777,.699,457,1306,383,149,141,366,558,68.3,109.2,.389,.298,.524,52.7,44.2,6.6,11.0,.485,13.4,36.3,.272,.7109,112.7,104.2,68.7,-.036,.6944,108.8,101.3,.4502
North Carolina-Asheville,34,22,12,.647,1.10,-3.25,12,6,11,3,6,7,2552,2313,1370,898,1973,.455,195,603,.323,561,808,.694,396,1278,422,312,112,444,587,70.4,105.8,.410,.306,.541,51.5,47.0,12.9,9.0,.505,15.9,31.9,.284,.6201,102.5,98.2,71.1,-.045,.4067,102.9,106.4,.5926
North Carolina-Greensboro,34,15,19,.441,-6.01,-3.23,10,8,12,4,3,14,2469,2494,1370,890,1997,.446,296,815,.363,393,579,.679,322,1167,440,208,86,407,675,68.7,104.9,.290,.408,.543,49.4,49.4,8.8,7.5,.520,15.2,26.8,.197,.4012,103.5,107.2,68.2,-.023,.4742,104.7,105.6,.5877
North Carolina-Wilmington,33,25,8,.758,6.25,0.35,14,4,12,2,8,5,2620,2379,1335,928,2039,.455,230,677,.340,534,760,.703,397,1237,438,246,143,374,793,71.3,110.0,.373,.332,.546,50.6,47.2,10.3,11.2,.512,13.5,32.2,.262,.7293,109.4,100.4,70.7,+.041,.5206,104.4,103.6,.4185
North Dakota,33,17,16,.515,-3.68,-4.91,10,8,10,5,4,9,2474,2366,1340,876,1926,.455,203,565,.359,519,761,.682,293,1209,439,257,90,435,694,72.3,102.1,.395,.293,.541,50.3,50.1,10.6,7.7,.508,16.0,24.9,.269,.4139,98.3,101.3,72.6,-.039,.3773,101.9,106.4,.5591
North Dakota State,33,20,13,.606,-0.93,-2.99,8,8,12,1,4,11,2271,2129,1325,817,1837,.445,214,630,.340,423,619,.683,302,1149,347,198,117,348,523,65.8,104.2,.337,.343,.533,50.8,42.5,9.1,9.3,.503,14.0,26.9,.230,.5491,100.5,98.8,64.9,+.004,.4677,104.3,105.5,.4106
North Florida,34,22,12,.647,-1.41,-3.92,10,4,14,3,7,9,2865,2704,1360,1000,2065,.484,411,1002,.410,454,624,.728,293,1168,559,177,172,383,551,72.4,116.4,.302,.485,.607,47.1,55.9,7.2,10.4,.584,14.0,25.2,.220,.4311,111.9,114.6,71.1,+.054,.3817,101.8,106.1,.5167
North Texas,32,12,20,.375,-9.83,-3.23,7,11,11,7,1,12,2386,2505,1285,830,1838,.452,187,567,.330,539,838,.643,362,1158,362,210,98,443,685,71.9,103.3,.456,.308,.534,49.6,43.6,9.1,7.9,.502,16.5,30.3,.293,.2247,100.1,111.5,70.5,+.015,.3934,102.3,106.2,.3957
Northeastern,33,18,15,.545,1.60,1.35,9,9,7,7,8,7,2376,2339,1365,793,1808,.439,286,770,.371,504,704,.716,295,1111,485,202,109,409,546,66.0,105.4,.389,.426,.555,48.9,61.2,9.0,8.5,.518,16.0,26.3,.279,.5826,105.8,102.8,65.9,+.017,.5825,105.7,102.6,.5888
Northern Arizona,30,5,25,.167,-18.29,-2.83,3,15,4,9,1,15,2054,2438,1225,699,1749,.400,220,650,.338,436,619,.704,260,1002,372,185,60,389,563,71.0,94.5,.354,.372,.503,45.8,53.2,8.5,5.4,.463,16.0,22.8,.249,.1091,92.3,110.8,70.8,-.068,.4716,104.6,105.6,.7433
Northern Colorado,31,10,21,.323,-12.22,-4.01,7,11,7,9,3,10,2292,2482,1240,780,1726,.452,203,545,.372,529,727,.728,327,1077,320,178,78,427,703,69.9,105.8,.421,.316,.553,50.1,41.0,8.2,7.6,.511,17.1,30.1,.306,.1865,102.5,116.5,69.4,+.024,.4006,102.8,106.5,.5076
Northern Illinois,34,21,13,.618,-0.46,-1.20,9,9,18,1,3,10,2463,2285,1370,842,1970,.427,238,681,.349,541,791,.684,416,1331,472,250,118,430,687,69.3,103.8,.402,.346,.525,52.9,56.1,10.5,10.7,.488,15.5,32.9,.275,.4908,100.2,100.5,68.7,+.048,.4622,103.6,105.0,.3291
Northern Iowa,36,23,13,.639,8.78,4.44,11,7,11,3,6,8,2475,2303,1455,849,1864,.455,298,796,.374,479,633,.757,195,1091,429,204,94,357,560,64.1,106.2,.340,.427,.572,46.8,50.5,8.8,7.7,.535,14.2,17.6,.257,.7242,105.7,97.2,62.9,+.017,.5816,104.0,101.1,.6645
Northern Kentucky,30,9,21,.300,-6.87,-0.69,5,13,7,7,2,13,2116,2233,1210,755,1719,.439,234,656,.357,372,545,.683,281,1033,439,142,88,406,615,69.4,100.8,.317,.382,.535,49.1,58.1,6.8,7.6,.507,17.0,27.0,.216,.3164,100.5,107.5,68.2,-.079,.5180,104.6,104.0,.5798
Northwestern,32,20,12,.625,10.16,4.12,8,10,14,4,5,6,2304,2111,1305,837,1859,.450,278,776,.358,352,528,.667,342,1167,527,124,121,331,605,64.4,109.7,.284,.417,.546,51.4,63.0,5.9,10.7,.525,13.6,30.5,.189,.7272,108.3,99.4,64.4,-.001,.5590,105.3,103.2,.2810
Northwestern State,28,8,20,.286,-15.74,-5.66,5,13,6,7,2,13,2224,2413,1120,770,1688,.456,207,578,.358,477,623,.766,286,919,433,174,90,407,560,75.2,105.6,.369,.342,.561,45.5,56.2,8.3,7.4,.517,17.0,28.7,.283,.1589,101.7,117.5,74.4,-.053,.4042,102.6,106.1,.8092
Notre Dame,36,24,12,.667,14.10,9.57,11,7,14,2,5,5,2704,2541,1445,972,2042,.476,262,700,.374,498,671,.742,381,1265,480,197,143,359,544,65.0,115.2,.329,.343,.573,51.1,49.4,8.4,10.1,.540,13.2,32.3,.244,.8136,117.8,103.7,65.8,+.033,.6968,108.7,101.1,.4724
Oakland,35,23,12,.657,6.30,-1.61,13,5,8,4,11,5,3023,2746,1405,1002,2186,.458,316,794,.398,703,913,.770,399,1373,545,215,116,399,667,74.8,115.1,.418,.363,.577,51.6,54.4,8.2,7.9,.531,13.2,31.1,.322,.6825,115.0,107.6,74.0,-.044,.4906,103.0,103.4,.5602
Ohio,35,23,12,.657,1.90,-1.18,11,7,16,3,5,6,2746,2617,1410,937,1993,.470,296,767,.386,576,759,.759,288,1251,487,157,128,414,632,70.4,110.7,.381,.385,.583,51.1,52.0,6.3,9.2,.544,15.0,24.8,.289,.5772,111.0,108.0,70.1,+.049,.4696,102.8,103.9,.4034
Ohio State,35,21,14,.600,9.39,7.08,11,7,15,6,4,6,2462,2381,1420,876,1995,.439,219,655,.334,491,718,.684,379,1333,397,191,183,451,620,67.7,102.5,.360,.328,.527,51.3,45.3,7.9,14.0,.494,16.2,30.3,.246,.7372,105.5,96.5,68.8,+.053,.6496,106.7,101.1,.4425
Oklahoma,37,29,8,.784,19.76,11.14,12,6,14,1,7,5,2948,2629,1495,1018,2225,.458,382,906,.422,530,734,.722,407,1418,537,247,188,484,630,71.0,111.0,.330,.407,.573,51.4,52.8,9.3,12.6,.543,15.8,31.0,.238,.9201,115.4,93.3,70.8,+.008,.7594,109.7,99.3,.5411
Oklahoma State,32,12,20,.375,8.18,8.81,3,15,8,8,1,9,2128,2148,1295,723,1709,.423,205,625,.328,477,654,.729,310,1111,389,179,132,402,636,65.0,101.1,.383,.366,.527,49.1,53.8,8.5,11.6,.483,16.6,28.8,.279,.6789,104.4,97.9,64.7,-.103,.7121,108.1,99.9,.3799
Old Dominion,38,25,13,.658,4.66,-2.31,12,6,11,4,7,6,2604,2339,1530,987,2227,.443,159,528,.301,471,691,.682,501,1474,505,221,150,346,687,62.8,108.4,.310,.237,.510,54.5,51.2,9.2,11.8,.479,11.9,36.5,.211,.6309,105.0,100.2,62.3,-.047,.4101,103.3,106.6,.4731
Omaha,32,18,14,.563,-0.24,-2.04,10,6,9,4,7,9,2729,2619,1295,953,2023,.471,202,599,.337,621,833,.745,340,1129,460,297,94,413,657,76.4,110.4,.412,.296,.564,48.9,48.3,12.0,7.4,.521,14.6,29.2,.307,.5427,108.2,106.6,76.7,-.046,.4854,104.1,104.7,.4893
Oral Roberts,31,14,17,.452,-2.69,0.59,6,10,8,4,4,12,2356,2384,1245,832,1821,.457,194,514,.377,498,665,.749,299,1101,384,162,133,373,563,71.2,106.4,.365,.282,.551,50.2,46.2,7.3,10.3,.510,14.9,28.0,.273,.4785,106.5,107.3,69.6,+.025,.5817,105.8,102.8,.6736
Oregon,38,31,7,.816,18.05,8.64,14,4,18,0,5,5,2990,2614,1525,1041,2230,.467,260,758,.343,648,906,.715,442,1382,517,275,221,431,675,69.5,112.8,.406,.340,.562,52.4,49.7,10.4,15.3,.525,13.9,34.2,.291,.9124,119.4,97.4,68.7,+.035,.7024,107.0,99.3,.5155
Oregon State,32,19,13,.594,10.39,9.26,9,9,12,3,4,7,2301,2244,1280,811,1843,.440,218,587,.371,461,687,.671,337,1102,432,236,106,361,642,68.4,105.1,.373,.319,.530,48.3,53.3,10.8,9.7,.499,14.3,29.2,.250,.7693,109.3,98.4,68.2,+.052,.7251,108.5,99.7,.5419
Pacific,28,8,20,.286,-3.57,2.35,6,12,6,8,2,11,1948,2009,1140,685,1559,.439,190,576,.330,388,575,.675,282,993,362,125,71,383,637,67.8,100.8,.369,.369,.532,50.6,52.8,6.5,7.3,.500,17.3,29.0,.249,.3372,98.8,104.7,67.6,-.007,.5554,105.9,103.9,.5761
Penn State,32,16,16,.500,3.17,6.95,7,11,11,4,3,8,2107,2228,1290,732,1799,.407,211,665,.317,432,621,.696,333,1109,322,166,141,361,644,66.2,98.7,.345,.370,.503,49.0,44.0,7.8,12.5,.466,14.7,28.7,.240,.5557,102.3,100.3,67.1,+.112,.6593,107.5,101.5,.4241
Pennsylvania,28,11,17,.393,-6.18,-2.15,5,9,9,6,2,11,1911,2013,1130,685,1606,.427,200,657,.304,341,508,.671,288,1001,381,146,75,373,513,68.3,99.0,.316,.409,.517,49.3,55.6,7.6,6.6,.489,16.8,28.5,.212,.3075,99.1,106.3,68.7,-.025,.4499,102.1,103.9,.3889
Pepperdine,32,18,14,.563,2.33,1.68,10,8,10,3,6,8,2349,2287,1300,840,1861,.451,162,469,.345,507,754,.672,351,1182,457,187,93,357,595,68.3,105.9,.405,.252,.529,50.7,54.4,8.4,7.4,.495,13.9,30.4,.272,.5618,104.9,102.6,68.3,+.040,.5390,105.9,104.5,.5467
Pittsburgh,33,21,12,.636,15.47,8.75,9,9,15,4,3,6,2476,2220,1330,878,1919,.458,204,589,.346,516,686,.752,417,1257,547,162,121,384,581,66.4,112.2,.357,.307,.551,55.2,62.3,7.3,10.0,.511,14.6,36.9,.269,.8028,112.7,99.8,66.3,+.003,.6739,108.7,102.0,.3306
Portland,32,12,20,.375,-2.21,0.56,6,12,8,7,3,9,2483,2552,1285,868,2012,.431,289,787,.367,458,633,.724,369,1130,425,208,128,389,697,72.7,106.3,.315,.391,.537,47.9,49.0,8.9,10.4,.503,14.4,30.6,.228,.3702,105.7,110.7,72.6,-.072,.4822,103.9,104.5,.3530
Portland State,31,13,18,.419,-8.15,-5.94,8,10,8,6,4,11,2408,2409,1240,908,1904,.477,167,519,.322,425,645,.659,329,1096,527,263,112,390,589,73.2,106.1,.339,.273,.545,49.2,58.0,11.6,8.9,.521,15.0,29.3,.223,.2986,101.7,109.5,73.0,-.046,.3543,101.4,106.8,.4028
Prairie View,31,7,24,.226,-17.43,-6.82,7,11,4,6,3,16,1873,2202,1240,657,1727,.380,127,467,.272,432,630,.686,355,998,269,239,84,465,691,68.9,87.6,.365,.270,.462,46.1,40.9,11.2,7.6,.417,18.7,30.7,.250,.1299,90.0,106.2,69.6,+.008,.3873,100.3,104.4,.6978
Presbyterian,31,11,20,.355,-13.38,-4.98,5,13,7,8,3,11,2093,2259,1245,754,1743,.433,148,502,.295,437,615,.711,298,1047,350,206,60,441,595,69.8,96.4,.353,.288,.514,48.4,46.4,9.5,5.9,.475,17.8,27.4,.251,.1474,94.2,109.7,67.7,+.044,.4001,103.3,107.0,.4760
Princeton,29,22,7,.759,7.17,-1.72,12,2,13,0,9,6,2294,1989,1175,800,1725,.464,282,736,.383,412,579,.712,288,1069,431,206,104,330,503,69.4,112.5,.336,.427,.573,52.0,53.9,10.1,8.6,.546,14.2,28.8,.239,.7453,111.4,101.5,69.3,+.054,.4775,103.5,104.3,.5185
Providence,35,24,11,.686,11.94,8.46,10,8,13,4,7,4,2577,2455,1415,881,2093,.421,249,776,.321,566,781,.725,402,1263,550,229,123,397,591,69.8,104.4,.373,.371,.523,49.4,62.4,9.3,8.9,.480,13.9,30.3,.270,.7989,107.9,95.7,69.4,+.044,.6562,106.8,101.0,.4357
Purdue,35,26,9,.743,20.17,7.46,12,6,17,1,5,5,2726,2281,1415,960,2042,.470,268,731,.367,538,723,.744,400,1443,615,147,165,419,607,67.9,113.5,.354,.358,.571,57.3,64.1,6.1,11.7,.536,14.9,34.5,.263,.9086,115.8,94.8,68.5,-.018,.6411,107.1,101.8,.4269
Quinnipiac,30,9,21,.300,-10.38,-4.98,6,14,6,8,3,11,1969,2131,1215,698,1897,.368,229,671,.341,344,532,.647,495,1299,377,146,141,459,611,69.8,92.9,.280,.354,.458,53.5,54.0,6.9,11.8,.428,17.6,38.4,.181,.2288,91.6,101.8,69.6,-.029,.4087,102.3,105.6,.3487
Radford,31,16,15,.516,-5.17,-3.45,9,9,8,6,7,7,2266,2248,1270,844,1885,.448,226,658,.343,352,541,.651,408,1174,410,183,138,416,580,67.6,105.6,.287,.349,.529,52.2,48.6,8.5,10.9,.508,16.3,35.4,.187,.3603,103.2,108.5,66.7,+.052,.4410,102.7,104.9,.6183
Rhode Island,32,17,15,.531,7.92,3.29,9,9,13,4,3,9,2220,2072,1295,782,1762,.444,213,584,.365,443,662,.669,335,1118,391,170,159,368,606,65.1,105.4,.376,.331,.535,51.9,50.0,8.1,13.5,.504,15.1,30.6,.251,.7015,106.4,98.8,65.3,-.115,.5588,104.1,102.0,.5109
Rice,32,12,20,.375,-8.80,-2.70,7,11,9,8,3,11,2427,2576,1285,813,1798,.452,228,716,.318,573,773,.741,294,1052,419,205,89,419,562,71.4,105.8,.430,.398,.560,47.9,51.5,8.9,7.2,.516,16.2,26.9,.319,.2651,104.9,114.6,70.7,+.021,.4179,102.9,105.9,.4793
Richmond,32,16,16,.500,7.28,4.56,7,11,9,7,5,7,2450,2363,1295,890,1848,.482,240,674,.356,430,652,.660,251,1021,531,210,74,327,610,68.8,110.0,.353,.365,.568,46.2,59.7,9.4,5.9,.547,13.2,23.2,.233,.6578,111.7,105.5,69.0,-.074,.5906,105.3,102.0,.5441
