School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Mount St. Mary's,27,7,20,.259,-15.70,-8.24,5,13,3,8,3,11,1765,1936,1090,627,1514,.414,198,564,.351,313,472,.663,298,860,334,167,34,399,578,,,.312,.373,.508,47.5,53.3,,2.4,.480,18.7,,.207,-17.48,94.7,112.2,64.8,-.049,-9.38,97.9,107.3,-6.68
Murray State,28,17,11,.607,0.30,-3.47,11,5,10,4,6,7,1997,1841,,733,1617,.453,199,553,.360,332,513,.647,381,957,412,211,81,357,544,,,.317,.342,.537,52.7,56.2,,5.9,.515,16.1,,.205,+4.69,108.6,103.9,63.4,-.059,-2.65,102.8,105.5,+5.86
Navy,28,9,19,.321,-12.31,-7.08,5,9,6,7,3,11,1951,2084,,659,1667,.395,175,550,.318,458,704,.651,451,1151,337,249,67,546,640,,,.422,.330,.487,53.3,51.1,,4.2,.448,21.4,,.275,-12.94,94.7,107.6,73.4,-.027,-7.27,97.6,104.9,-9.64
Nebraska,28,14,14,.500,9.39,6.39,7,9,10,6,4,7,1905,1790,1130,661,1556,.425,174,550,.316,409,620,.660,367,1072,380,164,111,398,542,,,.398,.353,.515,53.7,57.5,,7.4,.481,17.7,,.263,+9.13,105.2,96.1,64.9,-.082,+5.73,105.5,99.7,-6.91
Nevada,32,25,7,.781,9.25,3.02,16,2,13,4,11,2,2225,1974,1285,791,1730,.457,87,322,.270,556,786,.707,395,1270,480,225,167,465,504,,,.454,.186,.529,55.3,60.7,,8.9,.482,18.1,,.321,+12.11,104.0,91.8,65.7,+.045,+1.10,104.5,103.4,+0.35
Nevada-Las Vegas,31,17,14,.548,6.11,5.61,7,7,10,6,6,7,2272,2245,,810,1806,.449,212,592,.358,440,630,.698,344,1125,437,186,115,450,631,,,.349,.328,.540,49.9,54.0,,6.4,.507,17.6,,.244,+7.04,107.3,100.2,69.1,+.030,+6.03,106.8,100.8,+3.02
New Hampshire,28,9,19,.321,-10.06,-3.95,5,13,6,6,3,12,1816,1947,1125,660,1483,.445,154,519,.297,342,507,.675,282,931,381,204,75,454,441,,,.342,.350,.527,47.9,57.7,,4.5,.497,20.8,,.231,-10.50,97.8,108.3,66.4,-.024,-2.91,100.1,103.0,+0.46
New Mexico,33,26,7,.788,11.09,1.51,10,4,18,1,5,5,2492,2121,1320,855,1733,.493,269,688,.391,513,755,.679,327,1127,491,252,115,454,558,,,.436,.397,.596,51.6,57.4,,6.2,.571,17.8,,.296,+15.54,112.8,97.3,65.4,-.002,-0.46,103.4,103.9,-10.69
New Mexico State,30,6,24,.200,-9.15,0.75,1,14,3,11,1,11,2024,2265,,723,1685,.429,212,610,.348,366,549,.667,316,1004,354,149,88,483,532,,,.326,.362,.520,46.6,49.0,,4.9,.492,19.9,,.217,-11.30,97.1,108.4,67.9,-.041,+1.61,104.3,102.6,+2.16
New Orleans,30,13,17,.433,-3.21,0.10,7,8,9,3,3,10,2001,2078,,730,1714,.426,150,463,.324,391,615,.636,399,1069,401,184,68,380,560,,,.359,.270,.499,49.7,54.9,,4.1,.470,15.9,,.228,-1.94,103.1,105.0,64.2,+.003,+0.89,104.0,103.1,+1.72
Niagara,30,20,10,.667,3.12,-3.08,13,5,13,0,5,9,2537,2351,,833,1915,.435,270,753,.359,601,791,.760,471,1222,473,206,98,387,568,,,.413,.393,.554,54.7,56.8,,5.4,.505,14.5,,.314,+5.43,115.2,109.8,70.1,-.027,-3.52,101.3,104.8,+0.83
Nicholls State,27,6,21,.222,-16.68,-5.64,1,15,6,7,0,14,1936,2119,1085,650,1637,.397,213,642,.332,423,582,.727,321,965,353,186,32,406,506,,,.356,.392,.506,47.6,54.3,,2.0,.462,17.5,,.258,-18.63,95.6,114.3,70.8,-.104,-4.67,99.6,104.3,-1.23
Norfolk State,27,13,14,.481,-11.27,-11.71,11,7,6,4,7,9,1677,1665,1090,581,1405,.414,140,406,.345,375,596,.629,342,1007,298,206,108,464,495,,,.424,.289,.497,52.0,51.3,,7.2,.463,21.6,,.267,-11.23,91.6,102.8,63.8,-.026,-12.68,94.3,107.0,-0.09
North Carolina,37,33,4,.892,28.42,10.66,14,2,15,0,8,2,3257,2600,1480,1128,2260,.499,277,687,.403,724,998,.725,502,1499,706,362,142,594,662,,,.442,.304,.596,55.1,62.6,,6.2,.560,17.8,,.320,+32.77,122.5,89.7,73.1,+.011,+11.64,108.7,97.1,+4.26
North Carolina A&T,30,6,24,.200,-17.11,-7.67,5,13,5,7,1,14,1936,2219,,685,1783,.384,186,667,.279,380,617,.616,364,1025,340,297,103,608,648,,,.346,.374,.466,44.9,49.6,,6.1,.436,22.7,,.213,-20.49,83.1,103.6,73.2,-.024,-9.68,97.0,106.7,+4.46
North Carolina State,35,21,14,.600,16.16,9.16,7,9,11,6,5,6,2559,2314,1400,871,1915,.455,294,795,.370,523,742,.705,375,1121,529,260,156,435,658,,,.387,.415,.564,48.3,60.7,,8.4,.532,16.1,,.273,+18.93,115.0,96.1,63.1,-.062,+10.05,108.3,98.3,-3.82
North Carolina-Asheville,28,11,17,.393,-11.02,-4.37,8,8,8,5,3,12,1994,2118,,704,1646,.428,193,573,.337,393,576,.682,370,1008,423,205,120,447,532,,,.350,.348,.519,49.1,60.1,,7.2,.486,18.9,,.239,-10.12,101.0,111.2,68.6,-.009,-4.54,100.0,104.5,+11.07
North Carolina-Greensboro,30,18,12,.600,-7.23,-2.97,9,7,11,2,4,10,2170,2186,1205,776,1732,.448,133,438,.304,485,702,.691,375,1087,352,276,178,524,476,,,.405,.253,.525,47.8,45.4,,9.2,.486,20.2,,.280,-4.89,98.1,103.0,69.8,+.140,-3.19,100.5,103.7,+5.78
North Carolina-Wilmington,29,19,10,.655,-1.55,-3.13,13,5,11,2,7,8,1886,1840,1170,652,1603,.407,199,552,.361,383,537,.713,321,1003,371,199,37,340,573,,,.335,.344,.508,50.8,56.9,,2.6,.469,15.5,,.239,+0.39,100.0,99.6,62.7,+.076,-3.30,101.5,104.8,-5.06
North Texas,28,14,14,.500,-4.26,-0.99,6,9,9,7,4,7,2072,2064,,730,1706,.428,164,496,.331,448,638,.702,386,1089,329,220,117,448,576,,,.374,.291,.516,50.9,45.1,,7.1,.476,18.2,,.263,-4.73,100.9,105.6,71.1,+.067,-1.41,102.3,103.7,-2.41
Northeastern,31,21,10,.677,0.51,-2.97,15,3,10,2,8,7,2277,2169,1240,811,1854,.437,242,723,.335,413,582,.710,327,1077,404,218,202,418,514,,,.314,.390,.534,45.9,49.8,,10.3,.503,16.4,,.223,+4.15,105.8,101.6,71.4,+.084,-2.47,100.1,102.5,+0.42
Northern Arizona,28,11,17,.393,-6.62,-5.38,4,10,8,4,1,11,2139,2114,,736,1623,.453,221,582,.380,446,626,.712,295,975,412,182,38,435,549,,,.386,.359,.557,50.6,56.0,,2.4,.522,18.5,,.275,-7.17,102.3,109.5,71.7,-.128,-6.37,98.2,104.5,-1.40
Northern Illinois,28,11,17,.393,1.27,2.06,7,11,7,4,3,13,1916,1938,,672,1487,.452,198,504,.393,374,500,.748,298,901,410,162,122,396,519,,,.336,.339,.556,49.5,61.0,,7.9,.518,18.7,,.252,+2.84,108.3,105.5,62.5,-.069,+4.03,106.0,102.0,+3.24
Northern Iowa,32,21,11,.656,10.14,5.31,11,7,13,2,6,7,2311,2127,1290,847,1763,.480,226,593,.381,391,560,.698,283,1071,491,192,138,373,556,,,.318,.336,.569,50.8,58.0,,7.9,.545,15.5,,.222,+13.36,112.2,98.9,64.5,-.035,+5.44,105.8,100.3,+1.09
Northwestern,31,15,16,.484,4.32,7.38,6,10,13,5,1,9,1828,1923,1245,674,1492,.452,186,568,.327,294,482,.610,228,847,474,231,80,404,493,,,.323,.381,.531,45.4,70.3,,5.2,.514,19.0,,.197,+3.81,101.8,97.9,60.6,+.060,+6.64,107.2,100.6,-2.95
Northwestern State,33,21,12,.636,-1.67,-2.47,13,3,15,2,6,8,2466,2317,,858,1906,.450,181,540,.335,569,813,.700,485,1262,522,307,112,553,687,,,.427,.283,.538,53.7,60.8,,6.2,.498,19.4,,.299,-0.36,103.7,104.1,67.9,+.074,-2.85,101.1,104.0,+10.64
Notre Dame,29,17,12,.586,9.39,6.18,9,7,13,5,4,6,1951,1858,1160,671,1635,.410,251,653,.384,358,495,.723,351,1022,415,193,123,341,439,,,.303,.399,.522,49.8,61.8,,7.6,.487,15.4,,.219,+11.54,109.9,98.3,64.3,-.041,+6.58,106.8,100.2,-8.10
Oakland,32,13,19,.406,-2.66,0.86,7,9,6,5,3,13,2269,2352,1285,811,1804,.450,201,593,.339,446,671,.665,384,1044,474,228,77,390,561,,,.372,.329,.534,48.9,58.4,,4.4,.505,15.5,,.247,-1.20,108.1,109.3,65.2,-.022,+1.99,105.2,103.2,+14.37
Ohio,32,21,11,.656,5.36,1.80,11,7,13,1,4,9,2288,2174,1290,773,1675,.461,182,555,.328,560,802,.698,348,1050,374,273,86,423,571,,,.479,.331,.556,49.6,48.4,,4.9,.516,17.1,,.334,+8.29,109.8,101.5,65.7,+.042,+2.72,104.9,102.2,-4.24
Ohio State,32,20,12,.625,13.14,6.20,8,8,15,2,2,8,2273,2051,1300,848,1841,.461,259,716,.362,318,485,.656,291,1055,492,230,63,373,532,,,.263,.389,.549,48.8,58.0,,3.5,.531,15.3,,.173,+15.82,109.7,93.9,65.5,-.067,+5.63,105.8,100.1,-3.63
Oklahoma,33,25,8,.758,19.96,8.84,12,4,14,1,6,3,2480,2088,1325,908,1907,.476,214,576,.372,450,652,.690,428,1172,511,291,135,449,607,,,.342,.302,.559,53.0,56.3,,7.7,.532,16.8,,.236,+22.55,114.4,91.8,65.4,-.006,+7.68,107.5,99.8,+0.09
Oklahoma State,33,26,7,.788,21.40,9.68,11,5,13,1,7,4,2583,2151,1320,911,1833,.497,240,564,.426,521,668,.780,372,1121,556,242,87,453,599,,,.364,.308,.601,54.0,61.0,,4.9,.562,17.4,,.284,+25.02,121.2,96.2,66.2,-.015,+9.59,108.0,98.4,+5.03
Old Dominion,34,28,6,.824,5.97,-2.59,15,3,14,1,11,4,2430,2079,1365,869,1958,.444,210,624,.337,482,690,.699,409,1239,552,329,151,416,597,,,.352,.319,.532,51.4,63.5,,8.2,.497,15.4,,.246,+10.04,104.7,94.6,66.4,+.049,-3.20,101.0,104.2,-3.98
Oral Roberts,33,25,8,.758,5.22,-2.06,13,3,11,1,11,5,2552,2231,1320,904,1890,.478,205,522,.393,539,743,.725,387,1219,574,249,103,466,600,,,.393,.276,.569,53.1,63.5,,5.3,.533,17.2,,.285,+9.88,107.0,97.1,69.7,-.013,-2.52,103.4,105.9,+2.65
Oregon,27,14,13,.519,6.46,6.68,6,12,9,5,3,7,1915,1921,1090,678,1462,.464,170,504,.337,389,594,.655,290,928,362,143,78,413,484,,,.406,.345,.549,51.9,53.4,,5.0,.522,19.1,,.266,+6.73,107.0,100.3,66.3,+.026,+7.00,106.5,99.5,-0.39
Oregon State,32,17,15,.531,2.93,4.02,8,10,12,2,2,11,2328,2363,,810,1826,.444,194,509,.381,514,710,.724,362,1094,429,193,126,471,560,,,.389,.279,.538,47.9,53.0,,6.4,.497,17.9,,.281,+4.10,107.0,102.9,68.2,+.063,+4.36,104.6,100.2,-8.31
Pacific,31,27,4,.871,8.95,1.16,18,0,12,1,13,1,2258,2011,1250,794,1598,.497,201,526,.382,469,631,.743,310,1104,462,154,96,424,455,,,.395,.329,.595,54.6,58.2,,5.3,.560,18.3,,.293,+14.08,114.5,100.5,63.6,+.091,+0.66,103.1,102.4,+1.74
Penn State,30,7,23,.233,-1.86,7.31,1,15,4,10,1,9,1903,2121,1200,643,1576,.408,181,549,.330,436,627,.695,372,1054,376,166,66,477,452,,,.398,.348,.508,51.6,58.5,,3.8,.465,20.3,,.277,-5.44,101.2,106.6,65.9,-.026,+8.04,106.6,98.6,-1.83
Pennsylvania,29,20,9,.690,4.71,-1.98,13,1,12,1,8,7,1982,1788,1170,684,1580,.433,192,563,.341,422,640,.659,362,1084,420,233,93,455,570,,,.405,.356,.526,53.2,61.4,,6.1,.494,19.5,,.267,+9.60,102.1,92.5,68.2,+.034,-1.72,101.8,103.5,+3.31
Pepperdine,31,17,14,.548,1.68,1.51,6,8,9,3,3,8,2324,2300,1245,817,1839,.444,208,586,.355,482,728,.662,403,1130,424,200,111,440,590,,,.396,.319,.532,49.6,51.9,,6.1,.501,16.8,,.262,+3.12,107.8,104.7,69.0,+.030,+2.01,103.9,101.8,-1.04
Pittsburgh,29,20,9,.690,14.53,5.73,10,6,13,4,6,3,2097,1842,1170,738,1567,.471,175,462,.379,446,677,.659,414,1103,439,189,120,419,496,,,.432,.295,.555,56.3,59.5,,7.5,.527,18.2,,.285,+18.41,114.8,96.3,64.0,-.057,+5.63,106.3,100.7,-10.09
Portland,30,15,15,.500,0.81,0.54,4,10,8,5,5,8,2069,2042,,722,1603,.450,163,482,.338,462,668,.692,324,974,383,215,94,431,587,,,.417,.301,.539,48.2,53.0,,5.7,.501,18.3,,.288,+1.54,104.9,103.3,65.3,-.022,+1.28,102.9,101.6,-3.27
Portland State,28,19,9,.679,-4.61,-8.19,11,3,13,2,6,7,2047,1921,1125,708,1440,.492,150,438,.342,481,745,.646,269,944,471,214,108,481,567,,,.517,.304,.571,51.1,66.5,,7.1,.544,21.1,,.334,-5.20,99.2,104.4,68.8,+.070,-10.23,97.2,107.5,-10.00
Prairie View,28,5,23,.179,-24.74,-9.88,5,13,2,9,3,13,1594,2010,,575,1582,.363,141,445,.317,303,522,.580,299,947,229,182,60,490,599,,,.330,.281,.436,43.7,39.8,,3.8,.408,21.1,,.192,-26.71,80.7,107.5,67.9,-.014,-11.03,94.2,105.3,+5.48
Princeton,28,15,13,.536,-0.86,-1.90,6,8,8,3,5,10,1576,1521,,513,1118,.459,197,550,.358,353,473,.746,167,674,337,202,91,376,571,,,.423,.492,.587,46.6,65.7,,7.9,.547,21.9,,.316,+2.06,105.2,103.1,52.9,-.017,-0.56,101.7,102.2,+6.11
Providence,31,14,17,.452,10.04,8.87,4,12,9,8,4,6,2308,2242,,853,1851,.461,206,595,.346,396,559,.708,401,1102,514,254,187,469,558,,,.302,.321,.545,49.6,60.3,,10.1,.516,18.1,,.214,+11.36,111.2,99.8,68.7,-.092,+9.76,108.8,99.0,+3.08
Purdue,28,7,21,.250,5.93,11.07,3,13,6,9,0,10,1762,1906,1130,640,1519,.421,133,449,.296,349,513,.680,340,921,359,156,89,408,518,,,.338,.296,.500,50.2,56.1,,6.0,.465,18.8,,.230,+3.97,105.9,101.9,63.3,-.100,+11.69,109.0,97.4,+4.61
Quinnipiac,27,10,17,.370,-14.55,-7.47,6,12,7,5,3,12,2021,2131,1100,707,1587,.445,198,597,.332,409,560,.730,301,965,408,159,63,423,623,,,.353,.376,.545,48.9,57.7,,3.9,.508,18.6,,.258,-14.34,100.1,114.5,69.9,-.009,-9.02,98.2,107.2,-3.80
Radford,28,12,16,.429,-12.94,-7.81,7,9,7,5,4,10,1943,2011,,698,1629,.428,158,483,.327,389,550,.707,334,961,323,203,82,382,503,,,.338,.297,.514,48.2,46.3,,5.1,.477,16.8,,.239,-14.00,98.1,112.1,65.6,+.037,-8.24,98.1,106.3,-5.26
Rhode Island,28,6,22,.214,-5.69,0.52,4,12,5,9,1,12,1620,1794,1130,568,1531,.371,143,476,.300,341,526,.648,438,1038,299,170,104,397,521,,,.344,.311,.455,53.1,52.6,,7.3,.418,18.2,,.223,-8.91,95.5,104.4,62.0,-.025,+0.25,102.3,102.0,+0.84
Rice,31,19,12,.613,6.21,3.07,12,6,13,3,5,8,2301,2170,,849,1764,.481,138,416,.332,465,642,.724,347,1137,493,201,125,447,555,,,.364,.236,.556,50.9,58.1,,6.5,.520,17.8,,.264,+7.02,107.2,100.1,66.9,+.007,+2.55,104.2,101.7,+4.07
Richmond,29,14,15,.483,0.48,3.06,8,8,8,4,4,10,1934,2009,1160,697,1564,.446,169,480,.352,371,584,.635,314,939,416,180,111,402,572,,,.373,.307,.525,47.4,59.7,,7.1,.500,17.9,,.237,+0.34,104.1,103.8,65.9,+.065,+3.76,105.1,101.3,+8.94
Rider,30,19,11,.633,-1.91,-4.33,13,5,8,3,8,6,2248,2157,1215,787,1794,.439,247,670,.369,427,566,.754,353,1084,457,220,88,362,523,,,.315,.373,.545,49.7,58.1,,4.9,.508,14.9,,.238,+0.08,107.3,107.2,66.2,+.049,-3.88,101.3,105.1,-1.50
Robert Morris,29,14,15,.483,-9.88,-7.13,11,7,7,6,6,9,2018,2035,,709,1574,.450,203,562,.361,397,569,.698,284,882,372,215,71,384,533,,,.361,.357,.547,47.2,52.5,,4.5,.515,17.2,,.252,-9.65,103.1,112.8,65.4,+.036,-7.69,98.8,106.5,+3.97
Rutgers,29,10,19,.345,3.32,8.75,2,14,7,8,2,10,1883,2026,,676,1660,.407,174,536,.325,357,504,.708,342,941,382,181,91,330,485,,,.304,.323,.496,46.9,56.5,,5.7,.460,14.8,,.215,+2.10,106.6,104.5,63.9,-.007,+10.63,108.7,98.1,+2.22
Sacramento State,28,12,16,.429,-11.33,-5.08,8,6,10,4,2,12,1934,2040,1130,654,1696,.386,193,583,.331,433,640,.677,409,1000,334,279,86,421,634,,,.377,.344,.484,48.1,51.1,,5.8,.443,17.4,,.255,-12.53,95.4,108.0,70.3,+.087,-6.24,99.0,105.3,-1.50
Sacred Heart,27,4,23,.148,-16.74,-7.37,3,15,3,8,1,15,1756,2009,1085,650,1495,.435,116,404,.287,340,537,.633,319,929,330,205,69,488,559,,,.359,.270,.502,49.9,50.8,,4.6,.474,21.8,,.227,-18.48,90.3,108.8,68.8,-.068,-7.72,99.7,107.4,-0.06
Saint Francis (PA),28,15,13,.536,-9.55,-7.55,10,8,11,2,4,11,1947,1975,,711,1501,.474,163,420,.388,362,491,.737,283,866,457,179,67,399,461,,,.327,.280,.561,49.6,64.3,,4.3,.528,18.7,,.241,-9.47,104.5,113.9,64.1,+.076,-7.77,98.9,106.7,+4.42
Saint Joseph's,36,24,12,.667,7.77,3.32,14,2,12,1,7,7,2294,2110,1440,753,1769,.426,275,742,.371,513,778,.659,398,1247,511,193,184,498,612,,,.440,.419,.536,52.1,67.9,,9.6,.503,18.9,,.290,+13.01,106.9,93.9,61.6,+.019,+3.55,104.3,100.8,+8.98
Saint Louis,30,9,21,.300,0.67,5.04,6,10,5,10,3,9,1693,1824,,615,1503,.409,124,421,.295,339,508,.667,270,992,381,190,56,395,503,,,.338,.280,.485,49.2,62.0,,3.5,.450,18.5,,.226,+0.01,94.7,94.7,59.8,-.058,+5.17,106.5,101.4,+1.10
Saint Mary's (CA),34,25,9,.735,6.68,2.40,11,3,15,1,9,4,2373,2178,,793,1817,.436,234,670,.349,553,763,.725,425,1244,380,204,113,534,616,,,.420,.369,.544,53.0,47.9,,5.9,.501,19.7,,.304,+9.41,106.8,97.4,64.9,+.080,+3.04,105.2,102.2,-0.59
Saint Peter's,28,15,13,.536,-2.94,-4.26,10,8,9,2,5,10,2200,2163,1125,771,1813,.425,213,642,.332,445,642,.693,408,1037,404,245,71,376,564,,,.354,.354,.519,48.4,52.4,,4.3,.484,15.1,,.245,-1.32,104.2,105.6,72.8,-.014,-3.65,101.4,105.0,+0.23
Sam Houston State,30,18,12,.600,-2.14,-3.87,11,5,12,2,5,8,2210,2018,1200,783,1717,.456,188,521,.361,456,729,.626,374,1182,535,230,151,522,632,,,.425,.303,.536,52.1,68.3,,8.7,.511,20.2,,.266,-0.06,97.4,97.5,71.3,-.003,-3.93,100.8,104.7,+4.81
Samford,28,15,13,.536,-5.00,-5.42,10,6,10,3,4,10,1804,1740,1140,616,1224,.503,247,590,.419,325,436,.745,143,647,362,205,28,345,412,,,.356,.482,.630,45.0,58.8,,2.1,.604,19.4,21.2,.266,-2.44,109.9,112.3,56.0,-.021,-3.60,102.0,105.6,+0.61
San Diego,29,16,13,.552,2.88,2.25,7,7,11,3,4,8,2222,2130,,771,1631,.473,211,519,.407,469,625,.750,313,1003,466,214,67,491,572,,,.383,.318,.576,51.5,60.4,,4.0,.537,20.3,,.288,+4.25,107.6,103.4,70.5,-.001,+2.50,105.1,102.6,-2.56
San Diego State,29,11,18,.379,1.06,5.61,4,10,7,9,3,8,1989,2062,1180,696,1629,.427,161,495,.325,436,628,.694,356,935,346,241,86,409,510,,,.386,.304,.516,48.2,49.7,,5.4,.477,17.5,,.268,+0.53,105.9,105.4,66.4,-.016,+6.02,106.1,100.1,+2.04
San Francisco,31,17,14,.548,2.30,3.33,6,8,12,4,4,9,2138,2136,1270,751,1852,.406,218,654,.333,418,607,.689,374,1102,361,249,73,407,606,,,.328,.353,.499,47.8,48.1,,4.2,.464,16.0,,.226,+3.81,101.6,97.8,65.8,+.048,+3.16,104.9,101.8,+1.21
San Jose State,29,6,23,.207,-7.69,2.41,3,15,5,9,1,13,1769,2062,1160,655,1623,.404,180,531,.339,279,384,.727,266,883,359,138,44,386,488,,,.237,.327,.490,45.5,54.8,,2.7,.459,17.6,,.172,-12.57,94.9,107.4,64.4,+.031,+1.93,104.4,102.4,+0.14
Santa Clara,31,15,16,.484,2.58,2.18,7,7,8,7,4,9,2308,2283,,791,1882,.420,212,627,.338,514,714,.720,404,1154,450,216,62,422,679,,,.379,.333,.520,50.6,56.9,,3.6,.477,16.0,,.273,+3.65,106.4,102.7,68.8,-.049,+2.22,104.6,102.4,-1.00
Savannah State,28,0,28,.000,-31.18,-7.93,,,0,12,0,15,1623,2274,,577,1650,.350,130,476,.273,339,586,.578,418,1048,214,194,96,548,570,,,.355,.288,.421,46.2,37.1,,5.5,.389,22.1,34.8,.205,-37.19,78.6,115.8,70.6,-.019,-8.36,97.3,105.7,-8.70
Seton Hall,28,12,16,.429,5.01,6.04,4,12,9,7,3,8,1756,1785,1125,636,1584,.402,144,422,.341,340,478,.711,378,1028,351,188,96,392,546,,,.302,.266,.485,52.1,55.2,,6.6,.447,17.8,,.215,+4.96,100.4,95.4,64.2,-.035,+6.46,106.8,100.3,-5.25
Siena,30,6,24,.200,-11.40,-2.47,4,14,3,10,3,10,1922,2190,,662,1763,.375,179,622,.288,419,600,.698,412,1119,356,211,61,460,667,,,.340,.353,.469,49.6,53.8,,3.8,.426,18.3,,.238,-13.22,92.9,106.1,66.1,+.013,-1.88,102.8,104.7,+1.96
South Alabama,28,10,18,.357,-5.87,0.09,6,9,7,7,3,10,1744,1849,,582,1400,.416,207,588,.352,373,577,.646,284,896,308,212,84,447,570,,,.412,.420,.521,47.7,52.9,,5.6,.490,21.1,,.266,-6.20,96.1,102.3,63.4,-.028,+1.26,103.7,102.4,+3.74
South Carolina,33,20,13,.606,11.82,7.85,7,9,16,3,1,9,2263,2132,1335,852,1843,.462,164,481,.341,395,644,.613,410,1138,438,251,142,416,556,,,.349,.261,.527,49.9,51.4,,7.8,.507,16.2,,.214,+12.73,110.2,97.5,64.0,-.017,+6.91,106.2,99.3,-1.30
South Carolina State,31,19,12,.613,-5.03,-10.93,11,7,6,3,9,6,2086,1903,,724,1603,.452,144,459,.314,494,704,.702,375,1130,352,241,66,530,597,,,.439,.286,.538,54.2,48.6,,4.0,.497,21.5,,.308,-3.02,98.8,101.8,65.0,-.066,-12.62,94.6,107.2,-7.80
South Florida,30,14,16,.467,2.79,2.03,5,11,8,5,2,10,2029,1996,1200,699,1583,.442,171,481,.356,460,660,.697,334,1024,391,214,107,459,603,,,.417,.304,.535,49.9,55.9,,6.6,.496,19.5,,.291,+3.33,103.2,99.9,66.6,-.070,+2.36,103.4,101.1,-10.03
Southeast Missouri State,29,15,14,.517,-3.02,-3.78,9,7,10,4,5,9,2042,1972,,740,1582,.468,191,508,.376,371,533,.696,265,890,419,237,119,379,467,,,.337,.321,.556,48.4,56.6,,7.5,.528,17.1,,.235,+0.21,103.7,103.4,64.5,-.092,-1.54,103.1,104.6,+4.65
Southeastern Louisiana,33,24,9,.727,-0.86,-5.22,13,3,13,1,8,6,2085,1842,,768,1660,.463,117,376,.311,432,668,.647,351,1017,388,300,122,460,573,,,.402,.227,.527,50.2,50.5,,7.9,.498,18.9,,.260,+3.20,97.1,93.9,60.0,+.007,-4.75,100.3,105.1,-1.78
Southern,29,14,15,.483,-15.53,-13.38,10,8,11,2,2,12,1877,1909,,679,1658,.410,130,484,.269,389,620,.627,394,1094,355,218,90,520,560,,,.374,.292,.481,51.1,52.3,,5.6,.449,21.0,,.235,-16.32,90.8,107.1,67.9,+.004,-13.75,92.0,105.7,-0.21
Southern California,29,12,17,.414,4.53,6.91,5,13,7,7,2,10,2159,2228,,805,1801,.447,233,635,.367,316,528,.598,400,1026,435,240,76,479,582,,,.293,.353,.526,50.3,54.0,,4.6,.512,18.9,,.175,+4.57,107.7,103.2,70.3,-.018,+7.11,106.4,99.3,+1.44
Southern Illinois,35,27,8,.771,11.53,5.12,15,3,15,0,8,6,2365,2123,1400,884,1957,.452,202,554,.365,395,528,.748,395,1144,472,322,101,449,684,,,.270,.283,.536,50.3,53.4,,5.8,.503,16.9,,.202,+16.75,109.1,92.4,63.4,+.015,+6.10,106.7,100.6,+4.17
Southern Methodist,28,14,14,.500,3.59,2.11,9,9,10,4,4,9,1946,1891,1150,721,1592,.453,113,336,.336,391,561,.697,354,969,378,242,101,396,504,,,.352,.211,.524,50.8,52.4,,6.5,.488,17.6,,.246,+3.61,104.8,101.2,63.8,-.059,+1.38,103.5,102.2,+1.29
Southern Mississippi,28,11,17,.393,-4.80,1.52,2,14,7,6,1,9,1897,1981,1125,654,1508,.434,146,420,.348,443,606,.731,300,938,330,199,36,378,504,,,.402,.279,.528,50.5,50.5,,2.4,.482,17.4,,.294,-7.08,102.7,109.8,64.8,-.009,+1.61,102.9,101.3,-7.64
Southern Utah,28,13,15,.464,-9.34,-4.07,6,10,10,3,3,11,1954,2047,,718,1584,.453,218,536,.407,300,469,.640,281,858,448,263,61,384,523,,,.296,.338,.541,46.0,62.4,,4.0,.522,17.5,,.189,-10.44,101.3,111.8,65.7,+.070,-3.38,102.1,105.4,-4.42
St. Bonaventure,28,2,26,.071,-15.69,0.38,1,15,1,11,0,12,1718,2168,1130,623,1596,.390,146,479,.305,326,499,.653,340,908,343,160,43,426,539,,,.313,.300,.469,46.6,55.1,,2.7,.436,18.9,,.204,-21.17,92.7,113.9,68.0,-.012,+0.38,103.1,102.7,-1.39
St. Francis (NY),28,13,15,.464,-8.77,-8.66,9,9,8,4,5,11,1961,1964,1120,693,1552,.447,218,587,.371,357,562,.635,266,859,391,233,114,419,564,,,.362,.378,.539,45.5,56.4,,7.5,.517,18.7,,.230,-8.20,96.8,105.0,69.7,-.028,-8.55,98.4,106.9,-3.34
St. John's (NY),27,9,18,.333,4.98,7.42,3,13,9,7,0,11,1738,1804,1080,648,1506,.430,112,358,.313,330,492,.671,366,966,332,222,111,441,520,,,.327,.238,.500,51.3,51.2,,7.5,.467,20.2,,.219,+5.46,101.6,96.1,66.3,-.079,+8.58,108.3,99.7,-1.14
Stanford,31,18,13,.581,9.10,8.13,11,7,10,2,5,5,2173,2134,1245,774,1778,.435,124,363,.342,501,680,.737,380,1112,373,207,86,428,559,,,.382,.204,.517,50.4,48.2,,4.8,.470,16.9,,.282,+10.63,106.6,95.9,67.1,+.049,+8.47,107.5,99.1,+4.14
