School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Murray State,29,17,12,.586,2.49,-2.80,9,7,12,2,5,9,2194,2002,1165,803,1735,.463,205,604,.339,383,540,.709,391,1097,475,208,132,395,500,,,.311,.348,.551,54.4,59.2,,8.2,.522,16.6,,.221,+5.53,107.3,101.8,65.5,-.082,-1.81,102.8,104.6,+7.12
Navy,28,8,20,.286,-11.56,-5.21,4,10,7,8,1,11,1701,1822,1125,597,1457,.410,162,495,.327,345,531,.650,320,935,344,204,75,477,557,,,.364,.340,.498,50.4,57.6,,5.3,.465,21.8,,.237,-14.11,90.5,104.7,65.6,-.030,-5.04,99.1,104.1,-4.02
Nebraska,30,11,19,.367,3.46,9.21,3,13,9,6,0,11,1900,2054,1210,686,1724,.398,139,504,.276,389,599,.649,379,1143,335,188,96,432,545,,,.347,.292,.473,49.4,48.8,,5.4,.438,17.7,,.226,+2.47,97.4,94.9,66.6,+.014,+8.97,106.9,97.9,-1.84
Nevada,32,18,14,.563,5.99,2.06,11,7,11,3,5,11,2432,2301,,809,1859,.435,192,549,.350,622,872,.713,418,1219,377,218,123,421,662,,,.469,.295,.535,51.8,46.6,,6.7,.487,15.6,,.335,+8.19,108.0,99.9,68.8,-.097,+2.29,103.2,100.9,+4.98
Nevada-Las Vegas,32,21,11,.656,9.01,4.67,8,6,15,6,6,5,2411,2272,1290,846,1798,.471,187,518,.361,532,753,.707,347,1058,460,279,105,471,633,,,.419,.288,.559,49.1,54.4,,5.9,.523,17.9,,.296,+9.84,108.1,98.2,70.3,+.022,+3.16,104.6,101.4,+0.20
New Hampshire,28,5,23,.179,-17.07,-5.15,3,13,2,9,3,13,1834,2168,1120,609,1531,.398,199,606,.328,417,673,.620,327,958,320,193,43,454,574,,,.440,.396,.495,47.4,52.5,,2.6,.463,19.7,,.272,-18.50,94.0,112.5,70.4,-.037,-5.14,98.7,103.8,-4.24
New Mexico,28,10,18,.357,-0.50,4.06,4,10,10,7,0,10,1986,2051,1125,659,1559,.423,222,613,.362,446,609,.732,296,910,339,160,75,331,506,,,.391,.393,.537,48.0,51.4,,4.8,.494,15.2,,.286,-2.27,107.7,110.0,65.6,-.023,+3.68,104.6,101.0,-4.24
New Mexico State,29,20,9,.690,4.69,-0.92,9,6,12,2,6,6,2136,1956,,755,1675,.451,170,487,.349,456,619,.737,357,1042,364,199,116,392,467,,,.370,.291,.542,50.5,48.2,,6.9,.501,16.6,,.272,+7.51,107.7,100.2,67.2,-.005,-0.93,102.0,102.9,-7.35
New Orleans,29,15,14,.517,-0.22,0.28,7,8,13,1,1,12,2049,2009,,717,1611,.445,159,400,.398,456,671,.680,391,1087,365,195,115,480,502,,,.417,.248,.531,53.1,50.9,,6.8,.494,19.9,,.283,-0.49,101.7,102.2,66.3,+.005,-0.03,102.5,102.5,-3.24
Niagara,29,17,12,.586,-2.47,-2.23,12,6,8,4,7,7,2163,2170,1175,756,1632,.463,146,444,.329,505,737,.685,394,1058,413,220,94,423,509,,,.452,.272,.546,52.1,54.6,,5.5,.508,17.6,,.309,-0.90,109.5,110.4,66.5,+.091,-1.85,100.4,102.2,+0.23
Nicholls State,28,3,25,.107,-21.86,-5.51,1,19,2,9,1,16,1508,1933,,531,1375,.386,150,441,.340,296,445,.665,283,857,276,157,23,494,527,,,.324,.321,.475,46.8,52.0,,1.5,.441,23.7,,.215,-25.55,87.5,113.0,62.1,-.082,-3.85,98.8,102.6,+11.15
Norfolk State,29,14,15,.483,-13.83,-11.83,10,8,8,4,4,10,1826,1884,,643,1520,.423,130,426,.305,410,634,.647,340,1000,281,226,119,497,547,,,.417,.280,.501,50.0,43.7,,7.6,.466,21.4,,.270,-15.22,88.1,103.4,65.7,+.022,-15.27,94.0,109.3,-5.64
North Carolina,35,19,16,.543,11.22,10.31,6,10,14,5,3,9,2524,2492,1410,900,2062,.436,290,822,.353,434,655,.663,400,1196,555,293,163,522,604,,,.318,.399,.532,47.0,61.7,,7.8,.507,18.0,,.210,+12.15,107.9,95.8,68.3,+.024,+11.23,107.4,96.2,+7.32
North Carolina A&T,27,1,26,.037,-27.96,-8.15,1,17,0,9,1,15,1654,2171,,600,1523,.394,168,491,.342,286,488,.586,323,878,248,166,39,457,507,,,.320,.322,.471,45.1,41.3,,2.4,.449,20.7,,.188,-35.37,84.1,119.4,68.7,-.013,-9.84,96.8,106.6,+11.86
North Carolina State,31,18,13,.581,11.76,7.57,9,7,14,3,3,7,2246,2116,1250,755,1656,.456,248,696,.356,488,634,.770,290,989,456,238,100,440,580,,,.383,.420,.574,49.8,60.4,,6.0,.531,18.4,,.295,+13.18,111.2,98.1,65.0,-.023,+8.48,106.9,98.4,-6.47
North Carolina-Asheville,32,15,17,.469,-13.19,-5.61,7,7,10,2,2,14,2320,2514,1310,801,1848,.433,212,586,.362,506,665,.761,393,1142,430,230,99,514,616,,,.360,.317,.536,49.0,53.7,,5.0,.491,19.2,,.274,-12.35,101.2,113.5,68.0,+.119,-6.45,98.3,104.7,+11.61
North Carolina-Greensboro,29,7,22,.241,-8.60,-2.78,3,13,6,8,1,13,2042,2193,,759,1708,.444,188,522,.360,336,466,.721,329,988,408,207,102,473,571,,,.273,.306,.529,47.8,53.8,,5.9,.499,19.7,,.197,-9.03,97.7,106.8,67.5,-.118,-3.04,100.9,103.9,+2.20
North Carolina-Wilmington,31,24,7,.774,8.52,-2.80,15,3,11,1,10,5,2214,1863,1250,801,1747,.459,216,581,.372,396,572,.692,309,1022,456,283,58,352,572,,,.327,.333,.548,48.5,56.9,,3.6,.520,14.8,,.227,+14.62,109.5,94.9,64.1,-.031,-2.47,99.3,101.7,-0.81
North Texas,28,7,21,.250,-7.25,3.09,2,13,3,8,3,12,1965,2179,1135,692,1629,.425,157,479,.328,424,604,.702,349,1037,359,179,113,488,623,,,.371,.294,.513,49.0,51.9,,6.8,.473,20.3,,.260,-7.31,99.3,106.6,70.2,+.006,+5.18,105.3,100.1,+9.82
Northeastern,31,16,15,.516,-5.09,-4.81,8,8,9,3,4,10,2290,2204,,826,1930,.428,216,681,.317,422,616,.685,422,1131,433,299,91,476,677,,,.319,.353,.515,50.1,52.4,,5.4,.484,17.6,,.219,-5.33,98.9,104.2,70.1,-.004,-4.88,99.4,104.3,-1.47
Northern Arizona,28,15,13,.536,-3.64,-3.25,6,8,10,3,4,9,2038,2010,1140,737,1609,.458,227,586,.387,337,527,.639,299,1007,434,148,86,465,552,,,.328,.364,.548,50.7,58.9,,5.3,.529,20.0,,.209,-2.60,99.5,102.1,68.1,+.005,-3.70,100.7,104.4,-5.22
Northern Illinois,31,17,14,.548,0.92,1.11,11,7,7,7,8,6,2158,2164,1260,755,1645,.459,195,509,.383,453,694,.653,403,1105,393,236,113,527,613,,,.422,.309,.546,53.3,52.1,,6.8,.518,21.1,,.275,+2.52,104.6,102.1,64.8,+.050,+1.28,103.8,102.5,+3.43
Northern Iowa,28,11,17,.393,-2.09,1.47,7,11,8,4,3,12,1830,1895,1125,646,1438,.449,216,571,.378,322,473,.681,229,872,396,140,51,375,459,,,.329,.397,.550,48.1,61.3,,3.3,.524,18.4,,.224,-2.78,102.0,104.8,64.6,-.010,+1.60,103.3,101.7,+3.61
Northwestern,29,12,17,.414,2.36,5.43,3,13,11,8,1,9,1816,1905,1170,624,1455,.429,199,631,.315,369,529,.698,277,862,429,200,81,373,513,,,.364,.434,.532,46.0,68.8,,5.3,.497,17.9,,.254,+0.05,105.0,104.9,60.4,-.003,+4.99,104.7,99.7,-11.03
Northwestern State,27,6,21,.222,-15.47,-6.76,6,14,3,9,3,12,1682,1917,,603,1533,.393,90,333,.270,386,612,.631,376,984,294,216,105,503,586,,,.399,.217,.461,49.3,48.8,,7.2,.423,21.6,35.5,.252,-16.93,85.2,102.1,70.6,+.001,-6.04,98.9,105.0,+0.44
Notre Dame,34,24,10,.706,17.32,9.43,10,6,14,2,4,5,2692,2424,1375,917,2055,.446,283,735,.385,575,756,.761,378,1303,558,248,189,446,551,,,.368,.358,.558,49.8,60.9,,8.5,.515,15.6,,.280,+20.31,116.5,96.2,69.2,+.009,+11.00,107.3,96.3,+3.78
Oakland,28,17,11,.607,-2.40,-5.05,10,4,12,3,4,7,2207,2084,1120,762,1651,.462,178,537,.331,505,735,.687,355,1022,390,229,92,396,516,,,.445,.325,.552,51.9,51.2,,5.7,.515,16.5,,.306,-2.07,103.7,105.7,71.3,+.007,-6.76,100.1,106.9,-5.00
Ohio,30,14,16,.467,-0.96,2.41,8,10,8,4,5,10,2139,2240,,722,1588,.455,186,513,.363,509,747,.681,304,1006,426,189,76,457,572,,,.470,.323,.550,48.8,59.0,,4.3,.513,19.0,,.321,-0.22,104.5,104.7,65.6,+.090,+3.25,105.3,102.1,+10.45
Ohio State,32,17,15,.531,8.02,8.49,7,9,11,5,3,7,2055,2070,1285,685,1670,.410,156,453,.344,529,746,.709,359,1100,369,168,62,442,585,,,.447,.271,.508,51.7,53.9,,3.7,.457,17.9,,.317,+8.93,103.2,94.3,64.2,+.052,+9.62,107.1,97.4,-0.60
Oklahoma,34,27,7,.794,18.86,8.53,12,4,15,1,5,3,2392,2041,1375,853,1912,.446,250,638,.392,436,629,.693,414,1251,482,237,123,412,619,,,.329,.334,.541,53.3,56.5,,6.8,.512,15.7,,.228,+23.01,112.1,89.1,62.7,+.034,+9.01,106.7,97.7,-2.32
Oklahoma State,32,22,10,.688,14.62,8.46,10,6,13,2,6,5,2224,2004,1285,800,1784,.448,157,496,.317,467,719,.650,397,1175,408,286,171,474,644,,,.403,.278,.523,50.8,51.0,,9.6,.492,18.2,,.262,+17.67,105.9,88.2,66.7,+.003,+9.08,106.3,97.2,-1.14
Old Dominion,27,12,15,.444,-0.16,-2.20,9,9,8,6,4,8,1799,1744,1085,627,1560,.402,158,496,.319,387,551,.702,377,1023,384,223,76,360,495,,,.353,.318,.494,52.7,61.2,,5.3,.453,16.5,,.248,+0.30,99.2,98.9,66.6,-.113,-2.21,100.0,102.2,-1.40
Oral Roberts,28,18,10,.643,0.12,-5.73,9,5,12,1,5,7,2169,1965,,712,1593,.447,215,574,.375,530,706,.751,339,1058,435,150,131,400,553,,,.443,.360,.562,51.7,61.1,,7.9,.514,17.2,,.333,+1.21,104.6,103.4,68.1,-.030,-6.92,100.3,107.2,-5.13
Oregon,33,23,10,.697,14.05,6.11,10,8,14,2,5,6,2689,2427,1325,934,2039,.458,291,753,.386,530,685,.774,377,1190,567,263,91,504,692,,,.336,.369,.569,49.4,60.7,,4.5,.529,17.6,,.260,+14.25,111.4,97.1,71.2,+.032,+5.24,105.0,99.8,-4.41
Oregon State,28,13,15,.464,3.86,5.86,6,12,7,7,6,7,1903,1914,1125,671,1595,.421,126,420,.300,435,634,.686,324,1022,382,150,98,383,464,,,.397,.263,.502,50.0,56.9,,5.8,.460,16.8,,.273,+3.21,100.7,97.5,66.9,+.006,+5.54,104.9,99.4,-6.57
Pacific,28,12,16,.429,-1.02,-0.95,7,11,9,5,3,10,1846,1848,1130,656,1584,.414,190,584,.325,344,485,.709,313,964,330,162,77,378,552,,,.306,.369,.509,48.5,50.3,,5.1,.474,17.2,,.217,-0.86,99.9,100.8,66.3,-.066,-1.06,101.6,102.7,+3.27
Penn State,28,7,21,.250,-2.08,7.71,2,14,7,9,0,11,1766,2040,1130,637,1589,.401,172,524,.328,320,435,.736,323,890,320,165,107,445,571,,,.274,.330,.492,47.5,50.2,,7.1,.455,19.9,,.201,-4.58,98.6,103.2,67.6,-.004,+8.26,106.4,98.2,-1.64
Pennsylvania,28,22,6,.786,8.44,-1.45,14,0,11,2,10,3,1958,1681,1125,668,1432,.466,251,608,.413,371,523,.709,254,926,418,199,59,370,500,,,.365,.425,.583,51.8,62.6,,4.1,.554,18.0,,.259,+13.35,110.3,96.9,63.3,+.035,-1.53,100.4,102.0,+3.49
Pepperdine,28,15,13,.536,0.86,1.79,7,7,6,6,6,6,2195,2204,,804,1738,.463,220,568,.387,367,507,.724,304,938,378,191,87,364,520,,,.292,.327,.555,47.5,47.0,,5.2,.526,15.5,,.211,+1.69,110.2,108.5,70.8,+.042,+1.33,102.9,101.6,+1.19
Pittsburgh,33,28,5,.848,21.49,5.79,13,3,16,0,7,4,2473,1955,,893,1766,.506,208,572,.364,479,748,.640,369,1203,589,271,134,484,591,,,.424,.324,.583,55.0,66.0,,7.7,.565,18.6,,.271,+28.61,114.8,86.2,64.7,-.023,+7.07,105.5,98.4,-8.24
Portland,28,11,17,.393,-4.56,1.07,4,10,6,7,5,9,1896,2020,1120,625,1525,.410,196,595,.329,450,615,.732,235,789,395,213,74,399,609,,,.403,.390,.522,42.7,63.2,,5.1,.474,18.0,,.295,-4.25,98.7,103.0,68.2,+.011,+1.38,103.0,101.6,+0.81
Portland State,27,5,22,.185,-9.32,-0.28,3,11,5,8,0,13,1576,1789,,544,1344,.405,135,396,.341,353,528,.669,269,873,293,142,72,484,549,,,.393,.295,.494,50.0,53.9,,5.2,.455,23.3,,.263,-11.46,87.2,98.7,65.5,-.047,+0.50,102.4,101.9,+3.46
Prairie View,29,17,12,.586,-9.49,-8.42,14,4,10,2,7,9,2042,2073,,714,1630,.438,144,457,.315,470,673,.698,312,1080,343,191,44,426,571,,,.413,.280,.524,49.7,48.0,,2.5,.482,17.9,,.288,-9.08,97.4,106.5,67.3,+.127,-9.21,95.8,105.0,+8.58
Princeton,27,16,11,.593,0.29,-2.60,10,4,7,4,7,7,1795,1677,1085,637,1349,.472,220,613,.359,301,436,.690,222,766,410,204,45,318,481,,,.323,.454,.577,49.0,64.4,,3.5,.554,17.0,,.223,+2.99,109.2,106.2,59.9,-.027,-1.98,99.8,101.7,+3.33
Providence,32,18,14,.563,11.64,7.82,8,8,13,5,4,8,2284,2162,,791,1830,.432,206,619,.333,496,637,.779,380,1110,473,283,179,461,553,,,.348,.338,.536,49.6,59.8,,9.7,.489,17.8,,.271,+13.85,108.0,94.1,67.0,-.051,+7.91,106.1,98.2,+1.44
Purdue,30,19,11,.633,15.95,9.42,10,6,14,1,3,6,2156,1960,,715,1638,.437,157,467,.336,569,757,.752,312,1015,360,216,85,413,598,,,.462,.285,.540,49.6,50.3,,5.2,.484,17.1,,.347,+17.42,107.0,89.6,69.3,-.012,+9.53,107.6,98.0,+4.87
Quinnipiac,29,17,12,.586,-7.88,-8.56,10,8,8,4,7,8,2139,2096,1160,761,1681,.453,187,531,.352,430,630,.683,341,1019,479,222,77,456,612,,,.375,.316,.540,49.4,62.9,,4.6,.508,18.7,,.256,-6.72,99.1,105.8,71.0,+.044,-8.87,97.7,106.6,-2.19
Radford,30,10,20,.333,-19.20,-9.24,6,8,6,5,4,14,1893,2202,1210,642,1734,.370,186,562,.331,423,630,.671,359,1056,278,166,99,430,587,,,.363,.324,.466,46.5,43.3,,5.8,.424,17.5,,.244,-19.59,88.6,108.2,68.5,+.067,-8.55,97.8,106.3,-1.71
Rhode Island,31,19,12,.613,3.51,3.35,9,7,13,5,6,7,2163,2158,1250,751,1897,.396,174,561,.310,487,733,.664,472,1182,410,252,75,418,618,,,.386,.296,.482,50.5,54.6,,4.3,.442,15.7,,.257,+4.33,101.6,97.3,68.5,+.112,+3.30,104.4,101.1,+0.91
Rice,29,19,10,.655,3.29,0.89,11,7,13,2,6,7,2159,2019,,757,1613,.469,182,471,.386,463,628,.737,316,1011,463,244,97,479,587,,,.389,.292,.565,50.7,61.2,,5.9,.526,20.0,,.287,+4.73,105.8,101.1,69.2,+.063,+0.02,101.0,101.0,-0.22
Richmond,29,15,14,.517,6.19,3.50,9,7,10,5,5,7,1889,1811,1175,659,1601,.412,189,568,.333,382,544,.702,327,970,377,194,114,352,524,,,.340,.355,.508,48.3,57.2,,7.5,.471,15.9,,.239,+6.28,101.4,95.2,62.1,-.037,+3.77,104.5,100.7,+0.67
Rider,28,12,16,.429,-5.20,-3.60,7,11,8,6,4,9,1875,1920,1155,667,1596,.418,194,643,.302,347,473,.734,307,946,370,203,97,374,504,,,.296,.403,.515,48.0,55.5,,6.2,.479,17.0,,.217,-5.79,99.2,104.9,63.2,-.013,-4.05,100.0,104.0,-5.43
Robert Morris,27,10,17,.370,-13.04,-9.20,7,11,6,5,4,12,1912,1997,,681,1459,.467,193,521,.370,357,494,.723,265,828,316,147,58,368,494,,,.339,.357,.564,47.7,46.4,,3.7,.533,17.8,,.245,-12.74,103.6,116.3,65.0,-.044,-9.44,97.0,106.5,-3.74
Rutgers,28,12,16,.429,5.09,6.45,4,12,10,6,2,10,1894,1932,1125,674,1706,.395,186,559,.333,360,548,.657,389,1015,350,258,147,382,587,,,.321,.328,.482,48.4,51.9,,9.8,.450,16.3,,.211,+6.01,100.9,94.9,68.7,-.041,+8.36,106.4,98.1,-5.21
Sacramento State,29,12,17,.414,-10.02,-1.84,5,9,6,6,6,11,1894,2088,1170,660,1611,.410,165,539,.306,409,608,.673,315,963,375,247,87,480,615,,,.377,.335,.498,46.8,56.8,,5.5,.461,20.2,,.254,-8.89,94.1,103.0,69.2,+.070,-1.43,101.8,103.2,-2.19
Sacred Heart,29,8,21,.276,-15.73,-7.27,6,12,4,8,4,11,2007,2231,1165,760,1834,.414,180,530,.340,307,437,.703,385,981,394,267,62,457,576,,,.238,.289,.492,46.6,51.8,,3.8,.463,18.3,,.167,-16.77,93.9,110.7,69.9,-.003,-7.57,98.1,105.7,-1.83
Saint Francis (PA),28,14,14,.500,-9.90,-8.37,10,8,9,4,5,9,1912,1955,1125,681,1565,.435,172,479,.359,378,556,.680,280,902,377,210,65,435,497,,,.355,.306,.523,47.3,55.4,,4.1,.490,19.2,,.242,-9.84,94.3,104.1,69.3,+.049,-9.67,96.9,106.6,-3.70
Saint Joseph's,30,23,7,.767,14.61,3.71,12,4,11,1,9,5,2111,1784,,725,1637,.443,239,658,.363,422,615,.686,339,1060,417,217,166,387,563,,,.376,.402,.547,49.9,57.5,,10.1,.516,16.7,,.258,+20.75,109.0,88.3,64.1,-.049,+4.61,105.0,100.4,+5.80
Saint Louis,30,16,14,.533,6.84,6.88,9,7,11,5,4,8,1821,1822,,655,1520,.431,168,496,.339,343,525,.653,275,909,367,182,76,328,544,,,.345,.326,.515,47.4,56.0,,5.0,.486,15.6,,.226,+8.34,104.1,95.8,58.9,+.026,+7.12,105.9,98.8,+2.93
Saint Mary's (CA),30,15,15,.500,1.94,0.84,6,8,9,6,3,8,2001,1924,1200,664,1481,.448,164,436,.376,509,723,.704,308,1016,347,198,108,506,657,,,.488,.294,.548,51.4,52.3,,6.9,.504,21.7,,.344,+2.18,98.5,96.3,65.6,-.045,+0.42,102.8,102.4,-1.56
Saint Peter's,29,10,19,.345,-7.52,-2.97,6,12,6,6,3,9,2132,2264,1170,782,1864,.420,199,589,.338,369,520,.710,431,1036,372,235,111,433,642,,,.279,.316,.505,48.2,47.6,,6.7,.473,17.0,,.198,-8.03,100.3,108.3,71.2,-.031,-3.58,100.4,103.9,-3.65
Sam Houston State,30,23,7,.767,-1.65,-6.87,17,3,16,0,7,5,2185,1951,,751,1636,.459,194,542,.358,489,694,.705,338,1111,502,252,174,475,578,,,.424,.331,.556,51.3,66.8,,10.1,.518,19.5,,.299,+0.82,101.5,100.6,67.2,+.088,-7.41,97.0,104.5,-2.00
Samford,28,13,15,.464,-5.67,-3.86,9,7,9,3,4,11,1793,1833,1140,618,1310,.472,258,684,.377,299,405,.738,169,829,450,131,43,421,503,,,.309,.522,.597,49.0,72.8,,2.9,.570,21.9,,.228,-4.16,101.0,105.1,58.8,-.008,-2.42,102.1,104.5,+6.06
San Diego,30,18,12,.600,5.46,2.74,10,4,9,5,9,6,2265,2143,1210,765,1626,.470,210,554,.379,525,789,.665,354,1147,496,162,101,536,602,,,.485,.341,.566,53.5,64.8,,5.6,.535,21.1,,.323,+8.32,104.7,96.4,70.9,+.003,+3.37,104.8,101.4,+6.03
San Diego State,30,16,14,.533,5.11,4.14,6,8,11,6,5,8,2145,2087,1205,778,1697,.458,187,526,.356,402,593,.678,383,1051,431,188,84,453,587,,,.349,.310,.542,53.8,55.4,,5.3,.514,18.6,,.237,+6.69,108.0,101.3,66.9,-.023,+3.60,104.4,100.8,-3.20
San Francisco,29,15,14,.517,2.07,1.43,9,5,9,5,5,9,2018,1986,,733,1575,.465,198,519,.382,354,491,.721,302,924,408,157,53,396,572,,,.312,.330,.558,49.6,55.7,,3.4,.528,18.0,,.225,+4.19,109.1,104.9,63.2,-.020,+2.16,103.0,100.8,+3.15
San Jose State,28,7,21,.250,-8.81,0.23,4,14,5,8,2,12,1841,2033,,696,1638,.425,116,354,.328,333,536,.621,384,894,373,200,28,396,595,,,.327,.216,.486,48.2,53.6,,2.0,.460,17.3,,.203,-11.83,96.1,107.9,65.2,+.013,+0.23,101.7,101.4,-1.11
Santa Clara,28,13,15,.464,-4.59,-0.11,4,10,8,7,5,7,1827,1925,1120,637,1515,.420,173,494,.350,380,562,.676,340,1026,344,159,52,425,547,,,.371,.326,.513,52.8,54.0,,3.4,.478,19.3,,.251,-6.25,96.9,103.2,65.1,+.083,-0.77,102.4,103.2,-5.27
Savannah State,27,3,24,.111,-25.57,-7.49,,,2,8,1,16,1661,2123,,628,1688,.372,116,435,.267,289,481,.601,414,1007,267,253,88,525,693,,,.285,.258,.433,46.6,42.5,,6.0,.406,21.5,,.171,-26.95,78.2,105.2,73.2,-.003,-7.01,99.3,106.3,-2.94
Seton Hall,30,17,13,.567,9.66,8.20,10,6,13,3,3,8,2029,1985,1210,733,1694,.433,141,446,.316,422,609,.693,367,1080,397,219,100,446,575,,,.360,.263,.512,51.0,54.2,,6.1,.474,18.4,,.249,+12.26,104.6,92.3,65.7,+.022,+9.26,106.4,97.1,-0.57
Siena,32,21,11,.656,2.68,-1.79,12,6,11,6,8,4,2395,2252,1280,808,1864,.433,193,542,.356,586,819,.716,470,1269,457,222,112,506,653,,,.439,.291,.532,54.3,56.6,,6.2,.485,18.3,,.314,+3.89,105.3,101.4,68.9,-.013,-2.78,100.7,103.5,-2.16
South Alabama,28,14,14,.500,0.52,2.16,7,8,11,3,3,10,2044,1999,1125,731,1645,.444,219,611,.358,363,520,.698,315,881,362,246,32,363,518,,,.316,.371,.540,46.4,49.5,,2.1,.511,16.1,,.221,+0.85,105.4,104.6,65.7,-.001,+2.51,103.9,101.4,+3.10
South Carolina,28,12,16,.429,7.39,8.96,5,11,11,4,1,11,1839,1883,,671,1592,.421,144,487,.296,353,517,.683,307,910,388,234,92,373,487,,,.325,.306,.500,47.5,57.8,,6.1,.467,16.9,,.222,+8.31,103.1,94.8,65.5,-.028,+9.76,108.0,98.2,+0.29
South Carolina State,31,20,11,.645,-9.20,-10.14,15,3,8,2,9,7,2238,2209,,765,1683,.455,161,484,.333,547,782,.699,396,1145,316,247,89,602,643,,,.465,.288,.545,51.0,41.3,,5.0,.502,22.7,,.325,-8.59,96.4,105.0,71.7,+.115,-12.27,95.2,107.5,-0.55
South Florida,29,15,14,.517,4.20,4.52,7,9,13,2,1,11,2001,1971,,737,1697,.434,182,527,.345,345,542,.637,372,1105,460,254,136,440,538,,,.319,.311,.512,49.8,62.4,,7.8,.488,18.4,,.203,+4.49,101.3,96.8,67.9,+.007,+4.25,104.0,99.8,+1.29
Southeast Missouri State,30,11,19,.367,-8.36,-3.18,5,11,7,6,3,12,2149,2253,1205,786,1719,.457,212,529,.401,365,497,.734,308,976,535,165,62,407,524,,,.289,.308,.550,49.5,68.1,,3.7,.519,17.2,,.212,-9.22,102.1,111.3,65.3,-.012,-1.76,103.0,104.8,+1.51
Southeastern Louisiana,27,11,16,.407,-10.77,-5.41,9,11,8,5,3,11,1775,1839,,616,1519,.406,176,566,.311,367,543,.676,307,869,341,229,42,373,565,,,.357,.373,.499,47.9,55.4,,3.1,.463,17.3,,.242,-10.54,95.7,106.2,65.9,+.024,-4.77,98.1,102.8,+13.01
Southern,29,9,20,.310,-17.50,-13.20,5,13,8,9,1,11,1967,2060,,748,1807,.414,153,525,.291,318,508,.626,413,1116,400,201,124,459,538,,,.281,.291,.480,48.8,53.5,,7.1,.456,18.3,,.176,-18.97,90.1,109.0,69.0,-.108,-14.06,93.8,107.8,-16.21
Southern California,30,13,17,.433,7.25,7.28,6,12,8,6,3,9,2295,2297,1205,829,1989,.417,186,575,.323,451,645,.699,466,1158,411,276,105,446,656,,,.324,.289,.500,50.3,49.6,,5.9,.464,16.3,,.227,+6.74,105.2,98.4,73.3,-.055,+7.38,106.6,99.2,+0.12
Southern Illinois,31,24,7,.774,8.57,2.37,16,2,14,0,8,5,2307,2115,1250,847,1801,.470,191,494,.387,422,603,.700,336,1028,430,245,96,388,600,,,.335,.274,.553,49.1,50.8,,5.8,.523,15.7,,.234,+11.76,110.3,98.6,67.8,+.063,+1.97,103.5,101.5,+3.35
Southern Methodist,30,17,13,.567,1.76,1.76,11,7,10,3,5,9,2185,2185,1225,750,1729,.434,167,541,.309,518,729,.711,389,1113,387,234,149,474,561,,,.422,.313,.526,50.5,51.6,,8.3,.482,18.6,,.300,+2.36,103.6,101.2,68.2,+.070,+1.45,102.7,101.3,+3.56
Southern Mississippi,29,13,16,.448,0.61,3.85,5,11,11,4,0,11,1939,2033,,675,1641,.411,117,411,.285,472,687,.687,375,1095,381,184,99,447,551,,,.419,.250,.493,51.1,56.4,,5.9,.447,18.5,,.288,+0.16,98.9,98.8,67.4,+.049,+3.63,103.4,99.8,-1.79
Southern Utah,28,11,17,.393,-9.40,-3.60,5,9,8,5,2,11,1899,1978,1120,683,1429,.478,172,441,.390,361,514,.702,240,831,386,226,88,426,563,,,.360,.309,.567,47.1,56.5,,5.9,.538,20.3,,.253,-10.77,101.2,111.9,64.2,+.005,-3.86,101.1,104.9,-0.77
St. Bonaventure,27,13,14,.481,5.75,4.38,7,9,7,4,4,9,2146,2109,1090,753,1773,.425,271,729,.372,369,486,.759,347,932,417,220,63,335,539,,,.274,.411,.535,46.6,55.4,,4.0,.501,14.3,,.208,+8.07,112.8,104.8,71.3,-.070,+5.51,105.1,99.6,+6.97
St. Francis (NY),30,14,16,.467,-8.82,-8.82,9,9,9,3,2,13,2281,2281,1220,785,1708,.460,223,625,.357,488,704,.693,365,1013,466,269,115,531,663,,,.412,.366,.558,49.7,59.4,,6.8,.525,20.6,,.286,-8.10,100.5,108.6,70.7,-.027,-8.75,97.5,106.2,-2.68
St. John's (NY),34,21,13,.618,9.71,7.35,7,9,12,7,6,5,2418,2338,1365,859,2125,.404,195,622,.314,505,756,.668,561,1285,392,327,151,435,665,,,.356,.293,.487,51.1,45.6,,8.3,.450,14.9,,.238,+10.06,105.4,95.3,67.0,+.035,+6.76,106.3,99.5,-0.51
Stanford,33,24,9,.727,13.25,8.37,14,4,14,3,7,3,2391,2230,1325,851,1925,.442,231,648,.356,458,676,.678,449,1279,482,177,117,470,618,,,.351,.337,.532,53.6,56.6,,6.1,.502,17.3,,.238,+14.57,109.8,95.2,65.6,+.066,+7.26,106.2,98.9,+3.76
Stephen F. Austin,29,21,8,.724,-1.24,-7.98,16,4,15,1,6,7,2099,1823,1170,753,1534,.491,144,380,.379,449,624,.720,301,908,366,264,66,392,537,,,.407,.248,.573,49.5,48.6,,4.4,.538,17.6,,.293,+2.14,105.6,103.5,62.6,+.003,-8.51,96.6,105.1,-5.37
