School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Eastern Washington,31,15,16,.484,-5.32,-4.15,10,10,10,4,3,11,2362,2329,1245,813,1791,.454,251,677,.371,485,700,.693,329,1133,417,147,133,373,603,69.5,109.1,.391,.378,.556,51.0,51.3,6.8,10.8,.524,14.9,30.2,.271,-5.56,105.7,111.3,69.0,-.028,-5.44,103.2,108.7,+6.45
Elon,32,18,14,.563,-4.02,-4.50,11,5,11,4,7,6,2392,2281,1290,837,1789,.468,256,683,.375,462,639,.723,290,1086,442,161,93,386,576,67.9,109.3,.357,.382,.572,49.4,52.8,7.4,7.1,.539,15.6,27.8,.258,-2.95,104.6,107.5,64.4,+.033,-4.75,103.4,108.2,+5.35
Evansville,33,14,19,.424,-3.12,1.20,6,12,10,7,3,11,2290,2383,1330,775,1672,.464,144,398,.362,596,830,.718,276,1057,485,166,124,422,623,66.7,103.2,.496,.238,.554,48.4,62.6,7.5,10.4,.507,17.0,26.8,.356,-4.19,103.1,107.3,65.6,+.007,+1.26,105.4,104.2,-2.10
Fairfield,32,7,25,.219,-7.37,-0.81,4,16,4,9,2,13,2030,2240,1285,697,1753,.398,220,660,.333,416,607,.685,356,1134,360,141,117,469,734,66.9,94.4,.346,.376,.497,50.0,51.6,6.6,9.7,.460,18.7,30.5,.237,-8.84,95.6,104.5,64.5,-.019,-0.21,105.2,105.4,+2.91
Fairleigh Dickinson,31,10,21,.323,-11.24,-4.07,6,10,6,6,4,14,2157,2358,1250,742,1766,.420,226,636,.355,447,621,.720,328,980,339,209,122,364,660,67.0,103.0,.352,.360,.523,45.4,45.7,10.0,10.8,.484,15.0,30.0,.253,-10.57,102.2,112.8,65.0,-.017,-3.00,103.7,106.7,+4.97
Florida,39,36,3,.923,20.69,8.54,18,0,17,0,10,2,2727,2253,1560,945,2056,.460,255,711,.359,582,871,.668,437,1385,509,274,118,418,611,62.9,111.1,.424,.346,.552,53.8,53.9,11.2,8.6,.522,14.5,34.7,.283,+28.57,116.5,88.0,61.3,+.053,+9.02,109.4,100.4,+2.39
Florida A&M,32,14,18,.438,-12.31,-7.58,8,8,9,3,3,14,2281,2370,1290,809,2010,.402,213,637,.334,450,688,.654,475,1253,360,237,132,466,768,72.0,98.3,.342,.317,.488,49.4,44.5,10.2,10.2,.455,16.6,35.9,.224,-13.19,94.9,108.1,70.0,+.050,-8.01,99.8,107.9,-0.98
Florida Atlantic,32,10,22,.313,-5.12,-0.42,5,11,7,8,3,11,2120,2192,1280,747,1760,.424,210,629,.334,416,647,.643,396,1180,380,151,147,417,600,65.5,101.1,.368,.357,.513,51.0,50.9,7.2,11.5,.484,16.8,34.6,.236,-6.40,101.1,107.5,63.0,-.085,-1.01,104.4,105.4,+1.13
Florida Gulf Coast,35,22,13,.629,-1.97,-5.76,14,4,16,2,6,10,2504,2339,1409,914,1958,.467,200,608,.329,476,706,.674,348,1282,447,200,125,460,637,68.2,104.2,.361,.311,.546,52.0,48.9,8.3,9.6,.518,16.7,29.9,.243,-1.08,100.0,101.1,66.2,+.011,-7.17,102.6,109.8,-2.98
Florida International,31,15,16,.484,-5.40,-1.58,7,9,9,6,5,8,2128,2170,1250,754,1681,.449,152,481,.316,468,698,.670,358,1118,336,221,130,436,560,67.2,101.4,.415,.286,.529,51.1,44.6,10.5,10.8,.494,17.8,33.8,.278,-5.48,101.4,106.9,64.7,+.054,-2.55,103.3,105.9,-2.84
Florida State,36,22,14,.611,12.63,8.13,9,9,12,5,6,6,2554,2392,1450,873,1873,.466,191,502,.380,617,855,.722,392,1256,385,213,191,512,650,66.1,106.6,.456,.268,.560,50.8,44.1,8.9,13.9,.517,18.3,34.8,.329,+14.86,112.2,97.4,65.2,-.005,+9.31,109.4,100.1,+2.05
Fordham,31,10,21,.323,-3.16,3.14,2,14,7,8,2,12,2224,2419,1245,764,1942,.393,220,719,.306,476,649,.733,448,1152,379,207,126,353,616,69.2,103.3,.334,.370,.494,48.8,49.6,9.6,10.8,.450,13.6,35.4,.245,-2.86,108.8,111.7,67.5,-.035,+5.09,105.9,100.8,-3.67
Fort Wayne,36,25,11,.694,-0.20,-3.87,10,4,13,2,8,8,2774,2555,1405,937,1920,.488,269,699,.385,521,787,.662,377,1182,499,238,83,440,595,67.2,117.5,.410,.364,.605,52.8,53.3,10.1,6.2,.558,16.1,33.8,.271,+2.08,110.1,108.0,65.7,+.062,-3.63,103.2,106.8,-4.90
Fresno State,39,21,18,.538,3.59,3.75,9,9,13,6,7,10,2837,2749,1590,950,2170,.438,291,815,.357,646,884,.731,359,1320,470,253,177,394,751,66.3,107.7,.407,.376,.548,47.9,49.5,9.6,11.9,.505,13.2,26.6,.298,+5.05,110.2,105.2,65.7,+.013,+3.86,106.2,102.3,+5.20
Furman,30,9,21,.300,-17.44,-7.40,3,13,6,8,3,12,1955,2196,1205,680,1540,.442,164,492,.333,431,633,.681,269,940,288,147,85,407,509,65.5,99.1,.411,.319,.531,47.5,42.4,7.5,7.6,.495,18.1,27.8,.280,-20.69,94.9,115.6,63.7,-.002,-8.06,101.1,109.2,-2.87
Gardner-Webb,33,18,15,.545,-7.33,-6.90,10,6,8,5,7,9,2425,2309,1360,848,1895,.447,175,516,.339,554,807,.686,401,1182,498,252,104,405,607,67.3,106.0,.426,.272,.532,51.1,58.7,11.0,7.9,.494,15.1,33.7,.292,-6.59,99.0,105.6,64.8,+.005,-7.75,102.8,110.5,-1.21
George Mason,31,11,20,.355,2.03,4.58,5,12,6,8,4,8,2154,2233,1255,756,1719,.440,153,435,.352,489,690,.709,340,1074,339,163,108,421,649,67.7,101.5,.401,.253,.526,50.7,44.8,7.7,9.7,.484,17.1,31.7,.284,+2.67,105.8,103.2,65.0,-.036,+5.64,107.7,102.1,+1.77
George Washington,33,24,9,.727,10.60,4.42,11,5,14,1,6,5,2415,2211,1324,839,1812,.463,187,514,.364,550,845,.651,394,1229,461,235,135,428,595,68.0,107.3,.466,.284,.546,52.5,54.9,10.4,11.2,.515,16.2,35.1,.304,+13.82,110.8,97.0,65.3,+.056,+5.56,107.3,101.7,-0.08
Georgetown,33,18,15,.545,10.96,8.27,8,10,13,3,2,9,2344,2255,1330,801,1743,.460,180,543,.331,562,780,.721,336,1101,431,200,141,387,728,65.0,108.4,.448,.312,.555,50.5,53.8,9.2,12.9,.511,15.5,31.9,.322,+12.39,113.0,100.6,63.3,-.023,+8.32,109.8,101.5,+2.53
Georgia,34,20,14,.588,7.90,5.78,12,6,15,3,4,7,2343,2271,1369,767,1740,.441,167,478,.349,642,941,.682,401,1259,341,173,158,446,640,65.2,105.0,.541,.275,.536,53.3,44.5,7.8,13.1,.489,16.9,35.3,.369,+9.40,109.0,99.6,62.8,+.033,+5.06,107.2,102.2,-3.80
Georgia Southern,34,15,19,.441,-11.44,-8.60,6,10,7,6,5,11,2406,2395,1375,840,1927,.436,242,716,.338,484,731,.662,372,1197,327,233,56,405,589,67.1,104.2,.379,.372,.529,49.9,38.9,10.1,4.6,.499,15.1,30.4,.251,-12.09,98.3,110.4,64.8,-.040,-9.45,100.6,110.1,-5.55
Georgia State,34,25,9,.735,6.04,-2.56,17,1,13,0,10,7,2641,2330,1380,900,1923,.468,252,672,.375,589,757,.778,276,1074,451,260,167,268,588,65.8,116.3,.394,.349,.579,46.6,50.1,11.5,14.8,.534,10.5,25.2,.306,+11.28,115.6,104.3,64.3,-.025,-2.18,103.5,105.7,-0.58
Georgia Tech,33,16,17,.485,5.12,5.24,6,12,10,7,5,7,2200,2204,1335,796,1847,.431,173,549,.315,435,636,.684,373,1187,434,171,140,399,586,64.8,101.8,.344,.297,.512,52.0,54.5,7.9,11.5,.478,15.7,32.7,.236,+5.17,104.8,99.6,64.2,-.002,+6.28,108.5,102.2,-5.68
Gonzaga,36,29,7,.806,15.56,5.36,15,3,15,0,8,4,2761,2372,1421,972,1963,.495,255,643,.397,562,793,.709,343,1291,525,235,142,419,659,68.1,114.1,.404,.328,.590,52.3,54.0,9.7,10.2,.560,15.2,30.6,.286,+20.14,114.0,93.8,65.0,+.016,+5.05,109.0,103.9,+2.20
Grambling,29,5,24,.172,-24.61,-9.05,3,15,3,8,1,15,1903,2316,1160,647,1576,.411,179,554,.323,430,645,.667,318,904,301,177,60,432,557,69.0,95.1,.409,.352,.505,46.6,46.5,8.8,5.5,.467,18.7,30.8,.273,-26.60,95.5,122.1,66.0,-.017,-9.05,98.7,107.8,+6.51
Grand Canyon,30,15,15,.500,-6.40,-3.51,10,6,8,4,5,9,2163,2152,1205,671,1549,.433,206,588,.350,615,831,.740,284,1057,386,121,81,381,604,67.8,105.9,.536,.380,.556,50.7,57.5,5.9,6.7,.500,16.4,28.4,.397,-6.04,105.3,111.3,65.4,+.046,-3.21,102.4,105.6,+3.16
Green Bay,31,24,7,.774,7.18,0.11,14,2,13,4,9,2,2304,1999,1250,813,1715,.474,150,424,.354,528,751,.703,346,1139,473,222,223,393,520,67.7,108.8,.438,.247,.556,52.2,58.2,10.5,18.7,.518,15.9,33.9,.308,+10.77,108.7,98.0,65.5,+.037,+0.11,104.7,104.6,+3.19
Hampton,31,18,13,.581,-5.17,-7.91,13,4,9,3,8,7,2262,2177,1275,747,1781,.419,171,534,.320,597,909,.657,394,1173,367,234,184,457,736,71.1,99.8,.510,.300,.511,49.3,49.1,10.3,15.4,.467,17.1,33.1,.335,-4.38,96.4,100.8,69.7,-.000,-9.45,100.2,109.7,-2.94
Hartford,33,17,16,.515,-6.63,-6.18,10,6,9,3,7,9,2162,2177,1325,731,1593,.459,265,704,.376,435,619,.703,230,909,402,185,68,458,632,63.7,102.5,.389,.442,.573,46.4,55.0,8.8,6.0,.542,19.5,24.0,.273,-5.62,102.2,107.8,61.9,+.028,-6.73,100.3,107.1,-1.38
Harvard,32,27,5,.844,10.79,-0.47,13,1,11,1,11,3,2343,1952,1300,786,1691,.465,184,478,.385,587,811,.724,335,1092,449,243,155,365,566,64.6,111.6,.480,.283,.564,52.1,57.1,11.6,13.4,.519,15.0,32.8,.347,+17.58,112.9,95.3,64.1,+.020,+0.13,104.5,104.3,+0.98
Hawaii,31,20,11,.645,3.43,-1.68,9,7,14,5,6,4,2479,2270,1255,866,1829,.473,177,528,.335,570,789,.722,395,1114,437,190,110,366,604,69.3,114.0,.431,.289,.562,53.3,50.5,8.7,9.4,.522,14.2,37.6,.312,+3.03,111.0,108.0,66.9,-.045,-3.89,104.0,107.9,-4.32
High Point,31,16,15,.516,-8.23,-5.23,12,4,10,3,6,11,2203,2253,1245,801,1698,.472,187,485,.386,414,558,.742,299,985,455,184,108,373,532,65.5,108.0,.329,.286,.561,49.3,56.8,9.0,10.0,.527,16.0,30.6,.244,-6.63,106.0,112.6,62.7,+.061,-4.96,103.9,108.9,+4.54
Hofstra,33,10,23,.303,-6.56,-1.89,5,11,7,8,1,13,2260,2414,1325,750,1788,.419,229,685,.334,531,806,.659,419,1195,355,159,106,406,646,65.3,104.4,.451,.383,.521,51.9,47.3,7.3,8.9,.484,15.8,35.5,.297,-8.14,105.1,113.2,63.8,-.036,-2.08,103.7,105.8,-2.11
Holy Cross,34,20,14,.588,-1.58,-3.28,12,6,8,5,10,7,2277,2219,1371,771,1795,.430,217,615,.353,518,708,.732,338,1120,387,207,135,398,579,63.9,104.1,.394,.343,.534,51.0,50.2,9.5,10.8,.490,15.7,30.5,.289,+0.98,104.5,103.5,62.7,+.027,-2.60,103.1,105.7,+0.54
Houston,33,17,16,.515,2.68,4.62,8,10,12,4,3,9,2345,2409,1325,833,1833,.454,212,578,.367,467,700,.667,359,1141,486,179,182,421,603,67.1,105.5,.382,.315,.541,49.2,58.3,8.1,13.6,.512,16.3,31.6,.255,+3.35,111.1,107.7,65.4,+.057,+4.37,105.9,101.5,-9.04
Houston Baptist,31,6,25,.194,-17.39,-5.39,2,16,5,8,1,15,2091,2373,1250,737,1733,.425,157,456,.344,460,674,.682,350,1111,385,157,67,484,662,70.2,95.3,.389,.263,.509,49.1,52.2,7.2,5.2,.471,19.1,30.9,.265,-20.66,91.5,112.2,67.6,-.038,-5.56,103.2,108.8,+4.52
Howard,33,8,25,.242,-16.77,-5.22,5,11,4,6,2,17,2020,2344,1335,639,1690,.378,175,519,.337,567,835,.679,385,1096,261,207,131,540,726,67.1,90.2,.494,.307,.484,47.6,40.8,9.2,12.3,.430,20.6,32.6,.336,-18.88,87.7,106.6,65.9,-.027,-4.05,102.8,106.8,+5.44
IUPUI,32,6,26,.188,-14.33,-1.36,1,13,5,10,1,13,2126,2383,1283,782,1784,.438,140,450,.311,422,569,.742,261,995,333,161,98,354,516,66.9,99.1,.319,.252,.517,46.7,42.6,7.5,7.5,.478,14.7,24.3,.237,-18.16,96.2,114.3,64.2,-.037,-0.74,105.3,106.0,-1.15
Idaho,34,16,18,.471,-6.42,-3.72,7,9,7,6,5,9,2461,2536,1375,833,1865,.447,216,608,.355,579,842,.688,358,1161,384,146,58,388,702,66.9,107.0,.451,.326,.543,50.3,46.1,6.3,4.4,.505,14.6,31.2,.310,-7.12,105.4,112.5,65.6,+.078,-4.40,103.2,107.6,-2.36
Idaho State,29,11,18,.379,-6.42,-4.72,8,12,9,4,2,13,2054,2036,1175,694,1547,.449,166,453,.366,500,701,.713,347,1012,342,210,78,360,525,64.5,108.4,.453,.293,.546,52.3,49.3,11.1,8.7,.502,16.1,35.7,.323,-7.58,104.0,111.6,63.0,-.091,-5.87,103.5,109.3,+6.90
Illinois,35,20,15,.571,10.33,8.28,7,11,10,6,6,7,2248,2176,1405,797,1941,.411,210,662,.317,444,606,.733,375,1181,351,215,127,364,587,62.8,102.0,.312,.341,.504,50.4,44.0,9.8,10.7,.465,14.0,31.2,.229,+13.10,106.5,93.4,61.2,+.007,+9.40,109.8,100.4,-3.73
Illinois State,34,18,16,.529,1.08,1.77,9,9,14,3,3,11,2323,2329,1375,767,1886,.407,244,781,.312,545,774,.704,338,1181,409,262,160,420,696,67.7,99.8,.410,.414,.515,48.1,53.3,11.3,13.6,.471,15.7,27.5,.289,+1.98,101.9,99.9,66.7,+.029,+1.34,105.5,104.1,+2.30
Illinois-Chicago,31,6,25,.194,-7.17,0.63,1,15,2,12,2,11,2071,2248,1240,714,1696,.421,172,525,.328,471,660,.714,336,1054,346,171,55,388,672,66.5,100.4,.389,.310,.515,50.4,48.5,8.3,5.0,.472,16.2,30.8,.278,-9.07,100.4,109.5,64.5,-.113,+1.30,105.0,103.7,+0.88
Incarnate Word,27,21,6,.778,-8.47,-10.74,9,5,14,1,7,5,2216,1935,1085,771,1581,.488,203,522,.389,471,688,.685,301,1070,426,177,115,376,480,73.4,111.4,.435,.330,.581,52.9,55.3,8.9,9.8,.552,16.5,32.2,.298,-7.59,102.7,110.3,68.7,+.015,-11.99,99.5,111.5,-1.04
Indiana,32,17,15,.531,11.32,6.64,7,11,14,4,2,8,2312,2162,1285,780,1741,.448,176,512,.344,576,789,.730,396,1241,368,190,138,482,587,68.7,104.8,.453,.294,.546,55.4,47.2,8.6,11.2,.499,18.6,37.2,.331,+11.55,107.8,96.2,67.1,-.069,+7.01,108.8,101.8,-8.47
Indiana State,34,23,11,.676,3.29,1.19,12,6,11,2,8,7,2416,2328,1360,814,1809,.450,219,629,.348,569,787,.723,304,1129,440,198,117,382,645,66.5,106.9,.435,.348,.553,50.4,54.1,8.8,9.7,.511,14.9,27.4,.315,+5.61,106.8,101.2,65.3,+.082,+1.65,106.0,104.4,+0.23
Iona,33,22,11,.667,5.96,-0.10,17,3,11,2,9,8,2760,2560,1325,947,1944,.487,338,853,.396,528,739,.714,288,1094,576,219,122,349,584,71.0,117.2,.380,.439,.601,46.5,60.8,9.3,8.3,.574,13.2,26.1,.272,+10.14,118.6,108.5,68.6,-.024,+0.89,105.5,104.6,+8.19
Iowa,33,20,13,.606,18.58,7.43,9,9,13,4,4,6,2689,2321,1339,919,1984,.463,191,546,.350,660,898,.735,447,1332,532,234,164,371,603,69.9,115.0,.453,.275,.558,54.7,57.9,10.0,13.5,.511,13.3,37.7,.333,+20.44,120.2,99.8,68.6,-.116,+8.35,108.6,100.2,-6.19
Iowa State,36,28,8,.778,18.52,9.88,11,7,15,1,4,6,2989,2678,1465,1062,2239,.474,301,840,.358,564,814,.693,375,1387,663,214,106,380,623,71.7,113.9,.364,.375,.569,51.1,62.4,8.2,7.0,.542,12.6,28.8,.252,+21.07,118.9,97.8,70.2,+.064,+10.77,111.1,100.4,+1.44
Jackson State,31,11,20,.355,-11.62,-8.72,7,11,6,6,5,13,2041,2131,1251,711,1707,.417,121,413,.293,498,688,.724,367,1092,296,188,100,465,711,67.8,96.2,.403,.242,.502,51.1,41.6,8.9,10.1,.452,18.6,33.4,.292,-12.63,93.7,106.3,65.0,-.043,-9.04,99.7,108.7,+3.89
Jacksonville,30,12,18,.400,-11.86,-4.86,8,10,10,5,2,13,2231,2385,1200,756,1729,.437,188,553,.340,531,749,.709,362,1027,393,220,105,409,565,70.7,105.2,.433,.320,.535,48.2,52.0,10.4,9.2,.492,16.4,32.8,.307,-13.55,103.2,116.8,67.8,+.028,-5.75,102.2,108.0,-1.35
Jacksonville State,31,10,21,.323,-11.97,-5.14,4,12,7,6,2,14,2014,2176,1240,685,1633,.419,175,541,.323,469,695,.675,336,950,366,195,110,351,601,63.7,102.0,.426,.331,.513,47.6,53.4,9.9,9.8,.473,15.2,31.3,.287,-14.04,98.2,112.3,60.6,-.015,-4.94,103.8,108.7,-4.39
James Madison,31,11,20,.355,-7.65,-2.20,6,10,5,5,4,12,1961,2130,1245,647,1582,.409,151,553,.273,514,750,.685,314,1045,272,182,96,379,607,64.7,97.3,.474,.350,.506,49.0,42.0,9.0,9.5,.457,16.4,29.6,.325,-8.25,98.5,106.8,63.5,+.048,-1.09,104.1,105.2,-0.48
Kansas,35,25,10,.714,20.25,11.40,14,4,14,1,5,6,2764,2454,1410,955,1937,.493,189,556,.340,665,935,.711,416,1336,523,204,196,463,732,68.6,114.3,.483,.287,.580,55.5,54.8,8.4,14.6,.542,16.3,37.3,.343,+24.60,119.3,94.7,66.6,-.051,+12.13,112.2,100.0,+9.47
Kansas State,33,20,13,.606,12.14,8.47,10,8,15,2,2,7,2280,2159,1335,798,1840,.434,198,598,.331,486,741,.656,406,1180,503,205,98,404,714,65.6,104.2,.403,.325,.520,50.7,63.0,9.4,8.0,.488,15.6,34.7,.264,+14.10,107.8,93.7,63.3,+.001,+8.17,110.5,102.3,-4.06
Kennesaw State,31,6,25,.194,-16.16,-4.05,3,15,4,11,2,14,2016,2304,1240,708,1676,.422,192,559,.343,408,628,.650,346,1019,344,182,95,494,673,68.2,95.3,.375,.334,.511,47.9,48.6,8.6,7.9,.480,20.0,31.7,.243,-20.32,92.0,112.3,66.0,+.003,-4.51,103.5,108.1,+0.88
Kent State,32,16,16,.500,-1.81,-1.94,7,11,11,7,5,9,2228,2188,1290,766,1787,.429,232,670,.346,464,660,.703,341,1074,362,199,109,390,670,66.5,103.8,.369,.375,.530,49.3,47.3,9.3,9.7,.494,15.7,30.5,.260,-2.11,104.1,106.2,64.7,-.022,-2.78,102.3,105.0,-4.36
Kentucky,40,29,11,.725,18.07,9.90,12,6,16,2,5,5,2992,2665,1615,1004,2213,.454,203,611,.332,781,1146,.682,562,1607,446,189,236,469,732,65.9,112.4,.518,.276,.543,56.6,44.4,7.1,14.9,.500,14.5,41.4,.353,+22.55,118.3,95.8,64.0,-.025,+10.73,110.5,99.8,+4.19
La Salle,31,15,16,.484,4.10,4.75,7,9,8,5,4,8,2100,2120,1261,720,1743,.413,177,544,.325,483,682,.708,370,1100,385,173,106,360,495,65.2,102.2,.391,.312,.508,50.0,53.5,8.4,8.2,.464,14.8,33.1,.277,+5.88,106.3,100.4,62.7,+.002,+5.92,108.0,102.1,+2.37
Lafayette,31,11,20,.355,-7.64,-3.38,6,12,6,7,5,13,2212,2315,1250,781,1661,.470,231,580,.398,419,563,.744,253,927,400,162,66,376,555,65.6,107.9,.339,.349,.574,47.3,51.2,7.9,6.1,.540,16.3,26.8,.252,-6.43,109.3,115.7,64.6,-.051,-2.16,102.5,104.6,+0.63
Lamar,30,4,26,.133,-16.61,-6.04,3,15,2,11,1,14,2001,2318,1200,711,1628,.437,97,315,.308,482,648,.744,277,945,361,160,86,420,554,69.4,96.1,.398,.193,.517,46.8,50.8,7.7,7.1,.467,17.8,27.6,.296,-20.71,93.1,113.8,66.5,-.034,-6.51,102.4,108.9,-1.96
Lehigh,32,14,18,.438,-6.52,-3.83,7,11,9,5,4,11,2121,2207,1301,758,1756,.432,199,555,.359,406,574,.707,280,1067,416,159,112,384,572,65.5,99.6,.327,.316,.523,47.6,54.9,7.5,9.0,.488,15.9,26.0,.231,-6.06,98.0,104.1,64.3,+.031,-3.26,104.3,107.6,-2.97
Liberty,32,11,21,.344,-10.26,-7.47,5,11,7,8,2,12,2250,2234,1280,816,1781,.458,180,502,.359,438,622,.704,403,1186,423,150,110,424,564,65.4,107.4,.349,.282,.542,54.8,51.8,7.2,10.1,.509,17.0,37.9,.246,-11.25,101.3,112.6,62.8,-.129,-7.85,102.4,110.2,-3.44
Lipscomb,30,15,15,.500,-8.20,-5.13,10,8,7,5,8,10,2276,2355,1210,727,1683,.432,275,778,.353,547,800,.684,293,991,416,202,57,376,661,71.0,106.0,.475,.462,.552,46.9,57.2,9.4,5.7,.514,15.4,26.7,.325,-8.04,103.4,111.5,68.6,+.086,-5.02,103.7,108.7,+2.26
Little Rock,32,15,17,.469,-5.39,-1.09,9,9,7,6,6,9,2288,2371,1320,784,1844,.425,164,505,.325,556,754,.737,369,1174,376,190,125,422,689,68.4,101.4,.409,.274,.519,50.8,48.0,8.4,11.8,.470,16.1,31.9,.302,-4.70,101.1,105.8,66.3,+.060,-0.35,104.6,105.0,+7.34
Long Beach State,32,15,17,.469,1.44,2.71,10,6,9,4,5,9,2236,2255,1295,822,1904,.432,191,613,.312,401,607,.661,428,1178,405,186,80,390,571,66.5,103.8,.319,.322,.510,51.0,49.3,8.6,7.0,.482,15.1,35.7,.211,+2.17,104.9,102.7,64.6,-.023,+2.95,107.3,104.4,+13.73
Long Island University,29,9,20,.310,-13.66,-5.55,4,12,5,6,4,11,2080,2315,1165,707,1653,.428,218,631,.345,448,625,.717,325,1001,407,125,66,371,509,68.5,104.2,.378,.382,.533,48.4,57.6,6.3,5.8,.494,16.0,31.0,.271,-15.55,103.0,118.6,66.4,+.077,-4.62,102.1,106.7,-1.58
Longwood,32,8,24,.250,-20.31,-5.56,3,13,5,9,3,12,2235,2570,1280,812,1845,.440,180,513,.351,431,591,.729,309,998,430,216,58,408,623,69.7,100.2,.320,.278,.526,45.5,53.0,9.7,5.2,.489,16.1,27.6,.234,-22.88,95.6,118.5,66.6,-.043,-5.57,103.4,108.9,+2.38
Louisiana,35,23,12,.657,2.91,-0.28,11,7,13,2,6,9,2835,2633,1430,988,2127,.465,246,670,.367,613,913,.671,464,1329,472,250,144,459,734,71.2,111.4,.429,.315,.554,52.3,47.8,9.8,10.2,.522,15.2,36.3,.288,+5.19,110.2,105.0,68.5,+.038,-0.57,105.0,105.6,+4.65
Louisiana State,34,20,14,.588,10.05,6.61,9,9,13,3,4,9,2540,2423,1375,918,2067,.444,231,675,.342,473,707,.669,444,1334,479,261,199,464,635,70.1,105.3,.342,.327,.529,51.8,52.2,10.8,14.0,.500,16.2,34.9,.229,+12.12,110.7,98.5,68.6,-.010,+7.22,107.9,100.7,-2.10
Louisiana Tech,37,29,8,.784,12.44,-1.20,13,3,14,1,10,5,2998,2460,1485,1034,2284,.453,286,868,.329,644,948,.679,478,1448,582,339,188,424,705,72.1,112.0,.415,.380,.548,51.7,56.3,12.7,12.4,.515,13.4,33.8,.282,+15.10,110.4,95.3,69.6,+.002,-1.67,103.5,105.2,-4.21
Louisiana-Monroe,27,10,17,.370,-5.21,0.02,7,11,6,6,4,10,1738,1851,1100,628,1470,.427,143,450,.318,339,536,.632,277,943,341,154,94,338,498,64.9,97.4,.365,.306,.504,50.0,54.3,8.6,9.7,.476,16.4,30.0,.231,-7.00,97.5,104.5,61.8,-.012,+0.70,105.7,105.0,+12.24
Louisville,37,31,6,.838,24.69,4.80,15,3,16,2,9,2,2998,2262,1480,1051,2232,.471,288,783,.368,608,920,.661,503,1396,568,370,173,391,723,69.0,117.4,.412,.351,.562,52.1,54.0,14.5,12.5,.535,12.8,37.1,.272,+30.41,118.9,88.5,67.2,-.045,+4.31,107.0,102.7,-4.65
Loyola (IL),32,10,22,.313,-4.75,-1.14,4,14,8,6,0,14,2105,2199,1300,744,1609,.462,191,546,.350,426,606,.703,266,973,419,176,82,427,622,63.2,102.4,.377,.339,.555,48.7,56.3,8.6,7.3,.522,18.4,27.3,.265,-6.47,102.2,108.7,61.9,-.073,-1.78,104.0,105.8,-8.54
Loyola (MD),30,11,19,.367,-10.58,-3.23,6,12,7,7,4,12,1957,2158,1215,680,1642,.414,145,452,.321,452,678,.667,329,935,336,236,128,357,584,65.5,98.4,.413,.275,.498,46.2,49.4,11.9,11.6,.458,15.4,30.7,.275,-12.17,97.1,109.3,64.6,+.063,-2.84,103.7,106.5,-0.51
Loyola Marymount,32,13,19,.406,-0.49,4.03,4,14,6,6,3,10,2345,2468,1266,838,1922,.436,141,480,.294,528,693,.762,385,1088,406,228,120,389,645,71.2,104.1,.361,.250,.521,48.3,48.4,10.1,9.3,.473,14.7,33.1,.275,-0.94,105.7,106.6,67.8,+.048,+4.78,108.4,103.6,+0.92
Maine,29,6,23,.207,-17.58,-4.72,4,12,4,9,1,12,2091,2404,1165,759,1712,.443,182,543,.335,391,577,.678,271,966,418,220,66,438,606,74.2,96.8,.337,.317,.526,45.2,55.1,10.2,5.3,.496,18.1,25.5,.228,-20.55,95.5,116.0,73.0,+.010,-5.16,101.1,106.2,+1.03
Manhattan,33,25,8,.758,6.04,-0.90,15,5,9,3,12,4,2540,2311,1350,828,1837,.451,208,564,.369,676,1019,.663,415,1234,433,273,200,468,799,70.3,107.1,.555,.307,.547,50.7,52.3,11.5,15.3,.507,16.8,34.4,.368,+10.21,107.2,97.0,67.7,-.008,-0.20,105.6,105.8,+3.46
Marist,31,12,19,.387,-4.94,-1.27,9,11,9,4,3,11,2119,2233,1260,709,1736,.408,201,580,.347,500,700,.714,334,1057,342,202,122,384,583,67.4,99.8,.403,.334,.512,47.9,48.2,9.5,10.2,.466,15.7,29.7,.288,-3.87,101.6,105.5,64.4,-.021,-0.98,104.6,105.6,+1.81
Marquette,32,17,15,.531,10.08,6.61,9,9,12,4,4,8,2310,2199,1320,800,1800,.444,154,480,.321,556,806,.690,379,1167,474,202,100,383,631,66.3,105.6,.448,.267,.529,52.3,59.3,9.2,9.0,.487,14.9,34.1,.309,+11.05,109.7,98.6,64.5,-.051,+7.74,109.0,101.2,-1.39
Marshall,33,11,22,.333,-4.42,-1.32,4,12,8,8,2,12,2385,2375,1330,837,1938,.432,202,655,.308,509,818,.622,423,1222,397,211,124,426,658,69.6,103.0,.422,.338,.513,49.1,47.4,9.1,9.8,.484,15.5,33.0,.263,-5.82,99.9,105.7,66.9,-.109,-1.81,103.1,104.9,-1.02
