School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Maryland,35,28,7,.800,13.32,7.63,14,4,18,1,6,4,2417,2218,1410,781,1777,.440,258,687,.376,597,790,.756,314,1223,376,169,151,431,584,64.7,106.1,.445,.387,.562,51.1,48.1,7.4,11.9,.512,16.7,28.9,.336,+15.68,111.3,95.7,63.9,+.127,+7.15,108.3,101.1,-3.33
Maryland-Baltimore County,30,4,26,.133,-16.17,-5.14,2,14,2,11,2,15,1682,2013,1205,591,1441,.410,153,469,.326,347,539,.644,225,902,338,197,90,467,475,64.4,86.7,.374,.325,.496,46.5,57.2,10.2,8.6,.463,21.6,23.3,.241,-20.68,89.2,109.9,64.2,-.037,-5.09,100.3,105.4,-3.66
Maryland-Eastern Shore,33,18,15,.545,-6.55,-6.94,11,5,7,3,11,9,2229,2216,1325,752,1660,.453,213,557,.382,512,781,.656,379,1100,447,248,47,504,658,65.1,103.3,.470,.336,.549,51.7,59.4,11.5,4.5,.517,19.9,35.5,.308,-3.33,104.5,107.8,64.4,+.040,-5.65,100.5,106.2,+3.39
Massachusetts,32,17,15,.531,3.59,4.69,10,8,10,5,5,8,2220,2255,1290,772,1785,.432,144,488,.295,532,756,.704,384,1177,429,216,135,451,591,68.3,100.7,.424,.273,.518,51.5,55.6,9.8,10.3,.473,17.4,33.9,.298,+4.16,106.5,102.3,67.0,+.069,+5.03,106.2,101.2,+6.20
Massachusetts-Lowell,29,12,17,.414,-11.21,-4.32,6,10,6,5,6,12,1780,1928,1175,610,1481,.412,223,622,.359,337,508,.663,212,837,323,201,28,383,523,64.5,93.9,.343,.420,.517,45.1,53.0,10.6,3.1,.487,18.2,21.9,.228,-12.46,94.1,106.6,63.7,+.077,-3.09,101.8,104.9,+2.94
McNeese State,31,15,16,.484,-10.05,-5.42,8,10,11,5,3,10,2154,2210,1250,792,1873,.423,193,620,.311,377,579,.651,413,1118,409,223,145,333,528,66.0,104.4,.309,.331,.501,49.1,51.6,10.8,12.6,.474,13.4,34.6,.201,-11.58,100.6,112.1,62.8,+.035,-6.37,102.2,108.6,+9.48
Memphis,32,18,14,.563,7.15,2.90,10,8,12,6,4,5,2155,2019,1290,802,1827,.439,166,506,.328,385,578,.666,409,1195,460,224,208,427,587,65.6,101.8,.316,.277,.513,53.0,57.4,10.6,17.2,.484,16.9,37.0,.211,+7.51,105.5,98.0,66.2,-.033,+1.21,104.0,102.7,-1.46
Mercer,35,19,16,.543,-2.01,-4.10,12,6,12,4,5,9,2334,2196,1430,808,1840,.439,212,611,.347,506,736,.688,385,1191,468,224,90,377,560,61.2,106.7,.400,.332,.533,50.8,57.9,10.2,8.1,.497,14.7,33.3,.275,-1.52,104.5,106.0,60.9,-.049,-5.49,102.1,107.6,+2.33
Miami (FL),38,25,13,.658,12.00,7.05,10,8,12,6,8,4,2592,2404,1545,878,2053,.428,292,816,.358,544,729,.746,377,1317,488,209,126,385,593,62.5,107.3,.355,.397,.540,50.6,55.6,8.7,9.0,.499,13.8,29.6,.265,+14.49,112.5,98.1,62.5,+.022,+7.00,107.5,100.5,-1.99
Miami (OH),32,13,19,.406,-3.75,0.31,8,10,10,7,3,10,2123,2226,1300,739,1679,.440,187,546,.342,456,643,.709,268,984,375,245,64,411,602,65.4,99.8,.383,.325,.535,48.1,50.7,11.5,6.5,.496,17.2,26.0,.272,-4.02,102.5,106.6,64.6,+.009,-0.08,104.3,104.4,-5.44
Michigan,32,16,16,.500,9.56,9.59,8,10,12,6,2,8,2071,2048,1310,734,1724,.426,250,696,.359,353,468,.754,267,966,382,174,57,306,455,60.7,104.2,.271,.404,.532,47.0,52.0,8.8,5.2,.498,13.6,25.5,.205,+9.55,110.0,100.5,59.7,-.008,+9.39,109.4,100.0,+0.28
Michigan State,39,27,12,.692,17.46,10.00,12,6,12,4,7,4,2773,2482,1605,1014,2181,.465,294,763,.385,451,714,.632,436,1458,646,203,176,441,738,63.0,109.7,.327,.350,.550,53.9,63.7,8.0,12.6,.532,14.9,33.4,.207,+21.72,116.6,94.9,63.1,-.017,+10.49,110.3,99.8,-0.88
Middle Tennessee,36,19,17,.528,0.21,-0.39,9,9,12,4,4,10,2285,2247,1475,773,1867,.414,242,675,.359,497,710,.700,386,1215,396,214,112,469,660,62.1,99.8,.380,.362,.518,52.1,51.2,9.3,9.4,.479,17.5,31.8,.266,+0.59,102.3,101.7,61.0,+.003,-0.57,103.7,104.3,+1.22
Milwaukee,30,14,16,.467,-4.85,0.15,9,7,10,4,3,11,1963,2077,1200,659,1564,.421,211,624,.338,434,589,.737,264,982,388,157,83,382,518,65.4,100.1,.377,.399,.532,49.4,58.9,8.0,6.9,.489,17.2,26.9,.277,-3.76,103.1,106.9,64.4,+.043,+0.89,105.6,104.7,+3.08
Minnesota,33,18,15,.545,12.34,7.21,6,12,13,6,3,7,2449,2233,1330,890,1924,.463,243,638,.381,426,634,.672,352,1087,519,313,110,400,596,68.2,108.0,.330,.332,.550,48.1,58.3,13.8,9.7,.526,15.2,30.6,.221,+13.06,112.7,99.7,67.3,-.099,+6.80,107.0,100.2,-5.45
Mississippi,34,21,13,.618,11.39,7.01,11,7,9,7,8,4,2475,2326,1369,848,2003,.423,220,662,.332,559,723,.773,430,1284,450,225,128,378,668,67.0,107.9,.361,.331,.527,51.8,53.1,9.8,11.3,.478,13.9,34.8,.279,+13.88,114.5,100.6,66.2,-.033,+7.10,107.3,100.2,-1.19
Mississippi State,32,13,19,.406,2.53,4.72,6,12,9,8,3,8,1977,2032,1280,669,1557,.430,133,434,.306,506,727,.696,324,1099,278,205,90,474,606,64.1,96.4,.467,.279,.520,51.9,41.6,10.0,8.4,.472,19.9,32.6,.325,+0.58,100.7,100.1,63.8,-.034,+4.23,106.2,102.0,-8.42
Mississippi Valley State,32,6,26,.188,-23.94,-7.78,5,13,3,6,2,17,2045,2562,1296,738,1911,.386,157,519,.303,412,630,.654,382,1052,338,241,37,481,589,71.0,89.0,.330,.272,.463,44.2,45.8,10.5,2.9,.427,17.9,30.1,.216,-25.69,91.6,117.3,70.1,-.001,-7.60,98.8,106.4,+5.71
Missouri,32,9,23,.281,1.13,9.26,3,15,8,8,1,10,1935,2173,1290,683,1694,.403,196,596,.329,373,560,.666,327,1050,343,179,90,417,624,63.4,94.7,.331,.352,.494,48.2,50.2,8.8,8.3,.461,17.5,29.7,.220,-2.09,102.0,104.1,62.0,-.019,+9.07,108.3,99.3,+2.99
Missouri State,31,11,20,.355,-4.92,1.67,5,13,8,6,3,11,1850,1989,1260,654,1612,.406,158,512,.309,384,525,.731,316,1008,347,160,100,377,550,61.1,96.1,.326,.318,.497,50.4,53.1,8.3,9.4,.455,16.8,31.1,.238,-7.52,98.9,106.5,61.3,-.010,+1.51,104.8,103.3,-1.06
Missouri-Kansas City,33,14,19,.424,-8.01,-5.07,8,6,9,4,4,13,2164,2202,1345,723,1776,.407,216,649,.333,502,724,.693,374,1037,376,266,111,443,636,64.9,99.1,.408,.365,.510,46.9,52.0,12.2,10.1,.468,17.3,32.2,.283,-9.74,98.2,107.9,63.5,-.014,-5.72,101.6,107.3,-0.07
Monmouth,33,18,15,.545,-2.18,-2.91,13,7,8,7,9,7,2134,2110,1335,730,1702,.429,171,506,.338,503,697,.722,320,1080,372,231,127,426,622,64.1,99.7,.410,.297,.525,48.8,51.0,10.8,12.5,.479,17.3,30.0,.296,-1.38,100.8,102.1,63.6,+.012,-3.53,102.1,105.6,-3.20
Montana,33,20,13,.606,-1.75,-3.78,14,4,13,4,7,9,2347,2219,1370,828,1786,.464,274,737,.372,417,581,.718,295,1055,466,218,84,391,634,63.2,108.4,.325,.413,.569,50.1,56.3,10.1,8.0,.540,15.9,28.2,.233,+0.15,106.0,105.8,62.0,+.003,-4.19,104.3,108.4,+5.09
Montana State,30,7,23,.233,-12.91,-3.50,4,14,5,9,2,14,1917,2152,1200,662,1665,.398,246,687,.358,347,482,.720,317,1009,349,132,91,411,624,66.4,96.3,.289,.413,.506,49.3,52.7,6.6,8.1,.471,17.8,29.3,.208,-15.16,95.7,110.8,65.3,-.056,-4.04,104.4,108.4,+1.95
Morehead State,34,17,17,.500,-0.66,-3.31,10,6,7,6,7,9,2420,2255,1370,854,1930,.442,220,639,.344,490,684,.716,422,1205,495,278,110,462,782,67.0,105.5,.354,.331,.537,53.4,58.0,12.1,9.9,.499,17.0,35.8,.254,+0.98,104.1,103.1,64.9,-.094,-2.55,103.7,106.2,+1.12
Morgan State,31,7,24,.226,-16.19,-6.48,5,11,5,5,1,17,1898,2199,1245,673,1877,.359,163,574,.284,389,622,.625,468,1098,313,175,89,332,580,65.6,92.9,.331,.306,.437,47.8,46.5,8.6,8.0,.402,13.3,34.9,.207,-18.87,94.3,113.2,64.4,+.029,-4.98,100.6,105.6,+2.66
Mount St. Mary's,30,15,15,.500,-6.14,-4.40,11,7,9,4,5,11,1893,1945,1225,662,1645,.402,228,691,.330,341,500,.682,325,979,342,202,112,367,549,63.1,97.9,.304,.420,.503,48.3,51.7,10.5,10.1,.472,16.3,30.6,.207,-4.97,98.5,103.4,62.4,+.040,-4.84,102.0,106.9,+5.25
Murray State,35,29,6,.829,7.13,-2.81,16,0,15,1,12,2,2764,2367,1410,961,1995,.482,263,679,.387,579,831,.697,422,1292,543,253,113,411,649,67.5,116.2,.417,.340,.578,52.7,56.5,10.6,8.7,.548,14.7,36.1,.290,+12.04,116.5,104.5,66.8,+.076,-2.61,102.8,105.4,-1.08
NJIT,33,21,12,.636,-3.21,-4.07,0,0,15,2,6,10,2368,2229,1320,808,1768,.457,279,742,.376,473,680,.696,319,1110,492,232,149,450,646,67.3,106.7,.385,.420,.566,49.6,60.9,10.5,12.8,.536,17.7,30.0,.268,-0.85,105.5,106.4,66.2,+.049,-4.15,101.9,106.0,-4.53
Navy,32,13,19,.406,-7.87,-3.61,8,10,8,8,4,10,1952,2059,1280,719,1637,.439,170,518,.328,344,513,.671,301,982,423,188,107,391,554,61.5,99.1,.313,.316,.519,49.6,58.8,9.5,10.9,.491,17.2,29.6,.210,-9.04,98.9,107.9,61.0,+.005,-4.89,103.5,108.4,-3.04
Nebraska,31,13,18,.419,5.90,7.58,5,13,10,6,1,11,1905,1957,1260,664,1613,.412,161,566,.284,416,588,.707,277,1022,315,192,90,389,581,63.8,94.7,.365,.351,.503,48.5,47.4,9.5,9.0,.462,17.1,26.7,.258,+4.62,99.6,95.0,63.3,-.017,+7.59,109.1,101.5,-3.77
Nevada,31,9,22,.290,-6.03,1.08,5,13,7,8,2,11,1874,2061,1245,637,1673,.381,111,417,.266,489,703,.696,457,1221,298,169,129,436,603,63.8,94.4,.420,.249,.467,54.0,46.8,8.5,11.4,.414,17.8,40.2,.292,-8.54,97.8,106.4,63.7,-.083,+0.53,103.8,103.3,-2.98
Nevada-Las Vegas,33,18,15,.545,5.41,3.38,8,10,13,4,4,8,2250,2125,1334,808,1816,.445,236,639,.369,398,600,.663,301,1170,453,183,223,376,545,65.1,103.5,.330,.352,.535,49.0,56.1,8.4,16.4,.510,15.2,27.0,.219,+6.13,107.9,101.7,65.1,-.029,+2.73,104.5,101.8,+6.77
New Hampshire,32,19,13,.594,-3.76,-6.29,11,5,12,3,7,10,2148,1973,1305,747,1712,.436,231,617,.374,423,627,.675,302,1174,366,167,69,394,607,64.5,102.0,.366,.360,.534,53.4,49.0,7.9,6.2,.504,16.4,28.1,.247,-1.86,100.9,102.8,63.9,-.027,-6.30,100.3,106.6,-3.25
New Mexico,31,15,16,.484,2.80,1.03,7,11,10,5,4,8,1921,1866,1255,686,1588,.432,148,480,.308,401,609,.658,331,1081,398,178,139,392,538,61.9,99.0,.384,.302,.512,53.7,58.0,9.2,14.9,.479,17.3,33.2,.253,+2.82,101.6,98.7,62.0,-.068,+0.64,104.5,103.9,-3.48
New Mexico State,34,23,11,.676,3.71,-3.67,13,1,15,2,6,8,2316,2033,1370,808,1748,.462,165,450,.367,535,771,.694,428,1199,406,219,124,470,541,62.9,107.5,.441,.257,.548,54.9,50.2,10.2,9.2,.509,18.2,39.9,.306,+6.63,107.4,100.8,63.0,-.042,-5.37,101.1,106.5,+1.78
New Orleans,29,11,18,.379,-11.86,-6.36,6,12,8,4,2,13,2062,2133,1170,704,1604,.439,123,366,.336,531,770,.690,365,1014,279,216,101,452,608,70.0,100.8,.480,.228,.523,51.4,39.6,10.6,9.3,.477,18.7,35.8,.331,-13.22,96.9,110.2,67.6,-.034,-6.78,101.6,108.4,+11.15
Niagara,30,8,22,.267,-9.27,-1.80,7,13,4,10,4,10,1930,2154,1210,642,1608,.399,184,524,.351,460,662,.695,343,1016,338,172,69,408,559,65.5,97.5,.412,.326,.502,50.1,52.6,8.7,6.6,.456,17.5,32.0,.286,-11.41,99.8,111.2,64.7,-.004,-1.99,103.2,105.2,+2.77
Nicholls State,29,10,19,.345,-15.84,-5.30,7,11,7,6,3,12,1885,2117,1170,662,1511,.438,155,496,.313,404,645,.626,314,981,367,201,120,492,635,68.4,94.2,.427,.328,.519,49.0,55.4,10.0,11.2,.489,21.3,31.6,.267,-18.36,90.0,108.3,66.1,+.025,-6.23,102.9,109.1,+11.17
Norfolk State,34,20,14,.588,-4.66,-6.35,12,4,10,3,7,10,2385,2254,1380,850,1801,.472,190,549,.346,495,751,.659,370,1224,459,173,167,460,668,65.4,105.7,.417,.305,.553,53.7,54.0,7.7,15.0,.525,17.6,34.9,.275,-2.01,105.5,107.5,64.6,+.027,-6.20,100.2,106.4,+6.54
North Carolina,38,26,12,.684,20.63,11.76,11,7,10,5,7,4,2953,2616,1530,1099,2309,.476,184,514,.358,571,814,.701,526,1541,661,251,160,481,738,69.2,111.6,.353,.223,.548,55.2,60.1,9.5,11.3,.516,15.1,40.0,.247,+23.85,119.1,95.3,69.2,-.026,+12.76,111.1,98.3,+7.64
North Carolina A&T,32,9,23,.281,-16.76,-8.02,6,10,7,5,2,15,1884,2112,1285,648,1622,.400,157,555,.283,431,633,.681,366,1066,297,170,127,483,594,63.3,92.6,.390,.342,.490,49.8,45.8,8.4,11.8,.448,20.1,34.3,.266,-19.42,93.5,112.9,61.6,-.038,-7.53,98.9,106.5,+1.90
North Carolina Central,33,25,8,.758,0.66,-8.67,16,0,12,0,9,7,2278,1821,1325,813,1668,.487,219,593,.369,433,632,.685,312,1121,461,219,134,414,636,62.6,109.9,.379,.356,.579,53.1,56.7,10.6,12.5,.553,17.4,32.4,.260,+6.00,105.4,99.4,59.4,+.027,-9.20,98.3,107.4,+3.98
North Carolina State,36,22,14,.611,14.11,9.72,10,8,14,6,5,5,2525,2367,1450,895,2054,.436,236,661,.357,499,727,.686,435,1369,415,138,184,375,637,64.5,108.0,.354,.322,.526,52.3,46.4,5.9,13.1,.493,13.5,34.0,.243,+15.93,114.9,98.9,64.1,-.003,+9.84,109.3,99.5,-0.65
North Carolina-Asheville,31,15,16,.484,-7.19,-5.65,10,8,8,6,6,10,2242,2183,1245,780,1774,.440,233,652,.357,449,619,.725,352,1120,423,228,144,437,594,69.0,104.5,.349,.368,.542,50.5,54.2,10.6,12.6,.505,17.4,32.4,.253,-6.14,102.4,108.6,67.8,-.024,-4.43,102.8,107.2,+1.11
North Carolina-Greensboro,33,11,22,.333,-7.99,-4.36,6,12,6,10,4,9,2290,2337,1330,838,1895,.442,216,598,.361,398,613,.649,364,1138,400,206,109,414,711,67.1,102.7,.323,.316,.524,50.4,47.7,9.2,9.8,.499,15.9,31.4,.210,-9.70,99.8,109.5,65.7,-.125,-5.47,103.0,108.5,-2.42
North Carolina-Wilmington,32,18,14,.563,-2.53,-1.92,12,6,10,2,7,11,2239,2200,1295,810,1834,.442,162,465,.348,457,677,.675,359,1131,368,244,140,395,661,67.9,101.9,.369,.254,.519,49.7,45.4,11.1,11.6,.486,15.5,31.5,.249,-0.90,101.5,102.4,67.5,+.059,-1.54,104.1,105.7,+2.03
North Dakota,30,8,22,.267,-12.16,-3.73,4,14,3,9,4,12,2032,2201,1211,713,1637,.436,180,543,.331,426,628,.678,260,961,353,189,94,373,640,68.2,98.5,.384,.332,.525,47.4,49.5,9.2,8.2,.491,16.2,25.0,.260,-13.77,96.9,110.6,67.6,-.031,-3.51,104.5,108.0,+5.82
North Dakota State,33,23,10,.697,-1.72,-3.63,12,4,14,0,5,8,2141,2057,1335,743,1713,.434,230,600,.383,425,614,.692,274,1098,315,156,123,325,504,61.9,103.7,.358,.350,.534,51.3,42.4,7.6,10.7,.501,14.0,25.6,.248,+1.41,103.8,102.4,60.8,+.105,-4.21,102.9,107.1,-5.50
North Florida,35,23,12,.657,-0.82,-5.94,12,2,12,2,9,9,2651,2385,1400,897,1910,.470,317,810,.391,540,747,.723,339,1219,506,214,146,436,568,67.7,112.0,.391,.424,.585,50.7,56.4,9.0,9.9,.553,16.1,30.1,.283,+2.26,108.4,106.2,67.1,-.022,-7.19,101.0,108.2,+2.23
North Texas,31,14,17,.452,-4.95,-0.71,8,10,11,6,3,10,2025,2113,1245,726,1678,.433,147,489,.301,426,677,.629,338,1094,310,209,103,420,548,67.0,97.1,.403,.291,.506,49.5,42.7,10.0,9.9,.476,17.4,31.0,.254,-6.66,98.6,105.2,65.5,+.046,-1.29,103.8,105.1,-1.86
Northeastern,35,23,12,.657,2.03,-1.34,12,6,9,3,8,7,2397,2279,1415,838,1725,.486,203,526,.386,518,713,.727,297,1160,500,183,129,483,496,63.5,106.7,.413,.305,.581,54.2,59.7,8.1,9.3,.545,19.0,30.1,.300,+5.12,108.3,103.1,63.3,+.025,-1.29,104.5,105.7,+1.80
Northern Arizona,38,23,15,.605,-3.48,-4.13,13,5,13,2,8,12,2606,2556,1535,878,2175,.404,255,734,.347,595,793,.750,501,1463,463,182,153,447,709,65.2,104.0,.365,.337,.511,54.0,52.7,7.3,11.1,.462,14.9,35.7,.274,-1.12,102.2,103.4,64.8,+.063,-3.88,104.7,108.6,+2.99
Northern Colorado,30,15,15,.500,-6.82,-6.21,10,8,12,3,3,11,2242,2203,1220,804,1691,.475,204,535,.381,430,602,.714,339,978,370,196,59,313,594,64.1,114.7,.356,.316,.567,49.5,46.0,10.0,6.1,.536,13.7,33.7,.254,-7.45,110.4,117.9,63.2,-.013,-6.44,102.3,108.7,-2.53
Northern Illinois,30,14,16,.467,-1.79,-0.14,8,10,10,5,4,11,1971,1989,1215,661,1543,.428,149,470,.317,500,735,.680,373,1039,294,226,73,426,573,64.0,101.4,.476,.305,.521,52.7,44.5,11.6,8.4,.477,18.4,36.7,.324,-1.20,102.8,104.0,62.5,+.005,+0.46,105.6,105.1,-4.01
Northern Iowa,35,31,4,.886,12.54,2.00,16,2,16,0,9,3,2281,1912,1420,776,1618,.480,257,645,.398,472,644,.733,255,1071,413,207,84,363,508,57.4,111.9,.398,.399,.593,51.9,53.2,10.2,7.8,.559,15.9,27.0,.292,+20.98,116.3,95.3,58.2,+.018,+1.42,104.4,103.0,+0.61
Northern Kentucky,30,13,17,.433,-6.85,-4.49,7,7,9,6,4,11,2117,2079,1210,779,1693,.460,226,648,.349,333,507,.657,299,1014,379,173,85,348,612,65.1,107.5,.299,.383,.547,50.1,48.7,8.8,8.4,.527,15.3,29.6,.197,-6.72,104.2,110.9,63.6,-.058,-5.02,103.7,108.7,+2.94
Northwestern,32,15,17,.469,6.11,7.20,6,12,11,7,3,8,2031,2066,1305,727,1669,.436,228,635,.359,349,477,.732,277,1052,460,118,126,357,573,60.5,103.0,.286,.380,.536,49.5,63.3,6.0,11.3,.504,15.8,27.6,.209,+4.59,107.8,103.2,59.7,+.009,+6.74,108.8,102.1,-6.17
Northwestern State,32,19,13,.594,-5.48,-4.52,13,5,11,4,7,8,2687,2656,1280,946,2052,.461,264,740,.357,531,709,.749,372,1106,509,242,144,392,596,75.1,111.8,.346,.361,.562,46.2,53.8,10.1,10.3,.525,14.1,30.9,.259,-5.11,112.5,117.6,73.2,+.054,-5.20,101.7,106.9,+10.52
Notre Dame,38,32,6,.842,19.23,7.02,14,4,17,2,7,2,2963,2499,1545,1050,2061,.509,302,775,.390,561,756,.742,313,1231,576,256,138,357,540,63.7,120.4,.367,.376,.612,49.8,54.9,10.4,9.1,.583,12.9,27.9,.272,+24.96,125.4,100.4,63.4,+.062,+7.59,107.7,100.1,-11.62
Oakland,33,16,17,.485,-1.28,1.27,11,5,12,4,4,12,2450,2482,1350,857,1854,.462,259,716,.362,477,695,.686,340,1109,517,196,55,416,572,66.7,108.8,.375,.386,.561,50.1,60.3,8.7,4.5,.532,16.0,30.4,.257,+0.06,111.4,111.3,66.5,+.019,+1.90,105.5,103.6,+9.10
Ohio,30,10,20,.333,-4.15,0.45,5,13,8,7,1,11,2028,2166,1205,727,1678,.433,217,637,.341,357,486,.735,268,1023,341,154,128,382,512,67.2,100.1,.290,.380,.531,48.3,46.9,7.6,11.0,.498,16.7,25.9,.213,-5.47,103.0,108.5,66.4,-.040,+0.75,104.9,104.2,-4.22
Ohio State,35,24,11,.686,19.68,7.37,11,7,18,2,4,6,2635,2204,1410,964,1995,.483,236,637,.370,471,693,.680,387,1241,534,266,178,396,563,66.0,113.2,.347,.319,.567,51.5,55.4,11.4,14.6,.542,14.6,33.5,.236,+20.75,115.6,94.8,65.2,-.043,+6.76,108.1,101.4,-7.41
Oklahoma,35,24,11,.686,18.65,9.94,12,6,14,1,5,6,2501,2196,1410,885,2035,.435,236,688,.343,495,668,.741,389,1332,430,237,174,419,570,67.4,105.2,.328,.338,.532,51.1,48.6,10.0,12.9,.493,15.1,31.5,.243,+22.80,112.5,89.7,66.7,-.045,+11.00,110.2,99.2,+1.05
Oklahoma State,32,18,14,.563,12.95,9.63,8,10,12,4,3,8,2160,2011,1290,733,1667,.440,226,647,.349,468,645,.726,287,1039,366,253,156,392,614,64.6,103.6,.387,.388,.547,48.6,49.9,12.1,13.7,.507,16.6,27.8,.281,+14.92,111.8,96.8,63.3,-.045,+10.42,108.2,97.8,-1.65
Old Dominion,35,27,8,.771,7.68,-0.15,13,5,20,0,5,5,2273,1999,1410,836,1935,.432,207,636,.325,394,592,.666,438,1267,472,221,115,377,618,61.1,105.6,.306,.329,.513,53.9,56.5,10.3,11.2,.486,14.5,36.0,.204,+10.19,106.5,96.3,59.9,+.047,-1.58,103.6,105.1,-1.21
Omaha,29,12,17,.414,-7.18,-5.14,5,11,7,6,5,11,2226,2256,1170,767,1724,.445,179,539,.332,513,737,.696,321,1009,350,237,92,391,590,73.4,103.7,.427,.313,.537,50.1,45.6,11.0,8.4,.497,15.9,30.6,.298,-7.57,102.9,110.5,73.4,-.042,-5.38,101.5,106.9,-6.69
Oral Roberts,34,19,15,.559,-3.83,-1.99,10,6,12,2,5,11,2377,2343,1370,798,1859,.429,205,575,.357,576,801,.719,363,1157,376,197,131,396,632,66.4,104.4,.431,.309,.531,49.7,47.1,8.7,10.2,.484,15.0,30.5,.310,-3.17,106.2,109.4,65.5,+.097,-1.64,102.8,104.4,+2.83
Oregon,36,26,10,.722,11.43,7.65,13,5,17,2,6,4,2713,2550,1460,992,2143,.463,263,726,.362,466,613,.760,372,1298,508,207,157,421,655,68.0,109.3,.286,.339,.557,50.9,51.2,8.3,11.0,.524,14.7,30.8,.217,+13.88,115.2,101.3,66.6,+.119,+7.28,108.4,101.1,-2.34
Oregon State,31,17,14,.548,5.93,4.97,8,10,15,2,2,9,1887,1834,1245,665,1577,.422,160,495,.323,397,573,.693,293,973,373,241,123,365,590,62.1,97.7,.363,.314,.510,48.2,56.1,12.5,13.9,.472,16.5,29.0,.252,+5.90,100.0,94.1,60.5,+.013,+4.76,107.3,102.5,-5.80
Pacific,31,12,19,.387,-3.19,3.31,4,14,6,8,5,8,1996,2115,1255,681,1633,.417,202,584,.346,432,667,.648,385,1076,363,125,74,391,667,62.0,102.5,.408,.358,.512,52.0,53.3,6.4,7.3,.479,16.7,35.6,.265,-6.31,103.1,109.5,61.4,+.052,+2.88,106.7,103.8,-2.53
Penn State,34,18,16,.529,7.77,7.10,4,14,10,6,3,8,2273,2250,1380,795,1893,.420,227,679,.334,456,656,.695,354,1201,336,206,138,414,692,65.8,100.1,.347,.359,.516,49.7,42.3,9.1,11.0,.480,15.8,29.7,.241,+8.08,105.3,97.2,65.4,+.004,+5.97,107.5,101.5,-5.04
Pennsylvania,28,9,19,.321,-8.32,-1.36,4,10,4,9,5,10,1687,1882,1125,599,1379,.434,155,448,.346,334,495,.675,258,886,329,153,67,419,557,63.1,95.0,.359,.325,.523,50.4,54.9,8.6,7.4,.491,20.6,29.6,.242,-10.46,97.7,108.2,63.3,+.024,-0.88,103.1,104.0,-1.90
Pepperdine,32,18,14,.563,3.86,2.80,10,8,10,5,7,7,2020,1972,1280,704,1666,.423,145,463,.313,467,630,.741,300,1062,425,200,108,395,562,64.2,98.2,.378,.278,.514,49.1,60.4,9.7,8.9,.466,16.7,28.9,.280,+4.10,100.5,96.4,63.5,+.014,+1.91,106.0,104.1,-6.18
Pittsburgh,34,19,15,.559,8.45,7.36,8,10,14,4,2,8,2279,2230,1375,835,1866,.447,164,484,.339,445,650,.685,407,1136,561,168,95,336,606,61.2,108.4,.348,.259,.524,51.5,67.2,8.0,7.9,.491,13.4,35.5,.238,+8.65,113.5,104.8,60.6,+.012,+6.35,107.7,101.4,-3.79
Portland,33,17,16,.515,3.06,2.67,7,11,9,7,5,7,2315,2253,1340,810,1825,.444,216,574,.376,479,668,.717,389,1173,486,192,148,402,610,64.6,106.9,.366,.315,.540,52.8,60.0,8.9,12.1,.503,15.8,35.2,.262,+3.23,109.0,105.8,64.2,-.035,+1.98,106.6,104.6,-4.48
Portland State,29,15,14,.517,-7.75,-4.86,9,9,9,4,6,9,2083,2098,1165,723,1645,.440,193,507,.381,444,598,.742,283,942,381,183,117,324,511,67.2,106.3,.364,.308,.540,47.7,52.7,9.3,10.7,.498,14.4,28.1,.270,-7.77,102.9,110.7,65.9,+.071,-4.64,104.2,108.9,+1.51
Prairie View,33,15,18,.455,-10.86,-8.20,12,6,7,3,7,12,2211,2280,1320,822,1923,.427,177,532,.333,390,604,.646,388,1072,354,287,105,471,716,69.2,96.8,.314,.277,.500,45.8,43.1,12.6,8.6,.473,17.6,32.1,.203,-11.98,97.4,109.4,68.6,+.013,-7.75,98.4,106.2,+8.65
Presbyterian,32,10,22,.313,-16.26,-4.51,6,12,7,8,3,11,1978,2214,1280,741,1656,.447,136,425,.320,360,546,.659,296,1029,341,166,90,415,507,63.3,97.7,.330,.257,.516,49.1,46.0,8.2,8.8,.489,17.8,29.5,.217,-18.09,96.6,114.7,62.0,-.005,-3.69,103.5,107.2,+3.82
Princeton,31,16,14,.533,-1.34,-2.92,9,5,11,3,4,9,2066,1972,1200,673,1455,.463,252,668,.377,468,658,.711,189,913,391,165,90,366,562,65.0,105.9,.452,.459,.584,48.8,58.1,8.5,8.3,.549,17.2,21.2,.322,+0.55,107.4,106.9,64.6,-.032,-2.94,101.8,104.8,-4.28
Providence,34,22,12,.647,13.71,9.50,11,7,13,4,5,6,2370,2227,1370,828,1889,.438,171,546,.313,543,768,.707,411,1228,474,242,155,407,628,65.7,105.4,.407,.289,.526,52.9,57.2,10.8,13.5,.484,15.3,35.1,.287,+16.72,112.6,95.9,65.2,+.038,+10.26,109.7,99.4,+2.18
