School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Fort Wayne,31,13,18,.419,-5.25,0.96,9,9,10,3,2,14,2135,2171,1250,740,1620,.457,204,551,.370,451,615,.733,203,938,417,176,113,424,561,,,.380,.340,.558,46.4,56.4,,6.5,.520,18.1,,.278,-3.85,100.5,104.4,65.6,-.006,+1.56,105.0,103.5,+13.11
Fresno State,32,13,19,.406,-2.99,-0.91,5,11,11,6,2,12,2200,2218,,778,1871,.416,265,775,.342,379,545,.695,275,1079,396,190,104,379,508,,,.291,.414,.516,46.7,50.9,,5.6,.487,15.1,,.203,-3.02,98.8,101.8,66.6,-.096,-2.72,103.1,105.8,-2.46
Furman,30,7,23,.233,-12.73,-2.39,6,14,5,6,1,13,1837,2142,1200,640,1591,.402,225,678,.332,332,468,.709,265,938,360,173,63,433,496,,,.294,.426,.507,46.3,56.3,,3.7,.473,19.3,,.209,-13.31,95.3,108.6,64.0,+.006,-0.40,104.0,104.4,+0.05
Gardner-Webb,32,16,16,.500,-4.01,-3.66,9,7,9,3,5,10,2465,2415,,865,1956,.442,269,750,.359,466,706,.660,379,1214,542,242,91,495,734,,,.361,.383,.538,48.4,62.7,,4.7,.511,17.8,,.238,-2.97,103.6,106.6,70.1,-.037,-5.49,100.4,105.9,+1.90
George Mason,34,23,11,.676,6.07,-0.75,12,6,13,1,5,7,2356,2124,,827,1778,.465,205,591,.347,497,707,.703,340,1170,445,189,108,406,525,,,.398,.332,.557,52.8,53.8,,5.8,.523,16.1,,.280,+9.68,110.7,101.0,61.6,-.010,-0.57,102.6,103.2,+2.28
George Washington,26,9,17,.346,-1.70,3.15,5,11,8,4,1,12,1649,1775,1040,588,1425,.413,169,516,.328,304,443,.686,322,928,321,166,87,389,485,,,.311,.362,.504,50.3,54.6,,6.1,.472,19.2,,.213,-1.10,100.9,102.0,63.4,-.057,+5.51,107.4,101.9,-0.23
Georgetown,34,28,6,.824,18.73,7.23,15,3,16,0,8,4,2367,1976,1370,855,1744,.490,269,701,.384,388,593,.654,335,1190,527,236,163,458,600,,,.340,.402,.584,52.1,61.6,,8.9,.567,18.4,,.222,+25.56,115.2,89.7,60.5,+.029,+8.48,108.2,99.8,-2.72
Georgia,34,17,17,.500,7.24,7.03,4,12,11,5,2,8,2314,2290,,840,1956,.429,204,619,.330,430,633,.679,451,1295,396,228,116,505,612,,,.324,.316,.513,52.8,47.1,,6.0,.482,18.3,,.220,+8.08,104.3,96.2,64.7,-.032,+7.55,108.5,101.0,-4.10
Georgia Southern,32,20,12,.625,-0.07,-2.17,13,7,11,2,6,8,2400,2286,,883,1961,.450,190,543,.350,444,671,.662,452,1207,493,290,130,462,636,,,.342,.277,.526,51.8,55.8,,7.3,.499,16.9,,.226,+3.82,106.0,102.2,69.0,+.019,-0.34,104.1,104.4,+3.83
Georgia State,30,9,21,.300,-7.60,-2.97,5,13,6,8,3,12,1847,1987,1210,670,1586,.422,178,481,.370,329,512,.643,363,984,315,207,68,450,563,,,.323,.303,.505,51.8,47.0,,4.6,.479,19.7,,.207,-8.47,98.3,106.8,62.2,-.016,-2.80,101.4,104.2,-5.32
Georgia Tech,32,15,17,.469,10.77,9.57,7,9,6,7,6,8,2482,2432,1290,883,1873,.471,214,575,.372,502,716,.701,371,1086,480,265,112,490,721,,,.382,.307,.561,49.4,54.4,,6.3,.529,18.1,,.268,+13.10,114.5,101.4,68.6,-.077,+11.47,109.5,98.0,+6.56
Gonzaga,33,25,8,.758,14.81,2.15,13,1,13,1,7,3,2524,2106,1340,892,1838,.485,220,586,.375,520,730,.712,369,1235,479,253,153,473,584,,,.397,.319,.578,53.7,53.7,,8.2,.545,17.8,,.283,+19.05,114.5,95.5,65.9,-.029,+2.57,104.0,101.5,+7.71
Grambling,26,7,19,.269,-23.49,-12.41,7,11,4,7,3,11,1733,2004,,637,1525,.418,142,437,.325,317,500,.634,334,1009,327,115,76,457,540,,,.328,.287,.492,50.3,51.3,,4.8,.464,20.6,,.208,-24.32,90.9,115.2,68.4,+.019,-13.25,94.7,107.9,+11.62
Green Bay,30,15,15,.500,-0.04,1.53,9,9,11,3,3,12,2071,2100,1210,742,1613,.460,164,447,.367,423,573,.738,300,986,353,173,95,405,577,,,.355,.277,.549,49.4,47.6,,5.7,.511,17.7,,.262,+2.02,107.1,105.1,65.4,+.019,+2.27,104.7,102.4,+2.54
Hampton,30,18,12,.600,-5.57,-8.03,11,5,11,2,5,9,1955,1879,,664,1630,.407,174,553,.315,453,754,.601,436,1128,332,255,120,510,584,,,.463,.339,.492,50.6,50.0,,7.3,.461,20.4,,.278,-5.15,94.4,99.6,66.5,+.012,-9.14,97.6,106.8,+2.03
Hartford,34,18,16,.529,-8.75,-5.28,10,6,10,3,4,13,2407,2525,1375,812,1811,.448,312,819,.381,471,696,.677,295,1048,491,250,91,507,657,,,.384,.452,.562,44.8,60.5,,4.7,.535,19.1,,.260,-7.73,102.4,110.1,66.5,+.116,-5.23,100.5,105.8,-2.54
Harvard,30,8,22,.267,-10.76,-4.86,3,11,7,6,0,15,2056,2233,,725,1625,.446,165,520,.317,441,601,.734,310,975,397,217,92,472,522,,,.370,.320,.538,48.5,54.8,,5.2,.497,19.8,,.271,-11.73,99.7,111.5,67.0,-.095,-4.91,100.6,105.5,-1.90
Hawaii,30,11,19,.367,-5.32,-2.42,7,9,9,9,2,9,2111,2198,1205,750,1703,.440,170,512,.332,441,595,.741,315,914,450,183,94,420,613,,,.349,.301,.532,46.2,60.0,,5.9,.490,17.5,,.259,-7.02,102.2,109.2,66.8,-.054,-3.48,101.6,105.1,-4.96
High Point,31,17,14,.548,-5.10,-6.41,8,6,13,1,3,11,2201,1944,1240,810,1717,.472,242,655,.369,339,463,.732,329,1086,518,184,118,420,530,,,.270,.381,.568,52.5,64.0,,7.0,.542,17.8,,.197,-2.76,103.3,106.0,61.9,-.077,-6.36,100.5,106.8,-2.78
Hofstra,30,12,18,.400,-5.93,-3.00,8,10,8,5,4,10,1989,2077,1220,725,1664,.436,148,444,.333,391,582,.672,353,1110,306,187,168,491,582,,,.350,.267,.513,52.1,42.2,,9.9,.480,20.2,,.235,-5.17,97.9,103.0,67.2,-.001,-2.29,101.5,103.7,-1.97
Holy Cross,29,15,14,.517,-2.67,-3.60,5,9,8,6,7,8,1781,1754,1170,613,1406,.436,140,432,.324,415,569,.729,356,972,392,214,114,461,563,,,.405,.307,.531,54.5,63.9,,8.1,.486,21.6,,.295,-1.03,101.3,102.3,59.6,-.014,-2.88,101.5,104.4,-0.82
Houston,34,24,10,.706,8.40,-0.16,11,5,17,2,5,6,2681,2390,1360,877,2138,.410,375,1039,.361,552,717,.770,427,1255,427,289,130,372,636,,,.335,.486,.541,48.4,48.7,,6.7,.498,13.0,,.258,+11.28,114.2,102.9,69.1,-.044,-0.90,102.2,103.1,-8.84
Howard,32,6,26,.188,-22.46,-7.73,3,13,5,5,1,16,1817,2268,,658,1594,.413,148,520,.285,353,574,.615,321,1063,309,137,140,586,539,,,.360,.326,.487,47.9,47.0,,7.4,.459,23.9,,.221,-23.29,85.9,109.2,62.6,-.027,-7.55,99.1,106.6,-0.60
IUPUI,33,26,7,.788,5.13,-2.41,15,3,15,0,8,5,2510,2132,1325,883,1754,.503,246,582,.423,498,642,.776,332,1040,479,256,85,398,561,,,.366,.332,.610,51.7,54.2,,4.9,.574,16.2,,.284,+11.68,116.5,104.8,60.9,-.019,-3.00,102.9,105.9,-1.34
Idaho,29,8,21,.276,-10.75,-1.04,5,11,6,7,2,14,1879,2077,,683,1609,.424,210,577,.364,303,501,.605,341,934,356,184,80,459,605,,,.311,.359,.509,48.4,52.1,,5.4,.490,19.9,,.188,-13.40,96.3,109.7,64.2,-.004,-1.81,103.2,105.0,-2.76
Idaho State,31,12,19,.387,-12.00,-2.14,8,8,8,5,4,13,1856,2130,1255,666,1541,.432,140,450,.311,384,550,.698,313,964,360,163,92,445,565,,,.357,.292,.515,49.2,54.1,,5.7,.478,19.8,,.249,-14.07,95.8,109.9,60.0,+.092,-1.07,103.4,104.5,+7.47
Illinois,35,16,19,.457,10.98,8.46,5,13,7,8,4,8,2227,2139,,809,1860,.435,196,614,.319,413,679,.608,440,1266,482,171,94,478,645,,,.365,.330,.510,53.5,59.6,,5.2,.488,18.0,,.222,+13.47,107.5,94.0,61.0,-.119,+9.61,108.4,98.8,+3.40
Illinois State,35,25,10,.714,8.64,3.44,13,5,16,2,7,5,2286,2076,,824,1818,.453,255,686,.372,383,606,.632,350,1154,518,247,115,445,647,,,.333,.377,.543,50.4,62.9,,6.5,.523,17.4,,.211,+12.37,106.2,93.9,62.5,+.043,+4.12,106.5,102.4,-1.52
Illinois-Chicago,33,18,15,.545,3.04,0.64,9,9,12,2,5,10,2246,2143,1330,796,1804,.441,237,606,.391,417,579,.720,341,1135,437,211,155,433,514,,,.321,.336,.540,50.9,54.9,,8.3,.507,17.2,,.231,+5.34,104.8,99.5,65.7,-.015,+2.20,104.0,101.8,+4.11
Indiana,33,25,8,.758,15.78,6.08,14,4,17,2,7,3,2476,2156,1335,839,1814,.463,221,633,.349,577,760,.759,386,1247,436,233,125,449,575,,,.419,.349,.569,54.6,52.0,,6.7,.523,17.1,,.318,+18.43,114.6,96.1,66.2,+.037,+6.28,106.6,100.3,-2.30
Indiana State,31,15,16,.484,1.48,4.11,8,10,12,2,2,13,2019,2065,,683,1649,.414,214,649,.330,439,588,.747,333,981,380,205,100,398,575,,,.357,.394,.524,48.5,55.6,,6.3,.479,17.1,,.266,+3.20,105.9,102.7,64.3,+.041,+6.27,106.9,100.6,+2.21
Iona,32,12,20,.375,-6.71,-3.27,8,10,7,5,5,12,2099,2209,,753,1739,.433,183,581,.315,410,591,.694,376,1114,432,248,108,559,683,,,.340,.334,.520,50.5,57.4,,6.4,.486,21.7,,.236,-5.70,95.2,100.9,66.3,-.026,-2.49,103.0,105.5,-0.45
Iowa,32,13,19,.406,2.77,5.23,6,12,10,8,3,8,1794,1857,,616,1455,.423,222,640,.347,340,524,.649,280,1039,393,140,101,504,534,,,.360,.440,.526,51.6,63.8,,6.2,.500,22.8,,.234,+2.01,98.8,96.8,58.8,-.023,+4.88,106.3,101.4,-7.20
Iowa State,32,14,18,.438,3.97,7.97,4,12,12,6,1,10,2048,2100,1300,721,1733,.416,190,607,.313,416,578,.720,308,1113,401,167,124,421,516,,,.334,.350,.510,48.9,55.6,,6.7,.471,17.3,,.240,+4.38,101.7,97.4,64.1,-.015,+8.14,107.5,99.3,-4.74
Jackson State,34,14,20,.412,-16.14,-10.78,10,8,7,5,4,11,2340,2522,,808,1961,.412,170,536,.317,554,821,.675,430,1212,410,251,108,559,670,,,.419,.273,.498,49.3,50.7,,5.6,.455,19.2,,.283,-16.17,93.0,109.2,70.0,+.040,-11.87,96.2,108.1,+2.20
Jacksonville,31,18,13,.581,-8.09,-3.61,12,4,9,2,7,11,2248,2260,,763,1738,.439,169,540,.313,553,752,.735,409,1112,403,239,98,521,612,,,.433,.311,.536,51.4,52.8,,5.5,.488,19.9,,.318,-5.02,102.1,107.1,66.1,+.089,-5.98,100.0,106.0,+5.48
Jacksonville State,29,7,22,.241,-15.34,-8.59,5,15,6,9,1,12,2098,2251,,752,1710,.440,261,682,.383,333,555,.600,317,965,492,217,106,422,585,,,.325,.399,.532,45.7,65.4,,6.2,.516,17.6,,.195,-18.47,97.4,115.8,67.3,-.081,-10.53,99.1,109.7,-10.29
James Madison,30,13,17,.433,-5.13,-4.09,5,13,9,5,3,11,2188,2219,1205,765,1665,.459,169,471,.359,489,678,.721,367,998,392,236,65,501,627,,,.407,.283,.551,50.4,51.2,,3.9,.510,20.1,,.294,-5.33,103.9,109.3,68.6,-.029,-3.45,101.6,105.0,-8.35
Kansas,40,37,3,.925,26.90,8.20,13,3,19,0,8,3,3221,2460,,1176,2314,.508,271,683,.397,598,852,.702,482,1547,721,356,235,529,706,,,.368,.295,.592,55.6,61.3,,10.4,.567,16.3,,.258,+35.21,120.9,85.7,66.8,+.012,+9.57,109.2,99.6,-1.41
Kansas State,33,21,12,.636,15.79,7.79,10,6,14,2,3,5,2574,2274,1330,916,2067,.443,210,662,.317,532,774,.687,539,1362,511,249,113,501,666,,,.374,.320,.529,55.6,55.8,,6.0,.494,17.1,,.257,+18.90,114.2,95.3,69.7,-.049,+9.09,108.0,98.9,-2.73
Kent State,35,28,7,.800,7.47,0.41,13,3,16,0,8,5,2412,2165,1405,839,1809,.464,202,551,.367,532,745,.714,385,1166,485,300,134,516,653,,,.412,.305,.558,51.0,57.8,,7.3,.520,19.3,,.294,+13.04,107.8,94.8,65.1,+.075,+1.03,103.5,102.5,-0.11
Kentucky,31,18,13,.581,9.19,7.09,12,4,14,4,4,6,2124,2034,1260,735,1566,.469,182,493,.369,472,644,.733,301,1038,395,206,149,490,586,,,.411,.315,.567,51.2,53.7,,8.8,.527,20.7,,.301,+10.01,107.8,97.8,62.4,+.010,+6.74,107.4,100.7,-3.13
La Salle,32,15,17,.469,-0.19,2.08,8,8,5,7,9,7,2424,2439,,840,1886,.445,255,648,.394,489,702,.697,426,1186,466,219,95,520,610,,,.372,.344,.546,52.6,55.5,,5.0,.513,19.0,,.259,+1.93,107.4,105.5,68.9,-.004,+3.33,105.6,102.3,-2.17
Lafayette,30,15,15,.500,-4.57,-4.68,6,8,8,5,7,9,2247,2219,1235,733,1660,.442,299,754,.397,482,695,.694,354,998,444,237,93,506,633,,,.419,.454,.565,48.0,60.6,,5.5,.532,20.3,,.290,-2.64,106.5,109.2,68.6,-.036,-4.88,99.2,104.1,-4.96
Lamar,30,19,11,.633,-2.41,-4.10,13,3,14,2,5,8,2445,2206,,871,1857,.469,253,663,.382,450,673,.669,389,1052,512,266,78,458,578,,,.362,.357,.562,50.2,58.8,,4.7,.537,17.4,,.242,+0.56,108.1,107.6,69.9,-.003,-4.57,99.1,103.7,+1.45
Lehigh,29,14,15,.483,-7.74,-5.82,7,7,11,4,3,11,1850,1895,1175,643,1548,.415,141,401,.352,423,577,.733,290,972,367,164,97,388,546,,,.373,.259,.508,49.0,57.1,,6.3,.461,17.6,,.273,-8.26,96.6,104.8,64.2,+.025,-6.99,98.8,105.8,-9.38
Liberty,32,16,16,.500,-6.10,-5.96,7,7,13,2,3,12,2222,2133,1280,777,1667,.466,288,772,.373,380,518,.734,269,1024,513,174,49,437,568,,,.311,.463,.581,49.9,66.0,,2.8,.552,18.6,,.228,-4.55,103.6,108.2,62.3,-.063,-6.02,101.8,107.8,-3.33
Lipscomb,31,15,16,.484,-4.97,-4.88,9,7,9,3,5,10,2216,2175,1265,765,1750,.437,214,620,.345,472,722,.654,356,1169,423,204,85,471,611,,,.413,.354,.529,51.7,55.3,,4.8,.498,18.4,,.270,-3.59,101.3,104.9,66.2,-.077,-6.32,99.8,106.1,-2.59
Little Rock,31,20,11,.645,-3.26,-4.26,11,7,13,3,6,7,2024,1920,1240,680,1588,.428,165,484,.341,499,757,.659,382,1129,399,211,103,506,640,,,.477,.305,.520,53.9,58.7,,6.6,.480,20.6,,.314,-3.28,95.0,98.3,64.7,+.092,-5.46,101.0,106.5,-9.11
Long Beach State,31,6,25,.194,-12.89,-2.92,3,13,5,8,1,15,1944,2242,1260,665,1558,.427,206,587,.351,408,549,.743,269,953,422,163,71,504,526,,,.352,.377,.534,48.0,63.5,,4.1,.493,21.7,,.262,-14.88,96.3,111.2,62.9,-.082,-3.03,102.2,105.2,-3.44
Long Island University,30,15,15,.500,-6.02,-6.72,7,11,9,5,5,10,2172,2151,,738,1828,.404,208,643,.323,488,717,.681,426,1184,324,190,82,398,533,,,.392,.352,.501,51.6,43.9,,4.6,.461,15.5,,.267,-5.17,100.6,105.8,69.4,-.024,-7.44,99.4,106.8,-6.90
Longwood,31,9,22,.290,-18.73,-4.92,,,7,5,2,15,2120,2394,,743,1855,.401,258,702,.368,376,558,.674,423,1091,470,247,70,509,598,,,.301,.378,.500,48.8,63.3,,4.0,.470,19.4,,.203,-18.61,97.9,116.5,66.5,-.009,-4.68,99.9,104.5,-1.94
Louisiana,30,15,15,.500,-3.67,-2.10,11,7,8,6,6,8,1951,1975,,672,1618,.415,204,610,.334,403,627,.643,358,979,317,215,109,438,601,,,.388,.377,.509,48.3,47.2,,7.0,.478,18.6,,.249,-3.42,97.6,101.0,63.5,+.035,-2.34,103.4,105.8,+2.16
Louisiana State,31,13,18,.419,4.99,5.66,6,10,9,6,3,9,2131,2145,1245,772,1800,.429,201,624,.322,386,521,.741,350,1108,362,186,196,428,520,,,.289,.347,.520,48.8,46.9,,10.4,.485,17.3,,.214,+5.20,104.9,99.7,65.6,-.080,+6.41,106.9,100.4,-1.03
Louisiana Tech,30,6,24,.200,-15.42,-4.35,3,13,5,9,0,12,1824,2155,,636,1616,.394,173,518,.334,379,514,.737,254,840,255,191,64,387,540,,,.318,.321,.490,42.5,40.1,,3.9,.447,17.2,,.235,-19.10,93.3,112.4,63.2,-.003,-4.94,101.2,106.1,-9.31
Louisiana-Monroe,31,10,21,.323,-8.28,-0.39,4,14,5,7,4,14,2108,2243,,697,1647,.423,251,721,.348,463,645,.718,329,997,346,205,77,482,568,,,.392,.438,.540,47.7,49.6,,4.4,.499,19.8,,.281,-10.02,102.1,112.1,65.1,-.031,+1.14,103.8,102.7,+10.35
Louisville,36,27,9,.750,19.00,8.00,14,4,15,2,8,3,2611,2215,1445,932,2011,.463,272,778,.350,475,734,.647,413,1338,542,289,178,491,659,,,.365,.387,.553,52.0,58.2,,8.9,.531,17.2,,.236,+25.41,113.1,87.7,65.3,-.057,+9.34,108.4,99.0,+0.79
Loyola (IL),31,12,19,.387,-4.14,0.55,6,12,8,6,4,12,1900,1976,1265,678,1672,.406,142,511,.278,402,562,.715,367,1008,315,183,87,384,560,,,.336,.306,.490,49.7,46.5,,5.6,.448,16.5,,.240,-3.88,100.1,104.0,60.3,+.037,+2.28,104.3,102.0,+1.49
Loyola (MD),33,19,14,.576,-2.85,-3.20,12,6,11,2,6,12,2365,2336,,779,1808,.431,266,720,.369,541,704,.768,397,1183,466,194,103,490,701,,,.389,.398,.552,51.4,59.8,,5.6,.504,18.6,,.299,+0.08,108.1,108.0,64.7,+.052,-3.03,101.9,104.9,-3.35
Loyola Marymount,31,5,26,.161,-16.94,-0.05,2,12,2,11,2,13,1918,2435,,668,1682,.397,182,569,.320,400,624,.641,321,990,397,177,71,569,641,,,.371,.338,.485,46.1,59.4,,4.0,.451,22.3,,.238,-22.33,91.2,113.6,68.2,+.066,-0.71,102.0,102.7,-1.57
Maine,30,7,23,.233,-16.25,-4.89,3,13,3,10,4,10,1912,2157,1215,665,1608,.414,160,483,.331,422,623,.677,359,1075,357,206,88,563,566,,,.387,.300,.502,50.8,53.7,,5.1,.463,22.8,,.262,-17.82,92.6,110.4,66.3,-.034,-5.33,100.5,105.9,-2.59
Manhattan,31,12,19,.387,-7.98,-4.61,5,13,6,8,5,11,2147,2206,,747,1751,.427,202,572,.353,451,680,.663,369,1033,346,240,97,437,630,,,.388,.327,.518,48.6,46.3,,6.0,.484,17.4,,.258,-7.41,101.8,109.3,66.0,-.061,-4.72,100.6,105.4,-8.85
Marist,32,18,14,.563,-0.68,-1.83,11,7,10,2,6,7,2237,2200,1300,787,1757,.448,256,673,.380,407,629,.647,368,1143,380,164,89,448,579,,,.358,.383,.544,50.8,48.3,,4.9,.521,17.9,,.232,+1.92,106.3,104.4,63.3,+.018,-0.41,103.4,103.8,+4.00
Marquette,35,25,10,.714,18.62,8.09,11,7,15,2,5,5,2658,2269,1410,929,2082,.446,246,697,.353,554,785,.706,474,1287,515,325,132,451,733,,,.377,.335,.541,51.9,55.4,,7.0,.505,15.5,,.266,+22.16,115.3,93.1,66.6,-.027,+8.62,107.9,99.3,-6.37
Marshall,30,16,14,.533,2.17,2.17,8,8,13,4,3,8,2018,1971,1215,684,1610,.425,171,541,.316,479,704,.680,379,1029,373,205,81,399,553,,,.437,.336,.519,51.3,54.5,,5.2,.478,17.0,,.298,+2.56,106.2,103.6,62.9,-.007,+1.62,103.6,102.0,-1.85
Maryland,34,19,15,.559,9.74,7.28,8,8,13,6,6,5,2483,2373,1365,895,1939,.462,182,539,.338,511,727,.703,403,1293,562,225,224,573,591,,,.375,.278,.543,51.3,62.8,,10.5,.509,20.1,,.264,+11.99,107.1,95.1,69.9,-.044,+7.39,106.6,99.2,-2.75
Maryland-Baltimore County,33,24,9,.727,0.06,-4.53,13,3,13,1,9,7,2450,2258,1335,869,1928,.451,248,637,.389,464,640,.725,371,1126,500,209,114,318,537,,,.332,.330,.549,49.2,57.5,,6.0,.515,12.5,,.241,+3.86,113.2,109.3,63.7,+.057,-4.31,100.7,105.0,+2.68
Maryland-Eastern Shore,32,4,28,.125,-23.75,-7.82,2,14,4,7,0,18,1878,2394,1280,655,1840,.356,139,523,.266,429,695,.617,458,1125,267,235,83,490,621,,,.378,.284,.433,46.4,40.8,,4.6,.394,18.4,,.233,-28.29,86.1,114.4,67.1,-.004,-8.45,97.8,106.2,+0.24
Massachusetts,36,25,11,.694,9.60,3.77,10,6,13,3,8,6,2934,2724,1445,1006,2281,.441,331,929,.356,591,880,.672,443,1386,566,269,264,484,724,,,.386,.407,.544,49.1,56.3,,11.7,.514,15.2,,.259,+13.10,110.5,97.3,74.6,+.005,+5.26,107.3,102.0,+0.21
McNeese State,29,13,16,.448,-9.43,-3.59,7,9,8,4,5,11,1875,1931,,675,1611,.419,155,464,.334,370,539,.686,388,1139,357,191,180,518,536,,,.335,.288,.502,53.9,52.9,,11.0,.467,21.7,,.230,-7.26,96.6,103.8,65.2,+.004,-2.46,100.8,103.3,+4.78
Memphis,40,38,2,.950,23.73,5.76,16,0,19,1,10,0,3196,2477,1610,1143,2454,.466,302,865,.349,608,991,.614,565,1620,637,337,244,470,691,,,.404,.352,.546,54.1,55.7,,10.7,.527,13.8,,.248,+31.51,118.0,86.5,68.1,+.012,+5.83,107.0,101.1,+5.45
Mercer,30,11,19,.367,-9.81,-5.68,6,10,6,7,4,11,2285,2354,1220,826,1912,.432,181,567,.319,452,676,.669,422,1231,388,195,165,465,531,,,.354,.297,.512,49.7,47.0,,8.2,.479,17.2,,.236,-11.85,97.6,109.5,70.9,-.046,-8.20,99.6,107.8,-3.75
Miami (FL),34,23,11,.676,12.38,7.13,8,8,14,2,4,6,2542,2309,1370,867,1985,.437,236,613,.385,572,766,.747,433,1293,451,202,157,454,638,,,.386,.309,.541,51.4,52.0,,8.0,.496,16.2,,.288,+15.38,112.5,97.1,65.8,-.003,+7.78,106.7,98.9,-5.55
Miami (OH),33,17,16,.515,5.73,3.82,9,7,9,3,4,11,2062,1999,1345,758,1655,.458,187,526,.356,359,512,.701,303,1016,412,178,110,399,556,,,.309,.318,.543,49.8,54.4,,6.5,.515,17.4,,.217,+9.63,108.4,98.7,58.0,-.038,+6.42,106.4,100.0,+13.46
Michigan,32,10,22,.313,3.05,7.99,5,13,6,9,2,10,2006,2164,1280,709,1796,.395,228,731,.312,360,510,.706,388,1079,390,199,160,412,483,,,.284,.407,.492,48.7,55.0,,9.0,.458,16.8,,.200,+2.70,104.4,101.7,64.1,-.037,+9.46,107.9,98.5,+4.56
Michigan State,36,27,9,.750,16.32,7.68,12,6,17,0,4,6,2564,2253,1440,949,1976,.480,179,483,.371,487,661,.737,440,1330,631,208,152,490,665,,,.335,.244,.560,55.0,66.5,,7.7,.526,17.6,,.246,+21.15,115.8,94.7,63.3,+.032,+8.71,108.2,99.5,+0.59
Middle Tennessee,32,17,15,.531,-2.78,-0.23,11,7,11,6,5,8,2180,2216,,765,1639,.467,175,488,.359,475,668,.711,297,997,388,190,70,463,648,,,.408,.298,.557,49.9,50.7,,4.3,.520,19.1,,.290,-0.16,104.9,105.1,62.1,+.065,-0.54,104.6,105.1,+3.67
Milwaukee,30,14,16,.467,-0.99,2.19,9,9,9,8,5,8,2007,2062,1215,694,1758,.395,193,628,.307,426,627,.679,377,1081,366,180,93,383,580,,,.357,.357,.488,50.1,52.7,,5.7,.450,15.7,,.242,-0.26,100.7,100.9,67.0,+.035,+2.19,104.3,102.2,+4.10
Minnesota,34,20,14,.588,10.27,6.50,8,10,12,5,4,8,2322,2150,1360,817,1872,.436,245,667,.367,443,655,.676,425,1150,515,298,137,482,636,,,.350,.356,.532,50.5,63.0,,8.0,.502,18.1,,.237,+11.34,108.4,97.1,65.1,-.025,+5.28,105.5,100.2,-6.47
Mississippi,35,24,11,.686,12.29,5.88,7,9,16,2,3,7,2781,2552,1410,1034,2253,.459,273,744,.367,440,676,.651,529,1421,558,241,118,469,645,,,.300,.330,.540,53.7,54.0,,5.6,.520,15.4,,.195,+13.49,114.2,100.7,69.3,+.010,+5.66,106.7,101.0,-2.47
Mississippi State,34,23,11,.676,13.42,5.74,12,4,12,3,7,4,2489,2228,1375,885,1922,.460,235,703,.334,484,749,.646,410,1385,448,199,267,509,568,,,.390,.366,.546,52.7,50.6,,12.5,.522,18.3,,.252,+16.77,108.2,91.5,66.6,-.043,+6.22,108.1,101.8,-1.48
Mississippi Valley State,33,17,16,.515,-15.28,-9.50,12,6,8,4,6,8,2036,2174,1325,698,1755,.398,147,436,.337,493,727,.678,389,1107,379,206,90,473,582,,,.414,.248,.485,48.4,54.3,,5.1,.440,18.4,,.281,-15.21,91.9,107.1,63.0,+.115,-11.00,96.7,107.7,+13.04
Missouri,32,16,16,.500,11.75,6.87,6,10,13,4,2,9,2468,2312,,913,2011,.454,214,641,.334,428,620,.690,378,1113,534,259,97,412,655,,,.308,.319,.535,47.8,58.5,,5.4,.507,15.2,,.213,+13.04,113.3,100.2,69.3,-.105,+8.57,107.1,98.6,-0.90
Missouri State,33,17,16,.515,5.65,3.43,8,10,14,2,2,11,2236,2146,1325,784,1748,.449,215,585,.368,453,633,.716,367,1103,466,230,131,484,592,,,.362,.335,.546,51.6,59.4,,7.6,.510,19.1,,.259,+8.39,108.2,99.8,65.1,-.063,+4.86,105.8,100.9,+1.60
Missouri-Kansas City,32,11,21,.344,-6.97,-0.37,6,12,9,7,2,13,2198,2384,1295,717,1766,.406,283,739,.383,481,651,.739,346,1006,397,218,116,460,696,,,.369,.418,.530,47.2,55.4,,7.0,.486,18.1,,.272,-8.72,100.0,108.7,65.9,+.011,-0.81,104.4,105.2,+0.84
Monmouth,31,7,24,.226,-13.13,-5.22,4,14,2,11,3,12,1834,2079,1260,637,1594,.400,223,695,.321,337,491,.686,258,883,372,205,65,446,629,,,.308,.436,.502,43.4,58.4,,4.1,.470,19.6,,.211,-15.45,93.0,108.5,60.3,-.023,-5.08,101.1,106.2,-1.98
Montana,30,14,16,.467,-4.23,-4.00,8,8,7,6,5,9,2081,1998,,743,1584,.469,237,611,.388,358,531,.674,274,942,455,144,101,369,512,,,.335,.386,.567,49.6,61.2,,6.4,.544,16.7,,.226,-3.52,106.9,110.4,62.2,-.080,-3.97,101.9,105.8,+2.41
Montana State,30,15,15,.500,-6.82,-4.85,7,9,11,3,3,12,2180,2167,1200,743,1666,.446,218,607,.359,476,639,.745,334,1021,387,160,93,423,614,,,.384,.364,.553,51.2,52.1,,5.8,.511,17.7,,.286,-6.95,104.8,111.8,66.4,+.015,-4.18,101.3,105.5,-0.33
