School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Air Force,29,22,7,.759,9.12,0.08,12,2,13,0,8,5,1737,1475,1160,585,1216,.481,245,647,.379,322,453,.711,174,623,386,225,68,318,481,,,.373,.532,.607,43.4,66.0,,5.7,.582,18.2,,.265,+15.42,111.4,96.0,51.9,+.025,+0.58,103.3,102.8,-10.49
Akron,28,13,15,.464,-0.39,0.00,7,11,9,4,4,11,2009,2020,,696,1492,.466,173,477,.363,444,688,.645,314,940,423,207,71,410,544,,,.461,.320,.552,48.6,60.8,,4.3,.524,18.4,,.298,-0.45,106.3,106.7,64.8,-.019,-0.49,103.4,103.9,-2.33
Alabama,33,20,13,.606,14.29,10.20,8,8,11,4,4,6,2380,2245,,813,1802,.451,233,616,.378,521,735,.709,366,1148,395,213,111,423,598,,,.408,.342,.553,50.4,48.6,,5.9,.516,16.4,,.289,+16.50,114.7,98.2,64.7,+.004,+11.20,109.1,97.9,+6.59
Alabama A&M,30,13,17,.433,-15.88,-12.29,9,9,8,4,3,12,2113,2220,,721,1762,.409,186,586,.317,485,705,.688,387,1112,378,220,78,487,650,,,.400,.333,.504,48.8,52.4,,4.5,.462,18.8,,.275,-16.33,95.3,111.6,69.6,+.038,-13.43,94.2,107.6,-1.10
Alabama State,31,16,15,.516,-11.10,-10.78,11,7,7,4,5,9,1904,1913,,639,1523,.420,173,517,.335,453,691,.656,360,1066,315,219,95,537,581,,,.454,.339,.514,51.9,49.3,,5.8,.476,22.5,,.297,-10.72,93.8,104.5,61.4,+.023,-12.06,94.6,106.7,+0.53
Alabama-Birmingham,32,22,10,.688,11.76,5.63,12,4,14,1,5,5,2414,2218,1285,882,2006,.440,213,646,.330,437,656,.666,401,1119,564,371,115,431,681,,,.327,.322,.521,46.6,63.9,,6.5,.493,15.7,,.218,+13.63,108.1,94.5,70.7,+.019,+5.34,105.8,100.4,+1.60
Albany (NY),28,5,23,.179,-15.33,-7.47,3,15,3,10,2,12,1621,1841,1140,598,1493,.401,135,455,.297,290,393,.738,286,916,314,188,63,441,474,,,.263,.305,.483,47.2,52.5,,4.0,.446,20.8,,.194,-19.86,87.6,107.4,62.5,-.055,-9.16,97.0,106.2,-9.44
Alcorn State,29,11,18,.379,-20.17,-11.79,9,9,6,6,4,11,1855,2098,1160,646,1520,.425,162,461,.351,401,592,.677,329,962,329,179,62,560,565,,,.389,.303,.515,49.7,50.9,,3.7,.478,23.7,,.264,-20.96,91.9,112.9,67.5,+.074,-11.69,94.9,106.6,-2.24
American,31,18,13,.581,-4.59,-7.04,10,4,7,4,7,8,2092,2016,,726,1643,.442,206,560,.368,434,642,.676,331,1067,411,240,72,441,564,,,.391,.341,.537,52.1,56.6,,4.4,.505,18.5,,.264,-3.16,102.7,105.8,63.4,-.006,-7.56,98.2,105.7,-1.27
Appalachian State,30,9,21,.300,-5.83,-1.18,4,12,4,8,4,11,2091,2170,1205,766,1875,.409,204,626,.326,355,554,.641,407,1047,437,324,138,494,609,,,.295,.334,.489,47.1,57.0,,8.2,.463,18.8,,.189,-5.05,95.6,100.7,69.9,-.088,+0.46,104.1,103.7,+6.40
Arizona,30,20,10,.667,15.30,6.63,11,7,13,2,5,5,2614,2354,1200,942,1938,.486,219,568,.386,511,650,.786,421,1177,560,206,135,448,483,,,.335,.293,.582,52.7,59.4,,6.9,.543,16.6,,.264,+16.18,118.5,102.3,73.0,-.072,+5.72,106.7,101.0,+4.60
Arizona State,27,10,17,.370,2.83,5.35,4,14,7,8,2,9,2000,2068,1090,646,1498,.431,161,478,.337,547,744,.735,327,961,426,150,86,408,567,,,.497,.319,.540,49.9,65.9,,5.4,.485,18.1,,.365,+1.29,107.6,106.3,68.5,-.049,+4.44,106.4,102.0,-2.29
Arkansas,28,12,16,.429,6.53,6.28,4,12,10,6,1,8,1928,1921,1130,678,1629,.416,180,573,.314,392,577,.679,365,967,363,220,108,386,555,,,.354,.352,.507,48.5,53.5,,7.1,.471,16.9,,.241,+6.03,104.6,98.6,66.1,-.067,+6.44,107.0,100.6,-6.94
Arkansas State,28,17,11,.607,-1.57,-4.42,7,7,10,4,6,5,2078,1957,1135,707,1581,.447,196,550,.356,468,642,.729,359,1017,315,190,80,434,576,,,.406,.348,.551,50.6,44.6,,5.1,.509,18.7,,.296,-0.47,105.8,106.3,66.0,-.017,-4.23,99.8,104.0,-7.05
Arkansas-Pine Bluff,27,1,26,.037,-30.69,-8.54,1,17,0,10,1,16,1410,2008,1080,511,1485,.344,136,487,.279,252,395,.638,292,936,269,149,66,518,568,,,.266,.328,.421,44.3,52.6,,4.1,.390,23.6,,.170,-36.33,76.2,112.5,67.3,-.013,-8.50,96.9,105.4,+7.27
Army,27,6,21,.222,-22.76,-7.72,3,11,4,11,2,8,1363,1708,,455,1257,.362,154,470,.328,299,456,.656,186,782,270,170,52,463,493,,,.363,.374,.462,43.6,59.3,,3.7,.423,23.9,,.238,-30.49,77.9,108.4,61.8,+.001,-10.65,96.6,107.3,-13.57
Auburn,28,14,14,.500,10.32,5.89,5,11,12,5,1,8,1960,1836,1125,700,1598,.438,185,543,.341,375,566,.663,415,1043,427,244,134,447,473,,,.354,.340,.525,53.2,61.0,,8.8,.496,19.3,,.235,+10.16,106.3,96.1,66.4,-.097,+5.31,106.3,101.0,-6.32
Austin Peay,32,22,10,.688,1.42,-1.38,16,0,13,0,8,8,2098,1935,1280,739,1673,.442,182,556,.327,438,632,.693,318,1090,405,218,130,440,558,,,.378,.332,.532,51.4,54.8,,7.7,.496,18.2,,.262,+5.49,100.1,94.6,62.1,+.070,-0.01,105.4,105.4,+14.88
Ball State,29,14,15,.483,1.03,1.78,10,8,10,5,4,9,2046,2032,1175,703,1657,.424,149,443,.336,491,672,.731,344,1023,365,174,63,379,589,,,.406,.267,.518,48.8,51.9,,3.9,.469,16.1,,.296,+1.47,103.3,101.9,67.1,-.013,+1.47,105.3,103.9,+6.51
Baylor,29,8,21,.276,-2.73,5.20,3,13,6,11,1,9,1847,2041,1175,656,1540,.426,168,534,.315,367,531,.691,355,924,351,214,74,446,465,,,.345,.347,.515,48.3,53.5,,4.6,.481,19.9,,.238,-6.63,102.0,108.7,61.0,+.007,+4.01,104.9,100.9,-9.50
Belmont,30,21,9,.700,1.70,-4.68,15,5,12,4,9,5,2171,1947,1225,745,1634,.456,293,818,.358,388,566,.686,292,995,494,269,72,437,539,,,.346,.501,.570,48.5,66.3,,4.3,.546,18.7,,.237,+5.22,106.0,100.8,63.8,-.047,-5.08,101.0,106.1,+7.27
Bethune-Cookman,29,8,21,.276,-18.49,-10.63,7,11,5,6,3,14,1711,1939,,606,1549,.391,176,558,.315,323,462,.699,311,927,306,241,61,461,532,,,.298,.360,.484,47.9,50.5,,4.0,.448,20.7,,.209,-21.96,90.2,112.1,63.4,+.004,-11.99,94.6,106.6,-3.79
Binghamton,30,14,16,.467,-9.09,-6.33,10,8,6,5,6,7,1802,1885,1205,630,1549,.407,161,508,.317,381,596,.639,357,1057,314,202,157,509,564,,,.385,.328,.492,51.3,49.8,,9.9,.459,21.7,,.246,-9.69,91.4,101.1,63.9,+.037,-7.82,98.1,106.0,-4.27
Boise State,33,23,10,.697,8.85,4.14,12,6,13,4,10,5,2431,2227,1325,852,1904,.447,221,639,.346,506,686,.738,380,1136,461,212,105,428,567,,,.360,.336,.545,50.5,54.1,,5.7,.506,16.1,,.266,+13.13,109.6,96.5,66.7,+.028,+4.87,106.2,101.4,-0.79
Boston College,34,24,10,.706,11.99,7.17,10,6,13,3,5,5,2312,2148,1380,819,1799,.455,128,393,.326,546,804,.679,425,1224,543,241,102,457,537,,,.447,.218,.530,52.2,66.3,,5.2,.491,17.3,,.304,+15.42,110.5,95.1,62.6,+.045,+7.21,106.2,99.0,-2.14
Boston University,29,23,6,.793,1.12,-5.91,17,1,11,3,12,3,1930,1726,1170,693,1617,.429,177,543,.326,367,530,.692,337,1007,420,228,105,351,537,,,.328,.336,.516,50.8,60.6,,7.2,.483,15.8,,.227,+3.01,102.5,99.5,63.4,+.115,-7.79,97.3,105.1,+0.37
Bowling Green State,31,14,17,.452,-1.26,0.50,8,10,11,4,2,10,2194,2206,1250,721,1609,.448,201,545,.369,551,711,.775,323,1061,470,167,120,509,739,,,.442,.339,.564,50.9,65.2,,7.0,.511,20.7,,.342,-1.71,104.7,106.4,65.6,-.025,+0.15,103.4,103.3,-1.64
Bradley,31,15,16,.484,-0.08,1.92,7,11,11,4,3,10,2058,2126,,667,1649,.404,192,585,.328,532,734,.725,333,1048,379,223,57,486,685,,,.445,.355,.515,49.2,56.8,,3.5,.463,19.6,,.323,-0.69,98.6,99.3,66.8,+.066,+1.25,104.3,103.1,-2.99
Brigham Young,30,21,9,.700,12.70,6.31,10,4,13,0,5,7,2200,1966,1205,764,1571,.486,171,487,.351,501,692,.724,316,1017,445,208,98,409,566,,,.440,.310,.579,54.4,58.2,,6.3,.541,17.7,,.319,+15.64,113.0,97.4,65.9,+.020,+7.13,108.1,101.0,+6.41
Brown,27,14,13,.519,-5.40,-4.17,10,4,7,4,6,9,1956,1966,1090,703,1561,.450,208,570,.365,342,487,.702,252,891,426,240,85,412,499,,,.312,.365,.546,46.7,60.6,,5.4,.517,18.7,,.219,-4.35,101.8,106.2,70.4,+.032,-4.75,100.2,105.0,-0.93
Bucknell,29,14,15,.483,-4.21,-6.65,9,5,10,2,2,11,1883,1759,1165,670,1454,.461,140,483,.290,403,602,.669,297,1002,375,244,71,484,561,,,.414,.332,.541,53.6,56.0,,4.8,.509,21.8,,.277,-4.69,96.6,101.3,64.5,-.115,-6.88,98.9,105.8,-0.23
Buffalo,29,17,12,.586,2.36,-1.19,11,7,9,5,8,6,2175,2072,,771,1669,.462,187,494,.379,446,663,.673,369,1038,383,232,83,436,633,,,.397,.296,.548,52.3,49.7,,5.4,.518,18.0,,.267,+4.67,107.6,102.9,69.5,-.018,-1.87,102.9,104.7,-4.78
Butler,30,16,14,.533,1.80,-0.03,8,8,11,4,4,9,1872,1805,,646,1554,.416,245,715,.343,335,439,.763,287,887,339,160,59,308,567,,,.282,.460,.531,49.3,52.5,,4.3,.495,14.9,,.216,+2.77,107.5,104.7,56.4,-.038,-0.58,102.3,102.8,+1.04
Cal Poly,27,11,16,.407,-3.39,-0.20,6,12,8,5,3,10,1901,1977,1085,681,1534,.444,166,500,.332,373,533,.700,280,909,364,207,88,410,519,,,.347,.326,.532,47.0,53.5,,5.5,.498,18.7,,.243,-4.69,101.1,105.8,69.9,-.015,-0.63,102.9,103.6,+1.88
Cal State Fullerton,28,11,17,.393,-4.03,-0.81,7,11,8,6,3,10,1983,2050,,693,1637,.423,196,535,.366,401,588,.682,411,1067,403,184,52,435,579,,,.359,.327,.517,54.2,58.2,,3.5,.483,18.5,,.245,-4.85,102.9,107.8,66.5,-.023,-1.40,102.9,104.3,-1.22
Cal State Northridge,30,14,16,.467,-1.90,-0.46,7,11,7,6,4,9,2045,2063,1205,707,1605,.440,175,513,.341,456,631,.723,331,904,374,298,70,492,632,,,.393,.320,.537,48.4,52.9,,4.7,.495,20.5,,.284,-2.27,99.7,102.0,68.1,+.001,-0.88,103.3,104.2,-1.94
Campbell,27,3,24,.111,-21.16,-4.49,3,17,3,9,0,15,1858,2308,1080,679,1722,.394,156,521,.299,344,521,.660,368,1001,366,209,38,458,592,,,.303,.303,.472,47.6,53.9,,2.3,.440,18.9,,.200,-22.61,91.7,114.3,73.1,-.009,-4.03,102.1,106.1,+0.47
Canisius,30,10,20,.333,-6.20,-2.75,5,13,3,9,6,9,2064,2169,1210,763,1750,.436,207,544,.381,331,525,.630,362,1114,458,177,90,446,572,,,.300,.311,.516,49.3,60.0,,5.0,.495,18.2,,.189,-6.68,100.5,107.2,66.4,-.026,-2.28,102.1,104.4,+0.71
Central Connecticut State,28,14,14,.500,-6.69,-7.98,9,9,5,7,6,7,1979,1943,1140,732,1582,.463,164,438,.374,351,548,.641,368,976,406,205,55,422,447,,,.346,.277,.537,52.8,55.5,,3.5,.515,18.6,,.222,-6.53,101.9,108.4,64.2,-.041,-9.42,98.6,108.1,-5.74
Central Florida,31,25,6,.806,1.86,-5.87,17,3,12,1,11,3,2181,1916,,792,1732,.457,232,658,.353,365,510,.716,382,1129,520,279,141,473,574,,,.294,.380,.552,53.3,65.7,,8.6,.524,19.3,,.211,+5.91,103.3,97.4,62.6,+.087,-5.87,101.4,107.2,-3.79
Central Michigan,30,6,24,.200,-9.38,1.52,2,16,5,8,1,12,2116,2411,,735,1686,.436,218,611,.357,428,631,.678,303,962,438,186,59,531,672,,,.374,.362,.533,45.9,59.6,,3.4,.501,21.1,,.254,-11.69,97.6,109.3,70.6,-.005,+1.68,104.8,103.1,+2.26
Charleston Southern,28,6,22,.214,-15.23,-6.96,3,13,5,6,1,13,1660,1841,,627,1484,.423,142,455,.312,264,416,.635,291,898,372,205,103,435,564,,,.280,.307,.494,47.9,59.3,,7.1,.470,20.6,,.178,-18.21,90.6,108.8,61.3,-.110,-6.96,98.8,105.8,-0.51
Charlotte,30,21,9,.700,12.24,4.70,12,4,10,3,10,4,2374,2148,1225,812,1805,.450,232,682,.340,518,798,.649,441,1220,484,264,90,458,570,,,.442,.378,.543,53.0,59.6,,5.0,.514,17.3,,.287,+14.25,112.7,98.5,69.7,+.015,+5.72,105.0,99.3,+2.66
Chattanooga,30,19,11,.633,-1.39,-2.98,10,6,10,4,7,6,2463,2260,,861,1751,.492,231,615,.376,510,694,.735,369,1067,535,250,72,480,515,,,.396,.351,.592,53.5,62.1,,4.1,.558,18.7,,.291,+1.18,111.2,110.0,66.8,+.043,-1.81,102.0,103.8,+1.82
Chicago State,32,12,20,.375,-6.08,0.14,9,7,8,3,3,14,2107,2269,,746,1721,.433,145,398,.364,470,671,.700,372,997,365,227,95,440,701,,,.390,.231,.516,47.1,48.9,,5.7,.476,17.7,,.273,-6.66,101.7,108.4,63.2,+.054,+1.55,105.0,103.4,+8.85
Cincinnati,32,25,7,.781,18.75,6.28,12,4,18,1,6,5,2455,2056,1285,867,1893,.458,237,612,.387,484,723,.669,420,1197,517,241,168,393,620,,,.382,.323,.549,52.9,59.6,,9.8,.521,14.9,,.256,+21.56,116.1,94.5,66.7,+.003,+5.62,105.6,100.0,-0.28
Citadel,28,6,22,.214,-19.90,-3.36,2,14,5,11,1,10,1640,2003,,586,1575,.372,185,614,.301,283,419,.675,334,951,304,213,93,475,583,,,.266,.390,.462,47.1,51.9,,6.1,.431,21.1,,.180,-24.04,86.7,110.8,63.2,+.002,-2.36,101.3,103.6,-1.75
Clemson,28,10,18,.357,5.87,11.12,3,13,10,6,0,11,1839,1986,1130,649,1504,.432,134,418,.321,407,645,.631,398,1050,359,191,125,537,523,,,.429,.278,.508,52.8,55.3,,7.6,.476,22.9,,.271,+4.93,102.1,97.1,64.9,+.022,+13.44,110.6,97.2,-1.35
Cleveland State,29,4,25,.138,-10.32,0.46,0,16,2,11,2,12,1871,2131,1160,651,1594,.408,158,512,.309,411,636,.646,375,1040,334,199,117,534,606,,,.399,.321,.493,49.6,51.3,,6.9,.458,22.0,,.258,-12.53,93.5,106.0,69.3,-.110,+1.62,104.0,102.4,+0.23
Coastal Carolina,29,14,15,.483,-7.13,-6.79,8,8,9,5,5,9,2061,1997,,742,1686,.440,194,516,.376,383,541,.708,366,1090,423,223,58,469,564,,,.321,.306,.530,52.6,57.0,,3.5,.498,19.4,,.227,-7.11,98.4,105.5,66.6,-.060,-8.13,98.0,106.2,+0.53
Colgate,29,15,14,.517,-10.81,-7.59,6,8,9,4,5,9,1968,1987,,696,1624,.429,191,537,.356,385,552,.697,323,987,386,200,51,395,520,,,.340,.331,.522,50.0,55.5,,3.2,.487,17.3,,.237,-12.40,99.1,111.5,64.2,+.095,-8.26,97.3,105.5,-5.09
College of Charleston,29,20,9,.690,1.14,-3.97,11,5,11,1,7,7,2134,1966,,739,1673,.442,241,646,.373,415,584,.711,305,1045,414,228,132,434,544,,,.349,.386,.547,49.0,56.0,,7.7,.514,18.2,,.248,+3.92,105.5,101.6,67.7,+.017,-3.61,100.5,104.1,+1.40
Colorado,29,18,11,.621,9.68,7.18,10,6,12,3,6,7,2151,2051,,758,1635,.464,188,505,.372,447,720,.621,363,1122,403,172,174,423,519,,,.440,.309,.544,52.2,53.2,,9.9,.521,17.6,,.273,+11.77,111.3,99.5,68.1,+.034,+8.21,108.0,99.8,-0.15
Colorado State,29,13,16,.448,1.98,4.87,4,10,8,4,3,10,2036,2086,1180,690,1503,.459,135,399,.338,521,732,.712,300,1015,395,172,140,494,689,,,.487,.265,.550,50.7,57.2,,8.6,.504,21.1,,.347,+2.63,104.3,101.6,68.3,+.008,+5.86,106.8,100.9,+1.09
Columbia,27,10,17,.370,-9.53,-5.30,6,8,5,6,4,10,1824,1902,,633,1453,.436,211,553,.382,347,489,.710,279,894,424,201,37,504,629,,,.337,.381,.541,50.3,67.0,,2.7,.508,23.0,,.239,-10.76,95.2,105.9,67.5,-.032,-5.62,99.9,105.5,-4.03
Connecticut,39,33,6,.846,22.64,7.77,12,4,17,1,6,4,3073,2493,1565,1154,2403,.480,249,619,.402,516,828,.623,586,1742,681,233,315,532,624,,,.345,.258,.549,56.1,59.0,,12.6,.532,16.0,,.215,+28.30,117.8,89.5,68.2,+.012,+8.93,107.7,98.8,-2.05
Coppin State,32,18,14,.563,-8.03,-8.68,14,4,9,1,6,10,1969,1948,,672,1645,.409,208,574,.362,417,623,.669,350,1103,354,203,105,478,569,,,.379,.349,.507,51.4,52.7,,6.5,.472,19.8,,.253,-7.05,95.0,102.0,61.7,+.041,-10.00,97.8,107.8,+5.49
Cornell,27,11,16,.407,-6.19,-5.69,6,8,5,7,5,9,1904,1885,,659,1553,.424,176,535,.329,410,598,.686,348,1015,343,236,88,401,499,,,.385,.344,.518,51.5,52.0,,5.7,.481,17.9,,.264,-6.57,100.1,106.7,68.3,-.096,-6.04,99.4,105.4,-4.15
Creighton,29,20,9,.690,8.51,1.89,12,6,14,2,6,6,1984,1792,1175,692,1528,.453,175,455,.385,425,609,.698,303,991,395,195,113,392,508,,,.399,.298,.546,51.6,57.1,,7.3,.510,17.7,,.278,+10.36,108.2,97.8,63.4,+.006,+1.13,103.5,102.3,-4.40
Dartmouth,28,3,25,.107,-18.29,-6.17,1,13,2,10,1,13,1594,1876,1125,561,1378,.407,181,533,.340,291,407,.715,170,805,302,151,103,397,485,,,.295,.387,.507,44.1,53.8,,6.9,.473,20.2,,.211,-24.48,87.8,112.3,62.0,-.040,-7.17,99.2,106.4,-9.20
Davidson,29,17,12,.586,-1.76,-0.99,11,5,13,1,3,10,2119,2054,1160,732,1659,.441,226,629,.359,429,598,.717,361,1115,433,169,35,503,578,,,.360,.379,.545,53.6,59.2,,2.1,.509,20.6,,.259,+1.55,103.6,102.1,66.3,+.043,-0.03,102.8,102.9,+15.04
Dayton,33,24,9,.727,7.11,3.57,12,4,15,2,6,5,2244,2127,1335,780,1746,.447,207,644,.321,477,717,.665,409,1266,489,150,94,467,577,,,.411,.369,.538,55.0,62.7,,5.0,.506,18.3,,.273,+9.75,108.1,98.4,62.2,+.084,+3.26,105.6,102.3,-1.55
DePaul,32,22,10,.688,9.06,6.38,12,4,11,4,7,5,2257,2171,1300,813,1755,.463,163,450,.362,468,671,.697,382,1159,437,176,74,422,562,,,.382,.256,.544,53.1,53.8,,4.1,.510,16.9,,.267,+11.36,113.0,101.6,63.2,+.091,+5.83,106.4,100.6,-0.62
Delaware,28,16,12,.571,-0.66,-1.95,10,8,10,3,6,8,1987,1951,1150,695,1615,.430,166,452,.367,431,624,.691,338,1054,364,237,111,474,624,,,.386,.280,.520,50.7,52.4,,7.0,.482,19.9,,.267,+0.62,99.3,98.6,68.9,+.028,-1.81,101.7,103.5,-6.37
Delaware State,28,13,15,.464,-8.44,-7.97,11,7,7,3,5,11,1721,1734,1135,574,1289,.445,150,453,.331,423,611,.692,265,810,297,189,73,427,492,,,.474,.351,.545,48.4,51.7,,5.2,.503,21.3,,.328,-8.46,99.9,108.4,58.7,-.013,-8.31,97.5,105.8,+12.46
Denver,27,14,13,.519,-2.37,-1.67,6,9,9,4,5,9,1877,1879,1100,656,1518,.432,185,492,.376,380,553,.687,309,960,383,185,94,371,508,,,.364,.324,.527,49.9,58.4,,6.1,.493,17.2,,.250,-2.02,103.9,105.9,64.8,+.021,-1.29,102.7,104.0,-1.30
Detroit Mercy,30,19,11,.633,5.74,0.37,10,6,12,3,6,7,1948,1787,1210,714,1555,.459,172,492,.350,348,502,.693,331,951,421,213,83,405,564,,,.323,.316,.543,52.8,59.0,,5.8,.514,18.4,,.224,+9.19,106.4,97.2,59.1,-.009,-0.14,103.8,104.0,+2.76
Drake,28,12,16,.429,-0.07,2.15,7,11,7,6,4,9,1956,2001,,651,1602,.406,175,558,.314,479,702,.682,361,933,336,321,57,451,519,,,.438,.348,.505,47.8,51.6,,3.8,.461,18.9,,.299,-0.03,100.9,100.9,68.2,-.012,+2.24,104.2,101.9,-2.76
Drexel,29,18,11,.621,3.54,-1.22,13,5,10,2,7,6,2113,1975,1170,750,1633,.459,213,549,.388,400,594,.673,277,993,466,228,110,375,566,,,.364,.336,.552,48.4,62.1,,6.7,.524,16.4,,.245,+5.78,106.7,100.9,67.7,-.017,-1.30,102.1,103.4,-5.62
Duke,37,31,6,.838,25.67,10.86,13,3,14,1,8,2,2954,2406,1490,1018,2161,.471,263,722,.364,655,890,.736,474,1351,536,340,240,511,699,,,.412,.334,.572,51.6,52.7,,11.1,.532,16.5,,.303,+32.33,120.8,88.5,67.7,-.028,+12.59,109.5,96.9,+2.42
Duquesne,29,12,17,.414,1.16,2.23,6,10,8,8,3,9,2040,2071,1175,728,1604,.454,175,515,.340,409,602,.679,310,1010,444,173,99,427,565,,,.375,.321,.540,49.1,61.0,,5.9,.508,18.4,,.255,+1.01,104.5,103.5,67.5,-.052,+2.77,104.9,102.2,-6.28
East Carolina,27,13,14,.481,5.16,2.16,5,11,10,5,2,8,1905,1786,1085,667,1525,.437,133,400,.333,438,670,.654,370,1073,324,183,125,404,535,,,.439,.262,.517,53.5,48.6,,8.2,.481,18.0,,.287,+4.35,104.7,100.4,65.4,-.101,+1.63,102.7,101.0,-12.96
East Tennessee State,33,27,6,.818,4.19,-3.15,15,1,12,0,11,3,2618,2291,1325,946,2059,.459,201,580,.347,525,762,.689,411,1269,505,382,192,514,557,,,.370,.282,.541,50.0,53.4,,9.3,.508,17.5,,.255,+8.60,104.4,95.8,73.2,+.016,-2.39,102.2,104.6,+0.64
Eastern Illinois,27,6,21,.222,-11.05,-2.64,4,12,5,8,1,13,1850,2020,1085,693,1562,.444,139,428,.325,325,470,.691,317,940,397,192,64,436,588,,,.301,.274,.518,50.8,57.3,,4.3,.488,19.6,,.208,-12.32,95.6,107.9,68.2,-.070,-2.05,104.2,106.2,+3.22
Eastern Kentucky,29,14,15,.483,-5.85,-5.07,8,8,11,3,3,11,2125,2071,1175,755,1615,.467,189,512,.369,426,660,.645,330,994,473,213,69,462,590,,,.409,.317,.551,51.5,62.6,,4.3,.526,19.3,,.264,-4.18,102.2,106.4,67.2,-.050,-5.28,101.4,106.7,-6.60
Eastern Michigan,28,13,15,.464,-3.98,-1.14,7,11,8,5,5,9,1986,1968,,697,1517,.459,131,383,.342,461,704,.655,331,997,372,213,83,479,579,,,.464,.252,.536,51.4,53.4,,5.4,.503,20.6,,.304,-5.17,99.2,104.4,68.0,-.031,-0.63,103.4,104.0,-5.10
Eastern Washington,30,17,13,.567,0.83,-0.34,11,3,11,1,6,9,2102,2035,1215,747,1574,.475,179,488,.367,429,608,.706,279,918,480,192,49,453,605,,,.386,.310,.564,49.6,64.3,,3.1,.531,19.6,,.273,+3.09,105.4,102.3,64.5,+.014,-0.25,103.3,103.5,+7.22
Elon,30,12,18,.400,-9.45,-2.95,7,9,10,3,1,12,2067,2200,1220,750,1783,.421,212,606,.350,355,501,.709,414,1086,440,267,68,512,579,,,.281,.340,.511,50.8,58.7,,4.1,.480,20.2,,.199,-8.69,99.0,107.7,65.4,+.012,-2.08,102.0,104.1,+2.94
Evansville,29,7,22,.241,-3.68,3.25,5,13,4,8,2,13,1962,2163,,691,1525,.453,208,560,.371,372,562,.662,251,979,434,113,83,451,605,,,.369,.367,.547,49.1,62.8,,5.0,.521,20.1,,.244,-4.76,104.7,109.4,67.5,-.062,+4.39,104.2,99.9,+4.16
Fairfield,30,19,11,.633,1.02,-2.38,12,6,8,3,9,7,2028,1926,,706,1668,.423,159,460,.346,457,620,.737,374,1072,383,214,128,426,542,,,.372,.276,.517,51.1,54.2,,7.9,.471,17.8,,.274,+4.95,102.2,97.3,62.1,+.025,-2.12,102.9,105.0,+2.62
Fairleigh Dickinson,29,17,12,.586,-7.11,-7.65,11,7,10,3,7,8,2012,1975,1175,739,1722,.429,203,588,.345,331,479,.691,330,955,398,211,125,350,575,,,.278,.341,.516,46.7,53.9,,8.1,.488,15.2,,.192,-6.23,100.1,106.3,64.1,+.049,-8.86,99.0,107.8,-2.01
Florida,31,20,11,.645,16.29,9.19,9,7,11,4,4,5,2369,2149,1250,829,1719,.482,249,661,.377,462,616,.750,306,1081,492,200,98,454,586,,,.358,.385,.589,50.6,59.3,,5.5,.555,18.4,,.269,+18.26,116.9,98.6,65.9,-.023,+9.60,107.9,98.3,+0.08
Florida A&M,32,15,17,.469,-9.85,-7.94,10,8,8,4,3,12,2311,2372,,747,1802,.415,271,782,.347,546,771,.708,,1089,405,271,51,537,693,,,.428,.434,.533,47.5,54.2,,2.9,.490,19.9,,.303,-9.35,98.9,108.3,70.9,+.005,-9.84,96.9,106.7,+1.67
Florida Atlantic,28,9,19,.321,-7.22,-5.68,6,14,6,8,3,10,2157,2154,1145,800,1834,.436,210,604,.348,347,526,.660,405,1063,423,260,101,440,596,,,.287,.329,.518,49.9,52.9,,6.1,.493,17.4,,.189,-7.28,99.9,107.2,71.1,-.187,-5.93,101.1,107.0,-3.27
Florida International,27,5,22,.185,-15.26,-1.54,1,13,5,9,0,13,1515,1842,1085,535,1325,.404,114,395,.289,331,518,.639,294,877,243,160,76,514,511,,,.391,.298,.482,48.7,45.4,,5.2,.447,24.7,,.250,-20.85,84.0,104.8,62.1,-.015,-1.14,103.4,104.5,-2.69
Florida State,33,19,14,.576,14.46,8.30,6,10,15,3,3,11,2359,2148,,815,1859,.438,296,788,.376,433,631,.686,387,1192,493,291,125,519,627,,,.339,.424,.546,50.8,60.5,,6.8,.518,19.4,,.233,+17.48,109.0,91.5,64.3,-.090,+10.38,109.1,98.7,-6.81
Fordham,28,6,22,.214,-8.22,3.89,3,13,5,7,1,14,1735,2074,1125,623,1549,.402,209,655,.319,280,485,.577,306,879,353,220,72,461,523,,,.313,.423,.488,43.5,56.7,,4.4,.470,20.6,,.181,-9.91,96.5,106.4,66.4,+.014,+5.59,106.3,100.8,+3.60
Fort Wayne,28,3,25,.107,-10.58,1.00,,,3,7,0,16,1736,2028,1120,630,1492,.422,151,500,.302,325,498,.653,294,941,360,152,89,435,514,,,.334,.335,.502,50.3,57.1,,5.7,.473,20.1,,.218,-12.89,97.8,110.7,64.4,-.038,+3.21,105.7,102.5,+4.98
