School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
North Carolina-Wilmington,32,11,21,.344,-7.52,-1.15,7,11,8,5,2,11,2542,2668,,73.4,106.1,.315,.334,.524,53.2,53.0,6.8,5.6,.494,14.6,33.7,.217,-7.43,104.3,111.7,72.0,-.023,-0.32,106.6,106.9,+2.87
North Dakota,32,12,20,.375,-7.63,-0.20,6,12,7,6,2,13,2427,2612,,73.2,101.6,.353,.365,.553,45.0,47.6,10.6,4.7,.521,16.0,20.2,.249,-6.41,103.1,109.5,71.4,+.015,+1.09,106.0,104.9,+6.47
North Dakota State,32,15,17,.469,-1.86,-1.58,5,9,8,6,5,10,2382,2264,,68.8,107.8,.305,.436,.583,50.9,50.4,6.6,6.2,.552,16.5,22.7,.232,-0.37,105.0,105.4,66.5,-.078,-0.09,106.3,106.4,+1.58
North Florida,33,14,19,.424,-11.40,-1.74,7,7,10,2,4,17,2668,2873,,75.6,106.6,.277,.459,.573,46.4,52.2,6.9,7.5,.543,17.0,26.1,.210,-10.65,107.7,118.4,73.6,+.074,-0.86,104.7,105.6,+9.82
North Texas,38,20,18,.526,1.16,-0.40,8,10,14,6,6,11,2828,2703,,70.1,104.7,.339,.379,.543,52.7,47.0,7.2,8.2,.519,16.0,29.4,.224,+2.20,105.6,103.4,67.8,-.048,-0.69,103.5,104.1,-0.50
Northeastern,33,23,10,.697,3.64,-1.61,14,4,12,2,9,5,2472,2270,,68.0,108.9,.347,.453,.597,51.1,60.9,9.7,6.2,.569,17.9,25.5,.255,+7.34,107.8,100.5,67.0,+.030,-1.27,106.1,107.4,+4.09
Northern Arizona,32,5,27,.156,-14.66,-1.03,2,16,2,10,3,14,2100,2512,,70.7,92.1,.429,.334,.499,48.1,45.0,7.9,9.5,.450,19.1,27.0,.301,-16.02,93.5,109.5,68.6,-.030,+0.26,105.3,105.0,+3.45
Northern Colorado,38,26,12,.684,3.61,-2.27,11,7,14,3,7,8,3080,2776,,73.8,108.8,.334,.396,.566,51.3,41.1,7.2,8.1,.542,14.6,25.6,.230,+6.55,107.3,100.8,72.2,-.023,-1.73,104.4,106.1,+1.38
Northern Illinois,32,13,19,.406,-6.71,-1.71,6,12,11,4,1,13,2319,2407,,69.3,104.2,.335,.275,.538,49.7,34.7,9.6,5.3,.502,14.9,28.2,.243,-7.66,103.3,111.0,67.0,+.002,-1.45,104.8,106.2,-3.54
Northern Iowa,32,16,16,.500,4.01,3.87,7,11,12,4,1,9,2056,1990,,64.3,99.5,.313,.399,.522,51.2,47.9,8.0,7.4,.487,15.6,24.3,.226,+4.51,103.2,98.7,62.7,-.032,+4.58,106.8,102.2,+6.04
Northern Kentucky,32,22,10,.688,4.83,-4.07,15,3,12,2,8,6,2486,2112,,70.7,110.0,.312,.400,.572,52.6,58.2,10.4,8.7,.543,15.5,29.1,.228,+7.93,107.5,99.6,68.6,-.073,-4.04,102.6,106.6,+1.95
Northwestern,32,15,17,.469,9.63,8.37,6,12,11,6,3,9,2203,2127,,65.3,104.6,.297,.397,.532,50.4,58.0,7.4,13.2,.497,15.3,29.5,.222,+8.57,109.2,100.6,63.9,-.068,+8.85,109.0,100.2,-1.90
Northwestern State,29,4,25,.138,-21.02,-4.18,1,17,1,11,3,13,1868,2264,,72.2,89.2,.350,.267,.477,48.9,40.3,8.6,11.1,.450,20.2,32.1,.214,-22.41,88.3,110.7,68.9,-.080,-3.59,102.6,106.2,+7.92
Notre Dame,36,21,15,.583,13.65,7.94,8,10,11,6,5,7,2698,2471,,66.5,111.4,.314,.393,.551,51.6,55.0,8.6,9.6,.514,12.7,30.8,.238,+15.79,114.9,99.1,65.4,-.058,+8.65,109.8,101.2,-1.70
Oakland,33,19,14,.576,-1.82,-3.76,10,8,11,4,7,8,2580,2516,,72.2,107.5,.355,.398,.562,50.4,62.6,8.3,11.9,.520,15.9,28.1,.273,-0.23,107.4,107.7,70.3,+.011,-4.41,102.5,106.9,+1.24
Ohio,31,14,17,.452,-2.52,-1.65,7,11,11,5,2,10,2334,2353,,72.6,100.5,.306,.349,.538,48.4,52.8,8.9,8.8,.508,16.0,22.3,.218,-2.74,100.4,103.1,71.3,-.047,-1.48,104.9,106.4,-1.72
Ohio State,34,25,9,.735,17.67,9.03,15,3,16,2,6,2,2591,2297,,68.0,110.9,.311,.342,.570,53.6,52.5,8.9,11.3,.541,14.9,29.8,.227,+21.16,116.0,94.9,67.0,+.020,+8.75,109.8,101.1,+0.26
Oklahoma,32,18,14,.563,13.81,10.56,8,10,13,2,2,9,2718,2614,,76.5,109.7,.332,.405,.569,49.8,50.2,8.4,11.0,.535,15.2,28.3,.247,+14.16,114.6,100.5,75.5,-.008,+11.68,111.3,99.6,+2.13
Oklahoma State,36,21,15,.583,12.45,9.12,8,10,15,6,3,7,2757,2637,,70.8,107.4,.322,.383,.538,51.1,53.6,9.2,10.4,.498,15.4,34.2,.244,+12.93,111.6,98.6,68.9,-.001,+9.22,110.6,101.4,-5.35
Old Dominion,32,25,7,.781,9.27,-1.27,15,3,12,2,10,3,2347,2010,,66.6,109.3,.330,.338,.537,52.8,57.2,11.1,13.6,.507,13.2,32.2,.228,+12.14,108.8,96.6,64.5,+.041,-1.27,104.4,105.6,-3.43
Omaha,31,9,22,.290,-9.88,0.33,4,10,8,4,1,15,2373,2588,,72.6,103.7,.270,.363,.550,47.9,46.2,7.7,6.7,.525,15.9,25.5,.191,-10.67,104.1,114.7,69.8,+.012,+1.80,106.9,105.1,+4.31
Oral Roberts,32,11,21,.344,-6.67,1.05,5,9,8,5,3,14,2332,2484,,68.1,104.6,.257,.319,.517,52.2,51.5,7.8,9.3,.492,15.4,35.9,.176,-6.24,106.0,112.3,65.3,-.033,+2.92,107.2,104.3,+8.44
Oregon,36,23,13,.639,10.70,4.84,10,8,16,3,4,7,2817,2606,,69.6,110.9,.317,.421,.568,52.3,56.4,9.8,12.3,.533,14.9,31.0,.242,+10.24,111.1,100.9,67.3,+.004,+3.50,107.9,104.4,-6.15
Oregon State,32,16,16,.500,7.32,4.57,7,11,12,4,1,9,2339,2251,,67.4,106.8,.387,.328,.555,52.1,57.2,9.7,10.3,.521,16.8,31.8,.274,+6.99,108.2,101.3,65.5,-.083,+3.02,107.3,104.3,-7.34
Pacific,32,14,18,.438,-0.55,1.80,9,9,8,8,6,9,2280,2316,,67.0,105.6,.401,.258,.537,50.9,49.1,9.1,12.3,.494,14.8,30.4,.292,-0.43,106.6,107.0,66.3,-.016,+1.28,105.8,104.6,+1.84
Penn State,39,26,13,.667,15.85,7.79,9,9,15,4,6,7,2915,2601,,67.9,109.3,.315,.331,.553,51.8,51.2,10.6,13.3,.526,15.0,31.7,.221,+19.18,114.3,95.1,67.3,-.050,+7.60,109.7,102.1,-6.36
Pennsylvania,33,24,9,.727,2.24,-3.17,12,2,11,3,9,4,2506,2274,,70.2,105.3,.334,.427,.555,51.0,56.9,8.2,7.0,.533,14.8,23.6,.220,+3.69,103.1,99.4,68.9,+.076,-4.15,103.7,107.8,-2.98
Pepperdine,32,6,26,.188,-6.51,1.82,2,16,5,11,0,14,2283,2516,,67.8,104.4,.353,.296,.534,50.8,54.6,7.1,6.5,.500,15.0,29.4,.248,-9.51,105.0,114.5,67.5,-.056,+1.09,106.3,105.2,-0.68
Pittsburgh,32,8,24,.250,-1.87,8.47,0,18,7,11,0,10,1985,2316,,65.7,93.7,.319,.475,.515,45.5,58.7,6.5,9.4,.482,18.7,23.3,.222,-5.76,98.9,104.7,65.2,+.007,+9.14,110.0,100.8,-3.57
Portland,32,10,22,.313,-6.61,2.43,4,14,7,9,3,9,2221,2372,,68.5,100.5,.342,.381,.548,46.1,49.6,7.5,11.2,.521,15.9,19.7,.232,-9.66,99.0,108.7,67.1,-.001,+1.20,106.5,105.3,+0.61
Portland State,34,20,14,.588,-0.14,-1.05,9,9,8,5,10,6,2897,2698,,76.6,110.0,.322,.378,.539,50.8,53.0,12.6,9.2,.508,13.8,34.7,.227,+0.56,107.9,107.3,74.6,+.022,-0.82,104.9,105.7,+3.30
Prairie View,34,16,18,.471,-10.13,-7.71,12,6,10,2,5,15,2559,2609,,72.6,102.9,.388,.368,.529,48.6,49.3,10.3,8.7,.496,16.0,31.3,.260,-9.20,101.4,110.6,70.8,+.010,-7.94,100.0,107.9,+10.43
Presbyterian,32,11,21,.344,-14.32,-5.53,4,14,8,8,2,13,2124,2273,,64.8,102.1,.290,.439,.530,47.7,49.1,8.4,5.6,.504,15.5,26.5,.199,-17.66,97.8,115.5,63.4,+.062,-5.21,101.7,106.9,-3.37
Princeton,29,13,16,.448,-2.44,-1.97,5,9,7,5,5,9,2106,2083,,66.4,105.8,.267,.462,.563,49.0,48.7,6.9,8.7,.540,15.1,22.5,.188,-2.44,105.3,107.8,64.5,-.055,-2.02,104.2,106.2,+1.98
Providence,35,21,14,.600,11.12,10.23,10,8,13,4,4,7,2575,2544,,69.5,104.0,.386,.329,.534,49.6,53.9,9.6,9.8,.496,15.1,28.7,.272,+12.17,108.9,96.7,67.1,+.074,+10.58,111.6,101.1,-1.38
Purdue,37,30,7,.811,23.41,8.74,15,3,16,1,8,2,2974,2431,,68.2,117.5,.356,.401,.606,51.8,57.9,8.3,12.5,.577,14.0,27.3,.265,+26.27,122.7,96.4,67.2,+.006,+9.02,109.1,100.1,+0.69
Purdue-Fort Wayne,33,18,15,.545,-1.49,-3.24,7,7,13,3,4,10,2716,2535,,74.6,109.9,.315,.446,.570,49.6,50.8,10.7,8.8,.541,14.1,26.1,.227,+0.50,107.7,107.2,72.6,-.072,-2.49,104.4,106.9,-2.21
Quinnipiac,33,12,21,.364,-9.50,-4.44,7,11,6,6,3,12,2364,2531,,67.9,102.8,.370,.479,.539,49.2,51.3,7.9,6.9,.503,16.9,27.8,.261,-10.46,101.7,112.2,66.5,+.079,-4.19,103.1,107.3,-3.84
Radford,36,23,13,.639,-2.61,-4.08,12,6,12,2,7,10,2422,2336,,63.4,104.3,.307,.397,.528,52.3,52.0,9.7,9.1,.494,16.1,33.6,.223,+0.07,102.9,102.9,63.0,+.063,-4.03,102.8,106.9,+3.49
Rhode Island,34,26,8,.765,11.81,4.61,15,3,15,1,7,4,2583,2338,,69.2,108.9,.301,.320,.539,50.0,54.5,10.5,9.5,.511,13.1,30.8,.209,+13.93,111.1,97.2,68.4,+.063,+3.49,107.6,104.1,+3.83
Rice,31,7,24,.226,-8.63,-0.04,4,14,5,10,2,13,2114,2347,,70.2,96.4,.369,.467,.514,49.7,53.2,7.6,6.0,.480,18.3,28.1,.247,-11.09,99.0,110.1,67.5,-.041,+0.21,104.2,104.0,+1.04
Richmond,32,12,20,.375,-0.17,3.61,9,9,6,9,4,8,2297,2418,,68.3,103.8,.297,.363,.550,46.8,57.7,11.0,6.6,.521,15.2,23.2,.213,-0.78,107.4,108.1,67.9,-.022,+2.75,106.6,103.8,+5.44
Rider,32,22,10,.688,0.98,-2.62,15,3,12,1,8,7,2620,2505,,74.8,109.1,.421,.338,.545,51.7,49.2,10.0,10.1,.526,15.0,33.4,.256,+2.28,109.2,106.9,73.8,+.088,-2.78,103.1,105.9,+0.32
Robert Morris,33,16,17,.485,-7.99,-6.11,9,9,4,6,9,11,2272,2334,,70.8,96.9,.343,.377,.506,49.1,48.1,10.9,7.4,.474,17.9,31.3,.229,-7.79,94.7,102.5,69.3,+.036,-5.74,102.7,108.5,+0.95
Rutgers,34,15,19,.441,5.50,6.83,3,15,13,9,0,9,2216,2204,,66.9,96.4,.311,.245,.473,51.9,40.1,10.4,11.6,.442,14.5,33.7,.200,+3.07,99.2,96.2,66.0,-.043,+5.58,108.2,102.6,-14.27
SIU Edwardsville,30,9,21,.300,-12.43,-3.36,5,13,4,9,5,11,2090,2362,,70.4,99.0,.330,.372,.514,48.8,50.8,6.8,7.6,.478,16.7,29.3,.233,-13.61,99.4,113.0,69.2,+.069,-2.94,103.4,106.4,-1.32
Sacramento State,32,7,25,.219,-8.91,-0.74,4,14,6,9,1,12,2157,2358,,67.5,99.4,.288,.316,.526,47.1,52.5,7.9,9.6,.500,15.8,24.1,.197,-10.77,99.8,110.6,65.6,-.067,+0.05,105.5,105.5,+3.32
Sacred Heart,31,10,21,.323,-11.38,-6.98,5,13,5,9,4,11,2129,2237,,69.5,98.3,.296,.329,.512,55.2,50.4,6.9,6.6,.486,18.1,33.1,.196,-12.57,96.0,108.6,68.4,-.076,-8.04,100.9,109.0,-3.94
Saint Francis (PA),31,18,13,.581,-6.13,-6.71,12,6,11,3,7,10,2450,2355,,70.9,109.8,.341,.363,.571,48.3,48.4,9.4,6.0,.534,14.3,26.0,.260,-4.86,106.4,111.2,68.2,+.039,-7.41,101.3,108.7,+2.45
Saint Joseph's,32,16,16,.500,3.78,1.90,10,8,10,3,4,9,2371,2311,,71.2,103.2,.346,.388,.521,49.3,54.1,8.8,8.5,.488,12.3,23.5,.238,+5.15,105.6,100.5,70.5,-.052,+0.77,105.3,104.6,+2.17
Saint Louis,33,17,16,.515,2.58,2.92,9,9,12,6,3,7,2170,2157,,64.7,101.2,.463,.330,.513,53.0,53.8,9.2,13.1,.475,16.6,33.8,.302,+2.10,102.1,100.0,64.1,+.003,+1.23,106.8,105.6,+1.00
Saint Mary's (CA),36,30,6,.833,12.86,0.33,16,2,18,2,11,1,2772,2321,,63.6,119.8,.304,.351,.615,55.1,54.9,6.9,6.8,.587,13.7,29.2,.234,+16.13,119.4,103.2,63.5,+.006,-2.12,103.8,105.9,-4.28
Saint Peter's,32,14,18,.438,-5.24,-4.36,6,12,8,5,3,12,2085,2113,,65.0,98.0,.277,.426,.523,49.0,51.2,9.9,10.8,.492,17.3,27.1,.200,-5.00,95.5,100.5,62.6,-.037,-4.40,103.9,108.3,-5.37
Sam Houston State,36,21,15,.583,-5.14,-4.80,12,6,14,2,5,10,2571,2477,,69.2,102.8,.340,.360,.523,52.6,58.6,8.8,5.6,.486,16.1,32.5,.243,-3.77,102.1,105.9,67.2,+.040,-4.27,102.3,106.6,+4.15
Samford,32,10,22,.313,-11.10,-3.37,6,12,8,6,2,14,2483,2639,,71.9,108.0,.322,.419,.583,45.8,60.9,10.0,6.9,.550,17.0,24.9,.246,-12.00,107.7,119.7,71.2,-.036,-2.09,103.5,105.6,+3.84
San Diego,34,20,14,.588,2.86,0.49,9,9,12,7,8,6,2385,2264,,67.3,103.5,.390,.447,.567,49.7,59.2,8.1,10.7,.533,17.5,23.2,.277,+3.01,103.6,100.6,66.9,-.014,-0.77,104.5,105.2,-2.63
San Diego State,33,22,11,.667,12.23,3.91,11,7,13,2,5,7,2545,2240,,70.4,109.6,.357,.360,.553,53.7,54.1,8.9,9.4,.519,14.6,31.8,.255,+14.09,110.5,96.4,68.8,-.032,+3.46,107.2,103.8,-0.80
San Francisco,39,22,17,.564,1.13,1.63,9,9,16,6,4,9,2685,2681,,67.5,101.3,.294,.437,.522,50.8,55.3,7.9,9.6,.496,15.3,27.2,.199,+0.97,102.1,101.1,67.1,+.066,+0.06,106.5,106.4,-0.33
San Jose State,30,4,26,.133,-8.74,2.91,1,17,3,11,1,14,1974,2260,,69.3,94.1,.345,.300,.524,52.7,54.6,6.4,7.5,.491,20.6,28.3,.239,-12.27,95.4,107.7,67.1,-.030,+3.05,107.2,104.2,-0.88
Santa Clara,31,11,20,.355,-7.01,0.61,8,10,6,11,5,5,2048,2224,,65.4,100.6,.313,.407,.533,46.2,56.3,8.3,6.4,.498,15.4,23.6,.227,-10.34,99.2,109.5,64.6,+.018,-1.33,105.2,106.6,-6.82
Savannah State,32,15,17,.469,-15.36,-5.06,12,4,10,2,4,13,2754,2991,,83.6,101.7,.295,.555,.514,44.5,53.6,11.1,6.4,.483,14.3,27.8,.206,-13.55,100.9,114.5,82.3,+.108,-6.81,101.2,108.0,+15.20
Seattle,34,20,14,.588,-2.32,-3.09,8,6,16,3,3,10,2589,2468,,70.4,107.0,.353,.427,.561,52.4,52.6,6.9,9.6,.525,17.3,30.5,.261,-2.95,103.7,106.7,67.4,+.038,-4.43,101.9,106.4,-5.24
Seton Hall,34,22,12,.647,15.67,10.11,10,8,14,3,5,6,2701,2512,,71.1,110.9,.352,.330,.558,53.1,54.3,8.6,9.1,.529,15.2,34.0,.246,+18.04,116.9,98.8,69.5,-.028,+10.12,110.5,100.4,-0.00
Siena,32,8,24,.250,-10.46,-2.99,4,14,7,8,1,15,2166,2405,,67.2,97.3,.364,.335,.516,51.1,47.2,6.9,8.8,.482,18.7,31.3,.247,-12.38,96.5,108.9,65.7,-.015,-3.01,104.0,107.0,+0.49
South Alabama,32,14,18,.438,-5.43,-2.87,7,11,11,4,2,13,2228,2218,,71.1,97.6,.378,.436,.529,49.3,52.9,7.5,10.8,.492,18.5,26.2,.264,-5.32,96.9,102.2,70.4,-.033,-2.98,103.0,105.9,-6.15
South Carolina,33,17,16,.515,9.45,9.23,7,11,10,5,4,8,2313,2277,,69.7,99.9,.421,.373,.507,52.4,56.0,7.8,9.6,.461,16.6,33.8,.295,+9.91,105.6,95.7,68.7,+.003,+9.63,109.9,100.3,+0.89
South Carolina State,32,10,22,.313,-20.18,-8.78,6,10,8,5,2,16,2355,2660,,73.4,99.5,.362,.315,.516,47.6,42.5,7.1,6.3,.478,16.3,30.0,.253,-21.86,96.9,118.7,70.5,+.030,-8.97,100.1,109.1,+4.47
South Carolina Upstate,32,7,25,.219,-17.46,-4.35,2,12,6,7,0,17,2424,2723,,71.1,105.7,.225,.466,.535,46.4,51.0,8.5,7.0,.511,14.0,27.1,.163,-19.77,105.2,125.0,69.0,-.051,-3.44,103.0,106.4,+1.76
South Dakota,35,26,9,.743,6.17,-2.60,11,3,13,2,9,5,2832,2404,,72.2,112.1,.346,.320,.569,52.5,45.5,9.5,5.3,.533,13.5,29.4,.260,+9.85,109.0,99.2,70.9,-.048,-2.97,104.7,107.6,-1.65
South Dakota State,35,28,7,.800,6.84,-0.38,13,1,15,0,8,5,2958,2599,,72.3,115.6,.354,.432,.590,52.2,46.6,6.7,5.9,.554,12.3,24.7,.269,+10.20,113.8,103.6,70.5,+.097,-0.09,105.8,105.9,+3.59
South Florida,32,10,22,.313,-7.27,0.05,3,15,7,11,3,10,2026,2260,,65.5,96.3,.331,.339,.518,49.2,53.6,7.8,6.6,.480,18.7,28.8,.240,-10.45,98.8,109.3,64.6,-.013,-1.73,103.6,105.3,-11.64
Southeast Missouri State,31,14,17,.452,-8.13,-4.88,8,10,7,7,6,9,2355,2413,,69.1,109.0,.376,.427,.578,48.5,53.1,8.2,4.9,.544,16.0,26.4,.274,-8.11,108.5,116.6,69.2,+.021,-4.53,101.7,106.2,-2.47
Southeastern Louisiana,34,22,12,.647,-6.40,-6.20,15,3,10,3,10,7,2439,2357,,69.1,103.8,.362,.373,.544,49.1,57.4,9.6,7.5,.519,17.3,30.4,.238,-3.31,102.6,105.9,65.7,+.118,-5.11,101.6,106.7,+1.12
Southern,33,15,18,.455,-14.54,-9.57,10,8,11,3,4,14,2279,2369,,69.8,98.1,.409,.271,.493,51.6,47.5,8.1,9.9,.449,15.8,33.4,.279,-15.51,94.3,109.8,68.0,+.051,-11.24,98.1,109.3,+6.62
Southern California,36,24,12,.667,12.82,6.29,12,6,13,5,6,5,2798,2563,,68.7,111.7,.299,.362,.564,50.7,55.7,9.1,11.2,.538,13.4,30.1,.211,+14.06,114.5,100.5,67.7,-.017,+5.12,108.2,103.1,+1.37
Southern Illinois,33,20,13,.606,1.37,0.65,11,7,13,3,5,8,2308,2280,,66.9,103.0,.328,.332,.549,48.9,55.3,11.1,10.6,.521,16.7,25.9,.228,+2.82,106.1,103.3,66.6,+.073,+1.27,104.5,103.3,-4.09
Southern Methodist,33,17,16,.515,9.08,3.66,6,12,13,5,2,8,2293,2114,,64.4,107.8,.305,.404,.546,50.3,58.2,11.5,9.9,.520,15.4,32.7,.209,+8.61,109.5,100.9,64.3,-.102,+2.41,105.4,103.0,-3.88
Southern Mississippi,34,16,18,.471,-4.26,1.31,7,11,11,3,2,11,2401,2449,,67.8,103.8,.293,.383,.538,45.9,57.3,10.2,5.8,.510,13.0,21.7,.206,-4.04,105.8,109.9,65.4,+.037,+2.40,105.3,102.9,+4.36
Southern Utah,32,13,19,.406,-7.64,-0.88,5,13,9,5,2,13,2416,2583,,73.2,102.4,.370,.374,.544,48.5,45.4,7.0,8.0,.504,15.5,23.5,.273,-7.74,102.2,110.0,71.7,+.062,-0.45,105.8,106.3,+4.90
St. Bonaventure,34,26,8,.765,8.87,2.61,14,4,13,1,9,4,2620,2407,,69.4,109.5,.405,.337,.561,50.5,53.4,10.0,10.8,.516,14.3,29.2,.305,+11.21,110.8,99.5,69.4,+.078,+2.80,107.0,104.2,+1.17
St. Francis (NY),31,13,18,.419,-12.25,-7.32,10,8,10,3,3,13,2260,2357,,70.9,101.2,.313,.415,.521,47.0,45.5,10.1,7.0,.487,15.2,27.2,.223,-13.17,98.7,111.8,69.2,+.022,-7.33,101.1,108.4,-2.35
St. John's (NY),33,16,17,.485,10.29,10.69,4,14,9,7,2,7,2412,2397,,71.1,100.9,.301,.353,.528,45.9,48.7,11.8,15.7,.492,14.7,23.7,.223,+10.31,106.5,96.2,69.4,-.016,+11.11,111.5,100.4,+3.05
Stanford,35,19,16,.543,8.08,7.14,11,7,14,5,4,7,2655,2622,,72.2,104.4,.416,.315,.552,53.9,50.7,7.2,8.7,.519,17.9,32.8,.285,+8.37,107.7,99.3,70.9,+.016,+6.29,109.1,102.8,+3.46
Stephen F. Austin,35,28,7,.800,2.67,-6.46,14,4,16,1,9,5,2819,2386,,73.8,109.1,.398,.316,.576,52.6,49.8,14.0,9.7,.544,18.1,33.3,.280,+5.58,104.5,99.0,71.1,+.031,-7.16,100.6,107.8,-2.26
Stetson,32,12,20,.375,-12.38,-6.46,4,10,7,9,5,11,2412,2496,,73.1,102.3,.252,.354,.525,47.5,51.9,9.7,7.4,.503,13.2,24.1,.170,-13.27,98.5,111.8,69.8,-.041,-6.49,102.1,108.6,-4.23
Stony Brook,32,13,19,.406,-5.09,-2.28,7,9,7,7,6,11,2205,2249,,69.6,98.2,.325,.406,.512,50.2,54.8,11.6,8.4,.484,17.2,30.3,.213,-5.33,96.8,102.1,68.4,+.009,-2.17,104.2,106.4,+1.11
Syracuse,37,23,14,.622,12.89,10.02,8,10,14,5,4,6,2466,2360,,64.3,102.2,.405,.328,.518,52.6,47.5,10.7,17.4,.469,16.2,34.1,.298,+14.82,107.0,92.2,62.9,+.021,+9.81,111.3,101.5,-0.20
Temple,33,17,16,.515,7.25,7.79,8,10,8,5,4,10,2308,2326,,67.5,102.9,.256,.389,.517,47.1,49.8,9.8,9.0,.493,13.8,27.7,.174,+8.38,108.3,100.0,67.6,+.028,+8.53,108.9,100.3,+9.11
Tennessee,35,26,9,.743,18.20,10.12,13,5,13,2,8,4,2584,2301,,67.1,109.3,.355,.357,.549,51.4,62.1,9.4,12.8,.508,15.2,33.3,.269,+22.27,114.6,92.4,66.0,+.019,+11.01,111.2,100.2,+7.10
Tennessee State,30,15,15,.500,-5.34,-2.98,10,8,9,5,6,9,1997,2010,,67.0,97.8,.375,.422,.538,49.7,48.7,10.4,10.4,.496,19.2,26.3,.277,-3.27,97.5,100.8,65.6,+.016,-2.98,103.5,106.5,+4.02
Tennessee Tech,33,19,14,.576,-5.83,-3.54,10,8,11,3,5,10,2413,2388,,72.2,100.9,.369,.362,.534,49.3,55.8,10.5,9.2,.502,17.2,28.1,.251,-5.06,98.5,103.5,70.9,+.118,-2.81,104.1,106.9,-0.53
Tennessee-Martin,31,10,21,.323,-10.51,-4.96,5,13,5,9,5,12,2135,2253,,68.5,99.3,.236,.360,.532,49.5,48.3,10.0,11.3,.506,18.3,28.9,.171,-11.66,95.5,107.2,66.1,-.019,-4.41,103.2,107.6,-2.80
Texas,34,19,15,.559,13.96,10.67,8,10,13,4,3,7,2450,2338,,66.9,103.9,.330,.381,.527,50.0,44.7,8.9,12.8,.500,14.6,29.3,.219,+15.43,109.5,94.1,65.2,-.030,+11.77,111.4,99.6,+2.05
Texas A&M,35,22,13,.629,15.30,10.62,9,9,13,3,4,7,2631,2467,,70.9,106.0,.320,.330,.538,54.3,55.1,7.7,15.3,.514,16.3,33.7,.212,+16.96,111.3,94.4,69.5,+.014,+11.69,111.8,100.1,+5.12
Texas A&M-Corpus Christi,29,11,18,.379,-12.30,-6.56,8,10,7,6,4,11,1963,2057,,69.9,96.0,.379,.275,.523,50.7,46.7,9.6,9.3,.482,19.7,29.7,.272,-12.88,94.5,107.4,68.2,-.015,-6.14,100.9,107.1,+4.54
Texas Christian,33,21,12,.636,16.38,9.68,9,9,15,3,3,7,2708,2487,,70.0,115.0,.342,.352,.590,54.5,62.8,9.1,9.4,.566,15.4,34.0,.241,+18.47,119.7,101.2,68.6,-.067,+9.67,110.7,101.0,-0.82
Texas Southern,36,16,20,.444,-7.53,-5.53,12,6,8,2,5,17,2787,2859,,72.7,105.7,.429,.370,.548,48.5,47.4,7.8,9.3,.505,15.1,28.2,.311,-6.65,104.6,111.2,71.7,-.010,-6.30,101.0,107.3,+17.20
Texas State,33,15,18,.455,-5.83,-3.44,7,11,7,7,6,9,2190,2172,,65.4,100.7,.365,.364,.524,52.4,58.0,8.2,8.5,.494,17.4,32.5,.241,-5.79,99.8,105.6,62.7,+.003,-2.99,103.1,106.1,-6.83
Texas Tech,37,27,10,.730,19.38,9.60,11,7,17,1,4,6,2759,2397,,68.5,108.2,.393,.335,.555,52.6,54.9,10.3,12.8,.520,15.4,32.3,.276,+22.59,113.3,90.8,66.7,-.007,+10.31,110.7,100.4,-5.24
Texas-Arlington,34,21,13,.618,2.20,-1.43,10,8,13,2,4,10,2640,2500,,74.1,104.5,.347,.398,.552,52.2,58.8,9.1,12.4,.523,17.5,30.4,.240,+3.37,105.5,102.1,72.8,+.009,-1.37,104.2,105.5,-1.20
Texas-El Paso,31,11,20,.355,-5.30,-0.20,6,12,9,8,2,8,2094,2197,,69.5,97.2,.312,.384,.525,46.6,43.5,6.0,8.7,.499,16.0,19.6,.209,-6.49,98.0,104.5,67.6,-.039,-1.14,104.3,105.4,-2.56
Texas-Rio Grande Valley,33,15,18,.455,-7.71,-2.84,6,8,9,7,6,10,2490,2584,,75.8,98.8,.405,.322,.507,48.3,59.9,10.0,8.4,.454,15.4,28.2,.300,-8.47,99.3,107.8,73.7,+.064,-2.78,102.0,104.7,-2.47
Texas-San Antonio,35,20,15,.571,-1.24,-0.93,11,7,12,4,6,8,2740,2628,,74.1,105.3,.295,.440,.540,51.1,50.6,8.4,7.5,.516,14.8,27.4,.199,-0.09,104.7,104.7,71.8,+.038,-1.04,103.9,104.9,+1.32
Toledo,34,23,11,.676,2.65,-1.75,13,5,12,4,9,6,2687,2532,,69.9,113.0,.371,.417,.585,51.2,57.8,5.3,9.3,.551,14.7,27.7,.273,+5.31,113.9,108.6,68.4,+.049,-1.94,103.9,105.8,-1.81
Towson,32,18,14,.563,-0.14,-3.14,8,10,10,4,4,9,2446,2279,,68.7,109.5,.350,.306,.550,53.8,42.9,9.4,12.7,.522,15.4,35.1,.240,+1.29,106.0,104.7,67.9,-.070,-2.80,104.8,107.6,-2.22
Troy,33,16,17,.485,-1.50,-2.11,9,9,10,4,4,10,2475,2408,,69.9,106.5,.343,.449,.551,49.8,51.3,7.1,10.0,.515,15.4,27.3,.252,-0.37,106.2,106.5,68.3,-.065,-1.18,103.7,104.8,+0.04
