School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Elon,31,15,16,.484,-7.41,-3.03,9,9,10,4,4,11,2175,2226,1255,770,1831,.421,238,671,.355,397,589,.674,326,1032,407,149,83,429,570,70.5,98.3,.322,.366,.515,46.0,52.9,6.7,6.5,.486,16.9,28.2,.217,-8.22,97.9,106.1,68.3,+.072,-4.00,101.1,105.1,+5.98
Evansville,32,16,16,.500,3.46,3.56,9,9,11,7,4,8,2351,2327,1315,801,1738,.461,177,453,.391,572,749,.764,279,832,509,243,54,404,680,67.4,106.1,.431,.261,.561,43.2,63.5,11.0,5.0,.512,16.2,26.9,.329,+5.17,110.7,105.6,66.4,-.023,+3.19,104.6,101.4,-3.35
Fairfield,37,22,15,.595,2.94,-1.34,12,6,12,4,5,8,2417,2259,1480,884,1973,.448,229,662,.346,420,645,.651,416,1126,553,309,151,540,677,65.2,100.2,.327,.336,.530,48.1,62.6,12.8,11.0,.506,19.2,34.2,.213,+5.66,100.6,95.0,64.0,-.066,-1.42,102.6,104.0,+3.69
Fairleigh Dickinson,29,3,26,.103,-16.99,-5.06,2,16,2,11,1,15,1762,2108,1160,655,1589,.412,109,393,.277,343,520,.660,302,874,322,167,110,440,544,68.2,89.0,.327,.247,.480,45.1,49.2,8.4,10.1,.447,19.3,29.5,.216,-21.19,87.8,109.0,66.5,+.034,-3.99,101.5,105.5,-0.61
Florida,37,26,11,.703,18.25,7.33,10,6,14,2,4,7,2808,2404,1495,976,2106,.463,357,939,.380,499,700,.713,416,1180,551,233,124,410,575,65.1,115.4,.332,.446,.576,49.2,56.5,9.6,8.8,.548,14.4,33.5,.237,+22.47,120.4,98.0,64.2,-.043,+7.18,105.4,98.2,-1.67
Florida A&M,33,10,23,.303,-15.58,-6.29,6,10,5,8,3,12,2175,2416,1330,820,2019,.406,183,569,.322,352,572,.615,479,1072,344,269,145,520,671,70.0,93.5,.283,.282,.475,45.2,42.0,11.6,10.9,.451,18.5,36.3,.174,-17.29,93.4,110.6,67.8,+.039,-6.08,98.9,104.9,+1.42
Florida Atlantic,30,11,19,.367,-2.58,0.77,7,9,6,5,4,11,1977,2046,1230,718,1738,.413,208,613,.339,333,502,.663,358,901,382,201,128,366,574,64.8,99.2,.289,.353,.500,45.9,53.2,10.1,10.5,.473,15.6,32.9,.192,-2.99,101.5,104.4,63.4,-.048,+1.74,103.3,101.6,+8.65
Florida Gulf Coast,32,15,17,.469,-2.41,-1.96,8,10,9,5,5,11,2306,2306,1290,823,1806,.456,251,672,.374,409,608,.673,366,1038,428,261,125,477,612,68.5,104.4,.337,.372,.550,47.9,52.0,11.8,11.1,.525,18.5,34.0,.226,-0.88,105.2,106.1,66.5,-.028,-0.50,103.4,103.9,-2.22
Florida International,29,8,21,.276,-5.07,-1.10,5,11,2,9,5,9,1836,1951,1175,630,1514,.416,150,447,.336,426,588,.724,317,841,271,216,110,424,586,64.4,97.0,.388,.295,.512,45.7,43.0,11.4,11.8,.466,19.1,32.8,.281,-5.45,99.4,104.9,63.7,-.068,-0.40,102.3,102.7,+3.01
Florida State,35,25,10,.714,14.53,7.62,12,4,15,2,5,5,2443,2201,1420,877,1923,.456,216,611,.354,473,669,.707,398,1169,427,265,213,550,653,67.3,102.3,.348,.318,.545,50.0,48.7,11.1,17.0,.512,19.7,35.0,.246,+17.14,107.6,90.4,66.6,+.034,+7.54,106.9,99.4,+0.82
Fordham,29,10,19,.345,-7.63,1.92,3,13,9,6,1,13,1797,2074,1165,663,1729,.383,138,502,.275,333,546,.610,423,991,347,189,163,399,516,67.5,91.4,.316,.290,.452,47.0,52.3,9.6,15.2,.423,16.7,36.2,.193,-9.21,94.8,104.0,66.4,+.072,+2.62,104.5,101.9,-4.39
Fort Wayne,30,11,19,.367,-8.79,-2.05,5,13,8,5,3,13,2100,2242,1205,756,1676,.451,164,497,.330,424,621,.683,316,916,410,188,73,434,593,69.7,100.1,.371,.297,.533,48.3,54.2,9.0,6.8,.500,18.0,31.0,.253,-9.52,98.3,107.8,68.4,+.022,-2.84,104.1,107.0,-6.51
Fresno State,33,13,20,.394,-0.91,0.77,3,11,9,5,3,12,2170,2181,1355,745,1820,.409,194,617,.314,486,674,.721,353,953,373,235,103,352,637,63.1,101.5,.370,.339,.507,44.7,50.1,11.0,9.3,.463,14.1,29.9,.267,-1.41,101.4,102.8,61.7,-.090,+0.63,104.2,103.6,+0.24
Furman,31,15,16,.484,-6.04,-3.90,8,10,9,5,5,10,2006,2022,1240,681,1646,.414,210,623,.337,434,608,.714,365,971,338,160,104,431,591,64.6,100.2,.369,.378,.518,49.4,49.6,8.0,9.2,.478,18.2,34.9,.264,-6.85,98.1,105.0,63.9,+.014,-4.06,101.3,105.3,-0.06
Gardner-Webb,32,12,20,.375,-7.99,-4.82,6,12,9,4,3,15,2103,2138,1295,749,1804,.415,191,614,.311,414,620,.668,407,1055,376,222,84,447,619,66.0,98.3,.344,.340,.501,49.0,50.2,10.4,7.2,.468,17.6,34.9,.229,-9.20,95.3,104.6,63.9,-.031,-4.46,102.0,106.4,-0.43
George Mason,33,24,9,.727,3.81,-1.67,14,4,15,1,7,6,2323,2142,1340,828,1788,.463,156,470,.332,511,732,.698,368,1102,427,224,163,503,650,67.6,102.5,.409,.263,.544,49.5,51.6,9.9,12.9,.507,19.1,33.9,.286,+6.08,104.2,98.1,67.1,+.048,-2.20,101.0,103.2,-3.96
George Washington,31,10,21,.323,-0.63,4.15,5,11,6,8,2,12,1921,2069,1240,733,1725,.425,129,396,.326,326,491,.664,385,929,382,205,115,408,550,64.0,96.8,.285,.230,.490,47.2,52.1,10.3,10.1,.462,17.2,35.8,.189,-0.68,101.8,102.5,62.6,-.038,+5.43,105.7,100.3,+2.69
Georgetown,33,24,9,.727,16.81,7.69,12,6,15,1,6,5,2278,1959,1340,811,1743,.465,186,536,.347,470,673,.698,367,1108,451,200,156,417,578,63.3,107.4,.386,.308,.552,52.1,55.6,9.4,13.2,.519,16.8,35.8,.270,+21.05,111.2,90.1,62.1,-.014,+8.32,107.3,99.0,-1.04
Georgia,32,15,17,.469,5.92,7.95,5,11,11,6,2,9,1950,2015,1295,692,1751,.395,202,647,.312,364,530,.687,348,966,349,199,118,332,554,61.4,98.0,.303,.370,.487,46.4,50.4,10.0,11.3,.453,14.2,30.5,.208,+5.97,104.7,98.7,61.5,+.033,+7.99,106.9,99.0,+0.99
Georgia Southern,30,15,15,.500,-6.70,-3.78,12,6,10,2,4,12,2002,2033,1215,749,1608,.466,163,464,.351,341,513,.665,278,864,371,228,69,454,581,66.7,98.8,.319,.289,.541,46.7,49.5,11.2,6.7,.516,19.7,29.1,.212,-6.82,97.8,104.6,65.2,+.070,-3.73,101.0,104.7,+4.47
Georgia State,34,22,12,.647,5.69,-2.99,11,7,13,3,8,6,2298,2003,1380,842,1936,.435,178,562,.317,436,665,.656,390,1126,427,315,183,396,546,65.2,102.2,.343,.290,.510,48.5,50.7,14.0,15.8,.481,15.0,32.5,.225,+8.57,102.1,93.5,63.9,-.075,-3.85,101.1,104.9,-8.68
Georgia Tech,31,11,20,.355,1.74,4.13,4,12,7,8,3,9,1866,1940,1245,700,1639,.427,158,507,.312,308,471,.654,340,994,340,161,152,448,513,63.2,94.8,.287,.309,.501,50.4,48.6,8.2,14.0,.475,19.4,33.5,.188,-0.86,98.5,99.3,62.2,-.073,+3.65,104.1,100.4,-0.81
Gonzaga,33,26,7,.788,13.86,3.25,13,3,15,1,6,4,2436,2086,1325,823,1740,.473,215,567,.379,575,803,.716,359,1095,455,223,105,433,514,66.4,110.7,.461,.326,.574,52.0,55.3,10.1,8.5,.535,17.0,34.6,.330,+18.39,113.1,94.7,64.8,-.018,+2.08,104.9,102.8,+1.05
Grambling,28,4,24,.143,-26.82,-9.39,4,14,1,9,3,15,1513,2001,1125,520,1452,.358,115,417,.276,358,519,.690,277,796,241,135,101,458,461,66.5,80.9,.357,.287,.445,42.4,46.3,7.2,8.7,.398,21.2,27.8,.247,-30.22,85.3,115.5,64.3,+.024,-9.08,96.0,105.1,+5.28
Green Bay,30,15,15,.500,-2.32,1.04,10,8,12,2,3,13,1935,1982,1205,693,1638,.423,165,461,.358,384,544,.706,349,950,369,181,142,424,536,65.6,97.9,.332,.281,.510,48.1,53.2,9.2,12.1,.473,18.3,33.5,.234,-0.88,101.3,102.2,66.1,+.068,+2.44,103.0,100.5,+8.87
Hampton,33,12,21,.364,-10.08,-7.93,6,10,6,5,1,13,2134,2205,1330,746,1853,.403,183,639,.286,459,717,.640,403,1101,352,226,160,467,607,67.9,94.5,.387,.345,.486,46.4,47.2,10.0,12.9,.452,17.6,32.6,.248,-10.53,92.1,102.6,67.1,-.051,-8.07,99.3,107.4,-4.16
Hartford,31,9,22,.290,-13.41,-6.19,7,9,4,8,4,12,1860,2084,1260,654,1580,.414,228,736,.310,324,486,.667,222,796,406,205,64,478,614,65.6,90.0,.308,.466,.514,41.7,62.1,9.9,6.1,.486,20.9,21.7,.205,-14.72,91.3,106.0,64.2,-.019,-6.20,99.1,105.3,-3.04
Harvard,31,26,5,.839,7.84,-1.56,12,2,11,1,12,3,2033,1724,1245,695,1490,.466,185,518,.357,458,613,.747,262,923,401,184,137,379,473,60.9,107.3,.411,.348,.571,51.3,57.7,9.7,12.1,.529,17.5,30.3,.307,+14.34,108.8,94.4,60.7,+.027,-0.87,101.4,102.2,+0.65
Hawaii,32,16,16,.500,-2.79,-0.52,6,8,8,7,3,7,2356,2387,1295,835,1811,.461,162,501,.323,524,786,.667,379,1082,475,182,104,487,617,70.7,102.9,.434,.277,.539,49.2,56.9,7.9,7.9,.506,18.2,34.7,.289,-4.03,103.3,107.3,69.6,+.035,-1.75,102.4,104.2,-6.13
High Point,31,13,18,.419,-5.92,-4.13,8,10,10,6,3,12,2203,2176,1260,746,1698,.439,263,656,.401,448,654,.685,338,941,389,174,88,386,577,65.1,107.4,.385,.386,.548,46.2,52.1,8.5,8.3,.517,16.1,31.8,.264,-6.17,105.5,111.6,63.7,-.066,-4.84,101.1,105.9,-0.57
Hofstra,32,10,22,.313,-2.98,-1.10,3,15,8,9,1,11,2091,2151,1280,700,1732,.404,155,466,.333,536,747,.718,382,968,389,245,84,442,595,66.9,97.7,.431,.269,.501,47.3,55.6,11.4,7.5,.449,17.5,33.5,.309,-4.48,99.0,103.5,65.4,-.121,-1.10,101.9,103.0,-3.91
Holy Cross,29,15,14,.517,-6.02,-4.23,9,5,11,3,4,11,1886,1938,1160,673,1565,.430,166,489,.339,374,519,.721,289,917,367,167,129,396,512,66.1,98.3,.332,.312,.521,48.0,54.5,8.7,12.0,.483,17.9,30.0,.239,-5.00,99.0,104.0,65.3,+.055,-4.25,101.0,105.2,-1.30
Houston,30,15,15,.500,0.04,0.21,7,9,13,5,1,8,2152,2147,1215,795,1714,.464,164,464,.353,398,565,.704,355,1018,398,156,149,435,502,67.7,104.7,.330,.271,.543,49.9,50.1,7.6,11.8,.512,18.0,35.2,.232,-2.31,105.6,107.9,66.1,-.001,-1.35,101.6,103.0,-8.74
Houston Baptist,30,10,20,.333,-16.07,-6.10,3,7,9,5,0,13,2208,2344,1210,787,1860,.423,153,479,.319,481,704,.683,405,974,373,225,51,470,655,74.4,98.0,.378,.258,.503,45.5,47.4,10.0,4.2,.464,17.6,33.6,.259,-17.48,93.2,110.7,70.2,+.015,-7.25,100.1,107.3,-2.02
Howard,31,10,21,.323,-14.59,-4.16,6,10,6,5,3,14,1881,2174,1245,618,1613,.383,140,439,.319,505,744,.679,388,965,283,189,94,533,691,67.8,89.1,.461,.272,.478,47.4,45.8,9.0,8.7,.427,21.3,35.0,.313,-15.16,91.0,106.1,65.4,+.040,-3.99,100.5,104.5,+9.40
IUPUI,32,14,18,.438,-3.85,-1.75,7,11,9,5,3,12,2319,2329,1295,819,1850,.443,186,525,.354,495,638,.776,385,957,375,218,96,379,556,66.4,107.8,.345,.284,.539,46.9,45.8,10.1,7.6,.493,15.0,34.7,.268,-3.04,107.9,110.9,65.3,-.028,-1.59,102.8,104.4,-1.20
Idaho,33,19,14,.576,0.77,-0.43,9,5,11,4,8,8,2298,2240,1330,807,1692,.477,215,549,.392,469,697,.673,328,1039,486,155,135,441,566,64.3,107.5,.412,.324,.568,49.5,60.2,7.2,10.9,.540,17.9,32.5,.277,+1.29,106.6,105.3,62.5,+.012,-0.77,103.7,104.5,-1.90
Idaho State,30,9,21,.300,-11.05,-2.77,7,9,5,8,4,13,1979,2192,1230,695,1652,.421,193,562,.343,396,579,.684,325,795,359,211,68,421,594,65.9,97.7,.350,.340,.513,43.6,51.7,10.4,6.8,.479,17.9,30.9,.240,-13.93,97.1,111.0,64.9,+.027,-3.06,101.9,104.9,+2.01
Illinois,32,17,15,.531,9.33,7.99,6,12,13,4,2,8,2098,2055,1295,767,1741,.441,186,611,.304,378,529,.715,320,950,400,162,132,430,565,64.5,100.5,.304,.351,.527,48.7,52.2,7.8,11.9,.494,17.8,31.3,.217,+9.49,104.3,94.8,64.2,-.005,+8.41,109.0,100.6,-2.20
Illinois State,35,21,14,.600,6.33,2.64,9,9,14,3,4,9,2439,2310,1425,804,1832,.439,297,783,.379,534,708,.754,309,1117,459,177,118,422,588,64.4,106.2,.386,.427,.562,49.3,57.1,7.7,9.4,.520,16.3,27.7,.291,+7.79,109.3,101.5,63.4,+.004,+2.54,104.4,101.9,-7.47
Illinois-Chicago,30,8,22,.267,-9.16,-1.30,3,15,7,7,1,15,1826,2033,1210,636,1611,.395,193,593,.325,361,539,.670,367,898,341,150,88,439,578,64.1,94.2,.335,.368,.489,47.0,53.6,7.7,7.9,.455,19.0,34.0,.224,-10.42,97.9,108.3,64.3,+.008,+0.15,102.1,101.9,-1.68
Indiana,36,27,9,.750,18.63,7.80,11,7,18,1,5,6,2782,2392,1440,949,1928,.492,229,531,.431,655,858,.763,383,1130,487,233,115,463,632,66.9,115.5,.445,.275,.596,50.8,51.3,9.7,8.5,.552,16.5,35.3,.340,+22.55,120.2,97.6,66.7,+.007,+8.41,107.4,99.0,-4.96
Indiana State,33,18,15,.545,2.08,3.08,8,10,11,4,4,9,2120,2141,1335,722,1719,.420,201,588,.342,475,659,.721,288,974,397,194,104,403,543,64.4,98.6,.383,.342,.522,47.0,55.0,9.0,8.6,.478,16.6,26.3,.276,+3.09,102.0,98.9,64.0,+.060,+3.16,104.8,101.6,-1.86
Iona,33,25,8,.758,8.36,-1.82,15,3,10,1,11,4,2736,2400,1335,1021,2033,.502,254,656,.387,440,617,.713,353,1042,638,241,71,414,559,71.4,114.8,.303,.323,.588,48.1,62.5,10.1,5.5,.565,15.1,32.1,.216,+12.26,115.5,103.2,70.0,-.011,-1.04,102.6,103.7,+4.87
Iowa,35,18,17,.514,7.04,6.53,8,10,14,6,3,9,2555,2537,1400,902,1984,.455,201,539,.373,550,763,.721,399,1106,521,262,119,433,586,68.2,107.0,.385,.272,.544,48.1,57.8,11.0,9.3,.505,15.6,32.9,.277,+7.15,111.6,104.4,67.3,+.011,+7.01,107.4,100.4,-9.20
Iowa State,34,23,11,.676,13.32,7.32,12,6,16,2,4,7,2490,2286,1360,847,1888,.449,293,786,.373,503,731,.688,371,1173,484,196,96,419,547,67.5,108.5,.387,.416,.557,51.8,57.1,8.5,7.1,.526,15.8,32.3,.266,+16.69,113.9,97.2,65.8,-.004,+7.22,107.0,99.8,-4.08
Jackson State,31,7,24,.226,-17.50,-7.00,5,13,4,7,2,16,1737,2042,1260,618,1621,.381,133,407,.327,368,542,.679,364,922,258,224,103,475,598,63.3,87.2,.334,.251,.462,45.9,41.7,11.2,9.1,.422,20.2,33.7,.227,-20.45,88.5,108.9,60.7,-.027,-7.13,97.0,104.2,+15.79
Jacksonville,30,8,22,.267,-7.30,0.10,6,12,5,6,3,15,1951,2173,1210,706,1688,.418,151,474,.319,388,591,.657,396,941,363,220,105,449,664,66.8,96.5,.350,.281,.495,47.7,51.4,10.9,9.9,.463,18.6,36.3,.230,-6.68,99.5,106.1,65.4,-.019,+2.30,104.6,102.3,+7.15
Jacksonville State,33,15,18,.455,-4.86,-5.23,8,8,9,4,3,10,2143,2106,1330,748,1761,.425,144,533,.270,503,742,.678,387,969,399,243,125,443,636,65.1,99.0,.421,.303,.507,46.7,53.3,11.2,10.5,.466,17.3,33.5,.286,-3.24,98.6,101.8,63.3,-.084,-4.72,100.9,105.6,-1.53
James Madison,32,12,20,.375,-5.86,-2.11,5,13,5,9,5,9,2115,2235,1290,748,1774,.422,248,676,.367,371,557,.666,321,906,428,213,83,414,624,66.2,99.1,.314,.381,.519,43.4,57.2,10.0,6.8,.492,16.9,29.1,.209,-7.01,101.0,108.0,65.5,+.011,-1.82,101.1,102.9,-2.71
Kansas,39,32,7,.821,21.72,9.93,16,2,16,0,8,2,2867,2407,1565,1023,2169,.472,222,643,.345,597,863,.692,449,1368,587,285,222,506,678,67.3,108.8,.398,.296,.556,52.1,57.4,10.8,15.0,.523,16.4,34.9,.275,+26.91,114.0,87.1,66.3,+.027,+11.15,108.8,97.6,+5.21
Kansas State,33,22,11,.667,14.47,7.53,10,8,11,4,6,4,2343,2114,1335,812,1849,.439,183,546,.335,536,799,.671,471,1129,468,200,156,474,662,67.0,104.8,.432,.295,.526,51.3,57.6,8.9,13.0,.489,17.5,40.7,.290,+17.52,109.8,92.3,66.5,-.024,+7.98,107.0,99.1,-3.29
Kennesaw State,31,3,28,.097,-15.02,-0.49,0,18,1,11,1,16,1920,2330,1265,691,1665,.415,206,604,.341,332,531,.625,309,830,374,192,57,429,533,64.4,94.3,.319,.363,.501,42.6,54.1,9.4,5.1,.477,18.3,28.7,.199,-17.40,97.4,114.8,62.0,-.098,+1.54,104.2,102.6,+4.75
Kent State,33,21,12,.636,2.77,-0.95,10,6,12,3,7,7,2322,2178,1325,830,1836,.452,200,579,.345,462,670,.690,378,1025,487,281,128,463,554,67.6,103.6,.365,.315,.539,47.1,58.7,12.5,10.4,.507,17.7,33.7,.252,+5.29,105.5,100.2,67.1,+.005,+0.01,102.2,102.2,-2.78
Kentucky,40,38,2,.950,24.73,7.93,16,0,18,0,8,1,3095,2423,1600,1096,2248,.488,225,595,.378,678,938,.723,472,1445,531,242,344,445,593,66.4,116.5,.417,.265,.575,52.9,48.4,9.1,20.4,.538,14.2,37.1,.302,+32.59,122.2,89.6,65.4,+.032,+7.99,106.8,98.8,-1.06
La Salle,34,21,13,.618,8.56,1.83,9,7,14,3,6,8,2478,2249,1370,898,1937,.464,265,653,.406,417,578,.721,307,986,496,275,114,443,591,68.6,105.4,.298,.337,.560,44.4,55.2,11.7,8.1,.532,16.7,27.3,.215,+11.50,107.3,95.8,67.7,-.096,+1.91,104.4,102.5,-4.87
Lafayette,31,13,18,.419,-7.20,-4.01,7,7,6,7,7,11,2161,2260,1240,723,1650,.438,283,735,.385,432,566,.763,236,806,385,164,80,391,600,66.5,104.8,.343,.445,.563,42.6,53.3,7.9,7.0,.524,16.9,23.8,.262,-6.34,106.2,112.5,65.4,+.012,-2.79,101.4,104.2,-0.93
Lamar,35,23,12,.657,2.41,-3.77,11,5,12,2,8,9,2573,2296,1405,902,2087,.432,153,454,.337,616,855,.720,497,1288,448,283,154,418,604,68.7,106.6,.410,.218,.516,51.7,49.7,11.7,10.5,.469,14.4,37.8,.295,+6.33,107.6,101.3,66.0,-.028,-3.98,99.4,103.4,+5.21
Lehigh,35,27,8,.771,4.27,-5.14,11,3,12,1,12,6,2648,2288,1410,902,2030,.444,254,726,.350,590,768,.768,386,1104,456,269,106,391,629,68.1,110.3,.378,.358,.553,47.9,50.6,11.2,8.0,.507,14.0,31.7,.291,+9.29,108.6,99.3,67.6,-.026,-5.57,100.3,105.8,-5.17
Liberty,32,14,18,.438,-9.67,-4.81,9,9,9,7,5,9,2201,2283,1285,811,1790,.453,125,395,.316,454,637,.713,351,997,439,169,77,386,555,66.4,103.2,.356,.221,.526,48.5,54.1,7.9,6.4,.488,15.6,32.7,.254,-10.80,100.5,111.3,64.3,+.051,-5.54,101.0,106.5,-3.86
Lipscomb,31,13,18,.419,-4.70,-1.23,8,10,6,7,5,11,2242,2303,1260,802,1852,.433,235,637,.369,403,634,.636,367,997,438,225,83,467,536,71.1,100.1,.342,.344,.521,45.2,54.6,10.0,7.0,.496,17.8,31.2,.218,-3.89,101.0,104.9,68.7,+.016,+0.34,103.9,103.6,+2.25
Little Rock,31,15,16,.484,-1.94,0.03,12,4,9,6,6,8,1974,1990,1260,672,1655,.406,161,492,.327,469,672,.698,302,928,324,198,94,387,609,65.2,96.2,.406,.297,.500,45.5,48.2,9.6,9.2,.455,16.4,27.8,.283,-1.56,98.3,99.9,63.7,+.024,-0.56,102.2,102.7,+3.17
Long Beach State,34,25,9,.735,9.52,0.87,15,1,12,0,8,7,2510,2175,1370,880,1880,.468,221,618,.358,529,790,.670,391,1141,476,242,92,440,527,67.2,109.1,.420,.329,.556,50.7,54.1,10.5,7.1,.527,16.3,34.7,.281,+15.27,111.7,96.4,66.4,-.047,+1.25,104.0,102.8,+14.84
Long Island University,34,25,9,.735,-1.34,-5.10,16,2,15,0,7,8,2769,2641,1365,920,1940,.474,225,606,.371,704,965,.730,396,1167,500,206,113,546,531,74.8,108.5,.497,.312,.577,48.6,54.3,8.1,6.7,.532,18.5,34.2,.363,+0.75,108.7,107.9,73.4,+.117,-5.25,99.8,105.0,-2.27
Longwood,31,10,21,.323,-20.47,-5.99,0,0,7,5,2,14,2276,2617,1245,826,1905,.434,265,759,.349,359,531,.676,292,960,481,163,68,410,495,73.1,100.0,.279,.398,.528,43.9,58.2,7.2,5.6,.503,16.0,24.9,.188,-22.94,99.7,122.6,69.1,+.010,-6.78,98.6,105.4,-6.87
Louisiana,32,16,16,.500,-3.25,-2.28,10,6,10,5,5,9,2189,2155,1305,767,1790,.428,172,525,.328,483,766,.631,387,1134,370,188,150,521,644,70.0,95.9,.428,.293,.508,50.0,48.2,8.2,11.3,.477,19.5,33.5,.270,-3.27,94.5,97.8,68.7,+.018,-2.19,102.4,104.6,-1.21
Louisiana State,33,18,15,.545,6.66,5.51,7,9,11,4,4,9,2157,2119,1340,791,1947,.406,173,530,.326,402,582,.691,434,1094,415,232,128,429,592,66.2,97.3,.299,.272,.485,48.2,52.5,10.5,10.4,.451,16.2,34.6,.206,+7.34,101.8,94.5,65.1,+.021,+5.64,105.9,100.2,-1.87
Louisiana Tech,34,18,16,.529,-2.65,-1.19,6,8,11,4,4,10,2358,2355,1380,849,2013,.422,258,777,.332,402,620,.648,396,1040,441,230,125,442,677,68.2,100.2,.308,.386,.511,45.2,51.9,9.8,9.3,.486,16.1,31.3,.200,-2.62,101.1,103.7,67.2,+.053,-1.38,102.4,103.7,-5.21
Louisiana-Monroe,29,3,26,.103,-12.56,-0.95,2,14,0,13,3,13,1750,2078,1165,637,1555,.410,188,516,.364,288,441,.653,261,797,331,157,66,378,512,64.5,93.2,.284,.332,.496,43.9,52.0,8.4,6.9,.470,17.6,26.4,.185,-15.97,96.9,112.9,63.5,-.088,-0.29,102.0,102.2,+1.22
Louisville,40,30,10,.750,16.19,9.02,10,8,16,4,6,5,2727,2440,1620,963,2281,.422,233,733,.318,568,826,.688,518,1423,532,353,193,562,706,67.0,100.5,.362,.321,.510,49.7,55.2,13.0,12.8,.473,17.4,35.7,.249,+20.67,106.2,85.5,66.1,+.031,+10.06,108.6,98.6,+0.11
Loyola (IL),30,7,23,.233,-8.43,-1.77,1,17,4,9,3,14,1717,1887,1215,612,1452,.421,117,377,.310,376,540,.696,301,825,368,136,42,432,491,60.5,93.5,.372,.260,.502,47.4,60.1,7.4,4.2,.462,20.2,32.4,.259,-10.75,95.3,106.1,59.5,-.055,-0.46,101.9,102.3,-3.72
Loyola (MD),33,24,9,.727,0.37,-2.72,13,5,10,2,11,6,2222,2120,1320,755,1775,.425,164,484,.339,548,762,.719,430,1044,393,255,147,443,628,65.3,103.1,.429,.273,.520,49.6,52.1,11.8,11.7,.472,17.2,38.1,.309,+3.91,103.9,100.0,63.6,+.114,-2.70,101.8,104.5,-0.69
Loyola Marymount,34,21,13,.618,2.20,1.17,11,5,12,8,9,4,2402,2301,1380,825,1936,.426,221,639,.346,531,720,.738,395,1104,404,253,102,462,596,67.9,102.5,.372,.330,.527,47.5,49.0,10.8,8.1,.483,16.9,32.9,.274,+2.73,102.1,99.4,66.1,+.057,+0.26,104.2,104.0,-0.84
Maine,29,12,17,.414,-8.57,-6.54,6,10,7,6,5,10,1989,1982,1175,750,1696,.442,169,518,.326,320,437,.732,317,925,408,178,125,380,539,66.8,101.3,.258,.305,.522,46.0,54.4,9.1,10.6,.492,16.6,30.9,.189,-9.32,96.9,106.2,66.9,-.042,-6.96,99.2,106.2,-3.94
Manhattan,34,21,13,.618,1.46,-4.13,12,6,9,4,10,8,2420,2230,1370,815,1865,.437,244,676,.361,546,750,.728,419,1116,498,269,169,547,694,68.3,103.5,.402,.362,.545,50.0,61.1,11.5,14.3,.502,19.8,36.4,.293,+3.91,103.3,99.4,67.0,-.022,-4.40,100.6,105.0,-5.06
Marist,32,14,18,.438,-8.20,-3.29,7,11,10,4,2,12,2176,2333,1290,721,1733,.416,203,569,.357,531,734,.723,347,964,385,187,140,481,520,68.8,98.1,.424,.328,.523,46.0,53.4,8.4,10.3,.475,18.8,31.1,.306,-8.05,98.7,106.8,67.5,+.049,-3.85,100.6,104.4,-4.50
Marquette,35,27,8,.771,16.92,7.50,14,4,15,1,6,5,2638,2308,1400,919,2033,.452,201,596,.337,599,831,.721,414,1149,580,304,122,461,620,70.7,106.6,.409,.293,.543,47.4,63.1,12.3,8.8,.501,16.0,33.9,.295,+20.22,111.5,91.3,70.0,+.042,+8.24,106.6,98.3,-0.95
Marshall,35,21,14,.600,7.00,4.94,9,7,13,3,5,9,2472,2383,1425,895,2052,.436,203,649,.313,479,780,.614,542,1268,444,213,132,458,708,65.7,105.7,.380,.316,.510,52.6,49.6,9.1,9.6,.486,15.9,41.0,.233,+9.32,109.4,100.1,65.2,+.026,+5.94,106.0,100.1,+4.25
Maryland,32,17,15,.531,3.95,5.98,6,10,13,4,1,7,2198,2263,1295,743,1747,.425,173,510,.339,539,812,.664,388,1081,339,137,139,425,563,66.9,101.4,.465,.292,.515,49.3,45.6,6.3,10.7,.475,16.6,34.3,.309,+3.37,106.7,103.4,66.2,+.092,+5.05,105.3,100.3,-3.31
Maryland-Baltimore County,30,4,26,.133,-19.85,-6.02,3,13,1,11,3,14,1897,2312,1215,686,1753,.391,152,512,.297,373,564,.661,367,919,309,175,54,439,630,68.9,90.7,.322,.292,.469,44.9,45.0,8.4,4.9,.435,17.8,31.7,.213,-23.39,91.4,114.8,67.9,-.029,-6.12,99.4,105.5,-2.37
Maryland-Eastern Shore,30,7,23,.233,-16.79,-4.72,4,12,5,6,2,14,1785,2109,1210,644,1695,.380,154,555,.277,343,538,.638,412,997,317,178,87,522,599,68.0,86.8,.317,.327,.458,48.0,49.2,8.7,8.2,.425,21.1,35.6,.202,-18.74,87.1,105.9,66.9,+.004,-4.06,100.1,104.1,+4.31
