School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Morehead State,27,4,23,.148,-20.31,-5.43,3,17,2,10,2,13,1679,2026,,619,1444,.429,125,393,.318,316,455,.695,283,847,354,193,86,454,520,,,.315,.272,.506,47.1,57.2,,5.8,.472,21.5,,.219,-21.58,91.1,112.7,63.9,-.068,-4.59,101.8,106.4,+1.69
Morgan State,30,4,26,.133,-27.25,-7.75,4,14,2,9,2,14,1644,2231,,602,1607,.375,127,449,.283,313,504,.621,319,949,292,163,99,562,592,,,.314,.279,.445,44.6,48.5,,5.8,.414,23.3,,.195,-31.06,79.4,110.5,65.1,+.020,-8.67,97.1,105.8,+6.21
Mount St. Mary's,30,13,17,.433,-7.45,-5.58,11,7,7,6,5,9,1939,1995,,680,1642,.414,175,580,.302,404,562,.719,326,964,366,226,78,411,621,,,.342,.353,.508,47.4,53.8,,5.1,.467,17.7,,.246,-7.57,96.8,104.4,63.4,-.008,-5.99,100.4,106.4,-0.69
Murray State,31,24,7,.774,4.16,-5.07,17,3,14,1,8,4,2203,1901,1255,808,1795,.450,230,652,.353,357,548,.651,410,1141,485,250,147,387,568,,,.305,.363,.536,52.0,60.0,,8.9,.514,15.8,,.199,+8.56,104.5,96.0,63.2,+.010,-5.31,102.3,107.6,+4.32
Navy,28,10,18,.357,-12.60,-6.16,3,11,6,8,3,10,1899,1996,1125,633,1567,.404,191,548,.349,442,612,.722,381,997,342,235,61,509,612,,,.391,.350,.511,50.5,54.0,,4.1,.465,21.5,,.282,-15.56,93.7,109.2,69.8,-.030,-7.57,97.2,104.8,-9.24
Nebraska,33,19,14,.576,6.31,6.74,7,9,14,5,3,7,2201,2180,1320,736,1794,.410,221,636,.347,508,758,.670,441,1275,439,213,130,515,544,,,.423,.355,.511,52.4,59.6,,6.7,.472,19.3,,.283,+5.84,102.9,97.1,64.6,+.057,+3.98,104.5,100.5,-9.69
Nevada,33,27,6,.818,10.16,2.26,13,3,17,1,10,3,2401,2103,1330,866,1901,.456,179,497,.360,490,682,.718,420,1268,514,179,160,426,537,,,.359,.261,.540,53.0,59.4,,8.3,.503,16.1,,.258,+15.22,110.0,94.8,65.8,+.024,+1.90,103.6,101.7,+3.89
Nevada-Las Vegas,30,17,13,.567,7.51,4.51,10,6,12,4,4,8,2084,1994,1200,775,1741,.445,183,530,.345,351,524,.670,379,1081,472,220,94,444,570,,,.301,.304,.524,51.6,60.9,,5.9,.498,18.2,,.202,+8.57,105.3,96.8,66.5,-.031,+3.83,104.9,101.1,+2.31
New Hampshire,29,12,17,.414,-10.20,-4.93,8,8,7,4,4,11,1720,1873,1175,569,1362,.418,225,646,.348,357,455,.785,228,833,351,129,57,417,495,,,.334,.474,.545,47.0,61.7,,3.8,.500,20.9,,.262,-11.16,98.2,109.3,58.7,+.065,-5.32,100.4,105.7,-1.50
New Mexico,30,17,13,.567,5.18,2.98,8,8,15,2,2,9,1939,1873,,690,1515,.455,193,558,.346,366,547,.669,255,884,408,219,67,365,493,,,.361,.368,.546,47.8,59.1,,4.4,.519,17.1,,.242,+5.30,105.4,100.1,60.2,-.003,+1.91,103.9,102.0,-2.75
New Mexico State,30,16,14,.533,2.24,2.97,10,6,10,4,4,10,2106,2095,1220,735,1619,.454,168,486,.346,468,670,.699,332,1030,335,211,69,490,529,,,.414,.300,.544,50.7,45.6,,4.1,.506,20.2,,.289,+4.23,105.6,101.4,66.9,+.044,+3.88,104.3,100.5,+3.50
New Orleans,29,10,19,.345,-6.42,0.21,6,9,6,3,1,13,1912,2039,1180,685,1596,.429,178,502,.355,364,557,.654,330,964,395,196,80,430,515,,,.349,.315,.514,48.3,57.7,,5.0,.485,18.8,,.228,-6.53,99.1,105.6,63.0,+.002,+1.27,102.6,101.3,+7.17
Niagara,29,11,18,.379,-3.49,-0.87,7,11,6,6,3,10,2138,2214,1185,706,1702,.415,223,686,.325,503,674,.746,421,1111,402,170,67,417,493,,,.396,.403,.529,53.8,56.9,,3.9,.480,17.1,,.296,-1.99,106.4,108.4,65.2,-.038,+0.43,105.5,105.0,+1.43
Nicholls State,27,9,18,.333,-14.94,-3.82,5,11,6,4,2,13,1897,2154,,678,1545,.439,186,561,.332,355,503,.706,263,934,345,150,90,450,495,,,.326,.363,.532,47.4,50.9,,5.2,.499,20.1,,.230,-15.91,96.8,112.7,69.1,+.060,-3.91,100.7,104.6,+1.83
Norfolk State,31,13,18,.419,-11.86,-8.63,10,8,6,4,5,10,1918,2018,1240,708,1687,.420,118,403,.293,384,625,.614,442,1183,294,229,86,537,641,,,.370,.239,.483,53.6,41.5,,5.2,.455,21.3,,.228,-13.10,90.9,104.0,65.2,+.017,-9.31,96.6,105.9,+9.35
North Carolina,31,23,8,.742,18.48,7.77,12,4,14,5,8,2,2460,2128,1240,863,1809,.477,215,573,.375,519,733,.708,432,1237,552,242,127,512,531,,,.405,.317,.570,55.6,64.0,,6.7,.536,19.2,,.287,+22.16,115.9,93.7,70.2,-.010,+9.10,107.6,98.6,-0.83
North Carolina A&T,29,6,23,.207,-18.19,-8.62,6,12,4,6,2,16,1790,2064,,628,1611,.390,168,600,.280,366,617,.593,339,954,328,198,79,472,560,,,.383,.372,.470,45.6,52.2,,4.9,.442,19.9,,.227,-19.52,86.0,105.6,66.9,-.043,-9.13,97.0,106.1,+4.79
North Carolina State,32,22,10,.688,12.70,5.63,10,6,15,3,5,5,2383,2157,1310,793,1704,.465,288,777,.371,509,678,.751,284,1050,500,233,150,434,565,,,.398,.456,.588,47.8,63.1,,8.1,.550,17.6,,.299,+15.92,112.5,96.6,64.4,+.013,+6.74,107.1,100.3,-7.99
North Carolina-Asheville,28,9,19,.321,-14.27,-4.00,6,10,5,6,4,13,1885,2121,,657,1552,.423,154,488,.316,417,581,.718,359,1023,391,188,67,469,505,,,.374,.314,.516,50.8,59.5,,4.0,.473,20.4,,.269,-14.03,97.0,111.1,67.5,+.060,-1.28,103.7,105.0,+10.17
North Carolina-Greensboro,31,12,19,.387,-10.69,-4.72,4,10,8,3,1,13,2132,2239,1260,746,1687,.442,185,563,.329,455,700,.650,377,1030,407,287,148,507,564,,,.415,.334,.528,48.3,54.6,,8.6,.497,20.1,,.270,-10.86,99.5,110.3,65.6,+.004,-4.06,101.0,105.1,+0.88
North Carolina-Wilmington,33,25,8,.758,8.90,0.57,15,3,12,1,8,6,2250,1975,,807,1867,.432,216,639,.338,420,601,.699,389,1191,506,248,55,414,682,,,.322,.342,.523,51.4,62.7,,3.3,.490,16.1,,.225,+14.77,107.2,92.4,62.6,-.006,+1.59,103.6,102.0,+0.11
North Dakota State,28,16,12,.571,,,,,12,1,2,11,2027,1857,,699,1503,.465,176,438,.402,453,618,.733,355,1048,397,169,107,447,512,,,.411,.291,.564,55.7,56.8,,6.9,.524,19.9,39.9,.301,-0.65,103.8,104.4,65.0,-.066,-4.34,102.0,106.4,-1.65
North Florida,28,6,22,.214,,,3,17,6,7,0,14,1945,2119,,692,1560,.444,153,444,.345,408,567,.720,332,945,370,176,71,458,511,,,.363,.285,.532,49.1,53.5,,4.3,.493,20.0,34.9,.262,-21.22,94.5,115.7,65.5,-.093,-10.68,98.3,108.9,-7.28
North Texas,28,14,14,.500,-4.08,-1.88,6,9,11,4,3,9,2144,2077,1120,764,1754,.436,205,557,.368,411,621,.662,407,1085,353,265,140,448,617,,,.354,.318,.523,51.1,46.2,,8.9,.494,17.9,,.234,-4.45,102.5,106.9,71.8,+.001,-1.75,100.8,102.5,-2.27
Northeastern,30,19,11,.633,3.19,-0.30,12,6,10,2,5,8,2256,2107,1200,812,1798,.452,230,681,.338,402,546,.736,353,1111,489,196,240,411,471,,,.304,.379,.548,48.9,60.2,,12.3,.516,16.7,,.224,+5.90,107.0,101.1,69.1,+.039,+0.53,103.0,102.4,-0.25
Northern Arizona,32,21,11,.656,-1.43,-1.35,12,2,13,3,6,6,2444,2262,1280,856,1754,.488,200,503,.398,532,706,.754,327,1080,516,221,90,532,640,,,.403,.287,.585,52.9,60.3,,5.2,.545,20.3,,.303,-0.04,103.9,104.0,69.2,+.079,-2.60,103.4,106.0,-3.09
Northern Colorado,29,5,24,.172,,,,,5,7,0,14,1913,2132,,686,1539,.446,163,451,.361,378,568,.665,361,985,447,152,72,501,595,,,.369,.293,.529,52.0,65.2,,4.5,.499,21.7,37.8,.246,-15.43,100.3,115.8,65.1,-.129,-1.39,101.5,102.9,+2.89
Northern Illinois,28,17,11,.607,2.75,-0.03,12,6,10,3,6,6,2006,1894,1140,708,1460,.485,190,491,.387,400,562,.712,284,908,450,160,103,378,488,,,.385,.336,.581,50.6,63.6,,6.7,.550,18.0,,.274,+5.10,112.7,107.7,61.9,+.012,+0.13,101.8,101.7,+3.56
Northern Iowa,33,23,10,.697,11.55,5.13,11,7,12,3,7,5,2165,1907,1355,754,1662,.454,219,642,.341,438,608,.720,279,1100,439,179,124,401,480,,,.366,.386,.555,51.1,58.2,,6.9,.520,17.1,,.264,+15.84,109.0,93.1,59.6,-.025,+6.18,104.4,98.2,+0.24
Northwestern,29,14,15,.483,3.89,6.44,6,10,9,5,3,8,1696,1697,1170,611,1369,.446,201,626,.321,273,404,.676,195,771,433,225,72,356,443,,,.295,.457,.543,44.5,70.9,,5.2,.520,18.6,,.199,+4.86,102.8,97.9,58.2,+.005,+7.35,107.0,99.6,-1.24
Northwestern State,34,26,8,.765,4.01,-1.38,15,1,14,0,10,6,2573,2365,,914,1981,.461,226,616,.367,519,779,.666,458,1224,589,312,113,535,698,,,.393,.311,.547,51.2,64.4,,6.0,.518,18.5,,.262,+7.51,106.6,99.1,67.6,+.016,-1.45,102.2,103.6,+10.25
Notre Dame,30,16,14,.533,12.35,6.68,6,10,12,5,4,7,2291,2121,,772,1718,.449,288,715,.403,459,630,.729,355,1138,468,174,102,364,492,,,.367,.416,.568,51.8,60.6,,5.5,.533,15.3,,.267,+15.97,117.3,101.4,64.2,-.145,+7.75,108.3,100.5,-4.54
Oakland,29,11,18,.379,-9.01,-3.71,6,10,6,7,4,9,2142,2241,1160,744,1652,.450,191,568,.336,463,678,.683,407,1054,355,213,61,450,495,,,.410,.344,.543,53.1,47.7,,3.6,.508,18.6,,.280,-10.34,103.9,114.3,67.8,-.015,-3.83,102.4,106.2,+2.97
Ohio,30,19,11,.633,3.84,-0.50,10,8,13,2,5,7,2077,1935,1210,719,1570,.458,218,609,.358,421,606,.695,330,986,427,255,70,424,502,,,.386,.388,.559,50.7,59.4,,4.3,.527,18.6,,.268,+6.01,106.4,100.4,64.3,+.020,+0.19,103.6,103.4,+0.81
Ohio State,32,26,6,.813,16.08,5.90,12,4,16,1,6,3,2363,2037,1295,833,1791,.465,262,718,.365,435,606,.718,321,1088,491,216,89,379,489,,,.338,.401,.568,49.5,58.9,,4.7,.538,15.4,,.243,+20.68,113.0,92.3,65.2,+.028,+6.74,107.0,100.3,-3.33
Oklahoma,29,20,9,.690,11.89,6.79,11,5,14,1,6,5,1995,1847,1160,716,1586,.451,174,485,.359,389,545,.714,420,1060,423,207,100,411,499,,,.344,.306,.541,56.9,59.1,,6.8,.506,18.2,,.245,+13.99,113.0,99.0,62.4,+.049,+6.16,105.5,99.3,-0.61
Oklahoma State,33,17,16,.515,11.25,6.67,6,10,11,5,3,9,2322,2171,1330,844,1755,.481,154,429,.359,480,651,.737,388,1115,494,267,111,570,647,,,.371,.244,.562,52.7,58.5,,6.3,.525,21.6,,.274,+12.76,107.9,95.2,64.7,-.096,+6.50,106.6,100.1,-1.32
Old Dominion,34,24,10,.706,7.62,1.45,13,5,14,1,8,6,2379,2169,1365,810,1892,.428,226,659,.343,533,744,.716,426,1262,517,257,114,438,554,,,.393,.348,.530,52.0,63.8,,5.9,.488,16.3,,.282,+11.15,106.9,95.7,65.0,+.056,+2.16,104.2,102.1,-0.03
Oral Roberts,33,21,12,.636,3.23,-2.35,13,3,10,2,6,8,2472,2248,,866,1883,.460,218,560,.389,522,736,.709,435,1215,528,220,140,472,583,,,.391,.297,.554,53.4,61.0,,7.5,.518,17.5,,.277,+5.70,107.1,101.4,66.9,-.035,-3.45,102.8,106.2,+6.88
Oregon,33,15,18,.455,10.41,6.85,7,11,10,7,3,9,2295,2156,1330,832,1826,.456,225,675,.333,406,596,.681,377,1110,444,181,96,419,589,,,.326,.370,.544,52.1,53.4,,5.5,.517,16.6,,.222,+11.31,111.9,100.6,63.6,-.144,+7.33,106.1,98.7,-1.30
Oregon State,31,13,18,.419,1.47,6.31,5,13,7,6,2,10,2043,2170,1250,704,1605,.439,166,470,.353,469,674,.696,321,1028,363,171,147,479,530,,,.420,.293,.531,48.0,51.6,,8.0,.490,19.9,,.292,+0.58,104.4,103.8,64.5,+.031,+6.05,105.1,99.1,-5.28
Pacific,32,24,8,.750,6.93,-1.57,12,2,11,3,9,4,2377,2047,,858,1763,.487,215,553,.389,446,598,.746,320,1135,514,188,67,419,501,,,.339,.314,.581,52.8,59.9,,3.7,.548,17.0,,.253,+10.87,109.8,99.0,62.8,+.010,-1.99,102.7,104.7,+0.54
Penn State,30,15,15,.500,4.42,4.98,6,10,11,7,3,7,2021,2038,1200,732,1666,.439,186,526,.354,371,554,.670,358,1017,471,213,57,378,422,,,.333,.316,.524,50.7,64.3,,3.4,.495,16.4,,.223,+5.27,109.5,104.2,63.8,+.015,+5.25,104.8,99.6,-11.27
Pennsylvania,29,20,9,.690,6.01,-2.31,12,2,12,4,8,4,1987,1744,1175,710,1595,.445,196,607,.323,371,550,.675,302,919,413,283,78,382,532,,,.345,.381,.535,48.6,58.2,,5.4,.507,17.1,,.233,+7.30,101.8,94.5,64.3,-.030,-5.06,100.0,105.0,+1.85
Pepperdine,27,7,20,.259,-3.09,4.02,3,11,6,6,1,13,1781,1973,1090,638,1556,.410,124,383,.324,381,563,.677,323,970,281,177,86,408,566,,,.362,.246,.488,47.5,44.0,,5.6,.450,18.3,,.245,-4.31,97.1,101.4,66.7,-.016,+4.77,106.2,101.4,+7.44
Pittsburgh,33,25,8,.758,16.37,7.01,10,6,16,1,5,5,2391,2082,1330,840,1842,.456,206,585,.352,505,729,.693,422,1281,541,203,128,452,565,,,.396,.318,.546,55.4,64.4,,6.9,.512,17.1,,.274,+21.72,112.4,90.6,64.6,-.031,+7.81,108.0,100.1,-6.92
Portland,29,11,18,.379,-3.98,1.17,5,9,7,6,4,9,2013,2160,,696,1612,.432,164,437,.375,457,634,.721,296,925,358,207,60,406,563,,,.393,.271,.526,46.8,51.4,,3.7,.483,17.5,,.283,-5.14,102.6,107.7,65.6,+.046,+1.39,103.2,101.8,-0.00
Portland State,28,12,16,.429,-2.40,-1.21,5,9,6,5,5,10,2017,2013,1130,701,1548,.453,201,498,.404,414,615,.673,355,1002,425,175,82,466,557,,,.397,.322,.548,52.9,60.6,,5.4,.518,20.2,,.267,-0.59,102.1,102.6,65.6,-.094,+0.03,105.5,105.4,+2.41
Prairie View,29,5,24,.172,-24.86,-9.19,2,16,5,7,0,15,1928,2310,1160,713,1767,.404,146,464,.315,356,597,.596,374,1001,314,249,57,514,575,,,.338,.263,.470,45.3,44.0,,3.2,.445,20.0,,.201,-27.79,86.9,114.6,71.3,-.066,-9.93,95.8,105.7,+2.10
Princeton,27,12,15,.444,-7.15,-3.58,10,4,7,6,5,8,1402,1500,1100,464,1123,.413,208,572,.364,266,344,.773,150,605,293,201,53,360,511,,,.306,.509,.545,43.6,63.1,,4.9,.506,21.9,,.237,-9.35,97.0,106.4,52.9,+.065,-4.45,99.1,103.5,+1.81
Providence,27,12,15,.444,7.83,7.68,5,11,9,7,3,8,2020,2016,1080,713,1556,.458,159,454,.350,435,631,.689,367,962,356,213,133,404,485,,,.406,.292,.544,51.0,49.9,,8.4,.509,17.9,,.280,+9.47,112.2,102.7,68.7,-.058,+9.18,108.4,99.2,+1.71
Purdue,28,9,19,.321,0.40,6.61,3,13,9,6,0,12,1811,1985,,669,1484,.451,153,465,.329,320,468,.684,306,915,366,151,93,495,533,,,.315,.313,.531,50.7,54.7,,6.1,.502,22.5,,.216,+0.14,101.9,101.7,65.5,-.009,+8.25,107.5,99.3,-0.79
Quinnipiac,28,12,16,.429,-8.12,-5.83,7,11,8,5,3,10,2059,2072,1140,710,1605,.442,195,583,.334,444,614,.723,331,1024,416,193,87,475,573,,,.383,.363,.543,51.0,58.6,,5.3,.503,20.0,,.277,-8.19,98.6,106.8,69.9,-.021,-6.83,99.1,105.9,-6.85
Radford,29,16,13,.552,-7.65,-6.91,9,7,8,4,5,8,2134,2113,1165,716,1689,.424,208,620,.335,494,677,.730,345,1031,344,199,133,375,571,,,.401,.367,.531,47.8,48.0,,7.8,.485,15.7,,.292,-6.48,104.1,110.6,67.0,+.047,-6.81,99.5,106.3,-3.14
Rhode Island,28,14,14,.500,0.27,1.84,8,8,10,6,4,7,1779,1823,1130,648,1535,.422,124,406,.305,359,525,.684,372,1011,347,155,88,351,498,,,.342,.264,.498,53.0,53.5,,6.0,.463,16.4,,.234,+0.55,104.0,103.4,62.3,+.043,+1.71,103.3,101.6,-2.94
Rice,28,12,16,.429,-4.00,0.50,6,8,9,6,3,7,1897,1963,1150,674,1550,.435,124,368,.337,425,582,.730,305,948,386,216,82,428,488,,,.375,.237,.519,47.4,57.3,,5.0,.475,19.0,,.274,-5.36,100.2,105.6,65.3,+.030,+0.29,101.4,101.1,+0.40
Richmond,30,13,17,.433,-5.09,1.36,6,10,11,5,1,10,1562,1735,,545,1364,.400,192,650,.295,280,426,.657,253,832,364,152,139,418,509,,,.312,.477,.499,45.8,66.8,,9.7,.470,21.1,,.205,-7.85,93.6,101.4,55.2,+.088,+0.33,102.9,102.5,-4.98
Rider,28,8,20,.286,-6.71,-0.60,4,14,5,7,2,12,1981,2152,1130,666,1565,.426,228,649,.351,421,588,.716,291,977,418,177,98,438,512,,,.376,.415,.537,48.4,62.8,,5.8,.498,19.2,,.269,-6.39,100.9,107.3,67.6,-.035,+1.00,105.1,104.1,+2.83
Robert Morris,29,15,14,.517,-8.04,-6.27,10,8,11,2,4,12,2136,2075,,738,1711,.431,260,674,.386,400,558,.717,392,1047,419,218,81,427,498,,,.326,.394,.540,50.8,56.8,,4.8,.507,17.8,,.234,-7.30,104.0,111.3,66.7,+.035,-6.65,98.6,105.2,-2.49
Rutgers,33,19,14,.576,8.00,5.16,7,9,12,5,5,7,2273,2144,1335,767,1786,.429,233,636,.366,506,700,.723,359,1145,409,188,147,413,668,,,.392,.356,.536,49.9,53.3,,8.4,.495,16.3,,.283,+10.41,109.5,99.1,64.0,-.002,+6.82,106.0,99.2,-3.96
Sacramento State,30,15,15,.500,-1.58,-1.19,5,9,7,5,7,9,2273,2232,,802,1866,.430,219,634,.345,450,635,.709,397,994,375,295,113,377,675,,,.340,.340,.524,45.9,46.8,,6.9,.488,14.8,,.241,-0.01,106.7,106.7,67.9,-.031,-0.49,104.1,104.6,+0.86
Sacred Heart,28,11,17,.393,-7.72,-5.97,8,10,8,5,3,12,1853,1902,,656,1458,.450,126,411,.307,415,598,.694,318,978,342,207,73,460,507,,,.410,.282,.532,51.9,52.1,,4.7,.493,20.9,,.285,-8.57,97.6,106.2,65.5,-.039,-6.71,99.8,106.5,-3.14
Saint Francis (PA),28,4,24,.143,-16.61,-5.05,2,16,3,9,1,13,1679,1971,,602,1507,.399,202,600,.337,273,409,.667,296,871,361,156,84,411,462,,,.271,.398,.493,46.1,60.0,,5.5,.466,19.5,,.181,-21.49,93.9,115.4,60.5,-.021,-4.90,100.5,105.4,+0.03
Saint Joseph's,33,19,14,.576,9.60,5.12,9,7,7,5,8,8,2182,2034,,711,1657,.429,235,645,.364,525,657,.799,305,1066,449,188,132,420,622,,,.396,.389,.554,51.3,63.2,,8.0,.500,17.6,,.317,+14.84,109.8,95.0,61.9,-.064,+7.64,106.7,99.1,+12.40
Saint Louis,29,16,13,.552,3.21,3.00,10,6,11,4,5,8,1749,1729,1170,618,1494,.414,140,426,.329,373,536,.696,316,995,352,149,108,385,493,,,.359,.285,.500,51.2,57.0,,7.1,.461,18.0,,.250,+4.56,99.2,94.6,61.0,+.029,+3.05,104.5,101.5,+0.97
Saint Mary's (CA),29,17,12,.586,5.00,2.28,8,6,11,5,5,6,2049,1921,1180,695,1580,.440,203,554,.366,456,638,.715,360,1085,323,170,112,437,540,,,.404,.351,.544,53.3,46.5,,6.9,.504,18.8,,.289,+6.46,105.8,99.3,64.2,-.032,+1.65,103.8,102.2,+2.54
Saint Peter's,32,17,15,.531,-1.67,-0.98,9,9,7,5,7,7,2385,2407,,861,2042,.422,241,711,.339,422,582,.725,475,1205,433,256,111,419,626,,,.285,.348,.514,49.5,50.3,,5.9,.481,15.3,,.207,+1.00,106.2,105.2,66.6,+.041,-0.05,105.0,105.1,-0.79
Sam Houston State,31,22,9,.710,-3.25,-3.36,11,5,14,2,7,7,2309,2140,,802,1754,.457,226,619,.365,479,779,.615,400,1156,574,259,114,500,632,,,.444,.353,.544,51.2,71.6,,6.6,.522,19.1,,.273,-2.01,101.5,103.5,67.9,+.159,-3.62,100.8,104.4,+3.52
Samford,31,20,11,.645,-1.92,-4.92,14,6,10,3,8,7,2036,1863,1250,721,1509,.478,298,756,.394,296,412,.718,235,833,474,201,47,332,447,,,.273,.501,.597,46.5,65.7,,3.0,.577,16.3,,.196,+3.05,110.0,107.0,55.8,+.043,-3.94,102.2,106.2,+12.34
San Diego,30,18,12,.600,3.66,-0.31,6,8,9,4,6,8,2356,2194,1215,849,1766,.481,227,572,.397,431,623,.692,342,1053,481,222,112,503,591,,,.353,.324,.571,50.4,56.7,,6.5,.545,19.6,,.244,+5.14,106.9,101.7,69.6,-.034,-0.41,103.2,103.6,-3.39
San Diego State,33,24,9,.727,9.81,3.65,13,3,13,2,7,5,2456,2223,1330,839,1823,.460,220,556,.396,558,767,.728,430,1176,432,251,101,498,545,,,.421,.305,.561,52.9,51.5,,5.3,.521,18.5,,.306,+12.78,112.8,100.0,66.1,-.001,+2.27,103.7,101.5,-2.20
San Francisco,28,11,17,.393,0.22,2.61,7,7,8,6,3,8,1935,2002,1145,711,1657,.429,184,547,.336,329,497,.662,355,989,365,183,103,399,523,,,.300,.330,.511,49.6,51.3,,6.6,.485,17.4,,.199,+0.28,103.5,103.2,64.1,-.017,+2.34,104.5,102.2,+2.46
San Jose State,31,6,25,.194,-3.19,2.23,2,14,2,11,3,12,2015,2183,1245,756,1849,.409,125,409,.306,378,576,.656,385,1105,370,175,95,429,555,,,.312,.221,.475,49.6,48.9,,5.4,.443,16.8,,.204,-3.49,95.8,99.3,67.9,-.140,+3.15,105.8,102.7,+1.71
Santa Clara,29,13,16,.448,-0.35,2.58,5,9,9,5,3,10,1984,1968,,697,1647,.423,170,527,.323,420,592,.709,353,1088,399,191,100,416,541,,,.359,.320,.514,51.2,57.2,,6.0,.475,17.7,,.255,-0.41,100.7,101.1,64.8,+.014,+3.13,105.0,101.9,+5.26
Savannah State,30,2,28,.067,-34.30,-4.26,,,2,7,0,19,1693,2451,,571,1561,.366,153,501,.305,398,568,.701,289,886,264,188,94,606,663,,,.364,.321,.462,41.9,46.2,,5.4,.415,24.9,,.255,-38.11,80.4,118.6,67.7,-.007,-4.43,100.2,104.7,-3.72
Seton Hall,30,18,12,.600,6.78,6.11,9,7,13,4,5,6,2033,2013,1210,692,1690,.409,174,520,.335,475,637,.746,375,1105,373,206,81,403,569,,,.377,.308,.510,51.4,53.9,,4.9,.461,16.8,,.281,+9.06,106.5,97.4,65.7,+.086,+6.93,106.0,99.1,-1.81
Siena,28,15,13,.536,0.90,-0.67,10,8,10,4,5,9,2084,2040,1135,693,1624,.427,222,588,.378,476,627,.759,306,947,387,229,61,371,442,,,.386,.362,.542,47.1,55.8,,3.6,.495,16.2,,.293,+3.11,105.0,101.9,67.0,-.008,+0.51,105.6,105.0,+4.24
South Alabama,31,24,7,.774,4.88,-2.18,12,3,12,2,9,4,2283,2033,1245,797,1760,.453,267,728,.367,422,600,.703,346,1049,436,264,43,415,578,,,.341,.414,.558,50.2,54.7,,2.6,.529,16.9,,.240,+9.28,109.1,99.9,65.7,+.056,-2.51,100.8,103.3,-3.47
South Carolina,38,23,15,.605,13.30,8.14,6,10,10,6,7,7,2575,2379,1540,967,2101,.460,262,757,.346,379,559,.678,439,1218,555,294,189,450,548,,,.266,.360,.544,50.1,57.4,,9.4,.523,16.0,,.180,+18.54,114.9,96.4,59.2,-.057,+10.30,108.4,98.1,+0.22
South Carolina State,30,14,16,.467,-12.15,-8.59,11,7,5,3,6,10,1809,1916,,651,1509,.431,112,376,.298,395,571,.692,335,1034,287,189,73,536,606,,,.378,.249,.508,52.0,44.1,,4.7,.469,23.1,,.262,-11.06,92.4,103.4,64.4,+.050,-8.48,97.3,105.8,+7.21
South Dakota State,29,9,20,.310,,,,,6,5,2,14,1836,2151,,651,1617,.403,156,456,.342,378,549,.689,383,1036,344,194,60,536,523,,,.340,.282,.489,50.7,52.8,,3.6,.451,22.2,36.3,.234,-15.04,91.6,106.7,67.2,+.067,-0.24,104.2,104.4,+5.19
South Florida,29,7,22,.241,0.20,4.65,1,15,4,10,1,9,1736,1865,1180,615,1465,.420,146,434,.336,360,524,.687,328,980,339,166,164,529,539,,,.358,.296,.506,50.6,55.1,,10.6,.470,23.6,,.246,-1.01,95.7,96.7,61.6,-.104,+5.82,106.3,100.5,-4.74
Southeast Missouri State,27,7,20,.259,-14.23,-6.06,4,16,5,8,2,12,1711,1865,1080,582,1481,.393,201,580,.347,346,462,.749,313,961,340,139,87,403,458,,,.312,.392,.503,50.2,58.4,,5.5,.461,19.2,,.234,-16.32,93.0,109.3,64.6,-.028,-5.69,101.2,106.9,-1.82
Southeastern Louisiana,28,16,12,.571,-2.72,-4.20,10,6,11,4,5,7,1914,1842,,678,1540,.440,155,430,.360,403,611,.660,345,953,354,183,114,357,528,,,.397,.279,.523,49.5,52.2,,7.6,.491,16.3,,.262,-2.64,101.0,103.6,61.6,+.000,-4.97,100.5,105.5,+1.46
Southern,33,20,13,.606,-5.97,-6.69,15,3,11,0,6,11,2093,2070,,787,1796,.438,143,448,.319,376,581,.647,422,1234,391,249,122,561,574,,,.323,.249,.505,52.2,49.7,,6.6,.478,21.3,,.209,-3.40,96.2,99.6,64.8,+.081,-7.68,96.6,104.3,+13.07
Southern California,30,17,13,.567,7.44,5.99,8,10,11,6,5,6,2055,2012,1210,727,1678,.433,196,569,.344,405,586,.691,294,946,388,221,99,426,557,,,.349,.339,.525,46.6,53.4,,6.0,.492,17.9,,.241,+6.74,105.0,98.3,66.6,+.020,+5.63,105.1,99.4,-6.85
Southern Illinois,33,22,11,.667,8.93,4.62,12,6,11,2,7,7,1994,1864,,707,1714,.412,183,548,.334,397,579,.686,384,1073,404,278,105,473,653,,,.338,.320,.501,50.7,57.1,,7.0,.466,19.2,,.232,+13.60,102.9,89.3,60.7,+.032,+5.81,103.6,97.8,+0.44
Southern Methodist,29,13,16,.448,-1.10,-2.78,4,10,9,6,3,9,1921,1859,,686,1588,.432,142,454,.313,407,580,.702,362,1059,376,222,138,455,540,,,.365,.286,.515,51.9,54.8,,8.5,.477,19.6,,.256,-2.40,98.3,100.7,64.6,-.113,-4.30,98.6,102.9,-10.33
