School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Nebraska,28,13,15,.464,4.41,6.08,6,10,12,4,1,10,1954,1980,,656,1668,.393,267,729,.366,375,555,.676,320,998,396,203,88,317,,,,.333,.437,.506,46.8,60.4,,5.4,.473,14.1,,.225,+5.00,105.8,100.8,66.5,-.019,+5.16,106.8,101.6,-6.48
Nevada,30,17,13,.567,2.77,1.87,9,9,10,4,6,8,2210,2153,1210,720,1702,.423,126,388,.325,644,952,.676,427,1199,321,218,94,460,,,,.559,.228,.513,52.6,44.6,,5.4,.460,17.6,,.378,+3.41,103.9,100.5,71.6,+.034,+2.04,104.3,102.3,-1.94
Nevada-Las Vegas,32,21,11,.656,7.69,4.88,9,5,17,3,4,8,2505,2415,1310,869,1882,.462,174,500,.348,593,830,.714,349,1067,472,315,122,457,,,,.441,.266,.550,47.3,54.3,,6.6,.508,16.7,,.315,+8.26,109.7,101.5,72.4,+.068,+4.23,105.8,101.5,-1.04
New Hampshire,28,11,17,.393,-14.62,-7.33,8,8,7,7,4,9,1935,2087,1120,615,1558,.395,216,625,.346,489,685,.714,360,1089,368,185,64,472,,,,.440,.401,.514,51.0,59.8,,3.8,.464,20.0,,.314,-14.87,96.9,111.8,70.5,+.017,-9.70,97.7,107.4,-0.10
New Mexico,30,16,14,.533,6.30,3.86,6,8,14,5,2,9,2206,2133,,776,1718,.452,180,477,.377,474,712,.666,399,1100,383,179,119,391,,,,.414,.278,.536,53.2,49.4,,7.3,.504,16.0,,.276,+6.36,110.3,103.9,66.5,-.023,+3.76,106.1,102.4,-2.87
New Mexico State,32,20,12,.625,3.67,-0.19,11,4,12,4,5,7,2492,2343,1305,896,1938,.462,197,541,.364,503,707,.711,444,1197,425,229,114,486,,,,.365,.279,.548,52.2,47.4,,6.2,.513,17.6,,.260,+5.87,109.3,103.4,68.3,-.029,-0.48,102.9,103.3,+0.97
New Orleans,29,15,14,.517,-3.96,-1.33,9,6,8,4,7,8,1920,1962,1165,653,1486,.439,128,384,.333,486,753,.645,346,1082,351,186,96,516,,,,.507,.258,.521,52.7,53.8,,5.7,.483,21.9,,.327,-1.15,98.4,99.5,68.0,+.042,-0.93,102.4,103.3,-0.64
Niagara,32,18,14,.563,-3.59,-4.68,12,6,8,4,5,8,2369,2334,1280,805,1856,.434,213,623,.342,546,769,.710,453,1182,402,250,86,504,,,,.414,.336,.533,52.7,49.9,,4.8,.491,18.5,,.294,-1.64,106.6,108.2,69.5,+.024,-4.33,99.8,104.2,-1.71
Nicholls State,27,2,25,.074,-24.40,-4.40,1,19,2,10,0,15,1602,2113,,581,1602,.363,156,542,.288,284,465,.611,318,840,284,174,52,408,,,,.290,.338,.439,42.3,48.9,,3.4,.411,18.3,,.177,-26.22,87.1,113.3,68.9,-.070,-2.55,101.1,103.7,+12.20
Norfolk State,29,10,19,.345,-14.14,-7.00,9,9,5,5,5,12,1997,2204,,722,1732,.417,167,524,.319,386,618,.625,359,1087,376,203,117,485,,,,.357,.303,.493,48.0,52.1,,6.4,.465,19.3,,.223,-15.02,93.7,108.7,70.5,+.063,-6.29,99.4,105.7,+8.68
North Carolina,28,8,20,.286,3.88,10.52,4,12,6,9,1,9,2022,2208,,707,1612,.439,212,606,.350,396,574,.690,305,966,476,167,100,461,,,,.356,.376,.536,47.9,67.3,,5.6,.504,19.7,,.246,+2.53,105.8,103.2,70.0,-.065,+11.37,110.3,98.9,+1.78
North Carolina A&T,28,11,17,.393,-12.95,-7.17,10,8,6,4,4,12,1881,2031,,640,1613,.397,154,493,.312,447,695,.643,398,1076,306,203,58,509,,,,.431,.306,.484,51.1,47.8,,3.6,.445,20.8,,.277,-11.86,92.8,104.7,70.4,+.024,-7.02,99.7,106.7,+7.00
North Carolina State,34,23,11,.676,15.85,8.17,9,7,14,4,6,5,2565,2304,1360,863,1910,.452,278,773,.360,561,743,.755,354,1119,547,269,72,452,,,,.389,.405,.567,49.8,63.4,,4.0,.525,16.6,,.294,+19.15,113.2,94.0,67.5,+.012,+8.28,108.8,100.6,-5.56
North Carolina-Asheville,28,13,15,.464,-10.76,-6.68,10,4,8,4,5,10,1955,2059,,690,1529,.451,129,377,.342,446,671,.665,313,980,364,198,115,465,,,,.439,.247,.529,47.6,52.8,,6.7,.493,20.1,,.292,-9.70,98.9,108.6,68.5,+.051,-7.14,98.6,105.8,+4.52
North Carolina-Greensboro,31,20,11,.645,1.39,-2.35,11,5,12,1,6,9,2238,2122,,763,1705,.448,188,519,.362,524,702,.746,322,1097,448,253,116,501,,,,.412,.304,.549,49.6,58.7,,6.3,.503,19.7,,.307,+4.21,103.1,98.8,68.6,+.054,-1.66,101.7,103.4,-3.79
North Carolina-Wilmington,33,23,10,.697,6.15,-0.09,14,4,11,2,9,7,2240,2034,1330,784,1803,.435,221,592,.373,451,655,.689,374,1136,453,274,104,403,,,,.363,.328,.530,49.6,57.8,,6.0,.496,16.0,,.250,+11.32,107.4,96.1,63.9,-.003,+0.83,103.4,102.6,+4.57
North Texas,29,15,14,.517,-0.86,1.14,8,7,10,3,4,10,2274,2269,,771,1722,.448,179,523,.342,553,781,.708,387,1063,352,218,99,448,,,,.454,.304,.543,49.5,45.7,,5.6,.500,17.6,,.321,-0.21,108.1,108.3,72.0,+.012,+0.69,103.3,102.6,+2.42
Northeastern,28,7,21,.250,-12.42,-8.34,5,11,4,7,3,11,1989,2103,,726,1745,.416,206,609,.338,331,525,.630,373,919,386,272,70,417,,,,.301,.349,.499,45.4,53.2,,4.8,.475,17.3,,.190,-13.50,98.1,111.6,72.3,-.129,-9.17,97.2,106.4,-3.23
Northern Arizona,28,14,14,.500,-5.52,-3.04,7,7,9,3,5,10,1893,1895,1135,675,1496,.451,129,438,.295,414,604,.685,282,1000,362,148,61,458,,,,.404,.293,.531,52.6,53.6,,3.9,.494,20.4,,.277,-5.36,96.3,101.7,67.3,+.026,-3.68,102.6,106.3,-0.77
Northern Illinois,28,12,16,.429,-3.24,-0.86,8,10,6,6,5,9,2172,2231,1135,781,1700,.459,181,481,.376,429,633,.678,390,1041,432,232,100,476,,,,.372,.283,.543,51.1,55.3,,6.3,.513,19.2,,.252,-2.00,105.6,107.6,72.1,-.007,-0.24,105.0,105.3,-1.93
Northern Iowa,29,14,15,.483,-1.24,0.90,8,10,8,4,4,9,2056,2118,,699,1573,.444,217,601,.361,441,602,.733,277,853,383,205,50,364,,,,.383,.382,.553,45.9,54.8,,3.2,.513,16.4,,.280,-1.49,108.2,109.7,66.9,+.055,+1.23,104.5,103.2,+3.10
Northwestern,29,16,13,.552,5.57,5.09,7,9,10,3,3,7,1729,1715,,596,1425,.418,209,622,.336,328,542,.605,253,891,420,219,92,385,,,,.380,.436,.514,45.9,70.5,,6.0,.492,18.6,,.230,+6.55,99.9,93.4,61.6,+.036,+5.74,106.3,100.6,-5.39
Northwestern State,31,13,18,.419,-9.42,-5.56,9,11,6,4,5,12,2266,2361,,776,1846,.420,202,609,.332,512,741,.691,418,1155,414,279,175,503,,,,.401,.330,.515,49.3,53.4,,9.4,.475,18.6,35.4,.277,-7.13,100.5,107.6,70.6,-.006,-3.63,100.6,104.3,+5.50
Notre Dame,33,22,11,.667,15.70,6.17,10,6,9,4,7,4,2601,2256,,934,2037,.459,244,644,.379,489,690,.709,436,1351,629,259,163,435,,,,.339,.316,.550,52.1,67.3,,7.8,.518,15.5,,.240,+19.27,116.1,96.8,68.6,-.087,+7.34,105.6,98.3,-1.55
Oakland,30,17,13,.567,0.53,-0.57,10,4,10,1,6,9,2266,2220,,784,1761,.445,219,657,.333,479,726,.660,395,1003,466,287,69,417,,,,.412,.373,.538,48.5,59.4,,4.1,.507,16.5,,.272,+1.91,107.6,105.7,70.3,+.033,-0.10,104.4,104.5,+3.38
Ohio,28,17,11,.607,3.02,-0.19,11,7,8,5,8,5,2104,2014,1120,741,1531,.484,168,451,.373,454,666,.682,302,939,399,216,109,395,,,,.435,.295,.569,50.1,53.8,,6.9,.539,17.6,,.297,+4.09,108.2,104.2,67.8,+.033,+0.07,105.9,105.8,-2.00
Ohio State,32,24,8,.750,16.14,7.26,11,5,15,2,5,5,2362,2078,,825,1702,.485,175,466,.376,537,795,.675,351,1052,483,193,75,421,,,,.467,.274,.568,52.5,58.5,,4.5,.536,16.8,,.316,+19.76,116.4,96.6,66.8,+.005,+7.51,106.8,99.3,-1.26
Oklahoma,36,31,5,.861,21.04,7.70,13,3,16,0,7,4,2807,2327,1455,1011,2281,.443,236,674,.350,549,716,.767,543,1439,517,325,134,427,,,,.314,.295,.535,54.0,51.1,,6.8,.495,14.0,,.241,+26.04,114.9,88.9,66.5,+.043,+8.77,109.2,100.4,-0.44
Oklahoma State,32,23,9,.719,14.39,6.80,10,6,13,2,5,5,2293,2050,,835,1863,.448,167,510,.327,456,708,.644,481,1279,460,247,110,486,,,,.380,.274,.521,54.4,55.1,,6.0,.493,18.1,,.245,+15.80,107.9,92.1,66.0,+.047,+7.11,108.1,101.0,+0.53
Old Dominion,29,13,16,.448,-1.59,-2.18,7,11,9,6,3,10,1947,1930,1165,681,1679,.406,181,541,.335,404,559,.723,417,1079,422,200,107,390,,,,.333,.322,.501,51.5,62.0,,7.0,.459,16.7,,.241,-0.43,102.5,102.9,64.8,-.072,-2.11,102.0,104.1,-3.79
Oral Roberts,31,17,14,.548,3.07,-3.27,10,4,9,4,5,8,2359,2173,1260,799,1772,.451,218,560,.389,543,767,.708,348,1116,503,194,156,445,,,,.433,.316,.552,49.6,63.0,,8.6,.512,17.2,,.306,+4.33,105.4,101.0,69.4,-.076,-3.40,102.5,105.9,-2.49
Oregon,35,26,9,.743,19.67,6.93,14,4,17,0,5,7,2994,2538,,1014,2082,.487,304,721,.422,662,861,.769,384,1280,580,261,114,482,,,,.414,.346,.601,51.7,57.2,,5.2,.560,16.2,,.318,+22.97,119.2,96.3,71.1,-.041,+8.15,108.3,100.2,-3.30
Oregon State,29,12,17,.414,4.04,7.92,4,14,8,7,4,8,1866,1928,1160,643,1431,.449,187,528,.354,393,542,.725,226,876,401,129,71,414,,,,.379,.369,.553,46.8,62.4,,4.3,.515,19.7,,.275,+3.36,103.4,100.0,61.3,-.050,+8.00,108.9,100.9,-5.43
Pacific,30,20,10,.667,2.91,-1.30,11,7,12,2,6,7,2102,1948,1200,705,1555,.453,228,625,.365,464,624,.744,281,1017,418,161,41,391,,,,.401,.402,.568,51.1,59.3,,2.6,.527,17.4,,.298,+5.74,109.6,103.8,65.2,+.002,-1.13,102.1,103.3,+0.42
Penn State,28,7,21,.250,-1.89,7.11,3,13,6,8,0,12,1777,2029,1120,614,1559,.394,213,619,.344,336,483,.696,294,840,362,152,101,431,,,,.310,.397,.497,45.4,59.0,,6.9,.462,19.4,,.216,-3.16,99.3,102.4,67.7,-.032,+8.23,108.3,100.0,-2.03
Pennsylvania,32,25,7,.781,7.96,-1.51,11,3,13,3,10,2,2342,2039,,815,1701,.479,266,668,.398,446,609,.732,265,1035,561,209,108,421,,,,.358,.393,.588,49.0,68.8,,6.1,.557,17.5,,.262,+12.23,110.2,98.0,65.6,-.019,-2.38,102.2,104.5,+0.98
Pepperdine,31,22,9,.710,8.59,3.36,13,1,11,1,7,6,2519,2319,1265,906,1990,.455,233,635,.367,474,661,.717,410,1176,445,229,159,449,,,,.332,.319,.547,49.1,49.1,,8.5,.514,16.3,,.238,+11.72,111.1,99.3,72.4,+.061,+3.97,105.9,101.9,+11.94
Pittsburgh,35,29,6,.829,14.69,4.55,13,3,16,1,7,2,2530,2133,,928,1974,.470,220,682,.323,454,751,.605,464,1345,590,235,156,498,,,,.380,.345,.543,54.5,63.6,,8.1,.526,17.6,,.230,+19.94,112.1,92.2,63.8,+.000,+3.12,103.9,100.8,-12.07
Portland,30,6,24,.200,-7.44,1.03,2,12,5,9,1,11,2154,2408,,711,1775,.401,242,684,.354,490,712,.688,355,1057,441,188,65,528,,,,.401,.385,.510,46.7,62.0,,3.5,.469,20.0,,.276,-9.16,97.3,106.4,73.1,-.027,+0.26,103.5,103.2,-1.86
Portland State,28,12,16,.429,-7.99,-1.03,6,8,5,6,5,9,2040,2212,,723,1513,.478,233,570,.409,361,486,.743,193,791,468,196,74,446,,,,.321,.377,.585,44.5,64.7,,4.6,.555,20.4,,.239,-8.10,104.6,112.7,69.1,+.083,-0.79,103.1,103.9,+4.81
Prairie View,30,10,20,.333,-23.99,-11.06,8,10,7,6,2,13,2192,2529,,785,1821,.431,184,568,.324,438,682,.642,398,1217,352,198,103,621,,,,.375,.312,.511,49.4,44.8,,5.0,.482,22.5,,.241,-23.35,89.6,112.9,73.9,+.076,-11.27,97.6,108.9,+4.98
Princeton,28,16,12,.571,0.29,-0.41,11,3,11,2,5,7,1679,1606,1120,576,1285,.448,219,631,.347,308,425,.725,215,780,384,214,70,376,,,,.331,.491,.565,49.3,66.7,,5.6,.533,20.2,,.240,+1.47,103.7,102.2,57.7,+.023,-0.74,102.0,102.7,+4.72
Providence,31,15,16,.484,6.18,4.54,6,10,11,5,2,9,2213,2162,1250,756,1863,.406,219,696,.315,482,712,.677,408,1074,465,342,126,496,,,,.382,.374,.503,47.7,61.5,,7.5,.465,18.4,,.259,+6.19,102.9,96.7,71.1,-.050,+4.43,104.4,99.9,-4.67
Purdue,31,13,18,.419,8.24,8.57,5,11,11,5,1,8,2205,2215,,746,1685,.443,229,635,.361,484,688,.703,341,989,433,192,98,464,,,,.408,.377,.548,48.7,58.0,,5.6,.511,18.7,,.287,+7.60,109.8,102.2,68.0,-.059,+8.98,108.4,99.4,+5.06
Quinnipiac,30,14,16,.467,-9.61,-9.85,10,10,8,4,5,12,2370,2363,1215,867,1876,.462,195,529,.369,441,692,.637,377,1139,530,203,67,462,,,,.369,.282,.537,51.1,61.1,,3.7,.514,17.3,,.235,-9.27,100.8,110.1,74.5,-.045,-11.13,97.1,108.3,-5.05
Radford,31,15,16,.484,-3.73,-6.13,9,5,9,3,4,10,2204,2093,,767,1778,.431,204,562,.363,466,721,.646,422,1235,396,253,160,530,,,,.406,.316,.520,53.0,51.6,,8.9,.489,20.0,,.262,-2.88,98.0,100.9,69.8,-.104,-6.96,99.1,106.1,+4.34
Rhode Island,28,8,20,.286,-5.52,3.66,4,12,5,7,3,12,1731,1988,,602,1578,.381,156,504,.310,371,538,.690,361,983,337,174,74,386,,,,.341,.319,.472,49.0,56.0,,4.7,.431,17.4,,.235,-6.80,97.6,104.4,64.7,+.061,+5.03,106.9,101.8,+3.63
Rice,29,10,19,.345,-3.01,1.30,5,13,8,7,2,11,1907,2032,,663,1581,.419,153,446,.343,428,608,.704,340,1085,344,168,115,486,,,,.385,.282,.510,51.5,51.9,,6.9,.468,20.6,,.271,-3.43,98.0,101.4,67.7,-.051,+0.85,103.8,102.9,-4.17
Richmond,36,22,14,.611,5.52,4.21,11,5,11,5,8,7,2260,2213,1455,773,1934,.400,279,893,.312,435,617,.705,331,1090,506,262,132,370,,,,.319,.462,.507,44.1,65.5,,6.8,.472,14.2,,.225,+8.31,104.1,95.8,60.8,+.069,+4.71,106.4,101.7,+5.10
Rider,28,17,11,.607,-1.52,-5.95,13,5,10,3,7,7,1979,1855,1130,703,1663,.423,202,610,.331,371,530,.700,346,1050,414,237,101,418,,,,.319,.367,.517,51.0,58.9,,6.5,.483,17.9,,.223,+0.35,100.2,99.9,68.5,-.033,-6.00,99.4,105.4,-5.01
Robert Morris,30,12,18,.400,-13.51,-8.44,11,9,8,7,4,10,2076,2228,1200,735,1679,.438,211,585,.361,395,561,.704,345,1022,457,191,64,467,,,,.334,.348,.534,49.3,62.2,,3.8,.501,19.4,,.235,-15.17,99.3,114.5,65.8,+.026,-10.30,98.2,108.5,+1.21
Rutgers,31,18,13,.581,4.52,2.91,8,8,15,2,2,8,2097,2047,1250,749,1852,.404,178,562,.317,421,722,.583,473,1224,419,324,215,526,,,,.390,.303,.478,49.5,55.9,,11.9,.452,19.3,,.227,+4.87,98.0,93.1,69.6,+.038,+2.78,104.0,101.2,-9.89
Sacramento State,28,9,19,.321,-12.71,-5.34,3,11,9,5,0,12,2054,2174,1135,711,1682,.423,175,517,.338,457,694,.659,367,979,385,252,81,466,,,,.413,.307,.511,47.6,54.1,,5.1,.475,18.8,,.272,-13.03,96.6,109.6,73.3,-.076,-6.94,99.6,106.6,-10.20
Sacred Heart,28,8,20,.286,-14.74,-9.84,7,13,4,7,3,11,2108,2245,,786,1815,.433,144,449,.321,392,610,.643,437,1145,406,199,88,473,,,,.336,.247,.501,51.0,51.7,,5.0,.473,18.3,,.216,-16.60,96.3,112.9,71.7,-.074,-10.98,97.9,108.9,-3.55
Saint Francis (PA),27,6,21,.222,-14.69,-7.84,5,15,4,9,2,12,1702,1887,1085,598,1468,.407,137,481,.285,369,539,.685,312,907,339,180,41,421,,,,.367,.328,.494,48.9,56.7,,2.7,.454,19.6,,.251,-17.99,89.4,107.3,65.3,-.073,-9.16,99.6,108.8,+5.01
Saint Joseph's,31,19,12,.613,7.01,3.33,12,4,9,3,8,5,2361,2247,,841,1831,.459,243,686,.354,436,633,.689,383,1140,473,163,95,381,,,,.346,.375,.554,51.4,56.2,,5.2,.526,15.2,,.238,+10.81,114.4,103.6,67.7,-.009,+4.73,106.6,101.9,+5.02
Saint Louis,31,15,16,.484,6.85,6.34,9,7,10,6,3,8,1955,1939,1240,701,1651,.425,169,473,.357,384,567,.677,311,1008,384,217,85,476,,,,.343,.286,.509,47.4,54.8,,5.2,.476,19.9,,.233,+6.91,98.1,91.2,65.3,-.023,+5.90,106.6,100.7,+2.38
Saint Mary's (CA),29,9,20,.310,-4.56,0.66,3,11,5,8,2,11,1770,1860,,616,1543,.399,121,440,.275,417,616,.677,362,958,313,210,80,479,,,,.399,.285,.482,50.1,50.8,,5.7,.438,20.7,,.270,-5.85,91.3,97.1,65.2,-.043,+1.09,104.6,103.5,+1.02
Saint Peter's,28,4,24,.143,-16.75,-4.14,3,15,0,9,3,15,1824,2177,1120,676,1612,.419,120,387,.310,352,565,.623,372,994,368,234,103,530,,,,.350,.240,.485,49.8,54.4,,6.3,.457,22.0,,.218,-18.57,93.0,111.6,71.2,+.008,-2.42,100.8,103.2,-0.28
Sam Houston State,28,14,14,.500,-4.96,-6.39,9,11,6,4,5,9,2090,2050,1130,707,1640,.431,188,541,.348,488,725,.673,380,1138,477,183,136,498,,,,.442,.330,.527,51.0,67.5,,7.8,.488,20.1,,.298,-3.21,100.2,103.4,72.7,-.042,-5.09,100.0,105.1,+4.35
Samford,29,15,14,.517,-3.84,-4.08,12,8,9,3,5,9,1755,1748,1165,614,1285,.478,249,680,.366,278,396,.702,187,782,441,180,70,431,,,,.308,.529,.596,47.5,71.8,,4.7,.575,22.6,,.216,-1.49,102.5,104.0,56.8,+.011,-2.89,103.4,106.3,+6.03
San Diego,29,16,13,.552,4.45,1.56,7,7,10,7,5,6,2189,2048,1175,753,1672,.450,153,485,.315,530,775,.684,390,1102,404,184,52,419,,,,.464,.290,.536,53.3,53.7,,3.3,.496,17.0,,.317,+5.21,107.7,102.5,68.9,-.071,+0.91,103.8,102.8,+2.61
San Diego State,33,21,12,.636,7.69,6.02,7,7,12,3,6,8,2455,2339,1335,906,1902,.476,147,409,.359,496,752,.660,400,1219,472,225,123,508,,,,.395,.215,.543,52.4,52.1,,6.6,.515,18.4,,.261,+9.29,106.9,97.6,70.0,+.055,+5.64,106.9,101.3,+0.67
San Francisco,28,13,15,.464,0.11,1.11,8,6,7,6,5,9,1992,1985,,704,1621,.434,161,487,.331,423,586,.722,334,1037,383,157,125,399,,,,.362,.300,.524,49.8,54.4,,7.6,.484,17.4,,.261,+0.21,102.9,102.7,67.8,-.027,+0.62,103.9,103.3,+0.56
San Jose State,32,10,22,.313,-5.81,1.53,4,14,6,8,2,11,1986,2194,1285,695,1706,.407,183,561,.326,413,627,.659,372,1062,365,146,67,443,,,,.368,.329,.496,51.1,52.5,,4.1,.461,18.1,,.242,-8.43,98.7,107.1,63.2,+.050,+2.40,104.1,101.7,-4.30
Santa Clara,28,13,15,.464,-4.47,0.38,8,6,9,4,4,8,1883,1989,1125,628,1550,.405,207,580,.357,420,610,.689,331,1033,333,146,61,403,,,,.394,.374,.512,51.2,53.0,,3.8,.472,18.0,,.271,-4.55,101.1,105.6,66.3,+.069,-0.04,103.5,103.6,-0.22
Seton Hall,30,12,18,.400,5.93,6.65,5,11,6,7,4,7,2115,2124,1210,744,1873,.397,247,722,.342,380,554,.686,432,1146,394,243,113,454,,,,.296,.385,.495,48.5,53.0,,6.4,.463,17.5,,.203,+7.18,105.0,97.9,68.6,-.100,+7.89,106.4,98.5,+2.03
Siena,36,17,19,.472,-2.74,-3.71,9,9,12,5,3,11,2517,2482,1480,853,2044,.417,250,722,.346,561,754,.744,402,1361,465,199,149,550,,,,.369,.353,.524,50.4,54.5,,7.2,.478,18.6,,.274,-1.21,100.8,102.0,66.5,-.070,-4.14,100.3,104.4,-0.42
South Alabama,28,7,21,.250,-7.45,-0.25,2,13,6,9,1,11,1806,1974,1135,654,1499,.436,181,486,.372,317,494,.642,292,888,353,230,66,513,,,,.330,.324,.521,47.7,54.0,,4.6,.497,22.8,,.211,-9.00,96.0,105.0,66.8,-.117,-0.08,102.3,102.4,+0.65
South Carolina,37,22,15,.595,16.31,9.79,6,10,12,6,6,5,2527,2279,1485,902,2098,.430,259,760,.341,464,699,.664,443,1225,558,356,104,514,,,,.333,.362,.520,48.8,61.9,,5.4,.492,17.5,,.221,+19.18,107.0,87.9,65.3,-.074,+10.28,108.7,98.4,-0.78
South Carolina State,31,15,16,.484,-11.22,-7.01,11,7,6,4,7,9,2160,2271,1255,777,1818,.427,118,416,.284,488,739,.660,468,1197,320,269,90,483,,,,.406,.229,.498,51.4,41.2,,5.0,.460,18.2,,.268,-10.49,96.2,106.7,68.1,+.109,-7.00,99.9,106.9,+6.43
South Florida,32,19,13,.594,7.86,4.95,8,8,10,5,6,8,2466,2373,1290,901,1970,.457,211,566,.373,453,745,.608,469,1262,555,293,141,532,,,,.378,.287,.531,51.8,61.6,,7.5,.511,18.6,,.230,+9.43,107.9,98.4,71.8,+.018,+5.41,106.0,100.6,-0.09
Southeast Missouri State,28,6,22,.214,-10.68,-3.08,4,12,5,9,1,13,1991,2176,1120,690,1516,.455,183,512,.357,428,560,.764,238,852,383,159,75,419,,,,.369,.338,.559,45.6,55.5,,4.5,.516,19.0,,.282,-12.66,101.4,114.0,67.4,-.117,-2.79,103.2,106.0,-0.89
Southeastern Louisiana,27,7,20,.259,-14.57,-7.38,6,14,3,9,4,9,1543,1697,1085,541,1325,.408,141,429,.329,320,481,.665,252,851,276,171,75,414,,,,.363,.324,.497,48.6,51.0,,5.7,.462,21.0,,.242,-16.65,89.3,105.9,60.5,-.005,-6.09,99.2,105.3,-2.68
Southern,27,7,20,.259,-21.98,-12.56,6,12,3,8,4,12,1995,2249,1085,736,1796,.410,230,702,.328,293,475,.617,374,983,389,239,85,431,,,,.264,.391,.493,45.5,52.9,,5.0,.474,17.6,,.163,-21.56,93.9,115.5,72.5,-.003,-12.68,96.6,109.3,+2.68
Southern California,32,22,10,.688,16.49,8.31,12,6,13,2,9,6,2494,2232,1295,909,2063,.441,201,580,.347,475,686,.692,455,1231,504,287,129,389,,,,.333,.281,.522,51.3,55.4,,7.1,.489,14.0,,.230,+20.67,112.8,92.1,70.1,-.051,+9.31,109.4,100.1,+1.90
Southern Illinois,36,28,8,.778,9.79,1.67,14,4,13,0,9,5,2717,2425,,976,2115,.461,220,601,.366,545,880,.619,483,1396,547,262,171,493,,,,.416,.284,.536,52.2,56.0,,8.5,.513,16.3,,.258,+13.45,109.2,95.7,70.6,+.034,+2.12,105.4,103.3,+3.16
Southern Methodist,29,15,14,.517,4.22,3.58,10,8,8,6,6,7,2101,2063,1160,716,1634,.438,163,515,.317,506,765,.661,382,1131,300,177,119,397,,,,.468,.315,.526,51.8,41.9,,6.8,.488,16.6,,.310,+4.44,107.6,103.2,67.7,-.025,+2.92,104.8,101.8,+2.29
Southern Mississippi,27,10,17,.370,-0.85,3.53,4,12,8,5,2,10,1676,1777,1085,592,1457,.406,120,392,.306,372,556,.669,315,923,322,187,107,414,,,,.382,.269,.487,49.0,54.4,,7.5,.447,19.4,,.255,-0.45,97.7,98.1,64.3,-.052,+4.29,105.6,101.3,-2.52
Southern Utah,27,11,16,.407,-4.69,-1.45,8,6,8,3,3,12,1747,1801,,617,1371,.450,195,496,.393,318,455,.699,252,795,370,252,64,427,,,,.332,.362,.550,46.5,60.0,,4.7,.521,21.2,,.232,-4.82,100.4,105.2,63.5,-.037,-0.29,103.7,104.0,+3.18
St. Bonaventure,30,17,13,.567,6.09,3.63,8,8,9,3,6,8,2416,2342,1210,794,1853,.428,314,898,.350,514,677,.759,360,949,392,291,24,347,,,,.365,.485,.556,45.3,49.4,,1.4,.513,13.8,,.277,+8.59,116.1,107.5,71.5,-.030,+4.47,105.7,101.2,+5.86
St. Francis (NY),29,18,11,.621,-8.35,-10.83,13,7,11,3,6,7,2327,2255,,818,1746,.468,198,565,.350,493,733,.673,371,1060,424,278,103,505,,,,.420,.324,.556,50.0,51.8,,6.0,.525,19.4,,.282,-8.96,100.4,109.4,73.6,+.031,-13.23,96.4,109.7,-7.89
St. John's (NY),32,20,12,.625,7.80,6.30,9,7,14,2,3,7,2250,2202,1295,784,1953,.401,139,484,.287,543,811,.670,498,1206,368,323,120,484,,,,.415,.248,.481,50.0,46.9,,6.8,.437,17.1,,.278,+9.06,102.7,93.6,69.1,+.089,+6.40,106.7,100.3,-0.79
Stanford,30,20,10,.667,17.03,9.03,12,6,10,3,7,5,2420,2180,1215,822,1823,.451,207,608,.340,569,813,.700,446,1254,480,152,130,409,,,,.446,.334,.548,55.7,58.4,,7.2,.508,15.6,,.312,+20.32,116.6,96.3,69.5,-.020,+10.33,110.4,100.1,+2.10
Stephen F. Austin,28,13,15,.464,-10.32,-8.32,10,10,9,4,4,11,1776,1811,1130,645,1494,.432,125,380,.329,361,572,.631,343,982,342,211,54,451,,,,.383,.254,.503,51.7,53.0,,3.7,.474,20.3,,.242,-9.40,93.9,103.3,63.1,+.015,-6.55,99.4,105.9,-3.10
Stetson,26,10,16,.385,-12.46,-3.79,7,13,7,5,3,11,1893,2058,,685,1609,.426,138,460,.300,385,549,.701,379,919,322,259,61,433,,,,.341,.286,.506,49.5,47.0,,4.0,.469,18.8,,.239,-11.01,98.1,109.1,72.3,+.055,-3.42,103.1,106.5,+8.97
Stony Brook,28,6,22,.214,-18.25,-8.03,5,11,3,6,3,12,1705,1991,,615,1498,.411,117,356,.329,358,506,.708,311,906,342,191,73,483,,,,.338,.238,.490,46.1,55.6,,4.6,.450,21.7,,.239,-20.04,91.5,111.5,65.8,+.001,-7.78,98.0,105.8,-0.78
Syracuse,36,23,13,.639,11.43,5.90,9,7,15,4,6,6,2603,2404,,982,2202,.446,217,651,.333,422,649,.650,492,1324,552,394,201,543,,,,.295,.296,.518,49.2,56.2,,9.9,.495,17.8,,.192,+12.61,106.1,93.5,69.4,-.005,+6.13,105.8,99.7,-1.37
