School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Fort Wayne,30,13,17,.433,-5.42,-0.64,8,10,8,5,5,11,1970,2055,,681,1566,.435,195,477,.409,413,563,.734,259,909,326,146,96,386,554,,,.360,.305,.537,47.2,47.9,,6.6,.497,17.4,,.264,-4.29,102.5,106.8,65.3,+.024,+0.72,104.1,103.4,+7.31
Fresno State,34,13,21,.382,-4.11,0.96,3,13,9,8,3,10,2299,2372,1380,803,1832,.438,244,701,.348,449,669,.671,350,1137,482,223,161,491,569,,,.365,.383,.535,48.2,60.0,,9.0,.505,18.6,,.245,-3.78,99.7,103.5,66.5,-.043,-0.15,103.7,103.8,-3.00
Furman,30,6,24,.200,-16.07,-4.62,4,16,6,7,0,16,1830,2130,1210,638,1581,.404,162,524,.309,392,565,.694,314,928,340,161,88,428,600,,,.357,.331,.495,47.0,53.3,,6.4,.455,18.8,,.248,-19.21,91.3,110.5,63.8,-.026,-3.91,102.8,106.7,+4.26
Gardner-Webb,30,13,17,.433,-8.32,-5.04,9,9,7,5,6,12,2220,2244,,789,1830,.431,238,676,.352,404,588,.687,392,1143,491,222,78,445,598,,,.321,.369,.526,50.9,62.2,,5.0,.496,17.4,,.221,-5.90,101.6,107.5,68.5,-.050,-3.32,101.4,104.8,+10.36
George Mason,33,22,11,.667,3.78,-1.98,13,5,14,0,6,11,2189,1999,,813,1813,.448,178,538,.331,385,598,.644,382,1191,382,201,106,393,519,,,.330,.297,.522,51.9,47.0,,6.6,.498,15.8,,.212,+8.04,104.6,96.6,62.2,-.011,-0.25,102.7,102.9,-0.25
George Washington,28,10,18,.357,-2.08,0.31,4,12,7,5,3,10,1853,1920,1140,651,1484,.439,163,450,.362,388,571,.680,318,987,354,166,128,411,542,,,.385,.303,.528,50.2,54.4,,9.3,.494,19.0,,.261,-2.17,102.2,104.4,63.0,-.066,+1.40,104.0,102.6,-3.17
Georgetown,31,16,15,.516,14.39,8.97,7,11,11,5,3,8,2148,1980,1260,742,1581,.469,191,575,.332,473,662,.715,311,1015,425,245,122,450,550,,,.419,.364,.567,49.8,57.3,,7.9,.530,19.2,,.299,+16.96,111.1,94.2,62.7,-.106,+11.11,108.7,97.6,+2.49
Georgia,32,12,20,.375,-1.81,5.50,3,13,10,8,1,9,2077,2237,1290,759,1842,.412,204,597,.342,355,556,.638,405,1203,417,233,122,556,535,,,.302,.324,.493,50.5,54.9,,7.1,.467,20.9,,.193,-2.95,95.4,98.3,68.1,-.005,+4.82,105.0,100.2,-5.86
Georgia Southern,30,8,22,.267,-13.50,-3.70,5,15,6,7,1,13,2114,2363,1200,772,1776,.435,213,616,.346,357,539,.662,356,1022,348,204,73,449,600,,,.303,.347,.520,47.0,45.1,,4.8,.495,18.1,,.201,-14.75,98.0,112.7,68.9,-.016,-3.06,103.1,106.1,+9.54
Georgia State,32,12,20,.375,-6.13,-1.83,8,10,6,8,4,11,1929,2036,,715,1717,.416,178,565,.315,321,521,.616,354,1048,368,220,77,401,564,,,.303,.329,.491,49.1,51.5,,5.3,.468,17.0,,.187,-5.60,98.7,104.3,60.1,-.031,-0.08,102.0,102.0,-0.79
Georgia Tech,31,12,19,.387,5.56,7.32,2,14,10,9,2,10,2208,2216,1260,815,1868,.436,159,492,.323,419,665,.630,404,1211,462,256,154,522,608,,,.356,.263,.506,51.4,56.7,,9.4,.479,19.3,,.224,+6.73,100.4,93.7,70.5,-.107,+7.67,107.3,99.6,-4.44
Gonzaga,34,28,6,.824,17.95,3.55,14,0,11,2,9,1,2684,2142,1370,967,1982,.488,251,643,.390,499,696,.717,345,1276,512,246,174,386,551,,,.351,.324,.580,52.2,52.9,,10.0,.551,14.3,,.252,+24.51,117.5,93.0,67.1,+.003,+4.63,105.1,100.5,+10.61
Grambling,29,6,23,.207,-23.07,-10.10,4,14,4,8,1,14,1766,2084,,644,1559,.413,168,520,.323,310,509,.609,308,949,345,147,79,448,523,,,.326,.334,.490,47.4,53.6,,5.5,.467,19.9,,.199,-27.10,89.8,116.9,61.8,-.015,-10.00,96.6,106.6,+4.77
Green Bay,33,22,11,.667,5.63,0.73,13,5,13,2,7,7,2399,2196,1330,796,1788,.445,268,653,.410,539,685,.787,362,1068,462,231,83,417,626,,,.383,.365,.568,48.9,58.0,,5.3,.520,16.5,,.301,+10.16,112.9,102.7,65.0,-.018,+0.55,102.8,102.3,-0.86
Hampton,32,16,16,.500,-10.79,-7.58,8,8,6,6,7,8,1851,1902,,632,1683,.376,164,602,.272,423,639,.662,421,1125,349,269,124,530,553,,,.380,.358,.466,49.3,55.2,,8.3,.424,21.1,,.251,-9.99,86.3,96.3,63.5,+.029,-8.77,97.0,105.7,-1.64
Hartford,33,7,26,.212,-13.24,-2.93,2,14,4,8,1,16,1998,2316,1335,695,1754,.396,258,832,.310,350,494,.709,273,1001,425,216,54,460,683,,,.282,.474,.502,45.1,61.2,,3.7,.470,18.8,,.200,-15.94,92.1,108.0,63.4,-.019,-2.62,101.5,104.2,+1.31
Harvard,28,14,14,.500,-7.57,-6.05,6,8,7,6,7,8,1890,1888,1135,645,1387,.465,173,472,.367,427,586,.729,227,826,352,206,94,396,486,,,.422,.340,.567,47.4,54.6,,6.9,.527,19.2,,.308,-7.76,102.4,110.1,65.1,+.041,-6.38,98.0,104.4,-2.98
Hawaii,30,13,17,.433,-2.51,-1.34,5,11,11,9,2,7,1921,1956,,659,1554,.424,106,374,.283,497,696,.714,393,1040,388,172,114,477,564,,,.448,.241,.510,53.3,58.9,,8.1,.458,20.2,,.320,-4.17,97.2,101.3,63.9,-.030,-3.56,101.9,105.5,-9.88
High Point,30,9,21,.300,-13.10,-5.89,4,14,5,10,4,11,1931,2001,1205,730,1720,.424,178,566,.314,293,469,.625,401,1134,383,211,133,482,517,,,.273,.329,.497,52.3,52.5,,9.2,.476,19.9,,.170,-14.72,91.0,105.7,63.5,-.027,-5.92,100.6,106.5,-2.21
Hofstra,32,21,11,.656,-3.42,-2.90,11,7,10,3,8,6,2128,2126,1300,729,1851,.394,180,573,.314,490,707,.693,487,1306,363,210,168,487,677,,,.382,.310,.487,53.5,49.8,,10.7,.442,18.2,,.265,-0.56,97.9,98.4,67.0,+.148,-1.39,102.0,103.4,-1.72
Holy Cross,32,18,14,.563,-3.56,-5.91,11,3,12,4,6,10,2067,1992,1285,742,1727,.430,147,468,.314,436,643,.678,436,1151,450,271,102,509,632,,,.372,.271,.509,55.2,60.6,,7.5,.472,20.0,,.252,-1.39,98.7,100.1,64.5,-.027,-6.38,98.5,104.9,-1.59
Houston,33,21,12,.636,8.26,1.29,10,6,12,3,6,8,2501,2259,1330,873,2064,.423,193,598,.323,562,753,.746,419,1222,399,267,137,323,577,,,.365,.290,.516,48.8,45.7,,7.8,.470,11.8,,.272,+11.49,109.2,97.7,68.5,-.038,+1.63,104.2,102.5,-4.81
Howard,31,8,23,.258,-16.62,-6.58,6,10,8,5,0,14,1900,2186,,660,1576,.419,169,532,.318,411,643,.639,283,964,314,148,100,497,551,,,.408,.338,.505,45.4,47.6,,6.3,.472,20.9,,.261,-19.82,90.9,110.8,65.4,+.000,-8.45,96.9,105.4,-1.59
IUPUI,30,16,14,.533,-2.92,-2.51,9,9,8,5,7,6,1964,1899,1205,733,1533,.478,147,436,.337,351,537,.654,286,930,399,216,109,384,464,,,.350,.284,.549,51.1,54.4,,8.4,.526,17.7,,.229,-0.79,103.8,104.6,61.2,-.008,-1.12,103.9,105.0,+3.39
Idaho,33,17,16,.515,-0.56,-0.15,9,7,13,3,4,12,2176,2167,,767,1673,.458,193,534,.361,449,685,.655,308,1002,443,213,113,406,602,,,.409,.319,.544,47.2,57.8,,7.4,.516,16.9,,.268,+0.25,104.4,104.1,62.4,+.017,+0.50,103.5,103.0,-0.42
Idaho State,32,13,19,.406,-3.22,0.17,9,7,11,4,2,14,2089,2185,1315,763,1654,.461,129,390,.331,434,631,.688,308,1016,403,182,120,418,632,,,.381,.236,.535,49.7,52.8,,8.3,.500,17.6,,.262,-2.64,102.7,105.4,62.6,-.027,+1.48,104.7,103.2,+11.13
Illinois,34,24,10,.706,14.38,6.73,11,7,14,3,5,6,2204,1944,1370,859,1865,.461,188,537,.350,298,419,.711,320,1127,595,199,122,420,521,,,.225,.288,.534,49.9,69.3,,7.3,.511,16.9,,.160,+18.72,106.8,88.1,62.8,+.001,+7.96,106.5,98.6,-3.36
Illinois State,34,24,10,.706,7.83,1.52,11,7,13,2,7,7,2414,2155,,835,1887,.443,297,781,.380,447,646,.692,385,1257,457,238,95,431,604,,,.342,.414,.550,53.4,54.7,,5.7,.521,16.4,,.237,+12.44,109.0,96.5,64.2,-.038,+1.10,103.1,102.0,-4.41
Illinois-Chicago,31,16,15,.516,0.98,0.02,7,11,8,6,8,8,2087,2035,,724,1767,.410,199,545,.365,440,574,.767,398,1156,390,191,103,403,515,,,.325,.308,.512,52.2,53.9,,6.8,.466,16.5,,.249,+3.01,105.6,102.6,65.1,-.022,+1.33,102.6,101.3,+0.23
Indiana,31,6,25,.194,-2.03,8.98,1,17,5,10,0,11,1862,2190,1245,659,1532,.430,167,498,.335,377,581,.649,314,952,364,191,64,542,601,,,.379,.325,.515,49.6,55.2,,4.5,.485,23.1,,.246,-3.92,99.1,103.0,65.4,-.030,+11.49,109.1,97.6,+4.29
Indiana State,32,11,21,.344,-3.38,2.04,7,11,5,9,4,10,2019,2181,1300,674,1640,.411,241,693,.348,430,590,.729,311,1016,378,166,91,454,592,,,.360,.423,.526,47.7,56.1,,6.1,.484,19.1,,.262,-3.36,102.6,105.9,63.3,+.007,+2.67,103.8,101.1,-0.54
Iona,31,12,19,.387,-3.24,-2.37,7,11,5,6,5,10,1930,1957,,637,1541,.413,174,524,.332,482,732,.658,332,1026,378,205,91,486,616,,,.475,.340,.511,50.4,59.3,,6.6,.470,20.5,,.313,-2.73,96.0,98.7,63.8,-.065,-1.20,101.1,102.3,+0.03
Iowa,32,15,17,.469,6.65,6.84,5,13,13,4,1,11,1927,1908,1300,650,1469,.442,258,709,.364,369,496,.744,250,928,375,152,68,401,537,,,.338,.483,.565,49.6,57.7,,5.0,.530,19.0,,.251,+8.44,108.6,100.2,57.6,-.055,+7.89,107.6,99.7,-3.27
Iowa State,32,15,17,.469,3.48,5.68,4,12,13,6,2,10,2078,2100,1285,748,1732,.432,236,683,.346,346,491,.705,249,1078,454,127,110,388,505,,,.283,.394,.529,48.8,60.7,,6.8,.500,16.5,,.200,+4.60,102.5,97.9,63.7,-.017,+5.50,106.3,100.8,-8.10
Jackson State,33,18,15,.545,-9.50,-8.22,15,3,9,0,6,14,2307,2328,,806,1851,.435,135,503,.268,560,795,.704,420,1203,452,240,91,520,640,,,.429,.272,.518,51.7,56.1,,5.5,.472,18.9,,.303,-7.10,98.1,105.2,67.8,+.059,-8.50,97.6,106.1,+13.97
Jacksonville,32,18,14,.563,1.62,-0.05,15,5,10,5,8,8,2363,2210,,822,1841,.446,201,574,.350,518,749,.692,456,1195,419,261,117,460,645,,,.407,.312,.538,53.8,51.0,,7.7,.501,17.3,,.281,+3.87,108.2,104.4,66.2,-.071,-3.19,100.5,103.7,+4.84
Jacksonville State,28,11,17,.393,-8.20,-4.78,5,13,6,6,5,11,1962,1981,1130,682,1575,.433,173,457,.379,425,651,.653,365,977,423,184,64,389,516,,,.413,.290,.521,50.8,62.0,,4.6,.488,17.1,,.270,-7.87,100.4,108.3,64.3,-.033,-2.65,103.4,106.0,+3.07
James Madison,36,21,15,.583,-1.14,-2.91,9,9,9,4,8,7,2540,2465,1455,870,1948,.447,251,708,.355,549,725,.757,351,1220,427,225,79,503,621,,,.372,.363,.554,49.5,49.1,,4.3,.511,18.0,,.282,+2.42,105.8,103.3,65.9,+.027,-1.83,101.6,103.4,-4.69
Kansas,35,27,8,.771,18.02,7.90,14,2,18,0,6,4,2674,2290,1405,945,1979,.478,217,585,.371,567,782,.725,421,1371,555,239,155,508,664,,,.395,.296,.569,55.1,58.7,,8.7,.532,17.8,,.287,+23.83,114.5,90.7,67.2,-.013,+8.83,107.9,99.1,+1.55
Kansas State,34,22,12,.647,12.18,5.24,9,7,16,3,5,6,2556,2266,,887,2057,.431,223,637,.350,559,862,.648,555,1333,481,242,103,472,711,,,.419,.310,.518,54.3,54.2,,6.6,.485,16.1,,.272,+14.18,109.4,95.2,67.4,-.019,+5.84,106.2,100.3,-8.12
Kent State,34,19,15,.559,0.66,-0.97,10,6,13,3,5,9,2343,2199,1390,857,1953,.439,197,589,.334,432,665,.650,409,1204,434,274,91,441,682,,,.341,.302,.516,49.3,50.6,,5.6,.489,16.3,,.221,+3.47,103.2,99.7,66.1,-.031,-1.00,100.9,101.9,+0.13
Kentucky,36,22,14,.611,12.69,4.82,8,8,13,6,5,7,2669,2386,1440,933,1940,.481,202,572,.353,601,777,.773,382,1330,567,238,238,608,634,,,.401,.295,.578,53.6,60.8,,12.8,.533,20.8,,.310,+14.62,107.8,93.2,66.6,-.073,+5.14,106.5,101.4,-5.74
La Salle,31,18,13,.581,3.45,1.12,9,7,11,6,6,4,2207,2135,1260,779,1766,.441,168,501,.335,481,702,.685,404,1186,403,210,114,444,528,,,.398,.284,.526,53.5,51.7,,7.1,.489,17.5,,.272,+5.35,105.9,100.5,66.7,-.009,+1.08,103.0,101.9,-3.46
Lafayette,30,8,22,.267,-14.08,-6.14,4,10,6,8,2,14,1959,2197,1205,655,1628,.402,232,737,.315,417,557,.749,311,980,396,189,72,505,587,,,.342,.453,.518,47.3,60.5,,4.8,.474,21.1,,.256,-17.09,95.1,112.2,68.4,+.032,-6.61,97.6,104.2,-6.17
Lamar,30,15,15,.500,-5.00,-1.04,6,10,9,5,5,9,2198,2156,,760,1741,.437,161,517,.311,517,708,.730,360,1105,428,215,124,410,581,,,.407,.297,.529,51.3,56.3,,8.2,.483,16.5,,.297,-3.96,100.4,104.4,66.4,+.032,-0.08,102.5,102.6,+5.62
Lehigh,29,15,14,.517,-8.31,-8.28,5,9,8,6,7,8,1854,1827,1180,629,1632,.385,159,497,.320,437,635,.688,353,1147,342,175,70,390,529,,,.389,.305,.479,51.9,54.4,,4.9,.434,16.8,,.268,-8.84,93.9,102.8,66.0,-.016,-10.40,94.9,105.3,-11.69
Liberty,35,23,12,.657,-5.39,-5.49,12,6,15,3,6,8,2644,2493,1445,911,2003,.455,321,893,.359,501,706,.710,370,1247,531,243,57,460,589,,,.352,.446,.565,48.9,58.3,,3.1,.535,16.4,,.250,-2.79,105.2,108.0,65.1,+.069,-5.43,100.0,105.4,+3.14
Lipscomb,31,17,14,.548,-2.58,-3.49,12,8,12,4,5,10,2368,2161,1255,819,1734,.472,208,573,.363,522,777,.672,389,1222,498,243,70,502,585,,,.448,.330,.563,54.6,60.8,,4.2,.532,19.3,,.301,+0.44,105.5,105.1,67.7,-.102,-6.98,98.7,105.7,-5.04
Little Rock,31,23,8,.742,-0.66,-3.72,15,3,11,4,11,3,2059,1964,1255,711,1589,.447,159,445,.357,478,714,.669,335,1079,404,171,108,465,608,,,.449,.280,.534,51.7,56.8,,7.3,.497,19.4,,.301,+1.24,99.9,98.7,64.9,+.144,-4.49,100.4,104.8,-2.91
Long Beach State,30,15,15,.500,-1.57,-0.27,10,6,9,5,6,9,2138,2177,,755,1671,.452,203,616,.330,425,629,.676,317,1009,431,213,78,429,562,,,.376,.369,.543,49.4,57.1,,5.3,.513,17.9,,.254,-0.51,104.5,105.0,65.9,+.048,+0.43,104.2,103.8,+4.73
Long Island University,30,16,14,.533,-6.92,-8.63,12,6,12,3,4,11,2119,2058,1215,701,1718,.408,192,566,.339,525,731,.718,399,1174,339,185,62,396,545,,,.425,.329,.513,52.7,48.4,,4.0,.464,16.1,,.306,-6.74,100.6,107.4,67.4,-.035,-10.91,96.3,107.2,-8.17
Longwood,31,17,14,.548,-12.38,-6.51,,,13,2,3,11,2400,2349,1240,864,2015,.429,246,736,.334,426,626,.681,393,1077,502,310,84,452,679,,,.311,.365,.519,45.7,58.1,,5.1,.490,16.4,,.211,-15.67,96.8,112.4,73.8,+.089,-12.40,95.2,107.6,-5.99
Louisiana,30,10,20,.333,-6.30,-2.23,7,11,9,7,1,13,1999,2116,1220,707,1701,.416,205,639,.321,380,562,.676,347,986,292,180,131,419,599,,,.330,.376,.508,48.2,41.3,,9.1,.476,17.6,,.223,-8.03,97.3,105.4,66.0,-.046,-2.30,102.2,104.5,+4.41
Louisiana State,35,27,8,.771,11.87,3.27,13,3,19,2,6,3,2617,2316,1410,937,2093,.448,213,572,.372,530,740,.716,475,1365,529,267,212,425,609,,,.354,.273,.535,53.5,56.5,,11.7,.499,14.8,,.253,+14.86,111.5,96.6,66.1,+.075,+3.50,104.6,101.1,-8.66
Louisiana Tech,33,15,18,.455,-2.38,-1.98,6,10,8,4,5,12,2088,2083,,720,1653,.436,182,491,.371,466,704,.662,375,1105,346,181,108,504,583,,,.426,.297,.525,51.3,48.1,,7.1,.491,20.2,,.282,-0.00,101.3,101.3,62.5,-.035,-1.48,102.6,104.0,-6.49
Louisiana-Monroe,30,10,20,.333,-11.75,-3.20,6,12,8,6,2,14,1961,2155,,658,1630,.404,179,526,.340,466,653,.714,350,1023,305,181,86,459,586,,,.401,.323,.505,49.8,46.4,,5.7,.459,19.1,,.286,-12.94,97.1,110.1,67.3,+.056,-2.54,100.5,103.0,+0.72
Louisville,37,31,6,.838,20.87,8.41,16,2,16,2,8,1,2748,2287,,1001,2189,.457,305,827,.369,441,687,.642,464,1395,625,335,223,508,625,,,.314,.378,.546,51.8,62.4,,11.7,.527,16.8,,.201,+26.06,111.2,85.2,66.9,+.068,+9.57,108.6,99.0,-0.19
Loyola (IL),32,14,18,.438,-5.51,-0.67,6,12,8,8,5,10,2026,2154,1280,731,1795,.407,158,506,.312,406,598,.679,418,1095,382,218,113,416,569,,,.333,.282,.487,49.1,52.3,,7.4,.451,16.7,,.226,-5.69,99.9,105.6,63.8,+.046,-0.50,101.6,102.1,-6.04
Loyola (MD),32,12,20,.375,-5.65,-0.65,7,11,5,8,6,10,2147,2294,1285,719,1843,.390,187,593,.315,522,673,.776,420,1116,369,214,107,432,678,,,.365,.322,.496,49.1,51.3,,6.7,.441,16.6,,.283,-5.05,102.8,107.8,65.6,+.007,+0.08,101.7,101.6,+3.71
Loyola Marymount,31,3,28,.097,-14.79,1.80,2,12,3,10,0,15,1726,2214,1240,588,1673,.351,150,531,.282,400,581,.688,372,994,306,197,55,456,539,,,.347,.317,.443,45.5,52.0,,3.8,.396,19.0,,.239,-18.69,89.2,107.9,64.2,+.005,+2.45,104.6,102.2,+2.45
Maine,30,9,21,.300,-11.33,-4.40,4,12,5,8,3,11,1980,2085,1220,689,1625,.424,186,554,.336,416,617,.674,344,1039,384,216,95,439,516,,,.380,.341,.516,48.6,55.7,,6.1,.481,18.6,,.256,-13.17,97.6,110.8,64.3,-.022,-5.11,99.8,104.9,-4.12
Manhattan,30,16,14,.533,-4.09,-3.40,9,9,9,5,7,7,1931,1927,1200,653,1635,.399,154,489,.315,471,728,.647,382,1099,298,224,108,414,569,,,.445,.299,.487,52.0,45.6,,7.8,.446,17.3,,.288,-2.42,97.6,100.0,65.4,+.016,-4.01,99.2,103.3,-7.27
Marist,33,10,23,.303,-7.24,-1.85,4,14,7,7,2,14,2111,2289,1340,739,1826,.405,241,669,.360,392,619,.633,318,1166,355,188,88,513,673,,,.339,.366,.498,47.6,48.0,,5.1,.471,19.5,,.215,-7.65,94.5,102.1,66.8,-.056,-1.38,100.5,101.9,-2.39
Marquette,35,25,10,.714,15.06,7.87,12,6,16,2,7,4,2739,2432,1405,914,2023,.452,243,701,.347,668,918,.728,425,1247,526,275,100,408,623,,,.454,.347,.557,52.0,57.5,,5.7,.512,14.2,,.330,+21.02,117.1,96.1,67.5,-.014,+8.22,107.8,99.5,-4.95
Marshall,32,15,17,.469,0.14,2.73,7,9,13,3,2,9,2276,2255,1290,775,1755,.442,195,615,.317,531,743,.715,374,1043,419,199,68,418,615,,,.423,.350,.540,51.1,54.1,,4.6,.497,16.5,,.303,+0.92,107.2,106.3,64.6,+.003,+3.46,105.2,101.8,+2.90
Maryland,35,21,14,.600,11.10,8.99,7,9,14,4,2,6,2512,2419,1415,924,2179,.424,201,604,.333,463,611,.758,464,1274,511,268,145,428,582,,,.280,.277,.509,48.9,55.3,,8.0,.470,14.8,,.212,+13.55,110.0,96.4,66.3,+.039,+9.61,108.3,98.7,-3.29
Maryland-Baltimore County,32,15,17,.469,-8.74,-4.16,7,9,8,5,5,12,2102,2207,1300,783,1796,.436,116,368,.315,420,595,.706,318,1045,418,164,79,314,530,,,.331,.205,.506,47.7,53.4,,5.1,.468,13.1,,.234,-8.56,101.9,110.5,63.6,+.092,-3.24,100.6,103.8,-0.89
Maryland-Eastern Shore,30,7,23,.233,-22.60,-8.80,3,13,5,6,2,16,1757,2089,,588,1579,.372,152,490,.310,429,694,.618,446,1077,290,150,48,492,591,,,.440,.310,.460,50.3,49.3,,3.4,.421,20.5,,.272,-27.77,89.2,116.9,63.5,+.060,-12.24,93.7,105.9,-9.51
Massachusetts,30,12,18,.400,0.64,3.54,7,9,6,7,3,10,2146,2211,1210,764,1767,.432,262,721,.363,356,511,.697,317,1037,430,200,166,422,511,,,.289,.408,.534,47.5,56.3,,10.0,.507,17.4,,.201,+2.22,105.1,102.9,68.4,-.039,+4.83,105.7,100.9,+4.34
McNeese State,29,11,18,.379,-5.47,-3.99,5,11,9,5,2,13,1853,1865,,692,1610,.430,142,440,.323,327,506,.646,363,1131,356,162,170,457,480,,,.314,.273,.501,52.4,51.4,,11.2,.474,19.8,,.203,-5.88,94.1,100.0,64.8,-.088,-3.45,100.7,104.1,-1.13
Memphis,37,33,4,.892,20.92,4.63,16,0,19,1,10,1,2779,2176,1485,979,2176,.450,222,681,.326,599,868,.690,498,1452,526,328,222,464,654,,,.399,.313,.537,54.2,53.7,,11.9,.501,15.2,,.275,+28.67,112.8,84.2,65.9,-.009,+4.73,105.5,100.8,+4.19
Mercer,32,17,15,.531,-7.10,0.12,11,9,8,4,7,11,2392,2429,,816,1894,.431,232,701,.331,528,734,.719,442,1258,390,186,105,504,616,,,.388,.370,.533,51.6,47.8,,6.0,.492,18.3,,.279,-4.40,105.2,109.6,67.4,+.062,-2.47,100.9,103.3,+7.40
Miami (FL),32,19,13,.594,11.76,9.04,7,9,12,4,5,7,2325,2123,1295,796,1865,.427,251,682,.368,482,706,.683,463,1272,406,194,122,427,539,,,.379,.366,.528,53.5,51.0,,7.5,.494,16.3,,.258,+15.30,111.2,95.9,64.3,-.048,+9.10,108.1,98.9,-4.21
Miami (OH),30,17,13,.567,3.16,0.46,10,6,9,2,7,10,1847,1766,,658,1512,.435,160,482,.332,371,523,.709,291,956,370,178,90,404,513,,,.346,.319,.525,50.2,56.2,,6.6,.488,18.7,,.245,+7.38,103.5,96.2,60.4,-.005,+2.44,102.5,100.0,+10.25
Michigan,35,21,14,.600,11.90,9.74,9,9,14,3,3,8,2341,2213,1420,812,1910,.425,305,912,.334,412,544,.757,336,1087,542,223,92,402,535,,,.285,.477,.540,47.5,66.7,,5.5,.505,15.6,,.216,+14.75,112.2,97.5,62.5,+.014,+11.39,108.5,97.1,+0.63
Michigan State,38,31,7,.816,17.71,9.37,15,3,12,2,9,1,2737,2420,1520,962,2135,.451,201,567,.354,612,877,.698,533,1482,611,248,107,532,734,,,.411,.266,.536,56.8,63.5,,6.0,.498,17.3,,.287,+24.37,114.3,89.9,66.5,+.091,+12.33,109.4,97.1,+5.81
Middle Tennessee,32,18,14,.563,-1.32,-2.78,10,8,10,6,6,7,2254,2114,1285,811,1799,.451,154,485,.318,478,689,.694,385,1090,394,192,47,379,653,,,.383,.270,.530,52.1,48.6,,3.4,.494,15.1,,.266,-0.07,104.5,104.6,63.3,-.044,-4.20,102.2,106.4,-3.38
Milwaukee,31,17,14,.548,-0.54,0.80,11,7,12,3,3,10,2108,2108,1245,706,1777,.397,246,724,.340,450,626,.719,381,1182,358,159,98,400,579,,,.352,.407,.508,51.1,50.7,,6.0,.467,16.2,,.253,+0.93,104.6,103.7,66.6,+.064,+1.24,102.6,101.4,+1.37
Minnesota,33,22,11,.667,11.32,7.19,9,9,16,3,4,6,2189,2032,1325,782,1772,.441,188,575,.327,437,611,.715,397,1136,466,274,201,477,588,,,.345,.324,.531,51.5,59.6,,13.6,.494,18.8,,.247,+15.43,108.1,92.6,64.5,+.031,+8.44,107.4,98.9,-4.18
Mississippi,31,16,15,.516,5.82,5.41,7,9,12,4,3,8,2254,2241,,792,1830,.433,215,633,.340,455,625,.728,399,1151,362,173,103,409,580,,,.342,.346,.530,50.5,45.7,,6.4,.492,16.1,,.249,+7.19,111.4,104.2,66.3,-.001,+6.06,105.4,99.3,+0.06
Mississippi State,36,23,13,.639,9.10,4.62,9,7,13,5,6,5,2677,2479,1465,890,2058,.432,296,819,.361,601,847,.710,407,1384,447,250,271,517,604,,,.412,.398,.544,49.4,50.2,,13.2,.504,17.4,,.292,+11.55,107.8,96.2,67.2,-.004,+4.96,105.3,100.3,-3.07
Mississippi Valley State,32,7,25,.219,-18.44,-7.22,7,11,7,3,0,19,2029,2388,1280,710,1850,.384,197,609,.323,412,607,.679,408,1076,359,239,52,492,716,,,.328,.329,.474,47.7,50.6,,3.6,.437,18.7,,.223,-18.88,94.0,112.9,66.3,-.048,-6.40,98.6,105.0,+11.74
Missouri,38,31,7,.816,19.56,6.72,12,4,18,0,5,4,3096,2571,1520,1124,2381,.472,263,746,.353,585,871,.672,486,1393,699,388,140,449,758,,,.366,.313,.554,49.6,62.2,,7.2,.527,13.8,,.246,+24.81,116.6,91.8,70.9,+.031,+7.96,106.4,98.4,-3.76
Missouri State,31,11,20,.355,-1.90,1.90,3,15,9,8,2,11,1887,1984,1250,641,1597,.401,193,607,.318,412,607,.679,340,1006,352,162,69,407,617,,,.380,.380,.500,49.7,54.9,,5.1,.462,17.8,,.258,-2.83,99.4,102.3,62.2,-.043,+1.60,103.7,102.1,-2.60
Missouri-Kansas City,31,7,24,.226,-10.11,-1.25,3,15,3,9,3,14,2008,2263,,702,1742,.403,175,579,.302,429,605,.709,353,1007,340,208,55,406,631,,,.347,.332,.495,48.5,48.4,,3.8,.453,16.7,,.246,-10.90,99.4,110.4,65.5,-.003,-0.14,104.0,104.2,+2.12
Monmouth,31,8,23,.258,-14.84,-5.91,6,12,6,8,1,14,1925,2188,1240,673,1642,.410,196,585,.335,383,547,.700,324,1003,434,173,84,465,573,,,.333,.356,.506,47.8,64.5,,5.6,.470,19.6,,.233,-19.10,93.9,113.0,64.0,-.006,-7.88,98.5,106.4,-5.01
Montana,29,17,12,.586,-2.92,-3.53,11,5,12,3,5,9,1905,1868,1160,664,1457,.456,174,460,.378,403,553,.729,248,913,357,124,115,337,524,,,.380,.316,.554,49.4,53.8,,8.4,.515,16.4,,.277,-0.70,104.1,104.8,61.9,+.030,-3.52,102.1,105.6,+1.78
Montana State,31,14,17,.452,-6.38,-2.45,6,10,7,5,7,11,2053,2152,,707,1703,.415,189,590,.320,450,670,.672,388,1082,351,165,102,429,559,,,.393,.346,.508,51.4,49.6,,6.9,.471,17.5,,.264,-6.11,100.9,107.0,64.8,+.058,-0.69,103.4,104.1,+3.27
